"package","source","homepage","vcs_browser","section"
"libqt5quickcontrols2-5","qtquickcontrols2-opensource-src","https://doc.qt.io/qt-5/qtquickcontrols-index.html","","libs"
"libqt5quickparticles5","qtdeclarative-opensource-src","https://doc.qt.io/qt-5/qmlapplications.html","","libs"
"libqt5quickparticles5-gles","qtdeclarative-opensource-src-gles","https://doc.qt.io/qt-5/qmlapplications.html","","libs"
"libqt5quickshapes5","qtdeclarative-opensource-src","https://doc.qt.io/qt-5/qmlapplications.html","","libs"
"libqt5quicktemplates2-5","qtquickcontrols2-opensource-src","https://doc.qt.io/qt-5/qtquickcontrols-index.html","","libs"
"libqt5quicktest5","qtdeclarative-opensource-src","https://doc.qt.io/qt-5/qmlapplications.html","","libs"
"libqt5quickwidgets5","qtdeclarative-opensource-src","https://doc.qt.io/qt-5/qmlapplications.html","","libs"
"libqt5qxlsx-dev","libqt5qxlsx","https://github.com/dantti/QXlsx","","libdevel"
"libqt5qxlsx0t64","libqt5qxlsx","https://github.com/dantti/QXlsx","","libs"
"libqt5script5","qtscript-opensource-src","https://doc.qt.io/qt-5/qtscript-index.html","","libs"
"libqt5scripttools5","qtscript-opensource-src","https://doc.qt.io/qt-5/qtscript-index.html","","libs"
"libqt5sensors5","qtsensors-opensource-src","https://doc.qt.io/qt-5/qtsensors-index.html","","libs"
"libqt5sensors5-dev","qtsensors-opensource-src","https://doc.qt.io/qt-5/qtsensors-index.html","","libdevel"
"libqt5serialport5","qtserialport-opensource-src","https://doc.qt.io/qt-5/qtserialport-index.html","","libs"
"libqt5serialport5-dev","qtserialport-opensource-src","https://doc.qt.io/qt-5/qtserialport-index.html","","libdevel"
"libqt5serviceframework5t64","qtsystems-opensource-src","https://www.qt.io/developers","","libs"
"libqt5sql5-ibase","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5sql5-mysql","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5sql5-odbc","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5sql5-psql","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5sql5-sqlite","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5sql5-tds","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5sql5t64","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5svg5","qtsvg-opensource-src","https://doc.qt.io/qt-5/qtsvg-index.html","","libs"
"libqt5svg5-dev","qtsvg-opensource-src","https://doc.qt.io/qt-5/qtsvg-index.html","","libdevel"
"libqt5systeminfo5t64","qtsystems-opensource-src","https://www.qt.io/developers","","libs"
"libqt5test5t64","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5texttospeech5","qtspeech-opensource-src","https://doc.qt.io/qt-5/qtspeech-index.html","","libs"
"libqt5texttospeech5-dev","qtspeech-opensource-src","https://doc.qt.io/qt-5/qtspeech-index.html","","libdevel"
"libqt5versit5a","qtpim-opensource-src","https://www.qt.io/developers","","libs"
"libqt5versitorganizer5a","qtpim-opensource-src","https://www.qt.io/developers","","libs"
"libqt5virtualkeyboard5","qtvirtualkeyboard-opensource-src","https://doc.qt.io/qt-5/qtvirtualkeyboard-index.html","","libs"
"libqt5virtualkeyboard5-dev","qtvirtualkeyboard-opensource-src","https://doc.qt.io/qt-5/qtvirtualkeyboard-index.html","","libdevel"
"libqt5waylandclient5","qtwayland-opensource-src","https://doc.qt.io/qt-5/wayland-and-qt.html","","libs"
"libqt5waylandclient5-dev","qtwayland-opensource-src","https://doc.qt.io/qt-5/wayland-and-qt.html","","libdevel"
"libqt5waylandcompositor5","qtwayland-opensource-src","https://doc.qt.io/qt-5/wayland-and-qt.html","","libs"
"libqt5waylandcompositor5-dev","qtwayland-opensource-src","https://doc.qt.io/qt-5/wayland-and-qt.html","","libdevel"
"libqt5webchannel5","qtwebchannel-opensource-src","https://doc.qt.io/qt-5/qtwebchannel-index.html","","libs"
"libqt5webchannel5-dev","qtwebchannel-opensource-src","https://doc.qt.io/qt-5/qtwebchannel-index.html","","libdevel"
"libqt5webengine-data","qtwebengine-opensource-src","https://doc.qt.io/qt-5/qtwebengine-index.html","","libs"
"libqt5webengine5","qtwebengine-opensource-src","https://doc.qt.io/qt-5/qtwebengine-index.html","","libs"
"libqt5webenginecore5","qtwebengine-opensource-src","https://doc.qt.io/qt-5/qtwebengine-index.html","","libs"
"libqt5webenginewidgets5","qtwebengine-opensource-src","https://doc.qt.io/qt-5/qtwebengine-index.html","","libs"
"libqt5websockets5","qtwebsockets-opensource-src","https://doc.qt.io/qt-5/qtwebsockets-index.html","","libs"
"libqt5websockets5-dev","qtwebsockets-opensource-src","https://doc.qt.io/qt-5/qtwebsockets-index.html","","libdevel"
"libqt5webview5","qtwebview-opensource-src","https://doc.qt.io/qt-5/qtwebview-index.html","","libs"
"libqt5webview5-dev","qtwebview-opensource-src","https://doc.qt.io/qt-5/qtwebview-index.html","","libdevel"
"libqt5widgets5t64","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5x11extras5","qtx11extras-opensource-src","https://doc.qt.io/qt-5/qtx11extras-index.html","","libs"
"libqt5x11extras5-dev","qtx11extras-opensource-src","https://doc.qt.io/qt-5/qtx11extras-index.html","","libdevel"
"libqt5xdg-dev","libqt5xdg","https://github.com/lxqt/libqtxdg","","libdevel"
"libqt5xdg3","libqt5xdg","https://github.com/lxqt/libqtxdg","","libs"
"libqt5xdgiconloader-dev","libqt5xdg","https://github.com/lxqt/libqtxdg","","libdevel"
"libqt5xdgiconloader3","libqt5xdg","https://github.com/lxqt/libqtxdg","","libs"
"libqt5xml5t64","qtbase-opensource-src","https://www.qt.io/developers/","","libs"
"libqt5xmlpatterns5","qtxmlpatterns-opensource-src","https://doc.qt.io/qt-5/qtxmlpatterns-index.html","","libs"
"libqt5xmlpatterns5-dev","qtxmlpatterns-opensource-src","https://doc.qt.io/qt-5/qtxmlpatterns-index.html","","libdevel"
"libqt63danimation6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63dcore6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63dextras6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63dinput6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63dlogic6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63dquick6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63dquickextras6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63dquickscene2d6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63dquickscene3d6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt63drender6","qt6-3d","https://www.qt.io/developers/","","libs"
"libqt6bluetooth6","qt6-connectivity","https://www.qt.io/developers/","","libs"
"libqt6bodymovin6","qt6-lottie","https://www.qt.io/developers/","","libs"
"libqt6charts6","qt6-charts","https://www.qt.io/developers/","","libs"
"libqt6concurrent6","qt6-base","https://www.qt.io/developers/","","libs"
"libqt6core5compat6","qt6-5compat","https://www.qt.io/developers/","","libs"
"libqt6core6t64","qt6-base","https://www.qt.io/developers/","","libs"
"libqt6datavisualization6","qt6-datavis3d","https://www.qt.io/developers/","","libs"
"libqt6dbus6","qt6-base","https://www.qt.io/developers/","","libs"
"libqt6designer6","qt6-tools","https://www.qt.io/developers/","","libs"
"libqt6designercomponents6","qt6-tools","https://www.qt.io/developers/","","libs"
"libqt6graphs6","qt6-graphs","https://www.qt.io/developers/","","libs"
"libqt6graphswidgets6","qt6-graphs","https://www.qt.io/developers/","","libs"
"libqt6grpc6","qt6-grpc","https://www.qt.io/developers/","","libs"
"libqt6grpcquick6","qt6-grpc","https://www.qt.io/developers/","","libs"
"libqt6gui6","qt6-base","https://www.qt.io/developers/","","libs"
"libqt6help6","qt6-tools","https://www.qt.io/developers/","","libs"
"libqt6httpserver6","qt6-httpserver","https://www.qt.io/developers/","","libs"
"libqt6keychain1","qtkeychain","https://github.com/frankosterfeld/qtkeychain","","libs"
"libqt6labsplatform6","qt6-declarative","https://www.qt.io/developers/","","libs"
"libqt6location6","qt6-location","https://www.qt.io/developers/","","libs"
"libqt6multimedia6","qt6-multimedia","https://www.qt.io/developers/","","libs"
"libqt6multimediawidgets6","qt6-multimedia","https://www.qt.io/developers/","","libs"
"libqt6network6","qt6-base","https://www.qt.io/developers/","","libs"
