"package","avg_downloads","2021","2022","2023","2024","2025"
"freexl","25730","23151","22138","23502","26443","33418"
"xfce4-cpugraph-plugin","25722","25097","22828","25451","26501","28735"
"xfce4-netload-plugin","25721","25093","22834","25449","26504","28725"
"xfce4-cpufreq-plugin","25689","25077","22806","25411","26464","28688"
"xfce4-weather-plugin","25655","25032","22779","25412","26434","28618"
"xfce4-timer-plugin","25650","25024","22767","25380","26432","28650"
"xfce4-diskperf-plugin","25638","25001","22749","25358","26429","28655"
"xfce4-genmon-plugin","25637","24992","22746","25365","26428","28655"
"xfce4-fsguard-plugin","25630","24991","22744","25354","26416","28649"
"ccid","25623","24460","23526","23936","27144","29053"
"xfce4-places-plugin","25616","24989","22720","25336","26407","28631"
"libmagick++-6.q16-8","25606","30358","28639","28403","23993","16638"
"xfce4-mailwatch-plugin","25555","24916","22669","25290","26351","28551"
"xfce4-smartbookmark-plugin","25553","24918","22666","25290","26335","28556"
"evolution-data-server","25508","312","4670","22216","48382","51961"
"libhdf4","25442","23307","22246","23584","26584","31491"
"konsole","25358","20849","19533","24085","27724","34601"
"dolphin","25334","21086","19686","24166","27475","34259"
"gnome-desktop","25180","269","5748","25045","54327","40515"
"kpeople","24958","21778","22829","27888","31767","20530"
"spice","24871","21862","22122","23096","27463","29815"
"kdegraphics-mobipocket","24814","20707","21268","26744","33191","22161"
"qemu","24781","21886","22149","23044","27047","29781"
"kate","24716","20083","18859","23559","27169","33910"
"syndication","24580","15531","17880","25354","37975","26162"
"kfind","24578","20538","19023","23392","26625","33314"
"gir1.2-tracker-2.0","24451","35776","35979","30247","11962","8293"
"kwalletmanager","24357","20040","18695","23176","26509","33365"
"scim","24316","19562","18587","23066","26715","33654"
"ksyntax-highlighting","24257","21413","21665","26626","30731","20852"
"libcurl3","24224","41450","28513","23987","15169","12005"
"libsensors4","24130","42449","28439","23632","14610","11520"
"ksshaskpass","24114","18994","18202","22809","26739","33826"
"libfluidsynth1","24103","52221","27148","21685","11341","8124"
"plasma-desktop","24096","19675","18450","22927","26290","33139"
"libtracker-sparql-3.0-0","23995","3956","5544","22744","54065","33667"
"iftop","23968","23739","23571","23674","24177","24682"
"kmenuedit","23961","19502","18281","22761","26219","33045"
"gwenview","23948","19891","18545","22927","26014","32363"
"dvdauthor","23925","27270","22710","23635","22425","23586"
"konqueror","23857","20097","18595","22929","25820","31845"
"ark","23843","19716","18397","22754","25921","32431"
"kamera","23785","19775","18409","22789","25802","32151"
"plasma-workspace","23769","18847","18017","22571","26223","33187"
"libkf5kexiv2","23764","21172","21011","26193","31258","19189"
"augeas","23745","27233","25585","23648","21573","20690"
"gir1.2-mutter-11","23675","0","3645","19288","42752","29015"
"kinfocenter","23504","18990","17816","22309","25715","32691"
"kcalc","23494","19270","18026","22432","25578","32166"
"libintl-perl","23494","19546","21351","22050","25205","29322"
"opensc","23462","23717","22182","22225","23907","25280"
"zxing-cpp","23411","0","0","22","9201","61010"
"bluedevil","23338","18360","17630","22221","25815","32668"
"gtkspell","23305","33324","23664","23005","18460","18072"
"powerdevil","23267","18240","17473","22077","25724","32824"
"arpack","23235","24891","23594","24997","25001","17695"
"grantlee5","23229","21707","20817","25710","29263","18649"
"prison-kf5","23224","18347","19188","24821","32435","21329"
"akonadi","23192","19678","18112","22358","25108","30706"
"libdbi","23191","25640","24590","24273","22867","18586"
"gcr4","23187","0","0","25","8894","60643"
"ktexteditor","23164","21861","20881","25472","28220","19386"
"kdnssd-kf5","23141","22057","21058","25780","28598","18214"
"libsereal-encoder-perl","23006","21384","20715","23164","23987","25780"
"libsereal-decoder-perl","23000","21386","20717","23162","23975","25764"
"stoken","22916","21527","20832","25930","26708","19586"
"kdeplasma-addons","22906","18655","17491","21857","25002","31526"
"libavtp","22885","0","0","31","8729","59897"
"pkcs11-helper","22868","25769","23703","23647","22857","18366"
"sweeper","22764","18558","17365","21735","24833","31331"
"kdepim-runtime","22585","18937","17555","21824","24628","29985"
"libpng12-0","22473","36706","26596","22824","14534","11705"
"kactivities-stats","22470","20214","21291","25050","28326","17471"
"charls","22418","21131","20403","21310","21714","27535"
"python-openssl","22379","42827","25915","21405","12411","9340"
"qhull","22361","11821","14225","13340","30460","41963"
"nginx","22295","19971","20802","21389","23354","25962"
"freerdp3","22290","0","0","0","5398","39183"
"baloo-kf5","22288","21114","20122","24783","28045","17376"
"dragon","22237","18298","17083","21362","24192","30250"
"subversion","22235","24832","21830","21271","21453","21790"
"pkgconf","22205","351","5246","12797","40713","51919"
"juk","22200","18278","17029","21311","24172","30211"
"libkolabxml","22198","17984","17059","21400","24528","30021"
"sox","22154","25030","21807","21405","20603","21928"
"odbcinst1debian2","21965","33332","28113","25360","13446","9578"
"msgraph","21949","0","0","0","6","43893"
"libcpanel-json-xs-perl","21923","13978","18703","22348","25944","28646"
"kaddressbook","21902","18107","16871","21179","23972","29382"
"korganizer","21876","18037","16833","21145","23974","29393"
"kdesu","21872","20999","19597","24126","27090","17548"
"akregator","21834","18032","16857","21116","23911","29254"
"qtxmlpatterns-opensource-src","21791","27120","25194","23272","18483","14889"
"libnet","21766","17638","17629","18349","25161","30054"
"libdevel-globaldestruction-perl","21755","25334","21260","20821","20741","20619"
"kmail","21719","18043","16791","21058","23688","29017"
"libvpl","21706","0","8","3239","15372","68206"
"enca","21675","30423","23116","20909","16480","17447"
"snapd-glib","21585","39","2215","21638","48901","35132"
"libkdcraw","21479","19204","18356","23137","27525","19175"
"lshw","21445","19513","19842","20663","22043","25166"
"libkml","21435","22469","21671","23087","22963","16988"
"libxapian22","21388","33487","24733","21574","14821","12329"
"meanwhile","21207","27953","21101","21518","17851","17612"
"libkgapi","21053","15719","15731","20251","23947","29621"
"serf","21027","22942","20449","20028","20601","21119"
"libdisplay-info","20988","0","0","13","6675","56278"
"kholidays","20968","19698","18767","23283","26519","16574"
"libdolphinvcs5","20966","19982","19070","23646","25836","16296"
"kmag","20931","16428","15385","19862","23307","29674"
"lksctp-tools","20826","20521","19054","19027","21015","24513"
"fyba","20825","21118","20901","22496","22638","16975"
"networkmanager-qt","20735","19626","18801","23403","25644","16204"
"packagekit-qt","20658","17748","18068","22987","26491","17998"
"librttopo","20589","11376","16390","18890","24289","32001"
"libgeotiff","20577","11354","16366","18865","24293","32009"
"kmouth","20518","16140","14979","19360","22788","29327"
"parole","20482","17549","17393","20548","22222","24700"
"mozjs128","20472","0","0","0","4607","36337"
"source-highlight","20443","10695","14675","16320","21268","39259"
"libdiscid","20439","23077","19358","20445","19175","20142"
"liburcu","20439","366","2096","4153","13117","82466"
"svt-av1","20428","0","35","44","9842","71791"
"libvirt","20418","18782","18327","18764","21957","24263"
"libavdevice59","20410","0","6222","14155","34228","27038"
"kmousetool","20409","15817","14804","19246","22748","29434"
"qt6-base","20399","0","3493","7704","21746","48655"
"python-dbus","20334","41416","23264","18844","10520","7629"
"kyotocabinet","20306","36982","23374","19679","11333","10162"
"kate5-data","20226","19027","18270","23047","25236","15552"
"kross","20165","19127","18225","22690","25346","15438"
"ogdi-dfsg","20081","11307","16289","18746","24156","29907"
"libunistring","20077","619","649","658","11575","86887"
"zziplib","20064","24302","21805","21747","19206","13264"
"teckit","20030","19149","18475","18787","20817","22926"
"kpeoplevcard","19960","11787","17429","23260","28798","18530"
"gsettings-qt","19953","9791","13632","19070","24724","32552"
"python-lxml","19932","40506","22975","18564","10145","7474"
"libnetfilter-acct","19912","28095","22119","19940","15549","13861"
"libqalculate","19891","17049","15019","12290","23119","31980"
"roc-toolkit","19740","0","0","2","7079","52139"
"zxcvbn-c","19678","5060","5790","6896","17345","63299"
"libfreetype6-dev","19651","25423","23710","22554","15436","11134"
"kimageannotator","19620","9552","13405","18845","24629","31670"
"debconf-kde","19546","15510","15201","20750","25834","20435"
"kdecoration","19513","0","0","0","0","19513"
"gconf2","19474","31528","22139","19606","13741","10356"
"bison","19445","20010","18577","18586","19559","20493"
"rust-rav1e","19428","0","5","14","9745","67949"
"libmouse-perl","19384","12595","16709","20044","22588","24987"
"python-pylibacl","19372","9040","13105","18653","24042","32020"
"libcbor","19358","13","13","16","10879","85870"
"dracut","19340","504","489","502","9741","85468"
"partitionmanager","19324","9750","12853","18331","23958","31728"
"vdeplug4","19206","20163","19947","20587","20889","14444"
"kdsoap-ws-discovery-client","19199","0","0","0","0","19199"
"libgadu","19192","27128","20525","21090","16464","10754"
"kunitconversion","19188","18040","17279","21705","23922","14996"
"c-blosc","19173","10815","12374","15096","24547","33037"
"modemmanager-qt","19085","17250","16704","21469","24746","15258"
"haveged","19055","25283","25923","21315","12318","10436"
"libart-lgpl","19052","30985","22146","19158","12597","10377"
"kcalcore","19048","16954","16839","21346","24924","15177"
"nghttp3","18996","3","4","6","11233","83738"
"nautilus-sendto","18983","35200","22070","18307","10788","8554"
"luajit","18945","15619","16115","17040","20921","25034"
"galera-4","18870","5789","15383","18291","25719","29168"
"pugixml","18821","16828","15720","16756","20877","23927"
"libtext-markdown-discount-perl","18807","11530","16134","19547","22213","24614"
"libdevel-size-perl","18761","11566","16066","19483","22145","24547"
"libkf5konq6","18754","16773","16666","21277","24568","14488"
"ffmpegthumbnailer","18753","18090","17200","18993","19004","20482"
"socket++","18730","15998","15341","16630","19607","26076"
"knotes","18690","18123","16931","21256","23142","13999"
"xdg-utils-cxx","18688","0","8","11705","26885","36155"
"libtext-levenshteinxs-perl","18668","11386","15955","19393","22097","24509"
"trousers","18668","24222","13384","16704","14928","24106"
"libxml++2.6","18656","7994","7260","7272","14065","56689"
"libnvme","18615","0","479","1364","8869","63751"
"metacity","18571","20491","17538","18867","17529","18432"
"libperlio-utf8-strict-perl","18549","8611","10861","16089","26378","30810"
"python-ldb","18548","35234","21559","17921","10294","7736"
"python-tdb","18537","35256","21563","17916","10257","7695"
"python-samba","18446","35063","21455","17830","10216","7670"
"qtvirtualkeyboard-opensource-src","18427","15894","16067","20838","24308","15028"
"vcdimager","18373","25582","22262","20186","12924","10915"
"portmidi","18371","14803","14721","16881","22665","22786"
"libqaccessibilityclient","18368","13784","14709","19982","24885","18483"
"bup","18331","8577","12128","17556","22708","30689"
"virglrenderer","18313","9017","14953","17165","23522","26908"
"ngtcp2","18249","1","4","4","11222","80018"
"libkgapi5","18216","16049","16009","20535","24025","14463"
"kuserfeedback","18213","10997","15544","21164","26839","16524"
"dav1d","18213","1335","2291","2892","10682","73865"
"libbytesize","18190","2844","3737","3912","13844","66617"
"libassuan","18124","1279","1239","1263","9721","77122"
"libmutter-7-0","18083","20484","29987","25340","8690","5915"
"libncurses5-dev","18017","22152","19441","19061","16619","12814"
"libpango1.0-0","17996","29124","20560","18028","12319","9953"
"zephyr","17981","20817","17468","18492","16397","16735"
"gir1.2-mutter-7","17924","20305","29721","25122","8616","5857"
"pv","17900","9717","9776","12438","26113","31458"
"libgps28","17893","11303","15975","21468","24505","16216"
"kdiagram2","17830","15554","15544","20077","23658","14318"
"sombok","17707","17659","16159","16597","18326","19796"
"pidgin","17683","20490","17136","18154","16152","16484"
"libunicode-linebreak-perl","17683","17644","16127","16579","18293","19775"
"sntp","17670","21394","22203","21321","13111","10323"
"ncdu","17603","14223","15654","16538","19695","21905"
"liblc3","17550","0","4","322","8994","60883"
"libsigc++-2.0-0c2a","17460","28268","20304","17467","11668","9596"
"libspelling","17417","0","0","0","3419","31416"
"flac","17414","5222","4999","5140","5551","66159"
"xen","17368","17749","17681","18066","16877","16470"
"unrar","17328","19891","17918","17596","15926","15313"
"fuse3","17326","226","291","330","579","85205"
"zeitgeist","17216","33052","18730","15398","9263","9638"
"hidapi","17199","7195","7283","7884","9299","54337"
"libvpx","17182","4546","4473","4640","9599","62654"
"cfitsio","17003","1566","1946","14538","30243","36723"
"x265","16881","1839","2678","3258","4819","71812"
"libsigc++-3.0","16833","0","1038","4381","12094","49820"
"psutils","16825","19863","17166","16644","15227","15227"
"zsh","16762","15187","15150","15906","18275","19296"
"ruby-defaults","16708","1893","6346","11315","29433","34555"
"exiv2","16703","7979","6844","6644","7268","54781"
"iproute","16703","25575","19161","16844","11927","10010"
"qtnetworkauth-everywhere-src","16695","9775","13588","19103","25276","15733"
"libcwidget3","16509","26784","19174","16524","11016","9048"
"kf6-kwindowsystem","16404","0","0","0","4470","28339"
"xfce4-datetime-plugin","16360","25164","22853","18762","8807","6217"
"opusfile","16339","11366","11539","13332","18703","26757"
"libsixel","16321","3966","5808","12639","28497","30698"
"libotr","16283","12258","7365","19158","25683","16954"
"qt6-declarative","16281","0","2367","4430","14876","43451"
"libffado","16268","5153","4625","4620","11850","55092"
"libavif","16241","40","435","828","10049","69855"
"qtkeychain","16238","8311","9009","16045","26633","21192"
"kquickcharts","16227","9787","13656","19118","23752","14825"
"libmikmod","16204","20063","17331","16829","13899","12900"
"ossp-uuid","16157","19641","18224","16188","13643","13091"
"farstream-0.2","16052","17045","15107","16612","15454","16043"
"sdl-ttf2.0","16052","20589","17558","16514","13517","12084"
"onetbb","15996","3537","3826","7480","21674","43464"
"kf6-kguiaddons","15896","0","0","0","4431","27362"
"wine","15822","16498","14610","14773","15995","17238"
"kf6-kwidgetsaddons","15742","0","0","0","4433","27051"
"qt6-svg","15713","0","1739","3885","14061","43169"
"kf6-kdbusaddons","15662","0","0","0","4395","26929"
"codec2","15631","676","757","814","9948","65964"
"kf6-karchive","15619","0","0","0","4125","27113"
"mbedtls","15545","1269","1325","1315","7816","66000"
"mousetweaks","15532","32925","17479","13903","7586","5768"
"kf6-kcoreaddons","15455","0","0","0","4430","26480"
"kf6-kconfig","15451","0","0","0","4420","26482"
"boost-defaults","15425","9063","10689","13815","22852","20710"
"kf6-ki18n","15388","0","0","0","4407","26370"
"graphicsmagick","15373","17123","16456","16937","15697","10654"
"kf6-solid","15362","0","0","0","4001","26723"
"kf6-knotifications","15314","0","0","0","4407","26222"
"kf6-kcolorscheme","15298","0","0","0","4350","26246"
"kf6-kitemviews","15279","0","0","0","3969","26590"
"squashfuse","15273","340","360","12018","27157","36494"
"kf6-kcrash","15263","0","0","0","4334","26193"
"suil","15233","15571","14398","14813","15250","16134"
"libmcrypt","15168","18111","15324","14598","14203","13605"
"kf6-kwallet","15150","0","0","0","4335","25966"
"kdav","15143","8961","12608","17763","22704","13683"
"libiscsi","15122","5720","7399","10776","23308","28411"
"m17n-lib","15108","15999","14531","14753","14982","15277"
"clucene-core","15094","4686","2900","2434","8134","57319"
"libpfm4","15003","7346","10707","12600","20030","24335"
"wireshark","14990","15478","14102","14054","15330","15988"
"kf6-kiconthemes","14894","0","0","0","3939","25849"
"kf6-breeze-icons","14883","0","0","0","3934","25832"
"gnuplot","14871","16943","14668","14361","13802","14582"
"kf6-kcodecs","14868","0","0","0","3963","25773"
"libunibreak","14867","8","18","80","9237","64996"
"xdotool","14847","12364","10399","13238","17595","20642"
"python2.7-dev","14842","26266","17263","14875","8962","6846"
"kf6-kirigami","14839","0","0","0","3991","25687"
"kf6-kconfigwidgets","14811","0","0","0","3918","25704"
"kf6-kauth","14784","0","0","0","3985","25583"
"kf6-kservice","14778","0","0","0","3980","25577"
"kf6-kio","14763","0","0","0","3974","25552"
"k3b","14747","19642","18284","16622","10404","8784"
"libraw","14722","293","234","262","9205","63619"
"kf6-kdoctools","14718","0","0","0","3945","25492"
"kf6-kjobwidgets","14711","0","0","0","3947","25476"
"glibmm2.68","14708","0","902","4177","7146","46609"
"kf6-kded","14704","0","0","0","3935","25473"
"libnfs","14696","418","735","1260","10817","60252"
"libpython2.7-dev","14661","25863","17112","14706","8867","6757"
"kf6-kcmutils","14653","0","0","0","3869","25437"
"kf6-kglobalaccel","14607","0","0","0","3505","25709"
"xapp","14606","11673","11304","14019","16681","19357"
"kf6-kxmlgui","14568","0","0","0","3458","25678"
"libx86","14568","17683","14809","14462","12991","12896"
"telepathy-glib","14548","24814","17375","14903","9040","6610"
"suitesparse","14502","1951","1850","1898","8706","58105"
"lzlib","14488","7104","8005","11872","20614","24847"
"libblockdev","14465","35","26","26","9309","62932"
"libplist","14427","638","597","605","8836","61460"
"libsource-highlight4v5","14396","10558","14574","16222","17846","12782"
"libberkeleydb-perl","14365","4965","7432","12486","21631","25314"
"glibmm2.4","14347","2635","2393","2386","8418","55906"
"kf6-kcompletion","14345","0","0","0","3588","25103"
"lzip","14341","13266","17274","17130","11843","12193"
"jpeg-xl","14334","3","12","308","5040","66309"
"kf6-kitemmodels","14329","0","0","0","3355","25303"
"abseil","14320","17","62","142","339","71042"
"libev","14309","14978","15285","15813","14824","10648"
"libusbmuxd","14280","465","393","405","8802","61336"
"kf6-krunner","14202","0","0","0","3282","25123"
"libimobiledevice","14182","309","250","244","8795","61312"
"akonadi-calendar","14162","0","1815","8853","19530","26451"
"cairomm1.16","14153","0","28","2464","7401","46720"
"gtkmm4.0","14130","0","26","2457","7378","46662"
"gettext","14127","19091","14883","13695","11866","11104"
"libfabric","14108","14257","12161","12553","15057","16515"
"libgcrypt11","14098","21326","16171","14237","10194","8562"
"libqtcore4","14092","30274","15874","12822","6723","4768"
"libcapi20-3","14075","15867","14415","14954","15043","10096"
"xclip","14075","10488","10836","12269","16980","19806"
"libvorbisidec","14069","15886","14378","14183","13105","12794"
"libtinfo-dev","13996","17203","14340","14077","13893","10468"
"qt6-wayland","13979","0","1226","2478","11420","40794"
"pangomm2.48","13966","0","28","2459","6887","46491"
"libsepol1-dev","13943","22536","18730","16657","6902","4891"
"jimtcl","13893","33","32","36","7753","61613"
"cpuinfo","13871","526","687","883","6914","60346"
"re2","13865","232","244","309","6966","61576"
"libqtgui4","13831","29812","15573","12574","6560","4639"
"plasma-activities","13813","0","0","0","3320","24306"
"plotutils","13795","17622","13884","13018","12179","12274"
"libvirt-glib","13795","11855","11922","12413","15406","17381"
"appstream","13781","59","56","63","9156","59574"
"libmemcached","13768","14974","14318","14113","13676","11760"
"libqt4-xml","13761","29671","15504","12522","6510","4601"
"libpaper","13717","269","230","207","2264","65617"
"libtasn1-3","13690","20681","15711","13826","9915","8320"
"fping","13688","14189","13846","13619","13265","13523"
"pwgen","13688","13665","13385","13182","13534","14677"
"kf6-kbookmarks","13665","0","0","0","2860","24470"
"libplacebo","13647","80","123","203","8987","58846"
"libsmi2ldbl","13640","15731","14301","14263","13705","10200"
"sound-juicer","13636","13928","12414","13985","13486","14371"
"libepsilon1","13590","20854","18786","16702","7017","4595"
"libgnutls26","13582","20518","15595","13728","9824","8247"
"icoutils","13556","19662","13899","13032","11020","10169"
"rpm","13517","14136","12872","12816","13856","13905"
"kf6-sonnet","13509","0","0","0","2922","24096"
"kf6-kparts","13484","0","0","0","2501","24467"
"zabbix","13465","12838","13488","13657","13763","13579"
"pthreadpool","13428","111","250","409","6435","59939"
"pstoedit","13423","17204","13512","12660","11818","11925"
"libdmapsharing","13375","0","0","1552","4456","34119"
"libpsm2","13346","12841","11329","11868","14594","16098"
"qdbm","13310","19585","15149","13623","9948","8245"
"lbfgsb","13303","5754","9583","12485","23014","15679"
"tinyxml","13280","16591","14459","13530","11028","10792"
"taglib","13264","932","847","826","809","62908"
"libmath-random-isaac-xs-perl","13252","13397","13060","13282","13238","13287"
"kf6-kpackage","13250","0","0","0","2833","23668"
"portsmf","13223","15666","14233","14605","12768","8844"
"menu-cache","13177","13454","12504","13481","12842","13606"
"rrdtool","13144","13201","13584","13686","13715","11537"
"mate-panel","13117","14148","12637","13646","12504","12652"
"libcmis","13101","48","35","33","8126","57266"
"libudev0-shim","13017","19350","14823","13159","9613","8140"
"dhcpcd","13011","2232","1746","1526","2328","57224"
"tslib","12932","232","3526","7661","15113","38129"
"libqt4-dbus","12916","28321","14547","11665","5923","4127"
"infinipath-psm","12858","14236","12130","12509","14998","10421"
"ed","12830","14418","12999","12639","12245","11852"
"gdcm","12813","8444","11736","13771","15807","14308"
"kf6-kstatusnotifieritem","12790","0","0","0","2740","22841"
"kf6-kdeclarative","12787","0","0","0","3118","22457"
"webrtc-audio-processing","12738","177","167","173","173","63003"
"libcpufreq0","12735","18919","13876","12607","9822","8454"
"kpmcore","12700","6","2218","9814","21430","30032"
"kf6-ksvg","12687","0","0","0","2699","22675"
"qtserialport-opensource-src","12647","12177","11680","12434","14368","12577"
"openblas","12639","3088","6355","9966","21451","22339"
"libtext-soundex-perl","12621","19437","14436","12785","9013","7438"
"kf6-bluez-qt","12608","0","0","0","3245","21971"
"kf6-prison","12597","0","0","0","3240","21954"
"kf6-ktextwidgets","12584","0","0","0","2409","22759"
"kf6-purpose","12570","0","0","0","3232","21908"
"mate-menus","12533","13219","11885","12935","12227","12403"
"libmatekbd","12527","13240","11886","12919","12213","12380"
"nemo","12525","11660","10833","12826","12866","14444"
"sdl-mixer1.2","12519","16710","14020","13358","9820","8691"
"libokular5core10","12470","0","3003","10930","21744","14205"
"mate-desktop","12420","14289","12925","13940","12435","8512"
"coinmp","12401","121","93","88","5862","55841"
"libmateweather","12367","12981","11724","12778","12085","12269"
"aha","12327","239","317","9778","21407","29897"
"oath-toolkit","12326","3956","4667","11759","21684","19567"
"libpstoedit0c2a","12321","17285","13577","12721","10528","7495"
"libfm","12292","13477","12528","13504","11823","10130"
"gtk-layer-shell","12288","5295","8065","10094","13372","24617"
"kf6-syndication","12264","0","0","0","2397","22132"
"pulseaudio-qt","12255","0","0","0","2537","21973"
"libmatemixer","12250","12705","11571","12635","12064","12278"
"kf6-knewstuff","12246","0","0","0","2393","22100"
"libonig2","12242","18397","14052","12467","8887","7410"
"kf6-attica","12239","0","0","0","2391","22088"
"kf6-modemmanager-qt","12207","0","0","0","2514","21900"
"liborcus","12200","66","46","47","8328","52515"
"libspnav","12176","12358","11333","11848","12457","12884"
"gvfs-bin","12157","23569","14319","11616","6442","4843"
"kaccounts-integration","12156","0","0","0","2451","21862"
"ipset","12133","8092","9599","10393","14840","17741"
"openh264","12080","47","44","52","86","60171"
"php5-cli","12075","18184","13845","12282","8758","7306"
"libisc95","12028","19432","13975","12140","8014","6581"
"python-magic","12005","11734","11343","11302","12220","13427"
"kf6-kcontacts","11988","0","0","0","2201","21776"
"hexchat","11975","10760","10180","12216","11932","14787"
"libdate-calc-perl","11960","7043","8739","10262","15843","17915"
"kf6-kpeople","11865","0","0","0","2189","21541"
"onednn","11839","9","12","16","25","59134"
"libgnomecanvas","11823","18468","13253","11607","8420","7371"
"pmix","11823","13086","11501","12038","13006","9487"
"libsoup2.4","11823","2139","1776","1732","7505","45964"
"mate-utils","11822","12431","11212","12286","11523","11662"
"ksysguardd","11818","20152","16532","13737","5151","3522"
"libgdiplus","11811","15206","12592","12003","10255","9003"
"qpdf","11792","72","80","79","107","58625"
"fltk1.3","11721","13334","12692","13016","11614","7953"
"kf6-kpty","11718","0","0","0","2382","21055"
"gl2ps","11709","11951","10348","10562","12229","13458"
"mplayer","11689","13546","11833","11572","10468","11028"
"kf6-kfilemetadata","11653","0","0","0","2315","20992"
"hwinfo","11633","11475","11269","11571","11907","11943"
"python-pycurl","11613","22015","13495","11121","6480","4958"
"kf6-knotifyconfig","11599","0","0","0","2354","20845"
"libkexiv2","11596","0","0","0","2186","21006"
"xserver-xorg-input-synaptics","11593","18340","13053","11560","8086","6927"
"tesseract","11587","7507","7520","7726","15499","19685"
"kglobalacceld","11563","0","0","0","3243","19884"
"cinnamon-menus","11527","10714","9971","11836","11830","13287"
"libnginx-mod-http-echo","11500","15088","13014","11987","9145","8266"
"cinnamon-control-center","11498","10678","9947","11800","11804","13264"
"vorbis-tools","11488","13043","11613","11428","10756","10601"
"kf6-kidletime","11483","0","0","0","2234","20732"
"wxwidgets3.2","11402","4497","3977","9323","22402","16811"
"librda","11401","10838","10541","11844","11706","12080"
"libappimage","11278","49","36","11690","23496","21119"
"kf6-syntax-highlighting","11277","0","0","0","2273","20282"
"xserver-xorg-input-evdev","11275","17981","12688","11213","7809","6685"
"ksysguard","11260","19691","15961","13068","4537","3043"
"gnote","11229","10234","9596","11523","11682","13110"
"layer-shell-qt","11184","0","0","0","2237","20131"
"fortune-mod","11176","11044","10565","10749","11271","12254"
"cinnamon-desktop","11173","11901","11046","13021","12083","7818"
"openbox","11171","11929","10910","11425","10668","10923"
"clamav","11163","11600","10968","10941","11007","11302"
"libconfig","11157","947","894","881","994","52073"
"cjs","11147","10250","9603","11483","11492","12911"
"fwupd","11060","18","16","29","5219","50018"
"html2text","11051","5843","6052","9411","14367","19583"
"mate-control-center","11040","12690","11427","12497","11076","7510"
"telepathy-mission-control-5","11040","19132","12898","10723","6830","5618"
"qt6-positioning","11015","0","1413","2901","8997","30749"
"kf6-kuserfeedback","10987","0","0","0","2165","19809"
"opensp","10925","11938","10481","10515","10691","11002"
"phodav","10912","0","3147","6415","15844","18243"
"kf6-ktexteditor","10900","0","0","0","2053","19747"
"liboobs","10875","11840","10726","11226","10362","10221"
"qt6-webengine","10862","0","1411","2769","8773","30495"
"qt6-webchannel","10854","0","1412","2770","8761","30476"
"kf6-frameworkintegration","10834","0","0","0","2194","19474"
"ucx","10834","5899","8108","9557","14260","16346"
"obconf","10797","11531","10528","11064","10318","10546"
"plasma-activities-stats","10794","0","0","0","2161","19427"
"libqt4-network","10785","23596","12066","9799","5006","3459"
"libass5","10745","20243","12689","10262","5938","4594"
"bcg729","10719","6072","9019","10037","13610","14859"
"kf6-networkmanager-qt","10718","0","0","0","2076","19361"
"ksysguard-data","10717","18642","15355","12531","4236","2821"
"qt6-5compat","10702","0","472","1139","8093","33104"
"ps2eps","10589","12514","10571","10334","9638","9892"
"python2.6-minimal","10569","16130","12149","10650","7602","6316"
"kf6-baloo","10557","0","0","0","2064","19050"
"openipmi","10552","10239","10231","10385","11475","10433"
"iperf3","10544","7647","8459","9081","12098","15436"
"mysql-server","10542","15232","11773","10559","8049","7099"
"lensfun","10525","13259","10858","10365","9289","8855"
"libnginx-mod-http-auth-pam","10503","14246","11962","10942","8157","7208"
"kf6-kdesu","10493","0","0","0","2218","18768"
"level-zero","10483","0","0","2","39","31409"
"freeglut3","10480","17580","14379","11968","5104","3369"
"librsync","10449","5698","9343","12904","14564","9736"
"pcmanfm","10424","11150","10217","10718","9992","10044"
"libnginx-mod-http-dav-ext","10411","14077","11852","10848","8106","7176"
"libnginx-mod-http-subs-filter","10400","14072","11844","10835","8082","7169"
"libnginx-mod-http-upstream-fair","10385","14073","11842","10832","8066","7116"
"kf6-threadweaver","10383","0","0","0","877","19889"
"libemf","10343","10670","9533","9477","10416","11619"
"libconfuse","10328","10389","9661","9848","10702","11041"
"muffin","10314","10980","10168","12011","11183","7230"
"glew","10294","2788","3627","6618","17582","20858"
"kf6-kquickcharts","10281","0","0","0","2044","18519"
"optipng","10248","9985","9297","9342","10789","11829"
"kf6-kunitconversion","10243","0","0","0","1990","18496"
"minissdpd","10235","17958","12006","9904","6250","5059"
"xserver-xorg-input-mouse","10210","16501","11585","10178","6949","5840"
"qt6-imageformats","10168","0","1344","2761","8230","28338"
"qscintilla2","10165","9433","9511","9842","10996","11046"
"kf6-kholidays","10155","0","0","0","1947","18364"
"libksysguard","10147","0","0","0","1953","18341"
"plasma5support","10102","0","0","0","1951","18254"
"kf6-kdnssd","10050","0","0","0","694","19407"
"libsdl2-image","10027","7141","7423","8742","12619","14214"
"libk3b7","10000","16191","15692","11710","3863","2547"
"telepathy-logger","9961","16899","11604","9815","6344","5145"
"muparser","9961","8296","8292","9301","10280","13638"
"libdumbnet","9927","15240","11367","10207","7004","5820"
"qt6-multimedia","9901","0","95","894","6179","32439"
"libtpms","9896","272","3537","7774","17202","20697"
"kcolorpicker","9841","0","0","0","2181","17501"
"chmlib","9830","10081","9439","9342","10261","10030"
"filezilla","9818","10398","9056","9188","10009","10439"
"openmpi","9785","12449","9327","9094","9064","8994"
"libuser","9772","10411","9634","10160","9414","9244"
"pupnp","9753","2559","2895","5217","6037","32059"
