"package","avg_downloads","2020","2021","2022","2023","2024"
"gorilla",13824424,24942997,21500024,12574267,6514271,3590559
"cssutils",13819416,4750301,7846629,11955769,16901423,27642957
"aioredis",13817862,5860510,11800152,18948897,17269299,15210454
"types-cryptography",13817516,0,1295986,35299432,15738451,16753710
"affine",13765067,2492110,6038490,9946081,16808701,33539954
"azure-mgmt-commerce",13763896,7309934,10829930,15589578,16651768,18438272
"azure-mgmt-managementpartner",13758225,7508452,10799905,15557796,16597817,18327154
"lark-parser",13757957,5370321,15690370,16265231,10461034,21002827
"python-pptx",13743360,4500117,7368001,9967532,20360191,26520961
"filterpy",13741123,344297,5530072,10492449,24703531,27635267
"pyqt5",13739351,5005295,7612782,10931284,12693333,32454063
"azure-mgmt-hanaonazure",13732912,7317277,10830059,15568654,16594048,18354520
"azure-mgmt-powerbiembedded",13730409,7292578,10771412,15574306,16623482,18390268
"dash-table",13728935,3305712,6893568,10811735,16797770,30835889
"ffmpy",13701452,809689,1475936,5532594,25546817,35142224
"azure-mgmt-machinelearningcompute",13698816,7287467,10767054,15546129,16575345,18318083
"olefile",13693340,7987215,9253601,10181392,13015387,28029105
"htmlmin",13666093,4188018,9250585,16667563,20956205,17268094
"xyzservices",13665056,0,158130,2850936,18562313,46753901
"scrapy",13651560,7939662,15137730,13669932,13902100,17608378
"pyphen",13600287,4873829,7749816,9764979,14381260,31231549
"eth-account",13585660,1229179,1953117,6041329,10572493,48132184
"teradatasql",13567026,811060,2204328,6593772,12891959,45334009
"djangorestframework-simplejwt",13551263,3329351,6261357,9996354,17600227,30569024
"types-pyopenssl",13547728,0,173742,5760965,19285968,42517965
"pyluach",13542640,12315034,17764163,14257954,7809919,15566130
"pylint-plugin-utils",13539812,6676969,7327895,10458242,21781779,21454176
"xmlsec",13536129,6841556,9564426,12174967,15399595,23700101
"contextvars",13529771,6274156,18504322,16717335,13355068,12797976
"robotframework-seleniumlibrary",13529318,2701003,4832707,7666251,26265670,26180960
"azure-applicationinsights",13495859,6490888,10437865,15570291,15938749,19041504
"methodtools",13490496,573727,841496,704996,873415,64458848
"pytesseract",13487630,6602898,14024132,7442311,12489783,26879026
"clickhouse-driver",13486247,4100564,3800280,14381570,17411575,27737248
"pypiwin32",13477823,6662641,10233243,10277955,14757438,25457837
"pytest-repeat",13472684,2702799,4980530,8603578,16184357,34892157
"pyhumps",13453728,820225,2939998,9612998,13576668,40318749
"prophet",13401109,161260,2955442,12279924,20289269,31319651
"flask-compress",13399036,5384885,10705166,21589208,15090933,14224988
"pyudev",13392071,1122703,3428117,12830005,23842277,25737254
"concurrent-log-handler",13379174,1195194,6819029,14722967,15626749,28531930
"pandasql",13378048,2309494,6522230,20057372,18995236,19005910
"backports-abc",13356116,37728986,8984129,5598453,8655739,5813275
"deltalake",13338340,3164,608375,14419478,7273090,44387591
"zthreading",13318484,679868,21698642,18285672,16121056,9807180
"autoflake",13315683,3039419,7251604,11679440,17531335,27076616
"boto3-type-annotations",13311632,2242832,9527006,17806999,19137773,17843552
"backports-ssl-match-hostname",13309102,21449470,16670485,13307198,8552049,6566310
"deepmerge",13276486,2837621,12307522,11501055,12318826,27417407
"python-telegram-bot",13270422,2955968,5393026,9985784,10682037,37335293
"tweepy",13238293,4988452,6301250,10704774,11950976,32246014
"diff-match-patch",13217581,4672547,6308061,7860276,15772215,31474807
"azure-mgmt-devspaces",13206133,6556041,10281002,15058644,16147992,17986984
"ultralytics",13202723,0,2576,27961,20687298,45295780
"pyinstaller-hooks-contrib",13201666,1303446,4968540,8431772,17054126,34250444
"sanic-routing",13149837,0,36001000,6909384,8732515,14106284
"sseclient-py",13134537,3640225,5625596,11169637,15308857,29928372
"pygame",13131803,6430993,12749890,8371675,12015692,26090766
"flaky",13126151,7479820,8649007,8887726,12837904,27776296
"geojson",13070956,7750022,8223194,9605240,13523732,26252590
"aioboto3",13045803,1048211,4249192,14191008,12668231,33072375
"optax",13045051,10186,10478824,3139100,8405647,43191498
"parsel",13041161,8267418,11208024,14519529,13175590,18035246
"wirerope",13009051,636168,925443,860300,963628,61659718
"django-timezone-field",12944232,5193667,7369890,10834207,15571150,25752246
"click-default-group",12928897,983236,3874827,15414111,16186537,28185773
"publication",12923162,1330181,3268772,8009045,17762841,34244973
"imagehash",12892097,3536472,10585981,15598161,15957509,18782364
"tomli-w",12882487,0,1418416,2994094,11903674,48096250
"pympler",12864262,1990791,5020370,16116324,19341814,21852009
"audioread",12852446,3730523,6221448,12088356,17669258,24552645
"click-option-group",12851536,72536,1495901,7217344,16481168,38990732
"mypy-boto3-glue",12842411,267068,844396,8852140,14301888,39946564
"azure-functions",12838935,1459766,3565144,5898626,15651043,37620094
"pandas-profiling",12833443,2611362,30868758,12956652,10981756,6748686
"dj-database-url",12822784,7643465,8695067,10714555,14927640,22133191
"smbprotocol",12822357,181775,1396232,6557691,16954527,39021558
"lunardate",12812362,15091865,18636109,12838143,6438679,11057013
"dicttoxml",12785623,9415615,12299894,10852498,12908933,18451177
"readchar",12766592,1213532,4760593,8611018,15488928,33758888
"linecache2",12738215,11268223,13174436,12686031,12816841,13745542
"sekkaybot",12722266,117253,23853594,27158165,12431637,50681
"testfixtures",12690155,7175774,10639276,12408241,12580660,20646826
"objsize",12685679,32694,948455,8600290,21475019,32371935
"questionary",12677684,969105,3946062,14359916,13208414,30904924
"python-crfsuite",12639723,6181548,8869981,14830632,15445098,17871357
"opencensus-ext-logging",12627941,1314383,2341794,7911705,14131861,37439964
"keystoneauth1",12588850,5557215,11593645,11780423,23005375,11007591
"azureml-telemetry",12579793,5343108,14455002,14868747,13562116,14669993
"flake8-polyfill",12575722,6945771,13180344,15321817,13891810,13538869
"apache-airflow-providers-postgres",12572708,13928,1389610,19071404,15758204,26630392
"flax",12571127,177241,10611652,2739692,23636815,25690236
"sphinx-autodoc-typehints",12566902,1562932,3287274,7026326,17226184,33731792
"cerberus-python-client",12544174,3521148,9896967,14744605,16694261,17863889
"python-ldap",12543453,6649685,8229034,11975517,14025764,21837267
"smmap2",12536374,22136641,10909781,9756169,9113326,10765952
"pytest-split",12525417,45818,871412,2550688,7162517,51996651
"mypy-boto3-sqs",12510577,423314,1894495,5345497,15918342,38971236
"funcy",12498150,4442292,6556408,13062234,19074914,19354901
"gimme-aws-creds",12441577,111049,234970,190368,38394512,23276988
"nox",12438238,3291507,4743821,14113160,12165556,27877145
"cmaes",12397121,1597951,7256255,21450759,19730374,11950268
"pyqt5-sip",12391838,3942099,6509369,9479633,12097265,29930824
"flask-swagger",12373482,7608562,17677056,18246517,12193264,6142011
"strictyaml",12355151,303919,491557,4412305,8967728,47600248
"cherrypy",12345430,5642885,5749806,24125489,15119432,11089537
"webrtcvad-wheels",12328021,16636716,17191594,12060049,8466313,7285432
"pypng",12325201,1729807,7179143,2785240,15056299,34875515
"snuggs",12319747,2378597,5611551,9500844,16013072,28094669
"googlemaps",12307111,5194281,8507743,16882858,16433406,14517267
"pyfiglet",12295109,3676191,8012695,13548121,12636855,23601681
"pydispatcher",12288138,8195597,10351769,13223695,12226487,17443140
"traceback2",12279388,10418229,12194501,12544293,12699853,13540065
"salesforce-bulk",12270975,2648596,4862812,8223973,21022478,24597014
"pygit2",12268133,1254266,3830831,8682311,18318139,29255119
"queuelib",12260439,8185421,10578909,13393805,12088850,17055208
"google-cloud-batch",12249277,0,0,19795,1610571,59616019
"pyxlsb",12224353,1263737,2890636,7727627,18874451,30365314
"apache-airflow-providers-fab",12185280,0,0,0,364,60926034
"oslo-utils",12068619,6333640,12666151,13128875,16000550,12213881
"dominate",12062093,6196424,7339317,8146183,17692595,20935947
"construct",12059144,974017,2282422,11269554,15480992,30288734
"mypy-boto3-lambda",12056811,386584,1517129,5677519,15262628,37440193
"python-pam",12047296,11381112,10244916,10101148,9908727,18600579
"tempora",12042957,5133599,4797523,22655829,15541640,12086193
"behave",12037106,5178468,6870045,10102038,13682906,24352072
"pycocotools",12014932,1625424,4307800,7991475,15774182,30375779
"tensorflow-io",12014199,295459,1879717,4671862,26424760,26799198
"pep8",12011552,12288164,9493938,9674582,11916620,16684455
"num2words",11988182,2907717,4338533,8616154,14485542,29592966
"pandera",11955904,186255,1033720,5687627,11367701,41504215
"gspread-dataframe",11947898,2503491,5332849,21128157,14931596,15843395
"comtypes",11923076,1803743,4065815,7782479,15121373,30841968
"fbprophet",11920080,9468094,11987306,18023510,13686157,6435331
"flask-restx",11910647,1521182,19894798,7916183,8358470,21862600
"opencv-contrib-python",11901656,4562768,5949750,8466875,13562937,26965949
"allure-python-commons",11887433,2832236,5601085,9337783,13462704,28203359
"google-cloud-trace",11866568,3578516,6367763,22121813,13914809,13349937
"google-cloud-storage-transfer",11855750,0,4106,276582,2118524,56879539
"google-cloud-run",11839694,0,0,205460,2446234,56546778
"immutabledict",11820175,99171,1092249,4689605,9051037,44168812
"types-paramiko",11808240,0,564731,7492149,14617210,36367110
"category-encoders",11807992,2703345,6634698,17009549,15024418,17667948
"pathvalidate",11790973,1265627,4386244,6495642,17111109,29696244
"haversine",11790760,5727917,5599912,12548325,14625832,20451813
"oslo-config",11786116,6540646,13141695,12786749,15440925,11020567
"azureml-sdk",11779554,4343136,12293648,19333496,14140762,8786727
"papermill",11759277,2612259,4637673,9062122,13042586,29441747
"python-rapidjson",11758534,2568735,6914098,9675046,15533721,24101070
"locust",11747957,1130291,4824377,9505946,15698728,27580441
"chevron",11746518,2167884,5012861,7731998,16803240,27016609
"datasketch",11729403,2235871,3630405,7766757,13599271,31414711
"unittest2",11704780,10894496,12683220,11849111,11774328,11322747
"colorful",11692895,1610304,4390435,8737690,14830252,28895792
"bz2file",11617890,13905895,13982218,9864461,9442330,10894544
"pyusb",11592408,5284207,6581938,8619948,13314462,24161484
"codecov",11575887,13014088,13505159,11521320,7081724,12757143
"update-checker",11566882,3143587,11143156,20706166,14482027,8359473
"url-normalize",11564574,3638051,4606513,8893446,12947180,27737681
"pytest-random-order",11556472,1462836,6170630,9303918,12662072,28182906
"language-data",11552162,0,40262,428763,1092750,56199034
"kornia",11541155,224897,1479221,7025626,26258814,22717218
"mongomock",11536956,3446897,4224180,5951943,10106635,33955125
"oslo-i18n",11524716,7056198,12855242,12194901,15065892,10451349
"dropbox",11509519,5790571,7112629,10821363,12831019,20992011
"pint",11475373,4262951,7322558,9459391,10859872,25472092
"requests-unixsocket",11467182,2080077,9624436,6833043,19518566,19279788
"ffmpeg-python",11461028,2215850,4037795,10087596,13860634,27103263
"plotnine",11452806,1479957,2272494,3601753,13846204,36063624
"ec2-metadata",11445412,1841297,5193799,12166390,14230847,23794728
"pytest-sugar",11430098,4343860,6051070,9646321,11242448,25866790
"pytest-localserver",11388743,694739,5981266,11482228,18291236,20494247
"azure-cli-nspkg",11388703,7558467,15276872,16938722,11046710,6122743
"distribute",11385211,2077908,18891806,16023556,10774295,9158488
"injector",11366615,1181836,1432552,3306013,22841328,28071345
"nvidia-ml-py",11332187,3356974,786565,4189197,18086394,30241807
"mongoengine",11309222,7744856,10051746,10015380,12691048,16043081
"pymemcache",11297477,2860010,7094930,10464525,13877197,22190723
"albumentations",11292597,768121,2017874,5884710,10105616,37686663
"portend",11272137,4871141,4153310,21857980,14977135,10501120
"randomstuff-py",11266955,0,18209877,23849007,14080675,195218
"cchardet",11265689,8878892,13329308,12767441,13004358,8348448
"weasel",11241271,619,253,542,6900430,49304513
"flask-bcrypt",11238465,6620564,9115296,11455457,14279999,14721010
"myst-parser",11215732,244259,2120566,7907804,15201635,30604394
"azureml-pipeline",11175523,4438083,11862017,18164108,12386699,9026710
"apache-airflow-providers-common-io",11169186,0,0,0,11295,55834633
"azureml-train-core",11149321,4705086,13045081,15353515,12084375,10558547
"debtcollector",11118919,7015464,12962630,11979744,14409255,9227504
"flatten-json",11116010,1849873,4090155,12608004,18455421,18576595
"eth-rlp",11113898,1184321,1893468,7672322,10229940,34589441
"appium-python-client",11112912,3391008,4774048,9092173,14937523,23369806
"pylint-django",11099634,5825170,7322962,8973365,17998517,15378154
"base58",11091332,3538178,9553709,14469650,10735746,17159379
"opentelemetry-instrumentation-flask",11082919,55924,2592880,6075141,6906254,39784395
"weasyprint",11081967,4281799,6099178,8432217,12308342,24288301
"mizani",11079496,1558730,2415481,3815972,14316669,33290629
"oyaml",11069056,4253583,14691236,15376897,7840442,13183124
"azureml-train-automl-client",11068588,4074042,12289114,16787496,12685045,9507243
"safety",11065094,4850638,7080961,12061392,12266871,19065606
"mypy-boto3-secretsmanager",11064781,308156,956031,4151506,12766561,37141650
"flask-socketio",10982879,3555074,17526722,9915388,10155019,13762192
"oslo-serialization",10967951,6100185,12122408,12060877,14704590,9851693
"django-appconf",10955736,6841626,8433631,9771659,11680192,18051573
"hexbytes",10938571,1209199,2017762,6316815,12406966,32742113
"watchgod",10926563,582294,7993782,20525229,13250541,12280969
"rtree",10908620,3344111,6075630,12870646,11944099,20308615
"dparse",10902608,4743684,7014120,11848350,13368549,17538339
"pulp",10893845,5306528,6479625,8984357,11206797,22491918
"pure-sasl",10891846,234680,5218228,14784277,15851555,18370490
"googletrans",10887720,4137974,16229532,18014562,8983052,7073480
"django-model-utils",10856739,5935537,7966436,9132349,12511754,18737619
"azureml-pipeline-core",10814587,4886385,13159984,13735183,11362320,10929065
"presto-python-client",10813732,5935248,9222177,12195877,12551364,14163995
"blobfile",10809190,7957721,3194612,3531987,5732563,33629066
"django-celery-beat",10809012,4470920,6432788,9230361,13428503,20482489
"diffusers",10782477,0,0,2788762,17616407,33507216
"sqlalchemy-json",10767366,219558,18321574,27880631,2315012,5100056
"pytest-benchmark",10712779,2404359,4133455,5183325,9236459,32606298
"pyvmomi",10661529,3951047,11181319,13150583,13086268,11938426
"opentelemetry-instrumentation-dbapi",10652185,27908,1520689,4424618,8711050,38576659
"autopage",10646045,0,4110350,20690267,14787948,13641662
"web3",10622839,1688618,2798776,7405592,12159389,29061819
"rfc3987",10600462,6905687,11283538,10454255,10259152,14099679
"fusepy",10589469,6300146,14309764,12848735,10244037,9244662
"pprintpp",10568883,1723412,4445292,9089194,11835781,25750737
"nvidia-cufft-cu11",10552479,0,467,7734,29686407,23067789
"yacs",10546205,982551,4092323,8629563,19297565,19729021
"wordcloud",10505019,3571184,6287573,9017539,12965963,20682834
"ansible-lint",10500688,4430820,5608540,8482718,13805655,20175706
"nvidia-nccl-cu11",10498109,0,0,4830,29660298,22825418
"mixpanel",10491243,2358480,2819192,8608362,11605772,27064410
"google-cloud-recommendations-ai",10482346,229827,3029143,11004999,16835573,21312190
"astropy",10481578,3958447,5487539,8020115,8298874,26642915
"nvidia-cuda-cupti-cu11",10471472,0,484,6547,29531024,22819306
"sql-metadata",10470773,704539,4517670,6997364,11091693,29042598
"nvidia-cusolver-cu11",10449834,0,470,7566,29418439,22822695
"nvidia-cusparse-cu11",10446768,0,469,7815,29439514,22786042
"lmdb",10440200,2159064,3940326,6639062,20334033,19128513
"narwhals",10423178,0,0,0,0,52115890
"nvidia-curand-cu11",10422511,0,472,6911,29356581,22748593
"autobahn",10396536,4534827,6943804,10488581,12699555,17315915
"azureml-contrib-services",10364718,2939537,10019764,10233235,18829227,9801829
"fpdf",10352908,2399039,3748981,7462290,11445394,26708836
"webargs",10335856,4903857,4978412,7659526,11462674,22674810
"iso3166",10331116,2845545,4033652,8094788,6926653,29754942
"jaraco-text",10329295,2186226,3053862,21018425,13775762,11612198
"aioresponses",10316969,1266700,3068421,2782118,5675502,38792102
"nvidia-nvtx-cu11",10289906,0,464,1679,29157834,22289554
"tableauhyperapi",10278928,1334972,3061192,10934363,16574874,19489237
"pytest-instafail",10260643,6842918,5945478,9308230,8517224,20689366
"jproperties",10254352,803458,3938019,11070111,16167919,19292251
"dependency-injector",10246805,2296639,7423120,9732922,13749099,18032244
"pyvirtualdisplay",10244700,4355522,10940754,10695552,11138181,14093489
"jaraco-collections",10240907,2167927,3027295,20833376,14104986,11070953
"pynndescent",10234707,106314,9111670,14145764,10297367,17512422
"pathable",10216823,0,728,597998,11986146,38499242
"weaviate-client",10214755,19342,92742,205161,4170843,46585685
"sqlalchemy-spanner",10213843,0,1008,46139,2150435,48871633
"influxdb-client",10190997,214506,2177220,6302142,9293874,32967243
"genson",10168600,4867014,6449306,7166480,12335799,20024403
"pyformance",10144921,3978807,5681488,11310487,11996194,17757629
"annoy",10123560,3152815,7445876,14331885,12780614,12906610
"ws4py",10101246,3997235,5713689,11154754,11629688,18010862
"jsonpath-rw",10081712,4710206,5918151,9714393,15072727,14993084
"apache-airflow-providers-smtp",10070790,0,0,0,285223,50068726
"av",10060572,1240091,2931652,7729569,10267289,28134259
"pdpyras",10042185,817724,2467639,7312462,17245022,22368077
"sacrebleu",10022790,1312348,3595674,6926971,12967475,25311480
"asana",10003203,1858399,3422223,6683482,9678459,28373453
"avro-gen",9987941,1976755,15185543,12722524,10181848,9873037
"databricks-pypi1",9961646,4998932,7537156,10749807,4218465,22303868
"pydeprecate",9959885,0,4128391,23784839,15955291,5930902
"drf-spectacular",9943332,237963,2066249,6529677,13398830,27483943
"types-dataclasses",9942507,0,5295021,11281208,10943722,22192585
"meson",9941918,1701787,2912952,4526310,8473885,32094656
"aiokafka",9931418,1008200,1583102,6281988,8955650,31828152
"azureml-mlflow",9930785,590667,1983675,12607067,18727707,15744808
"allure-pytest",9920044,2184810,4756525,8348981,11296242,23013662
"dbt-bigquery",9917618,1080634,5259217,8173183,9847584,25227470
"azureml-pipeline-steps",9910192,4517609,12907763,12490631,10403335,9231624
"types-docutils",9897088,0,759670,4657902,12378299,31689567
"azureml-designer-serving",9894423,3268588,9873778,9980439,18002724,8346585
"mypy-boto3-ec2",9862956,459717,1714904,4561833,13206959,29371367
"backports-csv",9841701,4202177,3730205,20656890,12432952,8186282
"easyprocess",9840067,6294368,13741092,10722364,9067004,9375507
"tables",9828818,6578857,9282292,10551719,9058158,13673063
"mlxtend",9823180,2168457,9931079,18844969,10252669,7918724
"environs",9817634,2048287,4755618,6922978,10041594,25319695
"py-partiql-parser",9810418,0,0,0,9280693,39771397
"mypy-boto3-cloudformation",9806592,428715,1367766,4348310,13150486,29737683
"gcloud",9800150,3173540,14031356,3320577,22356866,6118410
"rq",9794031,4683646,5772770,7593156,12022429,18898156
"arviz",9788608,1339069,3546113,7388303,15399608,21269949
"python-gflags",9756980,16605039,17356969,5852775,4848061,4122058
"googleads",9756788,4758017,12556294,15059731,10813376,5596523
"suds-jurko",9743357,6499750,10633828,12015583,11765559,7802065
"apache-flink",9740338,50486,163785,552909,977104,46957404
"social-auth-core",9738813,4437248,7238402,10935563,9727784,16355066
"keep-alive",9723434,15579,589458,36396822,11523515,91794
"clang",9722262,408882,9894534,19098875,9649486,9559531
"atlassian-jwt-auth",9697913,5977801,9912271,14677828,14545702,3375961
"python-arango",9684153,945332,3275198,6935348,9650369,27614520
"hatch-vcs",9680197,0,0,931815,12148935,35320237
"webtest",9674332,6864660,8869975,6702732,8613926,17320365
"mozprocess",9672375,22163723,14332155,6670489,2298301,2897208
"pefile",9667469,3688111,5199054,7083584,10490191,21876404
"langchain-openai",9655665,0,0,0,0,48278325
"slacker",9644949,9614940,10049172,12246496,8314448,7999689
"pyxdg",9620182,9244113,13009247,11716946,4930149,9200455
"requests-cache",9608034,1574164,4319951,7580224,11069211,23496619
"editdistance",9603130,3653266,6542700,7115447,8752533,21951705
"requests-aws-sign",9599488,5409785,2293148,3581256,13628650,23084602
"types-cachetools",9591394,0,1017852,5331897,10209688,31397533
"path",9562872,1745303,3799488,8885526,14950907,18433134
"apache-flink-libraries",9544184,0,28646,424430,745452,46522390
"grpc-interceptor",9543166,37390,276155,1273890,2655830,43472565
"azureml-train-restclients-hyperdrive",9541571,4692621,12750638,10455686,9928599,9880309
"pemja",9540372,0,0,168996,593301,46939562
"bump2version",9488406,2559591,6732884,7319300,10506927,20323327
"posthog",9484758,15339,96167,822098,8876326,37613862
"mozinfo",9481853,22137523,13182242,6671994,2504856,2912651
"pdf2image",9471068,2577674,4417409,5566866,10043055,24750335
"jikanpy",9445072,66260,19997303,26515029,339304,307466
"yfinance",9410576,1221882,3200761,5095612,10502845,27031779
"opentelemetry-instrumentation-urllib3",9406107,0,178769,3825698,6312239,36713827
"umap-learn",9403791,1467778,9592518,9632825,10284879,16040954
"sqlfluff",9386062,255021,1598401,5637470,12896405,26543013
"pyzstd",9380639,82327,2432217,6101591,14880107,23406952
"branca",9361106,3776904,6327669,10748377,9714584,16237996
"pyfakefs",9347140,2202821,4787458,6896447,8769083,24079891
"pyqt5-qt5",9316899,0,3765781,7779612,8900712,26138388
"benbotasync",9304111,2721819,31769695,987696,10951801,89542
"yamale",9295917,1331826,1990389,9125994,12221393,21809982
"databricks-connect",9294737,2284223,6730978,10995790,10722199,15740496
"dogpile-cache",9274868,6635522,7370270,8393865,10930285,13044396
"memory-profiler",9260298,2639730,4013049,7435174,9502933,22710602
"azureml-automl-core",9256346,4136425,11786628,10515189,9989305,9854181
"poyo",9246510,7643773,12048991,13860065,7122350,5557373
"textblob",9245355,3619403,7244552,11253580,8988472,15120769
"events",9241350,361109,505820,861190,1201784,43276846
"youtube-search-python",9231182,384232,7414652,24339468,12570952,1446608
"acryl-datahub",9225176,0,166935,6271954,14878761,24808228
"falcon",9211359,6069765,7241120,8281779,8605208,15858925
"flake8-comprehensions",9197204,3424437,6280539,9186039,11659157,15435849
"etils",9172799,0,911,3830296,14635062,27397727
"cbor2",9164472,2901978,3041297,7533353,9234536,23111194
"pytest-custom-exit-code",9150516,1639974,3718416,7292659,10046879,23054654
"descartes",9149712,5142511,5770800,6582146,14895596,13357507
"pamqp",9147180,2187827,5249003,6324895,13004791,18969382
"prefect",9139898,380950,1545084,3941356,8038992,31793108
"sphinx-copybutton",9134818,823008,2294779,5237247,8462295,28856759
"iopath",9116309,39169,1566755,6517829,15023249,22434544
"flake8-isort",9113665,2414803,5138687,8426629,12761601,16826603
"types-tabulate",9102135,0,1417723,6805968,8478135,28808848
"django-crispy-forms",9101796,5179738,6389600,7586527,9713840,16639277
"selenium-wire",9100517,4021146,10448381,6934377,9564807,14533876
"scikit-optimize",9093452,7430494,10952242,9687831,6701222,10695473
"txaio",9089540,4081072,5955934,7707444,9339998,18363251
"crayons",9084128,6684330,13985949,10299606,6724191,7726562
"folium",9083212,3657691,6290659,10448184,9196717,15822807
"j2cli",9082258,3323226,5256654,8434239,11874203,16522969
"eth-keys",9066124,1279216,2074350,6531769,9836500,25608784
"py7zr",9065373,889964,2491973,6935390,13491677,21517861
"signalfx",9050616,3264687,3767491,7579413,9854857,20786631
"cohere",9045884,0,16368,90317,1825671,43297065
"dbutils",9027812,1597805,3152105,7405878,10987263,21996009
"geocoder",9008196,3316179,18635004,8755878,5660936,8672983
"dbt-common",9004995,0,0,0,0,45024977
"msgspec",8992637,0,21383,201587,2620669,42119545
"dbt-redshift",8990909,1134699,5313035,10394164,13218855,14893791
"flashtext",8987866,2374178,4685820,8359953,10932105,18587275
"fastcore",8966070,579613,3224652,6880305,7268982,26876797
"pykwalify",8966055,3173037,6182892,10203492,8290485,16980370
"pex",8945664,2267373,1791058,5076593,11327630,24265664
"glob2",8944543,4117061,5299770,8912942,12349090,14043851
"dbt-adapters",8936765,0,0,0,0,44683823
"s2sphere",8931862,4870497,4310170,3256569,3205784,29016291
"urlextract",8914569,470069,15746462,23683484,1604248,3068582
"inquirer",8902573,813215,4240207,7478739,11879378,20101326
"opentelemetry-instrumentation-urllib",8892690,0,183927,1800332,6133438,36345753
"shellescape",8886131,4209099,5406784,11638312,11308588,11867871
"ortools",8867499,2109242,4430275,9565030,9169640,19063307
"c7n",8860401,632206,3725186,11476397,12504640,15963574
"spark-sklearn",8859333,3187774,3664308,17742329,11781300,7920954
"fasttext",8857899,1710169,4349699,8436895,12559676,17233058
"mozfile",8839102,19607717,12583693,6834189,2271970,2897940
"cloudscraper",8831389,883542,9405523,22205224,3930640,7732018
"snowflake-snowpark-python",8829656,0,0,177991,5491392,38478898
"protego",8817652,2453645,5050104,8705219,12088572,15790722
"rlp",8801769,1346259,2199181,6624515,10117529,23721362
"phik",8750187,2092391,5718424,11030014,11840957,13069147
"pywinauto",8744627,1814073,2902167,6292772,8741085,23973039
"visions",8744297,1713207,4997191,10264763,11426164,15320158
"aws-sam-cli",8742555,2692166,5794190,11148841,10432860,13644720
"pytest-ordering",8739363,2936544,4818487,6201536,9799983,19940265
"recommonmark",8730559,6825357,8440119,9067138,9141833,10178348
"pdfkit",8716309,3683539,5183288,6580522,10485576,17648621
"datefinder",8698312,638309,1047258,1777666,8311726,31716601
"pyreadline3",8689981,2155,385927,2424046,15375694,25262085
"odfpy",8676522,4054636,6136993,6901393,11739943,14549647
"rich-click",8644110,0,0,770814,4765686,37684048
"pywinpty",8637307,2875389,5151605,6718093,10458725,17982723
"django-stubs",8626466,2035262,3860090,6180169,10716865,20339944
"anytree",8618130,1500987,5069393,8184372,8513503,19822395
"cvxpy",8610918,1740684,3912625,10374722,7698049,19328510
"sentinels",8610534,3618330,4155498,5959060,10232055,19087725
"mozdevice",8603137,22603024,13191776,5913391,867227,440268
"fluent-logger",8596005,3554290,5541018,5184525,10237606,18462586
"premailer",8530960,2880024,5850327,8788155,10304482,14831811
"requests-html",8524983,3594440,7610335,8653504,10063349,12703287
"fasttext-wheel",8501770,17015,410436,7103783,6055504,28922112
"packageurl-python",8491892,118733,531535,4847005,12768206,24193980
"testcontainers",8475373,1057299,2533201,5187630,11010560,22588175
"dirac",8472335,1310,213299,10330429,23073200,8743439
"priority",8468295,970622,10316524,8055810,7527241,15471280
"probableparsing",8459074,4391214,6869911,10889182,8964773,11180290
"naked",8450904,3644934,5303516,11359114,11002462,10944494
"opentelemetry-instrumentation-psycopg2",8437877,10448,1333606,3287350,4635966,32922017
"pymupdfb",8437240,0,0,0,16154560,26031642
"simple-websocket",8435435,0,58901,877623,6847500,34393153
"nested-lookup",8419624,489620,6288789,10782144,12397375,12140193
"django-import-export",8415807,4139490,6064810,6717617,9779197,15377923
"dohq-artifactory",8400442,1359373,2758771,5799253,14972016,17112798
"python-hcl2",8399681,1271527,9109065,8817050,8105033,14695732
"django-ipware",8398872,4161344,5366117,6698053,10701908,15066939
"click-log",8390935,1419201,2756658,6718355,12364867,18695593
"gdown",8377212,556329,2012140,5001314,15078585,19237694
"edgegrid-python",8373978,1113423,1511325,4919074,6078285,28247781
"pycalverter",8373561,12360525,16606402,9320426,2216351,1364099
"jsonmerge",8354240,1076164,1867610,6824899,19147119,12855406
"eth-keyfile",8339052,1174608,1907972,6003247,9633377,22976057
"chroma-hnswlib",8315609,0,0,0,4156534,37421509
"python-memcached",8293338,7225581,7762932,7706219,9451628,9320330
"hatch-fancy-pypi-readme",8271503,0,0,621984,13225018,27510513
"pytest-order",8270055,5064,676571,2671425,9175509,28821706
"itemadapter",8249891,1156327,4735060,8797694,10767933,15792442
"conan",8246046,3113282,5322573,7694906,10201886,14897582
"coveralls",8237234,5574117,6047309,6526589,6222490,16815667
"scikit-build-core",8236540,0,0,15295,6551390,34616016
"scs",8235189,1519904,3535335,10146764,7034812,18939131
"argh",8216370,11869036,7955495,6420616,6414112,8422589
"robotframework-requests",8213536,1973637,3282678,7582218,11038409,17190740
"django-allauth",8211768,3609184,5581492,6659996,8940346,16267823
"pdfplumber",8202044,326497,805557,2330102,14466461,23081603
"beartype",8183305,21454,222053,1155561,7637529,31879927
"mozprofile",8171247,21611684,12319770,5751789,709646,463347
"pyppmd",8169490,0,1341033,5859501,13120739,20526175
"usaddress",8163015,4260715,6536928,10495854,8671498,10850080
"evaluate",8147196,4917,4759,691701,10082967,29951634
"cloudformation-cli",8140343,258119,4699010,6731846,12100403,16912337
"python-stdnum",8132139,2811268,4193909,5745180,10507426,17402910
