"rank","package","pagerank","pagerank_dl","avg_downloads","in_top_list"
"7832","mypy-boto3-route53-recovery-control-config","6.297687158404585e-05","3.012616514750404e-06","1692551","True"
"7833","django-pgactivity","6.297687158404585e-05","3.012112795527955e-06","1692268","True"
"7834","mypy-boto3-snow-device-management","6.297687158404585e-05","3.011151635174167e-06","1691728","True"
"7835","pymoo","6.297687158404585e-05","3.0104610236607035e-06","1691340","True"
"7836","autogluon-core","6.297687158404585e-05","3.0098451690636467e-06","1690994","True"
"7837","mypy-boto3-route53-recovery-cluster","6.297687158404585e-05","3.0090264028363457e-06","1690534","True"
"7838","mypy-boto3-amplifyuibuilder","6.297687158404585e-05","3.0087380547302087e-06","1690372","True"
"7839","dedupe","6.297687158404585e-05","3.008636598915087e-06","1690315","True"
"7840","faust-cchardet","6.297687158404585e-05","3.0080883815281112e-06","1690007","True"
"7841","fastembed","6.297687158404585e-05","3.007305213832431e-06","1689567","True"
"7842","rq-dashboard","6.297687158404585e-05","3.0069883869009976e-06","1689389","True"
"7843","ipyvuetify","6.297687158404585e-05","3.006397451276076e-06","1689057","True"
"7844","jhi-databricksenvironment","6.297687158404585e-05","3.006304895093859e-06","1689005","True"
"7845","mypy-boto3-backup-gateway","6.297687158404585e-05","3.0058403342561945e-06","1688744","True"
"7846","mypy-boto3-route53-recovery-readiness","6.297687158404585e-05","3.005726418955005e-06","1688680","True"
"7847","scim2-filter-parser","6.297687158404585e-05","3.005341954813489e-06","1688464","True"
"7848","mypy-boto3-license-manager-user-subscriptions","6.297687158404585e-05","3.0047154206569455e-06","1688112","True"
"7849","apache-airflow-providers-elasticsearch","6.297687158404585e-05","3.004539207925417e-06","1688013","True"
"7850","ipyleaflet","6.297687158404585e-05","3.0039625117131446e-06","1687689","True"
"7851","mypy-boto3-panorama","6.297687158404585e-05","3.003597626764021e-06","1687484","True"
"7852","parliament","6.297687158404585e-05","3.0034570125641147e-06","1687405","True"
"7853","mypy-boto3-evidently","6.297687158404585e-05","3.0031864637237893e-06","1687253","True"
"7854","mypy-boto3-vpc-lattice","6.297687158404585e-05","3.002490512430583e-06","1686862","True"
"7855","dbnd","6.297687158404585e-05","3.0015560509755107e-06","1686337","True"
"7856","mypy-boto3-rbin","6.297687158404585e-05","3.0014599349401317e-06","1686283","True"
"7857","mypy-boto3-drs","6.297687158404585e-05","3.0006429486394117e-06","1685824","True"
"7858","internetarchive","6.297687158404585e-05","3.000270943983964e-06","1685615","True"
"7859","pytest-subprocess","6.297687158404585e-05","3.0002015268473014e-06","1685576","True"
"7860","mypy-boto3-chime-sdk-media-pipelines","6.297687158404585e-05","2.999802823293137e-06","1685352","True"
"7861","anywidget","6.297687158404585e-05","2.9994130193718783e-06","1685133","True"
"7862","mypy-boto3-migrationhubstrategy","6.297687158404585e-05","2.9991851887694994e-06","1685005","True"
"7863","mypy-boto3-rum","6.297687158404585e-05","2.998855902351997e-06","1684820","True"
"7864","streamlit-extras","6.297687158404585e-05","2.998690369179956e-06","1684727","True"
"7865","mypy-boto3-ivschat","6.297687158404585e-05","2.998412700633306e-06","1684571","True"
"7866","django-pglock","6.297687158404585e-05","2.997433741013706e-06","1684021","True"
"7867","mypy-boto3-support-app","6.297687158404585e-05","2.9970706359911645e-06","1683817","True"
"7868","dvc-s3","6.297687158404585e-05","2.9968606046545954e-06","1683699","True"
"7869","mypy-boto3-rolesanywhere","6.297687158404585e-05","2.9966879517762295e-06","1683602","True"
"7870","mypy-boto3-iottwinmaker","6.297687158404585e-05","2.996515298897864e-06","1683505","True"
"7871","mypy-boto3-resiliencehub","6.297687158404585e-05","2.9957000925237246e-06","1683047","True"
"7872","mypy-boto3-migration-hub-refactor-spaces","6.297687158404585e-05","2.993994922859041e-06","1682089","True"
"7873","django-crontab","6.297687158404585e-05","2.993610458717525e-06","1681873","True"
"7874","mypy-boto3-chime-sdk-voice","6.297687158404585e-05","2.9933844080417267e-06","1681746","True"
"7875","aliyun-python-sdk-alidns","6.297687158404585e-05","2.9922541546627347e-06","1681111","True"
"7876","django-rest-knox","6.297687158404585e-05","2.991841211695922e-06","1680879","True"
"7877","mypy-boto3-connectcampaigns","6.297687158404585e-05","2.990929889286404e-06","1680367","True"
"7878","mypy-boto3-workspaces-thin-client","6.297687158404585e-05","2.9905507649246312e-06","1680154","True"
"7879","pytricia","6.297687158404585e-05","2.990196559534994e-06","1679955","True"
"7880","mypy-boto3-tnb","6.297687158404585e-05","2.989427631251963e-06","1679523","True"
"7881","django-crum","6.297687158404585e-05","2.989041387183867e-06","1679306","True"
