"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"eth-keys","ethereum/eth-keys","14591653","2058786","6516774","9824601","25539784","29018321","True","2.856e-05","D"
"myst-parser","executablebooks/myst-parser","19966320","1980887","7809949","14744121","28719020","46577622","True","2.856e-05","D"
"imagehash","johannesbuchner/imagehash","19178984","10551440","15557714","15922944","18249287","35613533","True","2.852e-05","D"
"apache-flink-libraries","","18897954","24995","415443","736306","46509923","46803105","True","2.849e-05","D"
"mkdocstrings","mkdocstrings/mkdocstrings","13647340","697353","2279228","5646291","15748970","43864857","True","2.846e-05","D"
"datasketch","ekzhu/datasketch","19892701","3592551","7728921","13560034","31370792","43211205","True","2.845e-05","D"
"pyzstd","rogdham/pyzstd","19858415","2265261","5878338","14496909","22950215","53701353","True","2.84e-05","D"
"flask-openid","","19845402","11629424","19598384","20199999","23120956","24678247","True","2.839e-05","D"
"ordereddict","","12673628","30042774","9011155","5934167","4768063","13611983","True","2.839e-05","D"
"jinxed","rockhopper-technologies/jinxed","1579641","498792","1047592","1615942","2153969","2581908","False","2.836e-05","D"
"yappi","sumerc/yappi","19827376","5629573","11874368","17972384","50150739","13509818","True","2.836e-05","D"
"mutagen","quodlibet/mutagen","19820374","7260931","35664612","14887399","21142214","20146716","True","2.835e-05","D"
"drf-yasg","axnsan12/drf-yasg","19803574","10044609","13338270","19079172","24789976","31765844","True","2.833e-05","D"
"netcdf4","unidata/netcdf4-python","19794929","8088327","12870922","20314941","31170690","26529767","True","2.831e-05","D"
"pygit2","","19159644","3487428","8411451","17319663","27406130","39173547","True","2.83e-05","D"
"mysql-connector","","19780708","11578734","18327737","21781509","24585622","22629939","True","2.829e-05","D"
"purecloudplatformclientv2","","19747996","355000","887832","1365280","1727051","94404815","True","2.825e-05","D"
"microsoft-kiota-serialization-json","microsoft/kiota-python","19510159","0","1232","769246","13015920","83764396","True","2.825e-05","D"
"azureml-pipeline-core","","10038427","13116681","13692564","9819116","8262509","5301265","True","2.824e-05","D"
"requirements-parser","","19731105","6833351","5290656","6960738","17837041","61733741","True","2.822e-05","D"
"pytest-instafail","pytest-dev/pytest-instafail","19728967","5939961","9296696","8343024","20087093","54978063","True","2.822e-05","D"
"immutables","","19721776","20182193","18190222","14763136","23005671","22467658","True","2.821e-05","D"
"nvidia-cuda-nvrtc","","81365","388","260","358","672","405147","False","2.821e-05","D"
"datamodel-code-generator","koxudaxi/datamodel-code-generator","19691445","810413","1798581","4789238","18204955","72854037","True","2.817e-05","D"
"python-ldap","python-ldap/python-ldap","19686337","8181475","11929510","13942162","21486399","42892139","True","2.816e-05","D"
"social-auth-core","python-social-auth/social-core","14564706","7214707","10900793","9699285","16176512","28832234","True","2.814e-05","D"
"azureml-train-core","","10503012","13001461","15312224","10473392","7667334","6060648","True","2.805e-05","D"
"coreapi","","19606100","15714114","20130719","22595530","22015850","17574288","True","2.804e-05","D"
"pypng","","19592323","7168337","2764478","14978468","34421886","38628448","True","2.802e-05","D"
"chroma-hnswlib","chroma-core/hnswlib","19592343","0","0","4129903","37231010","56600800","True","2.802e-05","D"
"geojson","jazzband/geojson","19585872","8207162","9588434","13418344","26045889","40669529","True","2.801e-05","D"
"timeout-decorator","pnpnpn/timeout-decorator","19563140","10635354","20670726","22265113","19761078","24483427","True","2.798e-05","D"
"sudachipy","","11125132","2119853","4268666","7396615","22278626","19561901","True","2.791e-05","D"
"microsoft-kiota-serialization-text","microsoft/kiota-python","19216592","0","960","765303","11203013","84113686","True","2.783e-05","D"
"opentelemetry-instrumentation-sqlalchemy","","19347871","2707151","8162295","7310717","17040017","61519173","True","2.767e-05","D"
"apache-airflow-providers-docker","","19339766","800603","2002368","3651804","19271977","70972077","True","2.766e-05","D"
"llama-cloud","run-llama/llama-cloud-py","7656887","0","0","0","5237868","33046566","False","2.766e-05","D"
"atpublic","","16334471","1687246","7670663","10815506","19032000","42466939","True","2.761e-05","D"
"pybase64","mayeut/pybase64","18603702","1730432","5569278","6711211","22202286","56805303","True","2.761e-05","D"
"mypy-boto3-iam","","19242776","273724","1867468","5465367","14656210","73951112","True","2.752e-05","D"
"apprise","","18812843","302929","709630","3500850","30796322","58754483","True","2.748e-05","D"
"scikit-build-core","scikit-build/scikit-build-core","19212697","0","12941","6521405","34448322","55080819","True","2.748e-05","D"
"environs","sloria/environs","19197071","4726515","6888345","10002925","25156703","49210865","True","2.746e-05","D"
"lit","","19198824","662188","1161983","33863385","32760308","27546254","True","2.746e-05","D"
"aiosmtplib","","11672708","781745","2073670","3423187","8926274","43158666","True","2.742e-05","D"
"fasttext-wheel","facebookresearch/fasttext","19167819","382095","7070220","5933234","28800590","53652957","True","2.742e-05","D"
"apache-flink","","19159866","90833","468100","890937","46856868","47492593","True","2.74e-05","D"
"cloudformation-cli-java-plugin","","19146077","4632177","6654451","12018396","16685221","55740142","True","2.739e-05","D"
"mizani","has2k1/mizani","16680766","2398702","3797927","14296793","33252858","29657549","True","2.735e-05","D"
"protego","scrapy/protego","18274632","5043191","8694794","12048609","15666277","49920289","True","2.732e-05","D"
"zipfile38","lorencarvalho/zipfile38","11378557","3996470","6861676","8602080","9309804","28122757","True","2.731e-05","D"
"lunarcalendar","wolfhong/lunarcalendar","19040416","12071238","27211159","26234091","15561906","14123688","True","2.723e-05","D"
"construct","construct/construct","19023373","2229148","11227212","15437608","30107895","36115001","True","2.721e-05","D"
"lru-dict","amitdev/lru-dict","18980319","3581975","10979077","22894429","33667075","23779039","True","2.715e-05","D"
"pytest-sugar","teemu/pytest-sugar","18973102","6037887","9631581","11160449","25420734","42614861","True","2.714e-05","D"
"pyqt5","","18971367","7495265","10793985","12378071","31752050","32437464","True","2.714e-05","D"
"concurrent-log-handler","preston-landers/concurrent-log-handler","18977973","6802823","14601937","15497540","28365356","29622210","True","2.714e-05","D"
"tweepy","tweepy/tweepy","18914796","6265782","10670622","11921353","32187568","33528654","True","2.705e-05","D"
"python-keystoneclient","","18891756","17276706","33866506","26628684","7233827","9453058","True","2.702e-05","D"
"pystan","","18869705","16947966","30329941","22456165","16222006","8392446","True","2.699e-05","D"
"chromadb","chroma-core/chroma","18842198","0","0","5265544","20101683","68843761","True","2.695e-05","D"
"aiokafka","aio-libs/aiokafka","18808434","1523566","6207970","8785153","31374748","46150732","True","2.69e-05","D"
"json-log-formatter","marselester/json-log-formatter","18779674","15030473","14304249","15126788","24305305","25131557","True","2.686e-05","D"
"ibmcloudant","","18754574","18901","91906","243415","2679385","90739263","True","2.683e-05","D"
"ydata-profiling","","7576916","0","0","8020656","14354674","15509251","False","2.68e-05","D"
"memory-profiler","pythonprofilers/memory_profiler","18740076","3983436","7411753","9458648","22580207","50266336","True","2.68e-05","D"
"pyexasol","exasol/pyexasol","18718090","1548142","2271207","2511943","16145289","71113870","True","2.677e-05","D"
"dotnetcore2","dotnet/core","18706878","39453733","29835048","15423253","6345813","2476541","True","2.676e-05","D"
"py-serializable","madpah/serializable","15187952","0","4216","3008537","18537648","54389358","True","2.667e-05","D"
"fixedint","nneonneo/fixedint","18603434","4089","72843","1957458","23685267","67297511","True","2.661e-05","D"
"ansicon","rockhopper-technologies/ansicon","1776599","543641","1138931","1817433","2350113","3032877","False","2.659e-05","D"
"bottleneck","pydata/bottleneck","14523438","5962863","5721063","6925566","13542128","40465569","True","2.657e-05","D"
"peft","huggingface/peft","18569880","0","0","4716668","24434116","63698617","True","2.656e-05","D"
"fpdf","reingart/pyfpdf","18554060","3746719","7458330","11429065","26689598","43446589","True","2.654e-05","D"
"truststore","sethmlarson/truststore","18188062","0","18901","1953106","14300522","74667779","True","2.653e-05","D"
"python-hcl2","amplify-education/python-hcl2","18542982","9048725","7874442","7969478","14613159","53209105","True","2.652e-05","D"
"uwsgi","","18504518","17178184","18442589","18557234","19178770","19165811","True","2.647e-05","D"
"filterpy","rlabbe/filterpy","17615336","5505102","10450145","24669043","27583808","19868582","True","2.647e-05","D"
"apache-airflow-providers-postgres","","18491031","1370382","19028811","15698428","26478325","29879210","True","2.645e-05","D"
"dj-database-url","","18470899","8684097","10702461","14902919","21931155","36133863","True","2.642e-05","D"
"resampy","bmcfee/resampy","18446268","8008254","20002816","30410997","16223314","17585959","True","2.638e-05","D"
"django-stubs-ext","typeddjango/django-stubs","15720618","1576781","4934433","10557330","20165744","41368804","True","2.637e-05","D"
"cloudformation-cli-go-plugin","aws-cloudformation/cloudformation-cli-go-plugin","18418162","4598140","6608375","8474040","16665568","55744688","True","2.634e-05","D"
"autobahn","crossbario/autobahn-python","15255918","6809635","10368345","12608263","17151195","29342153","True","2.633e-05","D"
"cloudformation-cli-python-plugin","","18396841","4601295","6603641","8328532","16364196","56086540","True","2.631e-05","D"
"sanic-routing","sanic-org/sanic-routing","16123785","35982861","6892769","8697164","13958326","15087805","True","2.624e-05","D"
"c7n","cloud-custodian/cloud-custodian","14009249","3671471","11428159","12465853","15926225","26554537","True","2.624e-05","D"
"oslo-i18n","","12627893","12780632","11980117","14892896","10307195","13178625","True","2.62e-05","D"
"pytest-base-url","pytest-dev/pytest-base-url","15654422","1622115","2871533","7754391","23878556","42145517","True","2.62e-05","D"
"pdpyras","","18317508","2455848","7298738","17131562","21722269","42979124","True","2.62e-05","D"
"dash-core-components","plotly/dash","18301430","7300844","10997023","16809311","30205495","26194476","True","2.618e-05","D"
"dockerpty","d11wtq/dockerpty","16963694","20185712","19200428","17800964","15016482","12614882","True","2.616e-05","D"
"polling","","18275853","1699928","18899100","25829206","24254448","20696581","True","2.614e-05","D"
"sphinx-design","executablebooks/sphinx-design","18266127","38061","887489","7341675","25127351","57936060","True","2.613e-05","D"
"dagster","","12557716","1656770","4473902","7891067","14668978","34097862","True","2.612e-05","D"
"portpicker","google/python_portpicker","17987233","6990034","17859501","13608649","28211368","23266612","True","2.603e-05","D"
"probableparsing","datamade/probableparsing","12865460","6868875","10886634","8961143","11134263","26476386","True","2.602e-05","D"
"requests-futures","ross/requests-futures","18171519","11567804","13954746","16398812","21728906","27207328","True","2.599e-05","D"
"pyppeteer","pyppeteer/pyppeteer","17017863","11621994","14015763","15160813","22829594","21461149","True","2.597e-05","D"
"cloudformation-cli-typescript-plugin","aws-cloudformation/cloudformation-cli-typescript-plugin","18155116","3805540","6598773","8312569","16325982","55732715","True","2.597e-05","D"
"pinecone","","18137481","0","0","0","1779490","88907916","True","2.594e-05","D"
"flake8-docstrings","pycqa/flake8-docstrings","18114908","7326884","11924040","19423576","30578570","21321469","True","2.591e-05","D"
"pyinstrument","","18116765","2157079","4524564","6723067","21748174","55430940","True","2.591e-05","D"
"airbyte-api","airbytehq/airbyte-api-python-sdk","16172060","0","0","98973","10163192","70598135","True","2.586e-05","D"
"dash-html-components","plotly/dash-html-components","18076497","7234832","10897922","16741917","30154595","25353217","True","2.586e-05","D"
"types-cryptography","python/typeshed","18055524","1289406","35260439","15581794","16439330","21706650","True","2.583e-05","D"
"types-webencodings","","630549","0","0","0","0","3152745","False","2.575e-05","D"
"pycocotools","ppwwyyxx/cocoapi","17981967","4304353","7977846","15366215","29482590","32778829","True","2.572e-05","D"
"temporalio","temporalio/sdk-python","17980778","0","100601","2046091","10403703","77353494","True","2.572e-05","D"
"haversine","mapado/haversine","17961407","5586384","12532898","14605935","20396124","36685692","True","2.569e-05","D"
"tree-sitter-languages","","17942815","0","10338","302401","2778227","86623111","True","2.566e-05","D"
"allure-pytest","allure-framework/allure-python","17894108","4674117","8272880","11174262","22900326","42448953","True","2.559e-05","D"
"dash-table","plotly/dash","17885561","6866256","10776485","16681495","30110980","24992590","True","2.558e-05","D"
"pybreaker","","3986552","748839","1585957","1816527","2575143","13206293","False","2.553e-05","D"
"salesforce-bulk","heroku/salesforce-bulk","17841089","4856254","8217604","21018106","24588504","30524979","True","2.552e-05","D"
"segment-analytics-python","","17823585","0","1258271","6259586","13028050","68572020","True","2.549e-05","D"
"web3","","17788216","2710787","7313747","12085598","28933973","37896973","True","2.544e-05","D"
"kornia","","17777393","1463766","7002895","26171360","22430639","31818305","True","2.543e-05","D"
"zeroconf","python-zeroconf/python-zeroconf","17756935","10585579","29643895","13459550","13691031","21404618","True","2.54e-05","D"
"hatch-fancy-pypi-readme","hynek/hatch-fancy-pypi-readme","17755537","0","612487","13197290","27206474","47761432","True","2.54e-05","D"
"inputimeout","","17736688","306150","643211","489175","4296366","82948539","True","2.537e-05","D"
"pytest-trio","","1391399","186041","367422","578803","2847573","2977154","False","2.534e-05","D"
"astropy","astropy/astropy","15599285","4849408","7441932","7683009","25610989","32411088","True","2.534e-05","D"
"patchelf","nixos/patchelf","17293058","1621","460464","2261564","17621771","66119868","True","2.532e-05","D"
"sqlmodel","fastapi/sqlmodel","17684535","98959","2211834","5557409","19902291","60652180","True","2.529e-05","D"
"coreschema","core-api/python-coreschema","17674603","15595097","20028191","22432701","18149443","12167581","True","2.528e-05","D"
"strict-rfc3339","","17658313","16674632","28322053","22111873","11513580","9669426","True","2.526e-05","D"
"requests-aws-sign","jmenga/requests-aws-sign","14470418","2288461","3576885","13624794","23070723","29791228","True","2.524e-05","D"
"alibabacloud-tea","","5831248","65381","157165","666803","2652534","25614356","False","2.522e-05","D"
"pyfiglet","pwaller/pyfiglet","17634299","8005467","13537436","12599513","23490195","30538882","True","2.522e-05","D"
"optax","","16742623","10471409","3126930","8394592","43085402","18634781","True","2.519e-05","D"
"azure-core-tracing-opentelemetry","","16452682","5718","18559","936511","17740614","63562009","True","2.517e-05","D"
"pypiwin32","","17576630","10224275","10264094","14342447","25108289","27944045","True","2.514e-05","D"
"recordlinkage","j535d165/recordlinkage","17565055","1141619","2105548","1812457","27050937","55714715","True","2.512e-05","D"
"acryl-datahub","","17556063","95366","5947539","14442810","24011116","43283483","True","2.511e-05","D"
"typepy","thombashi/typepy","13780092","1641677","4100484","9625424","19769696","33763179","True","2.506e-05","D"
"llama-index","","17487572","0","0","5347452","22894480","59195929","True","2.501e-05","D"
"azure-monitor-opentelemetry","","17009044","0","0","1157077","17581761","66306383","True","2.5e-05","D"
"pysha3","tiran/pysha3","1427192","997477","2519584","1610566","1073368","934966","False","2.5e-05","D"
"django-celery-beat","celery/django-celery-beat","17459210","6419475","9214206","13405070","20318926","37938371","True","2.497e-05","D"
"branca","","14605377","6303767","10733389","9672972","16129483","30187276","True","2.497e-05","D"
"scrapy","scrapy/scrapy","17450961","15047467","13580118","13779033","17408272","27439915","True","2.496e-05","D"
"dvclive","","17422187","32231","1299628","48560183","31158588","6060303","True","2.492e-05","D"
"dparse","pyupio/dparse","15410444","6993618","11799303","13303742","17310799","27644758","True","2.488e-05","D"
"s3cmd","","17392304","18215912","20242431","18322491","13888375","16292312","True","2.488e-05","D"
"pefile","erocarrera/pefile","14789864","5191215","7043457","9751612","21489566","30473470","True","2.487e-05","D"
"flax","google/flax","16950864","10599894","2720755","23610554","25576941","22246174","True","2.486e-05","D"
"opentelemetry-instrumentation-redis","","17382779","2467377","6141390","4409894","16775344","57119892","True","2.486e-05","D"
"base58","","17372656","9525169","14449451","10715516","17080674","35092472","True","2.485e-05","D"
"boto3-type-annotations","alliefitter/boto3_type_annotations","17363061","9518526","17795508","19124806","17769667","22606798","True","2.483e-05","D"
"itemadapter","scrapy/itemadapter","12861022","4724282","8783394","10728604","15668854","24399974","True","2.483e-05","D"
"google-cloud-trace","","17346746","6349504","22096607","13816988","13278438","31192195","True","2.481e-05","D"
"appium-python-client","appium/python-client","17338282","4689383","8994484","14842893","23265820","34898828","True","2.48e-05","D"
"presto-python-client","prestodb/presto-python-client","17333453","9213717","12185418","12541511","13975302","38751317","True","2.479e-05","D"
"azure-storage","azure/azure-storage-python","17319020","16019101","20062619","22130701","16598747","11783934","True","2.477e-05","D"
"pint","hgrecco/pint","17291355","7288482","9417915","10806089","25295726","33648565","True","2.473e-05","D"
"cliff","","17286064","13293543","27006015","15936145","15242275","14952341","True","2.472e-05","D"
"pynndescent","lmcinnes/pynndescent","15167348","9103023","14114150","10282706","17327355","25009507","True","2.471e-05","D"
"py7zr","miurahr/py7zr","17253380","2414007","6858997","13410792","21410367","42172738","True","2.468e-05","D"
"plotnine","has2k1/plotnine","17239436","2264294","3591548","13831595","36025605","30484136","True","2.466e-05","D"
"autocommand","simplejson/simplejson","9145180","303282","10281617","13064974","11100115","10975913","True","2.458e-05","D"
"opentelemetry-instrumentation-httpx","","17187824","47699","562065","1883633","12978120","70467602","True","2.458e-05","D"
"sqlparams","cpburnz/python-sqlparams","14214946","378449","2451715","7384762","16457389","44402413","True","2.452e-05","D"
"codeowners","sbdchd/codeowners","17137418","275833","3096682","6996872","14872591","60445113","True","2.451e-05","D"
"azure-mgmt-logic","","17123634","12449832","16524461","17516067","19311500","19816310","True","2.449e-05","D"
"trampoline","","14007764","21016","752581","14368693","18752299","36144229","True","2.449e-05","D"
"nested-lookup","","14583325","6275413","10740625","12365519","12118407","31416660","True","2.446e-05","D"
"socksio","sethmlarson/socksio","17064631","524","89626","1265844","13881366","70085793","True","2.441e-05","D"
"cuda-pathfinder","nvidia/cuda-python","1133244","0","0","0","0","5666221","False","2.438e-05","D"
"cadwyn","","14963412","0","0","3456","60520","74753082","True","2.437e-05","D"
"maturin","pyo3/maturin","17018947","1467341","3323142","6139300","20555195","53609758","True","2.434e-05","D"
"opentelemetry-resourcedetector-gcp","googlecloudplatform/opentelemetry-operations-python","8962571","17217","127437","1307115","8630911","34730174","True","2.433e-05","D"
"rtree","toblerity/rtree","16995083","5997773","12771213","11837513","20166261","34202656","True","2.431e-05","D"
"pyppmd","miurahr/pyppmd","15530971","1192213","5562880","12883888","20275299","37740577","True","2.431e-05","D"
"gspread-dataframe","","16989123","5316559","21111180","14920357","15831053","27766465","True","2.43e-05","D"
"python-bidi","","16093665","2770839","5353595","7541165","18872985","45929743","True","2.427e-05","D"
"onnxruntime-gpu","microsoft/onnxruntime","13143918","279551","1826285","9241513","19900918","34471322","True","2.42e-05","D"
"restructuredtext-lint","","16907807","2978563","4764257","5798272","6593592","64404349","True","2.418e-05","D"
"plac","ialbert/plac","16906642","16404010","21910165","11133504","18918895","16166636","True","2.418e-05","D"
"tinyhtml5","","13520217","0","0","0","1190303","66410784","True","2.414e-05","D"
"ntlm-auth","jborean93/ntlm-auth","16878063","14549618","27682752","15959948","14979475","11218522","True","2.414e-05","D"
"robotframework-seleniumlibrary","robotframework/seleniumlibrary","16859440","4806346","7633162","26220077","26112824","19524790","True","2.411e-05","D"
"unearth","frostming/unearth","16485613","0","374096","4223533","18537561","59292875","True","2.41e-05","D"
"azure-mgmt-notificationhubs","","16841142","10890265","15899158","17258697","19654662","20502926","True","2.409e-05","D"
"pandasql","yhat/pandasql","16844842","6506766","20040510","18975864","18980007","19721061","True","2.409e-05","D"
"apache-airflow-providers-microsoft-mssql","","16833675","1028957","3918860","8566534","23823247","46830778","True","2.408e-05","D"
"tensorflow-probability","tensorflow/probability","16796354","18426685","10650100","14062398","28274802","12567784","True","2.402e-05","D"
"safety","pyupio/safety","16792171","7043354","11981581","12180222","18626544","34129153","True","2.402e-05","D"
"trio-typing","","446955","129199","151421","328511","621967","1003676","False","2.399e-05","D"
"azure-mgmt","","16768347","12219661","16596901","17631008","18628451","18765712","True","2.398e-05","D"
"azure-servicefabric","","16720203","12174883","16339764","17191356","18788707","19106304","True","2.392e-05","D"
"injector","","16719202","1400902","3272195","22813703","28033853","28075355","True","2.391e-05","D"
"joserfc","authlib/joserfc","16472682","0","0","44286","13709039","68610083","True","2.389e-05","D"
"opentelemetry-resource-detector-azure","","15555530","0","0","559428","16399687","60818535","True","2.388e-05","D"
"pyfakefs","","16683350","4744136","6855989","8666724","23594969","39554931","True","2.386e-05","D"
"pyudev","pyudev/pyudev","16630164","3417380","12805595","23741128","25501433","17685283","True","2.379e-05","D"
"flask-compress","colour-science/flask-compress","16628841","10674088","21546145","15046421","14127511","21750040","True","2.378e-05","D"
"multivolumefile","miurahr/multivolume","15096922","1577460","5578004","12277506","19356019","36695621","True","2.369e-05","D"
"azureml-train-automl-client","","10262229","12253326","16749977","11151935","6772228","4383680","True","2.368e-05","D"
"ec2-metadata","adamchainz/ec2-metadata","16555098","5179150","12147201","14216648","23774859","27457630","True","2.368e-05","D"
"pygame","pygame/pygame","16554962","12390554","7978536","11527203","25705291","25173225","True","2.368e-05","D"
"safe-pysha3","","505466","0","9429","267931","1019039","1230932","False","2.368e-05","D"
"azure-servicemanagement-legacy","","16545403","12687824","16554276","16839693","18212442","18432780","True","2.367e-05","D"
"pybcj","miurahr/pybcj","15068484","445450","4773624","12655964","20143161","37324223","True","2.365e-05","D"
"raven","","16506966","22341643","16539113","15085408","14019250","14549418","True","2.361e-05","D"
"types-markupsafe","","8974605","1222855","7587498","7665305","11241163","17156205","True","2.36e-05","D"
"python-swiftclient","","16502930","16194077","31869013","24363955","4428835","5658771","True","2.36e-05","D"
"sacrebleu","mjpost/sacrebleu","15099090","3568899","6896382","12360518","23623202","29046447","True","2.359e-05","D"
"thefuzz","seatgeek/thefuzz","16468590","176452","5778886","9469092","20660644","46257877","True","2.356e-05","D"
"aws-cdk-integ-tests-alpha","","16452068","0","5877","413903","25822531","56018028","True","2.353e-05","D"
"azure-mgmt-scheduler","","16444530","11941840","16180529","16978259","18450351","18671671","True","2.352e-05","D"
"pydispatcher","","15596180","10342809","13214863","12192454","17309124","24921648","True","2.349e-05","D"
"queuelib","scrapy/queuelib","15590309","10570953","13385096","12061921","16942711","24990863","True","2.348e-05","D"
"oci","","16378583","3085110","7426914","6847112","12999435","51534346","True","2.343e-05","D"
"aioredis","","16317921","11754339","18897209","17196690","15079016","18662352","True","2.334e-05","D"
"aiormq","mosquito/aiormq","12649951","3180785","3967954","10321655","14313643","31465717","True","2.333e-05","D"
"pyvirtualdisplay","ponty/pyvirtualdisplay","13871306","10912496","10649051","11095069","13931592","22768323","True","2.332e-05","D"
"ansicolors","jonathaneunice/colors","16287871","3590604","5531592","6619554","13732149","51965458","True","2.33e-05","D"
"ansible-compat","ansible/ansible-compat","15239273","486914","4407238","7615246","21324320","42362645","True","2.328e-05","D"
"retryhttp","","16276950","0","0","0","126454","81258297","True","2.328e-05","D"
"backports-strenum","","11637343","74664","59267","479480","7405543","50167760","True","2.327e-05","D"
"discord-webhook","lovvskillz/python-discord-webhook","16262906","19530525","45865408","8356015","3412168","4150415","True","2.326e-05","D"
"flask-admin","pallets-eco/flask-admin","16252904","17363613","19862971","17290511","11278480","15468943","True","2.325e-05","D"
"anytree","c0fec0de/anytree","16253272","5048367","8164082","8468787","19621009","39964117","True","2.325e-05","D"
"a2wsgi","abersheeran/a2wsgi","14172464","41329","380614","1505004","7104341","61831033","True","2.323e-05","D"
"pyicu","","3202041","3334554","2177282","4086370","3011787","3400211","False","2.323e-05","D"
"autopage","","13290642","4091320","20659039","14731613","13579142","13392094","True","2.321e-05","D"
"inquirer","magmax/python-inquirer","16191890","4167248","6508047","11702197","19860627","38721333","True","2.316e-05","D"
"flask-restx","python-restx/flask-restx","16189678","19854310","7838699","8279582","19864515","25111282","True","2.316e-05","D"
"django-model-utils","jazzband/django-model-utils","16123903","7941967","9107565","12481382","18587202","32501401","True","2.306e-05","D"
"intervaltree","chaimleib/intervaltree","16111981","18405536","16583931","12452189","13452679","19665568","True","2.305e-05","D"
"azure-mgmt-deploymentmanager","","16064460","4467314","12560984","21501404","41026756","765844","True","2.298e-05","D"
"category-encoders","","16045222","6617101","16982488","14975736","17523455","24127330","True","2.295e-05","D"
"keystoneauth1","","14442786","11519938","11584519","22744178","10776199","15589098","True","2.295e-05","D"
"azure-mgmt-commerce","","16022396","10821220","15582480","16594399","18399939","18713944","True","2.292e-05","D"
"biopython","","16019646","4318243","7332183","6621555","16162568","45663680","True","2.291e-05","D"
"cloud-sql-python-connector","googlecloudplatform/cloud-sql-python-connector","16012434","749287","4480854","12809762","17698126","44324141","True","2.29e-05","D"
"django-stubs","typeddjango/django-stubs","15992535","3835931","6152229","10681170","20005579","39287768","True","2.287e-05","D"
"azure-mgmt-powerbiembedded","","15983950","10766374","15569780","16573375","18361554","18648665","True","2.286e-05","D"
"azure-functions","","15968028","3535458","5864914","10876827","23405367","36157575","True","2.284e-05","D"
"requests-cache","requests-cache/requests-cache","15966353","4254916","7489177","10983048","23380025","33724599","True","2.284e-05","D"
"azure-mgmt-managementpartner","","15951717","10794668","15552853","16542762","18291346","18576958","True","2.282e-05","D"
"azure-mgmt-hanaonazure","","15953839","10803802","15546606","16526993","18307960","18583835","True","2.282e-05","D"
"pymemcache","pinterest/pymemcache","15944416","7060999","10425363","13315054","21133936","27786727","True","2.281e-05","D"
"editorconfig","editorconfig/editorconfig-core-py","11426403","2358356","3534686","6305362","9781927","35151682","True","2.28e-05","D"
"evaluate","huggingface/evaluate","15668599","3041","685931","9768581","29413667","38471776","True","2.28e-05","D"
"azure-mgmt-machinelearningcompute","","15940383","10759833","15539523","16523270","18288120","18591167","True","2.28e-05","D"
"lark-parser","lark-parser/lark","15942962","15589740","15218943","10042478","20592036","18271614","True","2.28e-05","D"
"lxml-html-clean","fedora-python/lxml_html_clean","15874684","0","0","0","21850525","57522897","True","2.271e-05","D"
"pyusb","pyusb/pyusb","15875093","6567343","8573968","12859337","23810214","27564605","True","2.271e-05","D"
"prometheus-fastapi-instrumentator","trallnag/prometheus-fastapi-instrumentator","15734638","432124","1381261","3794304","14344516","58720985","True","2.269e-05","D"
"testfixtures","simplistix/testfixtures","15844623","10570416","12321805","12516853","20498336","23315705","True","2.266e-05","D"
"azure-applicationinsights","","15808513","10436142","15567186","15900817","19010860","18127558","True","2.261e-05","D"
"dbt-bigquery","dbt-labs/dbt-adapters","15804496","5184051","8085826","9756204","25108881","30887516","True","2.261e-05","D"
"pyluach","simlist/pyluach","15804239","17756888","14245855","7799329","15522672","23696450","True","2.261e-05","D"
"pyobjc-framework-quartz","ronaldoussoren/pyobjc","3295264","719568","1321853","3542629","5504055","5388216","False","2.26e-05","D"
"pyerfa","liberfa/pyerfa","13285270","3610960","6253327","5003216","23458727","28100120","True","2.26e-05","D"
"pikepdf","pikepdf/pikepdf","15779358","1907816","3595323","7777743","22343794","43272115","True","2.257e-05","D"
"lmdb","jnwatson/py-lmdb","15740663","3748515","6506936","19900223","18649904","29897737","True","2.251e-05","D"
"pywinrm","diyan/pywinrm","15728300","5063828","6022534","6934513","14649936","45970688","True","2.25e-05","D"
"googlemaps","","15726189","8483868","16859844","16411046","14433342","22442844","True","2.249e-05","D"
"jinja2-time","hackebrot/jinja2-time","15721097","12405359","22433229","21477040","13045498","9244360","True","2.249e-05","D"
"heapdict","","15709119","20726760","31491116","16176926","5939879","4210913","True","2.247e-05","D"
"pulp","coin-or/pulp","15685354","6442363","8936408","11157604","22402054","29488343","True","2.244e-05","D"
"eth-keyfile","ethereum/eth-keyfile","13636572","1899956","5996360","9625956","22934917","27725670","True","2.243e-05","D"
"soxr","dofuuz/python-soxr","14101886","21158","115286","5314268","18074246","46984474","True","2.228e-05","D"
"azure-mgmt-devspaces","","15538139","10277089","15054703","16097374","17957949","18303581","True","2.222e-05","D"
"hjson","hjson/hjson-py","14882020","2506537","5327135","7930435","19780441","38865550","True","2.22e-05","D"
"pytest-icdiff","hjwp/pytest-icdiff","15513515","652746","3109227","5334948","12469567","56001089","True","2.219e-05","D"
"js2py","piotrdabkowski/js2py","10169923","2427732","6920438","3926869","16001602","21572975","True","2.219e-05","D"
"boostedblob","","15506131","9197736","6060838","5801471","16774350","39696262","True","2.218e-05","D"
"pytest-order","pytest-dev/pytest-order","15482370","666585","2661359","9068798","28704759","36310348","True","2.214e-05","D"
"debtcollector","","11859799","12895919","11778160","14264004","9090181","11270730","True","2.213e-05","D"
