"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class","git","eco_guess","repo_id","canonical_url","license"
"dictdiffer","inveniosoftware/dictdiffer","25331961","8249474","12431763","20195949","23974682","61807938","True","3.676e-05","C","https://github.com/inveniosoftware/dictdiffer.git","eco","gh/10287253","","mit"
"launchdarkly-server-sdk","launchdarkly/python-server-sdk","25689450","6006862","12819774","21492368","38859052","49269196","True","3.674e-05","C","https://github.com/launchdarkly/python-server-sdk.git","eco","gh/22690924","","apache-2.0"
"idna-ssl","aio-libs/idna-ssl","25655930","34124930","38793288","26015867","15468347","13877218","True","3.67e-05","C","https://github.com/aio-libs/idna-ssl.git","eco","gh/109143207","","mit"
"stanio","stan-dev/stanio","17033014","0","0","4228676","23732830","57203566","True","3.668e-05","C","https://github.com/stan-dev/stanio.git","eco","gh/677114594","","bsd-3-clause"
"pytest-localserver","pytest-dev/pytest-localserver","23085827","5968352","11470675","18086782","19904723","59998605","True","3.662e-05","C","https://github.com/pytest-dev/pytest-localserver.git","eco","gh/406264340","","mit"
"claude-agent-sdk","anthropics/claude-agent-sdk-python","528350","0","0","0","0","2641752","False","3.658e-05","C","https://github.com/anthropics/claude-agent-sdk-python.git","eco","gh/1000486904","","mit"
"clickhouse-connect","clickhouse/clickhouse-connect","25551321","0","156690","7287179","26007493","94305243","True","3.655e-05","C","https://github.com/clickhouse/clickhouse-connect.git","eco","gh/463288368","","apache-2.0"
"flake8-bugbear","pycqa/flake8-bugbear","25530721","10776243","17364370","24406142","36756611","38350239","True","3.652e-05","C","https://github.com/pycqa/flake8-bugbear.git","eco","gh/53977862","","mit"
"bitstring","scott-griffiths/bitstring","25490533","25295692","22159347","18096067","27797348","34104212","True","3.646e-05","C","https://github.com/scott-griffiths/bitstring.git","eco","gh/33791767","","mit"
"mypy-boto3-glue","youtype/mypy_boto3_builder","25433888","490722","8547807","14084224","39656872","64389817","True","3.638e-05","C","https://github.com/youtype/mypy_boto3_builder.git","eco","gh/235817168","","mit"
"pyqt5-sip","python-sip/sip","17356584","6346187","9264173","11583846","29035652","30553063","True","3.636e-05","C","https://github.com/python-sip/sip.git","eco","gh/755179632","","bsd-2-clause"
"findspark","minrk/findspark","25379214","16860393","27091694","24713411","28377248","29853326","True","3.63e-05","C","https://github.com/minrk/findspark.git","eco","gh/37345620","",""
"cairocffi","kozea/cairocffi","21641268","12303517","10801936","26080057","16871797","42149032","True","3.622e-05","C","https://github.com/kozea/cairocffi.git","eco","gh/7343461","","bsd-3-clause"
"inject","ivankorobkov/python-inject","23969567","3599237","4912440","12592132","68784752","29959272","True","3.619e-05","C","https://github.com/ivankorobkov/python-inject.git","eco","gh/507394","","apache-2.0"
"aliyun-python-sdk-kms","","15803241","2355986","4377884","7234961","14575328","50472046","True","3.613e-05","C","","","","","apache-2.0"
"zopfli","fonttools/py-zopfli","25249755","810376","3376809","7609492","18774192","95677907","True","3.612e-05","C","https://github.com/fonttools/py-zopfli.git","eco","gh/79144052","","apache-2.0"
"tensorboardx","lanpa/tensorboardx","25212557","10145477","18436161","22420245","32327613","42733290","True","3.606e-05","C","https://github.com/lanpa/tensorboardx.git","eco","gh/94218531","","mit"
"hologram","dbt-labs/hologram","25205575","5915393","21018424","34332334","30053488","34708237","True","3.605e-05","C","https://github.com/dbt-labs/hologram.git","eco","gh/193922120","","mit"
"pyinstaller-hooks-contrib","pyinstaller/pyinstaller-hooks-contrib","22574865","4955531","8369136","16346957","33749091","49453612","True","3.601e-05","C","https://github.com/pyinstaller/pyinstaller-hooks-contrib.git","eco","gh/255076404","","apache-2.0"
"packageurl-python","package-url/packageurl-python","20717362","518185","4821773","12735862","23927080","61583912","True","3.597e-05","C","https://github.com/package-url/packageurl-python.git","eco","gh/110709667","","mit"
"singer-sdk","meltano/sdk","25096704","640128","1873336","6080330","28993128","87896600","True","3.59e-05","C","https://github.com/meltano/sdk.git","eco","gh/379008980","","apache-2.0"
"python-nvd3","areski/python-nvd3","25085139","6907198","13071432","18653314","47029671","39764082","True","3.588e-05","C","https://github.com/areski/python-nvd3.git","eco","gh/9294264","","mit"
"cssutils","jaraco/cssutils","22619242","7768462","11877775","16832570","27222939","49394466","True","3.58e-05","C","https://github.com/jaraco/cssutils.git","eco","gh/345808193","","lgpl-3.0-or-later"
"unidiff","matiasb/python-unidiff","21595855","1742456","3145099","6582266","24063398","72446055","True","3.574e-05","C","https://github.com/matiasb/python-unidiff.git","eco","gh/2352175","","mit"
"mypy-boto3-lambda","youtype/mypy_boto3_builder","24977062","1156555","5375438","15037963","37095838","66219518","True","3.573e-05","C","https://github.com/youtype/mypy_boto3_builder.git","eco","gh/235817168","","mit"
"marshmallow-dataclass","lovasoa/marshmallow_dataclass","24975634","5943667","9098386","28568502","34420542","46847073","True","3.572e-05","C","https://github.com/lovasoa/marshmallow_dataclass.git","eco","gh/169261453","","mit"
"uuid","","24947095","6588881","13997252","28288076","37943060","37918208","True","3.568e-05","C","","","","",""
"license-expression","aboutcode-org/license-expression","19446845","433288","492881","6368173","22247051","67692834","True","3.559e-05","C","https://github.com/aboutcode-org/license-expression.git","eco","gh/66389094","","apache-2.0"
"rfc3987-syntax","willynilly/rfc3987-syntax","24865167","0","0","0","0","124325835","True","3.557e-05","C","https://github.com/willynilly/rfc3987-syntax.git","eco","gh/983590070","","mit"
"funcy","suor/funcy","19346761","6529762","13023837","19033313","19151744","38995148","True","3.54e-05","C","https://github.com/suor/funcy.git","eco","gh/6198326","","bsd-3-clause"
"enum-compat","jstasiak/enum-compat","24727682","4888271","12326331","22661326","35751175","48011309","True","3.537e-05","C","https://github.com/jstasiak/enum-compat.git","eco","gh/38938485","","mit"
"furl","gruns/furl","24725493","5595079","13206228","21782444","33985730","49057985","True","3.537e-05","C","https://github.com/gruns/furl.git","eco","gh/2792391","","unlicense"
"multimethod","coady/multimethod","22277541","3292951","8628343","17117488","48510849","33838073","True","3.536e-05","C","https://github.com/coady/multimethod.git","eco","gh/42613329","","apache-2.0"
"timezonefinder","jannikmi/timezonefinder","24717472","7838393","18072307","23238046","28677051","45761562","True","3.535e-05","C","https://github.com/jannikmi/timezonefinder.git","eco","gh/52485518","",""
"hatch-vcs","ofek/hatch-vcs","24702875","0","912045","12091487","34862692","75648149","True","3.533e-05","C","https://github.com/ofek/hatch-vcs.git","eco","gh/449491149","","mit"
"qdrant-client","qdrant/qdrant-client","24632782","2989","92536","1885957","23123826","98058601","True","3.523e-05","C","https://github.com/qdrant/qdrant-client.git","eco","gh/337259586","","apache-2.0"
"dynaconf","dynaconf/dynaconf","24626923","4695502","21573254","27173144","31743139","37949576","True","3.522e-05","C","https://github.com/dynaconf/dynaconf.git","eco","gh/40736676","","mit"
"click-default-group","click-contrib/click-default-group","24156228","3862466","15406707","16155006","27928027","57428932","True","3.518e-05","C","https://github.com/click-contrib/click-default-group.git","eco","gh/47115518","",""
"albumentations","albumentations-team/albumentations","24547904","1980858","5847679","9918020","37130104","67862861","True","3.511e-05","C","https://github.com/albumentations-team/albumentations.git","eco","gh/136265021","","mit"
"pyinstaller","pyinstaller/pyinstaller","23157419","6779877","9843770","16649072","32990057","49524317","True","3.502e-05","C","https://github.com/pyinstaller/pyinstaller.git","eco","gh/2835111","","gpl-2.0"
"pyramid-mako","pylons/pyramid_mako","20191190","10119238","14294147","29088032","24802481","22652052","True","3.5e-05","C","https://github.com/pylons/pyramid_mako.git","eco","gh/3703169","",""
"python-crontab","","22537989","8942669","11207022","17019989","26984630","48535637","True","3.489e-05","C","https://gitlab.com/doctormo/python-crontab.git","native","gl/6656639","",""
"cftime","unidata/cftime","18745618","6139745","12588245","19285720","30164205","25550177","True","3.483e-05","C","https://github.com/unidata/cftime.git","eco","gh/73107250","","mit"
"find-libpython","ktbarrett/find_libpython","7344671","7714","134939","1253235","18727920","16599546","False","3.483e-05","C","https://github.com/ktbarrett/find_libpython.git","eco","gh/279744405","","mit"
"flask-restful","flask-restful/flask-restful","24329389","14910852","16663276","18649617","32168686","39254514","True","3.48e-05","C","https://github.com/flask-restful/flask-restful.git","eco","gh/6182775","","bsd-3-clause"
"papermill","nteract/papermill","22745538","4590616","8993956","12887337","28385611","58870171","True","3.48e-05","C","https://github.com/nteract/papermill.git","eco","gh/96454557","","bsd-3-clause"
"paginate","pylons/paginate","20829724","196764","268194","3907727","23752608","76023329","True","3.476e-05","C","https://github.com/pylons/paginate.git","eco","gh/4270228","","mit"
"python-consul","python-consul/python-consul","24300741","24906062","28298228","19732257","27399834","21167325","True","3.476e-05","C","https://github.com/python-consul/python-consul.git","eco","gh/24473148","","mit"
"types-croniter","typeshed-internal/stub_uploader","24272000","234999","5423619","5137016","21280426","89283941","True","3.472e-05","C","https://github.com/typeshed-internal/stub_uploader.git","eco","gh/331669593","","apache-2.0"
"tablib","jazzband/tablib","20996751","10953623","15139812","20180162","24314894","34395263","True","3.47e-05","C","https://github.com/jazzband/tablib.git","eco","gh/1535009","","mit"
"amazon-ion","amazon-ion/ion-python","24167028","414513","855425","4735786","27745907","87083507","True","3.457e-05","C","https://github.com/amazon-ion/ion-python.git","native","gh/55726462","",""
"azureml-dataset-runtime","","15045531","13465522","23144483","20244461","10572695","7800493","True","3.448e-05","C","","","","",""
"pytest-repeat","pytest-dev/pytest-repeat","24088185","4972970","8593378","16112793","34557789","56203997","True","3.445e-05","C","https://github.com/pytest-dev/pytest-repeat.git","eco","gh/44554687","","mpl-2.0"
"eth-account","apeworx/eth-account","22982570","1936742","6022030","10555078","48055087","48343915","True","3.442e-05","C","https://github.com/apeworx/eth-account.git","eco","gh/118818588","","mit"
"clickhouse-driver","mymarilyn/clickhouse-driver","23991807","3468370","14125022","17167781","27199571","57998291","True","3.432e-05","C","https://github.com/mymarilyn/clickhouse-driver.git","eco","gh/90912724","","mit"
"paho-mqtt","eclipse-paho/paho.mqtt.python","23924762","11577684","12935029","18718222","32207224","44185649","True","3.422e-05","C","https://github.com/eclipse-paho/paho.mqtt.python.git","eco","gh/48129918","",""
"python-rapidjson","python-rapidjson/python-rapidjson","17198138","6719518","9446850","15150015","23447944","31226361","True","3.402e-05","C","https://github.com/python-rapidjson/python-rapidjson.git","eco","gh/42155092","",""
"mypy-boto3-secretsmanager","youtype/mypy_boto3_builder","23739741","607628","3852293","12550027","36709526","64979232","True","3.396e-05","C","https://github.com/youtype/mypy_boto3_builder.git","eco","gh/235817168","","mit"
"sasl","cloudera/python-sasl","23738058","19113048","35515995","27827918","15331263","20902064","True","3.395e-05","C","https://github.com/cloudera/python-sasl.git","eco","gh/46388533","",""
"ffmpy","ch00k/ffmpy","23725236","1470913","5527411","25539655","34949019","51139184","True","3.393e-05","C","https://github.com/ch00k/ffmpy.git","eco","gh/41905591","","mit"
"jaraco-text","jaraco/jaraco.text","11855680","3019349","20984105","13710943","11551929","10012072","True","3.392e-05","C","https://github.com/jaraco/jaraco.text.git","eco","gh/48551451","","mit"
"python-crfsuite","scrapinghub/python-crfsuite","18344583","8785476","14730790","15352416","17719523","35134710","True","3.386e-05","C","https://github.com/scrapinghub/python-crfsuite.git","eco","gh/18723862","","mit"
"rx","reactivex/rxpy","23650463","20096218","26122678","20696507","18098837","33238074","True","3.383e-05","C","https://github.com/reactivex/rxpy.git","eco","gh/8946089","","mit"
"nvidia-nccl-cu13","","36994","0","0","0","0","184968","False","3.38e-05","C","","","","",""
"tensorflow-model-analysis","tensorflow/model-analysis","23631429","95269146","16936280","3571105","1375534","1005081","True","3.38e-05","C","https://github.com/tensorflow/model-analysis.git","eco","gh/126528713","","apache-2.0"
"nvidia-cudnn-cu13","","28648","0","0","0","0","143242","False","3.379e-05","C","","","","",""
"arro3-core","kylebarron/arro3","7341597","0","0","0","307567","36400418","False","3.378e-05","C","https://github.com/kylebarron/arro3.git","eco","gh/793841752","","mit or apache-2.0"
"google-generativeai","google-gemini/deprecated-generative-ai-python","23609220","0","0","576611","15127014","102342476","True","3.377e-05","C","https://github.com/google-gemini/deprecated-generative-ai-python.git","eco","gh/635974055","","apache-2.0"
"autograd","hips/autograd","22394887","14052640","13715818","13622971","27084001","43499005","True","3.376e-05","C","https://github.com/hips/autograd.git","eco","gh/27082457","","mit"
"nvidia-nvshmem-cu13","","37689","0","0","0","0","188445","False","3.375e-05","C","","","","",""
"pgvector","pgvector/pgvector-python","23583978","669","5882","1434694","21454120","95024525","True","3.373e-05","C","https://github.com/pgvector/pgvector-python.git","eco","gh/376300726","",""
"nvidia-cusparselt-cu13","","19515","0","0","0","0","97577","False","3.372e-05","C","","","","",""
"pygsheets","nithinmurali/pygsheets","23547950","31595348","16676662","16812054","22355444","30300244","True","3.368e-05","C","https://github.com/nithinmurali/pygsheets.git","eco","gh/60546709","","mit"
"mkdocs-get-deps","mkdocs/get-deps","20264168","0","0","10307","22261563","79048972","True","3.365e-05","C","https://github.com/mkdocs/get-deps.git","eco","gh/720787278","","mit"
"hyperopt","hyperopt/hyperopt","23518021","13323485","23017703","22082218","27861801","31304896","True","3.364e-05","C","https://github.com/hyperopt/hyperopt.git","eco","gh/2337852","","bsd-3-clause"
"cbor2","agronholm/cbor2","21738321","2971153","7457137","9023929","22269304","66970080","True","3.363e-05","C","https://github.com/agronholm/cbor2.git","eco","gh/60716223","","mit"
"pylint-plugin-utils","pylint-dev/pylint-plugin-utils","17790940","7319746","10443969","21761782","21342724","28086478","True","3.361e-05","C","https://github.com/pylint-dev/pylint-plugin-utils.git","eco","gh/13341285","","gpl-2.0-or-later"
"aws-cdk-asset-awscli-v1","cdklabs/awscdk-asset-awscli","20719548","0","181323","10611100","23365444","69439872","True","3.359e-05","C","https://github.com/cdklabs/awscdk-asset-awscli.git","eco","gh/528539897","","apache-2.0"
"types-six","typeshed-internal/stub_uploader","23475933","2293072","15044046","21224703","32126360","46691483","True","3.358e-05","C","https://github.com/typeshed-internal/stub_uploader.git","eco","gh/331669593","","apache-2.0"
"pynamodb","pynamodb/pynamodb","23469171","8555402","16144012","20174730","29841190","42630520","True","3.357e-05","C","https://github.com/pynamodb/pynamodb.git","eco","gh/16058979","","mit"
"pdf2image","belval/pdf2image","23453169","4401296","5550532","10003858","24601280","72708878","True","3.355e-05","C","https://github.com/belval/pdf2image.git","eco","gh/92681034","","mit"
"types-certifi","typeshed-internal/stub_uploader","22844212","632158","5093070","4787450","14616988","89091395","True","3.354e-05","C","https://github.com/typeshed-internal/stub_uploader.git","eco","gh/331669593","","apache-2.0"
"blobfile","blobfile/blobfile","23360860","3163183","3501291","5517599","33293971","71328256","True","3.341e-05","C","https://github.com/blobfile/blobfile.git","eco","gh/192242308","",""
"pyhumps","nficano/humps","23338318","2924248","9533489","13477695","39893160","50862998","True","3.338e-05","C","https://github.com/nficano/humps.git","eco","gh/152998339","","mit"
"osqp","osqp/osqp-python","21342182","4680235","27348424","18495829","25340475","30845945","True","3.332e-05","C","https://github.com/osqp/osqp-python.git","eco","gh/127438519","","apache-2.0"
"deepmerge","toumorokoshi/deepmerge","23151857","12291495","11483244","12281494","27205490","52497562","True","3.331e-05","C","https://github.com/toumorokoshi/deepmerge.git","eco","gh/72947621","","mit"
"tritonclient","","19752679","152649","2670798","7324106","17783620","70832222","True","3.324e-05","C","","","","","bsd-3-clause"
"ffmpeg-python","kkroening/ffmpeg-python","23052267","4028185","10074356","13689391","26542384","60927020","True","3.322e-05","C","https://github.com/kkroening/ffmpeg-python.git","eco","gh/91222097","","apache-2.0"
"keyrings-google-artifactregistry-auth","googlecloudplatform/artifact-registry-python-tools","23225928","211358","4538556","8244854","30147742","72987130","True","3.322e-05","C","https://github.com/googlecloudplatform/artifact-registry-python-tools.git","eco","gh/342066534","","apache-2.0"
"plumbum","tomerfiliba/plumbum","23224270","13196418","17967040","19573323","33971428","31413139","True","3.322e-05","C","https://github.com/tomerfiliba/plumbum.git","eco","gh/4156651","","mit"
"eth-abi","apeworx/eth-abi","20039286","2419305","9665685","11118740","44864553","32128149","True","3.313e-05","C","https://github.com/apeworx/eth-abi.git","eco","gh/52113942","","mit"
"django-environ","joke2k/django-environ","23053562","9538810","11793394","18426706","30956849","44552051","True","3.297e-05","C","https://github.com/joke2k/django-environ.git","eco","gh/9171234","","mit"
"pygtrie","mina86/pygtrie","13365275","2662955","5949081","10326740","12720000","35167601","True","3.289e-05","C","https://github.com/mina86/pygtrie.git","eco","gh/124759164","","apache-2.0"
"etils","google/etils","15654359","193","3815385","14509583","27041917","32904719","True","3.281e-05","C","https://github.com/google/etils.git","eco","gh/413873228","","apache-2.0"
"pytest-randomly","pytest-dev/pytest-randomly","22937383","5291748","7104443","10934802","43414186","47941735","True","3.281e-05","C","https://github.com/pytest-dev/pytest-randomly.git","eco","gh/55790864","","mit"
"sentinels","vmalloc/sentinels","16797968","4151911","5948497","10187205","18944437","44757788","True","3.277e-05","C","https://github.com/vmalloc/sentinels.git","eco","gh/2002786","",""
"influxdb-client","influxdata/influxdb-client-python","22880573","2156897","6270520","9261994","32651405","64062048","True","3.273e-05","C","https://github.com/influxdata/influxdb-client-python.git","eco","gh/192689401","","mit"
"fortnitepy","terbau/fortnitepy","19532824","70699335","11799620","14737963","156793","270408","True","3.271e-05","C","https://github.com/terbau/fortnitepy.git","eco","gh/196889965","","mit"
"pytest-benchmark","ionelmc/pytest-benchmark","20023301","4089856","5152396","8907137","32217418","49749696","True","3.271e-05","C","https://github.com/ionelmc/pytest-benchmark.git","eco","gh/25031755","","bsd-2-clause"
"pyqt5-qt5","","14790867","3760763","7735657","8707368","25700582","28049966","True","3.269e-05","C","","","","",""
"parsel","scrapy/parsel","18325552","11194941","14504732","13132158","17899739","34896190","True","3.265e-05","C","https://github.com/scrapy/parsel.git","eco","gh/34527721","","bsd-3-clause"
"pytesseract","madmaze/pytesseract","22787029","14014186","7428814","12470687","26761474","53259986","True","3.259e-05","C","https://github.com/madmaze/pytesseract.git","eco","gh/1030255","","apache-2.0"
"requests-unixsocket","msabramo/requests-unixsocket","14750756","9598217","6810183","19402348","19029085","18913948","True","3.259e-05","C","https://github.com/msabramo/requests-unixsocket.git","eco","gh/27133968","",""
"aws-cdk-lib","aws/aws-cdk","16267359","62734","3193471","11229136","24127355","42724097","True","3.258e-05","C","https://github.com/aws/aws-cdk.git","eco","gh/105808767","","apache-2.0"
"setuptools-git","msabramo/setuptools-git","22725885","19852053","33822694","22219977","16850046","20884657","True","3.251e-05","C","https://github.com/msabramo/setuptools-git.git","eco","gh/1644458","","bsd-3-clause"
"pamqp","gmr/pamqp","15793951","5237271","6308820","12972876","18816773","35634017","True","3.25e-05","C","https://github.com/gmr/pamqp.git","eco","gh/3860354","","bsd-3-clause"
"pystache","pennydreadfulmtg/pystache","22697362","18470949","18097229","17574894","25602109","33741628","True","3.246e-05","C","https://github.com/pennydreadfulmtg/pystache.git","eco","gh/407899292","","mit"
"types-pymysql","python/typeshed","22687237","272671","4117633","5078402","19951210","84016269","True","3.245e-05","C","https://github.com/python/typeshed.git","eco","gh/31696383","","apache-2.0"
"audioread","beetbox/audioread","21173758","6204958","12072257","17587701","23892143","46111729","True","3.239e-05","C","https://github.com/beetbox/audioread.git","eco","gh/2736480","","mit"
"djangorestframework-simplejwt","jazzband/djangorestframework-simplejwt","22615918","6229836","9947398","17554172","30381905","48966279","True","3.235e-05","C","https://github.com/jazzband/djangorestframework-simplejwt.git","eco","gh/90401750","","mit"
"chevron","noahmorrison/chevron","22195202","4981064","7695820","16721607","26766237","54811282","True","3.232e-05","C","https://github.com/noahmorrison/chevron.git","eco","gh/25951460","","mit"
"ibm-cloud-sdk-core","ibm/python-sdk-core","18593246","1354623","2205092","4591830","11361158","73453526","True","3.229e-05","C","https://github.com/ibm/python-sdk-core.git","eco","gh/170178023","","apache-2.0"
"meson-python","mesonbuild/meson-python","22542884","289","479060","3194074","23485613","85555383","True","3.224e-05","C","https://github.com/mesonbuild/meson-python.git","eco","gh/400256598","","mit"
"fastmcp","prefecthq/fastmcp","19718070","0","0","0","7158","98583190","True","3.208e-05","C","https://github.com/prefecthq/fastmcp.git","eco","gh/896296825","","apache-2.0"
"koalas","databricks/koalas","22398321","31155652","20989808","20479348","19589103","19777695","True","3.204e-05","C","https://github.com/databricks/koalas.git","eco","gh/164026325","",""
"dynamodb-json","alonreznik/dynamodb-json","22391805","1614446","7646635","25652067","33225375","43820501","True","3.203e-05","C","https://github.com/alonreznik/dynamodb-json.git","eco","gh/89070642","",""
"django-timezone-field","mfogel/django-timezone-field","20511880","7354914","10812218","15542690","25548219","43301358","True","3.199e-05","C","https://github.com/mfogel/django-timezone-field.git","eco","gh/4010596","","bsd-3-clause"
"sql-metadata","macbre/sql-metadata","22284141","4504518","6982901","11038145","28803233","60091908","True","3.187e-05","C","https://github.com/macbre/sql-metadata.git","eco","gh/93537184","","mit"
"dunamai","mtkennerly/dunamai","18447870","1175052","2752400","7791241","24665937","55854719","True","3.186e-05","C","https://github.com/mtkennerly/dunamai.git","eco","gh/177762671","","mit"
"pathtools","gorakhargosh/pathtools","22258724","16365305","30007859","46830631","11425049","6664777","True","3.184e-05","C","https://github.com/gorakhargosh/pathtools.git","eco","gh/1205047","","mit"
"markdown2","trentm/python-markdown2","22238882","5174946","8431758","31046578","28353045","38188081","True","3.181e-05","C","https://github.com/trentm/python-markdown2.git","eco","gh/1310572","","mit"
"wget","","22146275","16840798","27850385","15799049","23835712","26405432","True","3.168e-05","C","https://bitbucket.org/techtonik/python-wget.git","native","","",""
"azureml-telemetry","","11385766","14408282","14822756","11342333","10270493","6084968","True","3.164e-05","C","","","","",""
"sagemaker-studio","","20015655","0","0","0","0","100078277","True","3.159e-05","C","","","","","apache-2.0"
"pyxlsb","willtrnr/pyxlsb","22073947","2884168","7720321","18863393","30292521","50609330","True","3.157e-05","C","https://github.com/willtrnr/pyxlsb.git","eco","gh/33134528","","lgpl-3.0-or-later"
"mkdocstrings-python","mkdocstrings/python","22062712","111","673241","5305492","20597830","83736886","True","3.156e-05","C","https://github.com/mkdocstrings/python.git","eco","gh/422878404","","isc"
"azure-mgmt-kusto","azure/azure-sdk-for-python","22035986","4765643","12904137","27243045","57288851","7978256","True","3.152e-05","C","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"databricks-connect","apache/spark","22038100","6641521","10963041","10682320","15660269","66243351","True","3.152e-05","C","https://github.com/apache/spark.git","eco","gh/17165658","",""
"telethon","lonamiwebs/telethon","21949178","29769630","19507924","22047156","23665109","14756072","True","3.139e-05","C","https://github.com/lonamiwebs/telethon.git","eco","gh/66641037","","mit"
"unstructured-client","unstructured-io/unstructured-python-client","21596063","0","0","257625","18954217","88768473","True","3.139e-05","C","https://github.com/unstructured-io/unstructured-python-client.git","eco","gh/689850105","","mit"
"asana","asana/python-asana","21928977","3394642","6657246","9647056","28111893","61834048","True","3.137e-05","C","https://github.com/asana/python-asana.git","eco","gh/28160576","","mit"
"nox","wntrblm/nox","21902329","4716652","14092353","12110106","27380829","51211707","True","3.133e-05","C","https://github.com/wntrblm/nox.git","eco","gh/52413187","","apache-2.0"
"msgraph-core","microsoftgraph/msgraph-sdk-python-core","21625036","79761","1092281","3126021","21711902","82115215","True","3.128e-05","C","https://github.com/microsoftgraph/msgraph-sdk-python-core.git","eco","gh/242847794","","mit"
"cdk-nag","cdklabs/cdk-nag","21856907","35332","5682409","45880298","30476907","27209591","True","3.126e-05","C","https://github.com/cdklabs/cdk-nag.git","eco","gh/387903003","","apache-2.0"
"testcontainers","testcontainers/testcontainers-python","21833504","2526002","5177392","11003250","22163572","68297302","True","3.123e-05","C","https://github.com/testcontainers/testcontainers-python.git","eco","gh/85802819","","apache-2.0"
"mkdocs-autorefs","mkdocstrings/autorefs","12746038","455302","1973033","5478153","14386705","41436998","True","3.12e-05","C","https://github.com/mkdocstrings/autorefs.git","eco","gh/337651663","","isc"
"sphinx-autodoc-typehints","tox-dev/sphinx-autodoc-typehints","21782170","3250352","6978630","17110073","33147684","48424111","True","3.116e-05","C","https://github.com/tox-dev/sphinx-autodoc-typehints.git","eco","gh/42892576","","mit"
"opencv-contrib-python","opencv/opencv-python","20370754","5639477","8199944","13199593","26326230","48488527","True","3.103e-05","C","https://github.com/opencv/opencv-python.git","eco","gh/55781523","","apache-2.0"
"google-cloud-storage-control","googleapis/google-cloud-python","1547927","0","0","0","17275","7722359","False","3.102e-05","C","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"boxsdk","box/box-python-sdk","21669659","18944521","20493457","14139953","21536501","33233863","True","3.099e-05","C","https://github.com/box/box-python-sdk.git","eco","gh/30386388","","apache-2.0"
"flask-migrate","miguelgrinberg/flask-migrate","21669698","12754613","12598633","14865950","26938701","41190592","True","3.099e-05","C","https://github.com/miguelgrinberg/flask-migrate.git","eco","gh/12686139","","mit"
"pyhamcrest","hamcrest/pyhamcrest","21128407","14047260","17151989","16425967","25933618","32083200","True","3.099e-05","C","https://github.com/hamcrest/pyhamcrest.git","eco","gh/1194778","","bsd-3-clause"
"simpleeval","danthedeckie/simpleeval","20539111","3268687","3939231","9570479","20871522","65045636","True","3.098e-05","C","https://github.com/danthedeckie/simpleeval.git","eco","gh/14879712","","mit"
"cairosvg","kozea/cairosvg","21644678","11370324","10292064","24893719","16465059","45202225","True","3.096e-05","C","https://github.com/kozea/cairosvg.git","eco","gh/2184291","","lgpl-3.0-or-later"
"url-normalize","niksite/url-normalize","19345994","4586454","8872785","12876132","27623552","42771046","True","3.091e-05","C","https://github.com/niksite/url-normalize.git","eco","gh/7972982","","mit"
"nvidia-cublas","","39127","804","977","2259","2185","189410","False","3.089e-05","C","","","","",""
"latex2mathml","roniemartinez/latex2mathml","2684336","26179","120550","370817","1644631","11259504","False","3.087e-05","C","https://github.com/roniemartinez/latex2mathml.git","eco","gh/49065586","","mit"
"mongomock","mongomock/mongomock","21577736","4206508","5925608","9898016","33562617","54295933","True","3.086e-05","C","https://github.com/mongomock/mongomock.git","eco","gh/3722168","","isc"
"tensorflow-datasets","tensorflow/datasets","21532224","22827945","14542174","19259259","30880935","20150808","True","3.08e-05","C","https://github.com/tensorflow/datasets.git","eco","gh/148221325","","apache-2.0"
"diffusers","huggingface/diffusers","21524018","0","2773117","16884039","31354419","56608516","True","3.079e-05","C","https://github.com/huggingface/diffusers.git","eco","gh/498011141","","apache-2.0"
"pyquery","gawel/pyquery","20375913","10805410","13681994","25839448","28994055","22558660","True","3.077e-05","C","https://github.com/gawel/pyquery.git","eco","gh/6909307","",""
"autoflake","pycqa/autoflake","21505388","7229974","11639094","17468381","26797087","44392404","True","3.076e-05","C","https://github.com/pycqa/autoflake.git","eco","gh/7335450","","mit"
"pdfplumber","jsvine/pdfplumber","21487167","790459","2308918","14432527","22972816","66931115","True","3.073e-05","C","https://github.com/jsvine/pdfplumber.git","eco","gh/41279279","","mit"
"affine","rasterio/affine","18901096","6004512","9922634","16691764","33049681","28836888","True","3.058e-05","C","https://github.com/rasterio/affine.git","eco","gh/20115554","","bsd-3-clause"
"icdiff","jeffkaufman/icdiff","16980822","868164","3496359","6484126","13286474","60768987","True","3.057e-05","C","https://github.com/jeffkaufman/icdiff.git","eco","gh/812328","","python-2.0"
"oslo-utils","","13871941","12559055","12849473","15784191","12037722","16129264","True","3.043e-05","C","","","","","apache-2.0"
"pytest-json-report","numirias/pytest-json-report","21239450","1891439","3904191","8127349","19812445","72461828","True","3.038e-05","C","https://github.com/numirias/pytest-json-report.git","eco","gh/117917216","","mit"
"diff-match-patch","diff-match-patch-python/diff-match-patch","17957099","6292377","7842384","15724143","31336581","28590011","True","3.035e-05","C","https://github.com/diff-match-patch-python/diff-match-patch.git","eco","gh/157135878","","apache-2.0"
"nvidia-cuda-cccl","","31934","0","0","0","0","159669","False","3.032e-05","C","","","","",""
