"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"voluptuous","30015156","0.00007465","15778798","21620337","30895927","38250215","43530505"
"azure-mgmt-sqlvirtualmachine","29995696","0.00007460","4522384","13070409","28259260","56111724","48014705"
"fs","29945928","0.00007448","4306262","6576429","18742564","43885823","76218563"
"types-deprecated","29920520","0.00007441","106241","3622259","7030166","21363846","117480088"
"pandera","29890636","0.00007434","1008665","5652702","11326112","41294813","90170888"
"munch","29816067","0.00007416","24461657","41132041","31315322","22228017","29943297"
"meson","29778002","0.00007406","2877802","4476097","8409422","31608355","101518336"
"pipdeptree","29722447","0.00007392","5039718","10481276","17190804","35933354","79967082"
"azure-mgmt-botservice","29673355","0.00007380","4547653","12698119","26783935","56373787","47963283"
"pypika","29644063","0.00007373","8975788","20944161","27921954","36486587","53891826"
"azure-keyvault-administration","29628254","0.00007369","3431321","11885227","26793377","57904019","48127324"
"teradatasql","29626256","0.00007368","2183983","6562576","12851170","45041608","81491941"
"azure-mgmt-imagebuilder","29607934","0.00007364","4590665","12734598","26900441","56255434","47558532"
"django-debug-toolbar","29588920","0.00007359","14514744","17425818","23291247","35449782","57263011"
"pytest-split","29555049","0.00007351","863567","2540412","7069251","51288878","86013138"
"whitenoise","29490830","0.00007335","12473768","15264930","22402463","36169581","61143406"
"multi-key-dict","29422347","0.00007318","16102724","26214058","29061822","24810957","50922175"
"impyla","29373931","0.00007306","5214691","4104778","6592781","12179771","118777635"
"daff","29373576","0.00007305","12433","35096","129543","21633812","125056995"
"orderedmultidict","29264457","0.00007278","8545227","19531200","26612065","41826782","49807013"
"types-aiofiles","29232176","0.00007270","765237","5219013","6930827","19670341","113575462"
"uritools","29176225","0.00007256","16888017","30253597","12088077","26918528","59732906"
"ultralytics","29134565","0.00007246","717","11175","20561538","45057578","80041815"
"altgraph","29131504","0.00007245","6548460","10334019","16252802","34623293","77898947"
"backports-tempfile","29124599","0.00007244","47988229","38806002","24176236","19183952","15468578"
"azure-synapse-accesscontrol","29079820","0.00007232","3452725","11923033","26258071","55698706","48066567"
"beartype","29072745","0.00007231","205995","1130652","7590700","31632198","104804181"
"minio","29066773","0.00007229","7507469","14858128","15975087","35253612","71739571"
"av","29014172","0.00007216","2858038","7561969","10015498","27574079","97061275"
"netifaces","28866956","0.00007179","18848261","31156973","31310178","32920145","30099222"
"openlineage-python","28863825","0.00007179","15940","129645","1341985","31515191","111316363"
"mypy-boto3-sqs","28604814","0.00007114","1539283","5052503","15707524","38661650","82063111"
"azure-mgmt-servicefabricmanagedclusters","28545858","0.00007100","1844227","11581297","25991993","55815099","47496672"
"opentelemetry-instrumentation-logging","28541750","0.00007099","200014","2338958","9115140","27154745","103899895"
"dash","28497779","0.00007088","7402083","11623729","21294490","38491924","63676671"
"python-decouple","28480087","0.00007083","5533191","11589955","17845328","42715271","64716692"
"colorful","28466592","0.00007080","4361819","8709238","14346014","28453029","86462860"
"hatch","28462572","0.00007079","26597","633376","5117631","29054625","107480631"
"azure-mgmt-extendedlocation","28431520","0.00007071","1398356","11587211","26262775","55381350","47527907"
"pooch","28427862","0.00007070","4760022","8636266","16940628","37803972","73998423"
"xmlschema","28366889","0.00007055","8697551","15504592","20124847","35756827","61750630"
"azure-synapse-managedprivateendpoints","28319998","0.00007043","930638","11468154","26185995","55427593","47587610"
"azure-mgmt-servicelinker","28308086","0.00007040","474355","11305732","26430518","55829672","47500151"
"azure-storage-file","28236278","0.00007023","17193170","24587893","32400407","33173964","33825958"
"cassandra-driver","28204445","0.00007015","15796911","14818613","16684957","29010180","64711566"
"py-partiql-parser","28191178","0.00007011","0","0","9265257","38905263","92785371"
"mypy-boto3-dynamodb","28107255","0.00006991","2400819","9381211","18310764","40162113","70281370"
"functions-framework","28087858","0.00006986","3766019","8380954","27422305","40343612","60526400"
"repoze-lru","28078659","0.00006983","17860704","22954478","35578312","33218838","30780963"
"sanic","28040588","0.00006974","84325105","10999856","10029599","16810368","18038012"
"zict","27900717","0.00006939","19957558","29826432","27035604","30137665","32546325"
"smbprotocol","27898613","0.00006939","1359996","6529996","16932925","38772749","75897399"
"pyhocon","27808435","0.00006916","6971660","25273945","28646596","34405397","43744575"
"venusian","27765429","0.00006905","21416948","19863120","34032567","33177628","30336884"
"python-box","27699048","0.00006889","9828171","15737796","23152579","39530081","50246615"
"xmlsec","27653855","0.00006878","9532605","12132789","15364077","22925890","78313912"
"questionary","27604881","0.00006866","3931757","14333157","13166517","29873452","76719524"
"strip-hints","27536987","0.00006849","5716600","27137650","45950618","26034155","32845910"
"pastedeploy","27418101","0.00006819","15330895","18844098","34763522","37862145","30289845"
"proglog","27370843","0.00006807","22101954","30897159","18681300","21121281","44052519"
"dbt-protos","27365090","0.00006806","0","0","0","0","136825450"
"cog","27329495","0.00006797","15758","131674","42929998","47361898","46208145"
"openlineage-integration-common","27253767","0.00006778","7992","119398","1275486","35260157","99605804"
"pydantic-extra-types","27211453","0.00006768","0","0","2582795","27870744","105603725"
"mypy-boto3-sts","27210661","0.00006768","519412","2781619","8694608","24535090","99522578"
"backports-functools-lru-cache","27147860","0.00006752","35090537","26265388","29084648","25070051","20228675"
"opentelemetry-distro","27045053","0.00006726","89028","1251597","8571263","24769368","100544011"
"iso3166","26924502","0.00006696","4024193","8056493","6916113","29629094","85996615"
"tld","26880939","0.00006686","30362514","30353700","20007892","21188033","32492556"
"types-markdown","26811593","0.00006668","636259","4097428","7574685","21560283","100189310"
"microsoft-kiota-abstractions","26807510","0.00006667","0","4235","805535","20356618","112871164"
"azure-mgmt-databoxedge","26797188","0.00006665","3005978","11784907","26087823","62504332","30602899"
"python3-saml","26780906","0.00006661","8464838","11186468","14906768","33021355","66325101"
"cohere","26760643","0.00006656","3672","49284","1747976","41444294","90557991"
"pmdarima","26759688","0.00006655","8303544","15762578","20156438","29241011","60334869"
"prophet","26724327","0.00006647","2953477","12268062","20239018","31227201","66933879"
"moviepy","26718186","0.00006645","22790791","31311406","19313950","15282875","44891907"
"uuid6","26670240","0.00006633","349","116977","490103","17844648","114899123"
"pytokens","26608163","0.00006618","0","0","0","3144","133037673"
"pathvalidate","26563711","0.00006607","4340920","6379462","16807067","29232937","76058171"
"pyfarmhash","26554787","0.00006604","91035404","23103979","6041733","4489713","8103105"
"pytest-random-order","26534097","0.00006599","6162761","9291230","12646789","26770834","77798873"
"redis-py-cluster","26519776","0.00006596","20430911","28887901","24031660","24895017","34353390"
"ephem","26508642","0.00006593","28104004","36435766","28987674","20588551","18427217"
"tokenize-rt","26499901","0.00006591","4332240","10499217","25549482","42097718","50020850"
"pkgconfig","26466012","0.00006582","15555256","17828210","24748670","27302466","46895458"
"tensorflow-data-validation","26440468","0.00006576","99666833","23245140","5324265","2296003","1670101"
"yq","26438630","0.00006576","13578142","18564157","23921975","33566317","42562557"
"pycairo","26433871","0.00006574","31641677","41554695","19622854","17975023","21375107"
"azure-monitor-opentelemetry-exporter","26424605","0.00006572","208735","1257651","2709988","29045066","98901585"
"kaleido","26386595","0.00006563","3122870","14950157","20569786","36307008","56983156"
"types-cachetools","26220296","0.00006521","1009364","5314655","10162434","30852561","83762464"
"xyzservices","26215439","0.00006520","149365","2826010","18368227","45553923","64179671"
"scapy","26172535","0.00006509","19821285","21557330","29165197","27443401","32875460"
"newrelic","26118407","0.00006496","15491914","20546117","28490382","33953456","32110168"
"jsii","26069777","0.00006484","3625236","9824029","22419897","36528942","57950781"
"influxdb","26056319","0.00006480","19663684","20623453","21164929","28633346","40196185"
"pypandoc-binary","26035812","0.00006475","0","2228","293816","1459965","128423050"
"librosa","26024453","0.00006472","6285196","12365781","24797103","32256747","54417437"
"chex","25985439","0.00006463","9953990","2915484","37398126","59066316","20593278"
"locust","25980016","0.00006461","4769390","9354066","14903735","25959707","74913183"
"genson","25948669","0.00006454","6443533","7157730","12321769","19926365","83893947"
"tensorflow-addons","25777185","0.00006411","62029314","27418124","12490946","12510764","14436776"
"dbt-postgres","25771535","0.00006410","5451298","14302474","24212274","35135529","49756102"
"geventhttpclient","25761125","0.00006407","5264197","10271386","17115132","35082744","61072168"
"backports-entry-points-selectable","25723036","0.00006398","95309250","12233862","6542541","9101554","5427973"
"launchdarkly-server-sdk","25689450","0.00006389","6006862","12819774","21492368","38859052","49269196"
"idna-ssl","25655930","0.00006381","34124930","38793288","26015867","15468347","13877218"
"pprintpp","25604600","0.00006368","4438210","9076836","11817962","24990620","77699373"
"langgraph","25574688","0.00006361","0","0","0","9105569","118767873"
"types-cffi","25565643","0.00006358","0","7553","1008889","23899055","102912718"
"clickhouse-connect","25551321","0.00006355","0","156690","7287179","26007493","94305243"
"prefect","25540414","0.00006352","1469651","3833488","7913788","31517531","82967614"
"flake8-bugbear","25530721","0.00006350","10776243","17364370","24406142","36756611","38350239"
"bitstring","25490533","0.00006340","25295692","22159347","18096067","27797348","34104212"
"clikit","25440729","0.00006327","32808003","59755379","13134368","11697755","9808138"
"sgmllib3k","25438515","0.00006327","6867513","26616705","26572400","26839216","40296743"
"mypy-boto3-glue","25433888","0.00006326","490722","8547807","14084224","39656872","64389817"
"readchar","25384696","0.00006313","4694109","7644810","15312582","33424925","65847055"
"findspark","25379214","0.00006312","16860393","27091694","24713411","28377248","29853326"
"dictdiffer","25331961","0.00006300","8249474","12431763","20195949","23974682","61807938"
"optree","25293140","0.00006291","0","9796","478104","35491654","90486146"
"dm-tree","25273020","0.00006286","15891014","11520004","22740697","42167802","34045582"
"zopfli","25249755","0.00006280","810376","3376809","7609492","18774192","95677907"
"tensorstore","25236604","0.00006277","59815","678058","11051955","84721976","29671217"
"simple-websocket","25218787","0.00006272","55126","869431","6829642","34118493","84221243"
"tensorboardx","25212557","0.00006271","10145477","18436161","22420245","32327613","42733290"
"hologram","25205575","0.00006269","5915393","21018424","34332334","30053488","34708237"
"parsimonious","25151017","0.00006255","3462475","11254176","12928577","55227559","42882298"
"vcrpy","25129698","0.00006250","16093619","20098016","14805529","21639398","53011930"
"singer-sdk","25096704","0.00006242","640128","1873336","6080330","28993128","87896600"
"python-nvd3","25085139","0.00006239","6907198","13071432","18653314","47029671","39764082"
"mypy-boto3-lambda","24977062","0.00006212","1156555","5375438","15037963","37095838","66219518"
"marshmallow-dataclass","24975634","0.00006212","5943667","9098386","28568502","34420542","46847073"
"uuid","24947095","0.00006205","6588881","13997252","28288076","37943060","37918208"
"llama-cloud-services","24920994","0.00006198","0","0","0","0","124604972"
"objsize","24909404","0.00006195","943582","8592257","21003149","31428236","62579795"
"rfc3987-syntax","24865167","0.00006184","0","0","0","0","124325835"
"eth-hash","24787350","0.00006165","2550726","12630627","15027957","56615076","37112362"
"enum-compat","24727682","0.00006150","4888271","12326331","22661326","35751175","48011309"
"furl","24725493","0.00006149","5595079","13206228","21782444","33985730","49057985"
"hupper","24724150","0.00006149","12776088","17594171","33029077","31009336","29212079"
"timezonefinder","24717472","0.00006147","7838393","18072307","23238046","28677051","45761562"
"hatch-vcs","24702875","0.00006144","0","912045","12091487","34862692","75648149"
"fake-useragent","24680332","0.00006138","16783738","18300950","21934653","25717635","40664685"
"robotframework","24656694","0.00006132","9167107","14690980","20465378","34239581","44720426"
"qdrant-client","24632782","0.00006126","2989","92536","1885957","23123826","98058601"
"dynaconf","24626923","0.00006125","4695502","21573254","27173144","31743139","37949576"
"apache-airflow-providers-common-io","24590911","0.00006116","0","0","9689","55616548","67328318"
"albumentations","24547904","0.00006105","1980858","5847679","9918020","37130104","67862861"
"olefile","24504161","0.00006094","9247034","9766330","12901004","27911663","62694775"
"google-ai-generativelanguage","24352182","0.00006057","0","0","507034","14459188","106794690"
"flask-restful","24329389","0.00006051","14910852","16663276","18649617","32168686","39254514"
"python-consul","24300741","0.00006044","24906062","28298228","19732257","27399834","21167325"
"types-croniter","24272000","0.00006037","234999","5423619","5137016","21280426","89283941"
"translationstring","24251492","0.00006032","12828908","16932073","32715182","31053759","27727536"
"apache-airflow-providers-smtp","24243894","0.00006030","0","0","274206","49871094","71074172"
"amazon-ion","24167028","0.00006011","414513","855425","4735786","27745907","87083507"
"click-default-group","24156228","0.00006008","3862466","15406707","16155006","27928027","57428932"
"eth-utils","24141147","0.00006004","2856260","11635017","14040458","53917536","38256463"
"pytest-repeat","24088185","0.00005991","4972970","8593378","16112793","34557789","56203997"
"pure-sasl","24063304","0.00005985","5208418","14772482","15834484","18071773","66429363"
"nvidia-ml-py","24051279","0.00005982","780579","4177918","18027712","29960999","67309186"
"pydyf","24021896","0.00005974","645911","3137975","7383181","18061616","90880796"
"clickhouse-driver","23991807","0.00005967","3468370","14125022","17167781","27199571","57998291"
"inject","23969567","0.00005961","3599237","4912440","12592132","68784752","29959272"
"paho-mqtt","23924762","0.00005950","11577684","12935029","18718222","32207224","44185649"
"pyramid","23818002","0.00005924","12472429","16768855","32940805","30400867","26507052"
"mypy-boto3-secretsmanager","23739741","0.00005904","607628","3852293","12550027","36709526","64979232"
"sasl","23738058","0.00005904","19113048","35515995","27827918","15331263","20902064"
"ffmpy","23725236","0.00005901","1470913","5527411","25539655","34949019","51139184"
"publication","23688726","0.00005892","3263107","7991415","17739363","33914985","55534759"
"rx","23650463","0.00005882","20096218","26122678","20696507","18098837","33238074"
"tensorflow-model-analysis","23631429","0.00005877","95269146","16936280","3571105","1375534","1005081"
"google-generativeai","23609220","0.00005872","0","0","576611","15127014","102342476"
"pgvector","23583978","0.00005866","669","5882","1434694","21454120","95024525"
"pyproject-metadata","23578074","0.00005864","79","490634","8394153","28057740","80947764"
"pygsheets","23547950","0.00005857","31595348","16676662","16812054","22355444","30300244"
"pypdfium2","23523591","0.00005851","1595","177339","3241744","21105843","93091432"
"hyperopt","23518021","0.00005849","13323485","23017703","22082218","27861801","31304896"
"types-six","23475933","0.00005839","2293072","15044046","21224703","32126360","46691483"
"pynamodb","23469171","0.00005837","8555402","16144012","20174730","29841190","42630520"
"pdf2image","23453169","0.00005833","4401296","5550532","10003858","24601280","72708878"
"blobfile","23360860","0.00005810","3163183","3501291","5517599","33293971","71328256"
"pyhumps","23338318","0.00005804","2924248","9533489","13477695","39893160","50862998"
"keyrings-google-artifactregistry-auth","23225928","0.00005776","211358","4538556","8244854","30147742","72987130"
"plumbum","23224270","0.00005776","13196418","17967040","19573323","33971428","31413139"
"pyiceberg","23191721","0.00005768","0","1128","401094","16381988","99174393"
"pyinstaller","23157419","0.00005759","6779877","9843770","16649072","32990057","49524317"
"plaster","23153586","0.00005758","11900072","16282052","32055381","29403062","26127362"
"deepmerge","23151857","0.00005758","12291495","11483244","12281494","27205490","52497562"
"plaster-pastedeploy","23146938","0.00005757","11886803","16262329","32051207","29404637","26129712"
"pytest-localserver","23085827","0.00005742","5968352","11470675","18086782","19904723","59998605"
"django-environ","23053562","0.00005734","9538810","11793394","18426706","30956849","44552051"
"ffmpeg-python","23052267","0.00005733","4028185","10074356","13689391","26542384","60927020"
"eth-account","22982570","0.00005716","1936742","6022030","10555078","48055087","48343915"
"azureml-dataprep-rslex","22950687","0.00005708","36977832","30258037","16977489","21842651","8697424"
"pytest-randomly","22937383","0.00005705","5291748","7104443","10934802","43414186","47941735"
"influxdb-client","22880573","0.00005691","2156897","6270520","9261994","32651405","64062048"
"types-certifi","22844212","0.00005682","632158","5093070","4787450","14616988","89091395"
"pytesseract","22787029","0.00005667","14014186","7428814","12470687","26761474","53259986"
"namex","22755776","0.00005660","236","31","767682","34727945","78282987"
"papermill","22745538","0.00005657","4590616","8993956","12887337","28385611","58870171"
"setuptools-git","22725885","0.00005652","19852053","33822694","22219977","16850046","20884657"
"pystache","22697362","0.00005645","18470949","18097229","17574894","25602109","33741628"
"types-pymysql","22687237","0.00005643","272671","4117633","5078402","19951210","84016269"
"cssutils","22619242","0.00005626","7768462","11877775","16832570","27222939","49394466"
"djangorestframework-simplejwt","22615918","0.00005625","6229836","9947398","17554172","30381905","48966279"
"pyinstaller-hooks-contrib","22574865","0.00005615","4955531","8369136","16346957","33749091","49453612"
"meson-python","22542884","0.00005607","289","479060","3194074","23485613","85555383"
"python-crontab","22537989","0.00005605","8942669","11207022","17019989","26984630","48535637"
"pycurl","22502539","0.00005597","20166978","26576485","13894653","17780461","34094119"
"eth-typing","22438327","0.00005581","2745144","10687743","11723732","51650086","35384929"
"koalas","22398321","0.00005571","31155652","20989808","20479348","19589103","19777695"
"autograd","22394887","0.00005570","14052640","13715818","13622971","27084001","43499005"
"dynamodb-json","22391805","0.00005569","1614446","7646635","25652067","33225375","43820501"
"snowplow-tracker","22387390","0.00005568","317105","668710","891971","4662673","105396491"
"sql-metadata","22284141","0.00005542","4504518","6982901","11038145","28803233","60091908"
"multimethod","22277541","0.00005541","3292951","8628343","17117488","48510849","33838073"
"sagemaker-core","22275095","0.00005540","0","0","0","14208787","97166690"
"pathtools","22258724","0.00005536","16365305","30007859","46830631","11425049","6664777"
"markdown2","22238882","0.00005531","5174946","8431758","31046578","28353045","38188081"
"types-dataclasses","22231252","0.00005529","5282276","11265383","10920393","21941204","61747004"
"chevron","22195202","0.00005520","4981064","7695820","16721607","26766237","54811282"
"wget","22146275","0.00005508","16840798","27850385","15799049","23835712","26405432"
"pyxlsb","22073947","0.00005490","2884168","7720321","18863393","30292521","50609330"
"mkdocstrings-python","22062712","0.00005487","111","673241","5305492","20597830","83736886"
"databricks-connect","22038100","0.00005481","6641521","10963041","10682320","15660269","66243351"
"azure-mgmt-kusto","22035986","0.00005481","4765643","12904137","27243045","57288851","7978256"
"telethon","21949178","0.00005459","29769630","19507924","22047156","23665109","14756072"
"asana","21928977","0.00005454","3394642","6657246","9647056","28111893","61834048"
"nox","21902329","0.00005447","4716652","14092353","12110106","27380829","51211707"
"pathlib-abc","21863614","0.00005438","0","0","285","37708244","71609541"
"cdk-nag","21856907","0.00005436","35332","5682409","45880298","30476907","27209591"
"testcontainers","21833504","0.00005430","2526002","5177392","11003250","22163572","68297302"
"sphinx-autodoc-typehints","21782170","0.00005417","3250352","6978630","17110073","33147684","48424111"
"cbor2","21738321","0.00005406","2971153","7457137","9023929","22269304","66970080"
"flask-migrate","21669698","0.00005389","12754613","12598633","14865950","26938701","41190592"
"boxsdk","21669659","0.00005389","18944521","20493457","14139953","21536501","33233863"
"cairosvg","21644678","0.00005383","11370324","10292064","24893719","16465059","45202225"
"cairocffi","21641268","0.00005382","12303517","10801936","26080057","16871797","42149032"
"msgraph-core","21625036","0.00005378","79761","1092281","3126021","21711902","82115215"
"unstructured-client","21596063","0.00005371","0","0","257625","18954217","88768473"
"unidiff","21595855","0.00005371","1742456","3145099","6582266","24063398","72446055"
"mongomock","21577736","0.00005367","4206508","5925608","9898016","33562617","54295933"
"pyaes","21557080","0.00005361","15081746","26144989","18613798","20700980","27243888"
"tensorflow-datasets","21532224","0.00005355","22827945","14542174","19259259","30880935","20150808"
"diffusers","21524018","0.00005353","0","2773117","16884039","31354419","56608516"
"autoflake","21505388","0.00005349","7229974","11639094","17468381","26797087","44392404"
"pdfplumber","21487167","0.00005344","790459","2308918","14432527","22972816","66931115"
"osqp","21342182","0.00005308","4680235","27348424","18495829","25340475","30845945"
"pytest-json-report","21239450","0.00005282","1891439","3904191","8127349","19812445","72461828"
"azureml-dataprep-native","21200747","0.00005273","39571314","29672790","12782816","16348349","7628465"
"audioread","21173758","0.00005266","6204958","12072257","17587701","23892143","46111729"
"pyhamcrest","21128407","0.00005255","14047260","17151989","16425967","25933618","32083200"
"dask-expr","21128349","0.00005255","0","0","3087","29889834","75748824"
"urllib3-secure-extra","21125728","0.00005254","0","9720005","30810841","51942028","13155767"
"pytest-custom-exit-code","21118963","0.00005252","3714267","7288696","9993101","22849785","61748966"
"supervisor","21082589","0.00005243","10820183","17722183","19645137","20789821","36435623"
"sarif-om","21014234","0.00005226","2775769","26863149","26840061","27745516","20846677"
"tablib","20996751","0.00005222","10953623","15139812","20180162","24314894","34395263"
"pygeohash","20982317","0.00005218","5215817","27375722","22866566","21548054","27905425"
"mypy-boto3-cloudformation","20909790","0.00005200","1012841","4049809","12932235","29428233","57125832"
"opentracing","20894845","0.00005197","20740021","23725347","29232628","19611334","11164895"
"hexbytes","20888284","0.00005195","2006800","6307669","12395904","32575276","51155770"
"multipledispatch","20867325","0.00005190","9839912","13143272","17070950","29087763","35194727"
"yfinance","20838146","0.00005183","3189841","5072238","10454030","26956678","58517941"
"paginate","20829724","0.00005181","196764","268194","3907727","23752608","76023329"
"azure-mgmt-managedservices","20825448","0.00005179","4619909","12859403","26959688","53995006","5693236"
"sqlfluff","20808342","0.00005175","1565807","5591327","12843286","26065906","57975386"
"allure-python-commons","20805857","0.00005175","5517865","9255053","13316734","28042407","47897226"
"drf-spectacular","20757063","0.00005162","2030145","6485859","13351350","27136166","54781797"
"mypy-boto3-ec2","20735684","0.00005157","1344893","4224036","12918148","28837538","56353803"
"ansible-lint","20728804","0.00005155","5437440","8310399","13512618","19574582","56808980"
"aws-cdk-asset-awscli-v1","20719548","0.00005153","0","181323","10611100","23365444","69439872"
"packageurl-python","20717362","0.00005153","518185","4821773","12735862","23927080","61583912"
"azure-monitor-query","20715467","0.00005152","11130","768913","3854853","21529561","77412879"
"flit","20683331","0.00005144","1729482","1930907","2932195","9116674","87707398"
"diagrams","20544938","0.00005110","615379","901901","1206278","15974195","84026936"
"simpleeval","20539111","0.00005108","3268687","3939231","9570479","20871522","65045636"
"django-timezone-field","20511880","0.00005101","7354914","10812218","15542690","25548219","43301358"
"ifaddr","20450105","0.00005086","8209791","28093594","12853309","19939440","33154392"
"colour","20435198","0.00005082","17699236","13794683","6620916","26613003","37448151"
"rasterio","20413528","0.00005077","7198522","10737174","18206365","35110174","30815406"
"jschema-to-python","20385261","0.00005070","2786751","26786327","26731733","27569566","18051927"
"azure-mgmt-subscription","20379966","0.00005069","11556891","18772754","20795116","23009408","27765662"
"pyquery","20375913","0.00005068","10805410","13681994","25839448","28994055","22558660"
"opencv-contrib-python","20370754","0.00005066","5639477","8199944","13199593","26326230","48488527"
"pyreadline3","20361061","0.00005064","368761","2408899","11775930","18633229","68618487"
"flaky","20360412","0.00005064","8600568","8837232","12632403","27089601","44642257"
"google-cloud-recommendations-ai","20313250","0.00005052","3020597","10989730","16813301","21271492","49471132"
"docker-compose","20287168","0.00005046","21845654","21621544","19598417","21439596","16930631"
"pep8-naming","20282903","0.00005045","11302304","16362243","21747649","26238111","25764208"
"mkdocs-get-deps","20264168","0.00005040","0","0","10307","22261563","79048972"
"num2words","20254131","0.00005037","4326336","8599577","14402109","29466558","44476076"
"opsgenie-sdk","20212361","0.00005027","945979","8931158","13036156","16719985","61428528"
"pyramid-mako","20191190","0.00005022","10119238","14294147","29088032","24802481","22652052"
"pygobject","20163350","0.00005015","30923716","37235338","13824271","11336196","7497228"
"sphinx-copybutton","20148404","0.00005011","2257161","5211907","8069350","27654790","57548812"
"azure","20146402","0.00005011","12766402","20220544","21786346","23295786","22662931"
"apache-airflow-providers-common-compat","20135852","0.00005008","0","0","0","21075562","79603699"
"pyramid-debugtoolbar","20133531","0.00005007","9926518","14198086","29136697","25052818","22353536"
"python-arango","20070150","0.00004992","3261338","6916679","9628372","27355756","53188604"
"eth-abi","20039286","0.00004984","2419305","9665685","11118740","44864553","32128149"
"psycopg-pool","20030090","0.00004982","8841","870927","6372232","17850053","75048398"
"pyramid-jinja2","20027166","0.00004981","9848445","14155340","29234043","24928813","21969191"
"pytest-benchmark","20023301","0.00004980","4089856","5152396","8907137","32217418","49749696"
"itypes","20017683","0.00004979","15707835","20050805","22523141","24222772","17583862"
"sagemaker-studio","20015655","0.00004978","0","0","0","0","100078277"
"neo4j","20012081","0.00004977","1829527","4812670","11504872","20297954","61615384"
"myst-parser","19966320","0.00004966","1980887","7809949","14744121","28719020","46577622"
"datasketch","19892701","0.00004947","3592551","7728921","13560034","31370792","43211205"
"pyzstd","19858415","0.00004939","2265261","5878338","14496909","22950215","53701353"
"grpclib","19851600","0.00004937","1085759","2872676","20803685","14846266","59649616"
"flask-openid","19845402","0.00004936","11629424","19598384","20199999","23120956","24678247"
"yappi","19827376","0.00004931","5629573","11874368","17972384","50150739","13509818"
"mutagen","19820374","0.00004929","7260931","35664612","14887399","21142214","20146716"
"drf-yasg","19803574","0.00004925","10044609","13338270","19079172","24789976","31765844"
"netcdf4","19794929","0.00004923","8088327","12870922","20314941","31170690","26529767"
"mysql-connector","19780708","0.00004920","11578734","18327737","21781509","24585622","22629939"
"tritonclient","19752679","0.00004913","152649","2670798","7324106","17783620","70832222"
"purecloudplatformclientv2","19747996","0.00004911","355000","887832","1365280","1727051","94404815"
"requirements-parser","19731105","0.00004907","6833351","5290656","6960738","17837041","61733741"
"pytest-instafail","19728967","0.00004907","5939961","9296696","8343024","20087093","54978063"
"immutables","19721776","0.00004905","20182193","18190222","14763136","23005671","22467658"
"fastmcp","19718070","0.00004904","0","0","0","7158","98583190"
"datamodel-code-generator","19691445","0.00004897","810413","1798581","4789238","18204955","72854037"
"python-ldap","19686337","0.00004896","8181475","11929510","13942162","21486399","42892139"
"opentelemetry-instrumentation-grpc","19637176","0.00004884","2505071","7220323","8428459","21609880","58422145"
"mixpanel","19626677","0.00004881","2805628","8595311","11591208","26764999","48376240"
"coreapi","19606100","0.00004876","15714114","20130719","22595530","22015850","17574288"
"pympler","19601348","0.00004875","4989543","16073915","18907115","21705475","36330691"
"chroma-hnswlib","19592343","0.00004873","0","0","4129903","37231010","56600800"
"pypng","19592323","0.00004873","7168337","2764478","14978468","34421886","38628448"
"geojson","19585872","0.00004871","8207162","9588434","13418344","26045889","40669529"
"timeout-decorator","19563140","0.00004866","10635354","20670726","22265113","19761078","24483427"
"cheroot","19554944","0.00004863","5468826","26995635","21773809","21542574","21993876"
"boolean-py","19546290","0.00004861","913900","1021843","5658619","22132362","68004727"
"fortnitepy","19532824","0.00004858","70699335","11799620","14737963","156793","270408"
"microsoft-kiota-serialization-json","19510159","0.00004852","0","1232","769246","13015920","83764396"
"license-expression","19446845","0.00004837","433288","492881","6368173","22247051","67692834"
"cyclonedx-python-lib","19351548","0.00004813","261833","4363284","10915065","21977363","59240194"
"opentelemetry-instrumentation-sqlalchemy","19347871","0.00004812","2707151","8162295","7310717","17040017","61519173"
"funcy","19346761","0.00004812","6529762","13023837","19033313","19151744","38995148"
"url-normalize","19345994","0.00004812","4586454","8872785","12876132","27623552","42771046"
"apache-airflow-providers-docker","19339766","0.00004810","800603","2002368","3651804","19271977","70972077"
"cloudformation-cli","19334720","0.00004809","4663780","6697361","12071057","16883838","56357563"
"mypy-boto3-iam","19242776","0.00004786","273724","1867468","5465367","14656210","73951112"
"sseclient-py","19226063","0.00004782","5622523","11165875","15288094","29806145","34247677"
"microsoft-kiota-serialization-text","19216592","0.00004779","0","960","765303","11203013","84113686"
"scikit-build-core","19212697","0.00004778","0","12941","6521405","34448322","55080819"
"lit","19198824","0.00004775","662188","1161983","33863385","32760308","27546254"
"environs","19197071","0.00004774","4726515","6888345","10002925","25156703","49210865"
"behave","19183831","0.00004771","6860207","10080469","13629190","24175886","41173401"
"imagehash","19178984","0.00004770","10551440","15557714","15922944","18249287","35613533"
"fasttext-wheel","19167819","0.00004767","382095","7070220","5933234","28800590","53652957"
"apache-flink","19159866","0.00004765","90833","468100","890937","46856868","47492593"
"pygit2","19159644","0.00004765","3487428","8411451","17319663","27406130","39173547"
"cloudformation-cli-java-plugin","19146077","0.00004762","4632177","6654451","12018396","16685221","55740142"
"lunarcalendar","19040416","0.00004736","12071238","27211159","26234091","15561906","14123688"
"construct","19023373","0.00004731","2229148","11227212","15437608","30107895","36115001"
"pemja","18998814","0.00004725","0","137010","560003","46904054","47393002"
"lru-dict","18980319","0.00004721","3581975","10979077","22894429","33667075","23779039"
