"package","github","gitlab","bitbucket","sourcehut","codeberg","custom","eco_guess","llm_guess"
"mitmproxy-rs","","","","","","","",""
"mitmproxy-windows","https://github.com/mitmproxy/mitmproxy-rs.git","","","","","","",""
"mixpanel","https://github.com/mixpanel/mixpanel-python.git","","","","","","",""
"mizani","https://github.com/has2k1/mizani.git","","","","","","",""
"mkdocs","https://github.com/mkdocs/mkdocs.git","","","","","","",""
"mkdocs-autorefs","https://github.com/mkdocstrings/autorefs.git","","","","","","",""
"mkdocs-get-deps","https://github.com/mkdocs/get-deps.git","","","","","","",""
"mkdocs-include-markdown-plugin","https://github.com/mondeja/mkdocs-include-markdown-plugin.git","","","","","","",""
"mkdocs-material","https://github.com/squidfunk/mkdocs-material.git","","","","","","",""
"mkdocs-material-extensions","https://github.com/facelessuser/mkdocs-material-extensions.git","","","","","","",""
"mkdocstrings","https://github.com/mkdocstrings/mkdocstrings.git","","","","","","",""
"mkdocstrings-python","https://github.com/mkdocstrings/python.git","","","","","","",""
"ml-collections","https://github.com/google/ml_collections.git","","","","","","",""
"ml-dtypes","https://github.com/jax-ml/ml_dtypes.git","","","","","","",""
"mlflow","https://github.com/mlflow/mlflow.git","","","","","","",""
"mlflow-skinny","https://github.com/mlflow/mlflow.git","","","","","","",""
"mlflow-tracing","https://github.com/mlflow/mlflow.git","","","","","","",""
"mlx","https://github.com/ml-explore/mlx.git","","","","","","",""
"mlx-cpu","https://github.com/ml-explore/mlx.git","","","","","","",""
"mlx-cuda-12","https://github.com/ml-explore/mlx.git","","","","","","",""
"mlx-cuda-13","https://github.com/ml-explore/mlx.git","","","","","","",""
"mlx-lm","https://github.com/ml-explore/mlx-lm.git","","","","","","",""
"mlx-metal","https://github.com/ml-explore/mlx.git","","","","","","",""
"mlxtend","https://github.com/rasbt/mlxtend.git","","","","","","",""
"mmh3","https://github.com/hajimes/mmh3.git","","","","","","",""
"mock","https://github.com/testing-cabal/mock.git","","","","","","",""
"modal","https://github.com/modal-labs/modal-client.git","","","","","","",""
"model-hosting-container-standards","","","","","","","",""
"modin","https://github.com/modin-project/modin.git","","","","","","",""
"mongoengine","https://github.com/mongoengine/mongoengine.git","","","","","","",""
"mongomock","https://github.com/mongomock/mongomock.git","","","","","","",""
"monotonic","https://github.com/atdt/monotonic.git","","","","","","",""
"more-itertools","https://github.com/more-itertools/more-itertools.git","","","","","","",""
"moreorless","https://github.com/thatch/moreorless.git","","","","","","",""
"moto","https://github.com/getmoto/moto.git","","","","","","",""
"motor","https://github.com/mongodb/motor.git","","","","","","",""
"moviepy","https://github.com/zulko/moviepy.git","","","","","","git,github",""
"mozfile","","","","","","","",""
"mozlog","","","","","","","",""
"mozsystemmonitor","","","","","","","",""
"mozterm","","","","","","","",""
"mpmath","https://github.com/mpmath/mpmath.git","","","","","","",""
"mrseql","https://github.com/mlgig/mrseql.git","","","","","","git,github",""
"mrsqm","https://github.com/mlgig/mrsqm.git","","","","","","git,github",""
"msal","https://github.com/azuread/microsoft-authentication-library-for-python.git","","","","","","",""
"msal-extensions","https://github.com/azuread/microsoft-authentication-extensions-for-python.git","","","","","","",""
"msgpack","https://github.com/msgpack/msgpack-python.git","","","","","","",""
"msgpack-python","","","","","","","",""
"msgraph-core","https://github.com/microsoftgraph/msgraph-sdk-python-core.git","","","","","","",""
"msgraphfs","https://github.com/acsone/msgraphfs.git","","","","","","",""
"msgspec","https://github.com/jcrist/msgspec.git","","","","","","",""
"msoffcrypto-tool","https://github.com/nolze/msoffcrypto-tool.git","","","","","","",""
"msrest","https://github.com/azure/msrest-for-python.git","","","","","","",""
"msrestazure","https://github.com/azure/msrestazure-for-python.git","","","","","","",""
"mss","https://github.com/bobotig/python-mss.git","","","","","","",""
"multi-key-dict","https://github.com/formiaczek/multi_key_dict.git","","","","","","",""
"multidict","https://github.com/aio-libs/multidict.git","","","","","","",""
"multimethod","https://github.com/coady/multimethod.git","","","","","","",""
"multipart","https://github.com/defnull/multipart.git","","","","","","",""
"multipledispatch","https://github.com/mrocklin/multipledispatch.git","","","","","","",""
"multiprocess","https://github.com/uqfoundation/multiprocess.git","","","","","","",""
"multitasking","https://github.com/ranaroussi/multitasking.git","","","","","","",""
"multivolumefile","https://github.com/miurahr/multivolume.git","","","","","","",""
"munch","https://github.com/infinidat/munch.git","","","","","","",""
"munkres","","","","","","","",""
"murmurhash","https://github.com/explosion/murmurhash.git","","","","","","",""
"mutagen","https://github.com/quodlibet/mutagen.git","","","","","","",""
"mycdp","https://github.com/mdmintz/mycdp.git","","","","","","",""
"mypy","https://github.com/python/mypy.git","","","","","","",""
"mypy-boto3-appflow","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-athena","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-batch","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-cloudformation","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-dynamodb","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-ec2","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-ecr","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-glue","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-iam","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-lambda","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-rds","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-redshift-data","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-s3","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-secretsmanager","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-sqs","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-ssm","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-stepfunctions","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-boto3-sts","https://github.com/youtype/mypy_boto3_builder.git","","","","","","",""
"mypy-extensions","https://github.com/python/mypy_extensions.git","","","","","","",""
"mypy-protobuf","https://github.com/nipunn1313/mypy-protobuf.git","","","","","","",""
"mysql-connector","","","","","","","",""
"mysql-connector-python","https://github.com/mysql/mysql-connector-python.git","","","","","","",""
"mysqlclient","https://github.com/pymysql/mysqlclient.git","","","","","","",""
"myst-parser","https://github.com/executablebooks/myst-parser.git","","","","","","",""
"naked","https://github.com/chrissimpkins/naked.git","","","","","","",""
"named","https://github.com/nekitdev/named.git","","","","","","",""
"nameparser","https://github.com/derek73/python-nameparser.git","","","","","","",""
"namex","","","","","","","",""
"narwhals","https://github.com/narwhals-dev/narwhals.git","","","","","","",""
"natsort","https://github.com/sethmmorton/natsort.git","","","","","","",""
"nbclassic","https://github.com/jupyter/nbclassic.git","","","","","","",""
"nbclient","https://github.com/jupyter/nbclient.git","","","","","","",""
"nbconvert","https://github.com/jupyter/nbconvert.git","","","","","","","git,github"
"nbformat","https://github.com/jupyter/nbformat.git","","","","","","",""
"ndg-httpsclient","https://github.com/cedadev/ndg_httpsclient.git","","","","","","",""
"ndindex","https://github.com/quansight-labs/ndindex.git","","","","","","git,github",""
"ndjson","https://github.com/rhgrant10/ndjson.git","","","","","","",""
"neo4j","https://github.com/neo4j/neo4j-python-driver.git","","","","","","",""
"nest-asyncio","https://github.com/erdewit/nest_asyncio.git","","","","","","",""
"nested-lookup","","","","","","https://git.unturf.com/python/nested-lookup","",""
"netaddr","https://github.com/netaddr/netaddr.git","","","","","","",""
"netcdf4","https://github.com/unidata/netcdf4-python.git","","","","","","",""
"netifaces","https://github.com/al45tair/netifaces.git","","","","","","",""
"networkx","https://github.com/networkx/networkx.git","","","","","","",""
"newrelic","https://github.com/newrelic/newrelic-python-agent.git","","","","","","",""
"nexus-rpc","","","","","","","",""
"nh3","https://github.com/messense/nh3.git","","","","","","",""
"ninja","https://github.com/scikit-build/ninja-python-distributions.git","","","","","","",""
"nltk","https://github.com/nltk/nltk.git","","","","","","",""
"node-semver","https://github.com/podhmo/python-node-semver.git","","","","","","",""
"nodeenv","https://github.com/ekalinin/nodeenv.git","","","","","","",""
"nose","https://github.com/nose-devs/nose.git","","","","","","git,github",""
"notebook","https://github.com/jupyter/notebook.git","","","","","","",""
"notebook-shim","https://github.com/jupyter/notebook_shim.git","","","","","","","git,github"
"notion-client","https://github.com/ramnes/notion-sdk-py.git","","","","","","",""
"nox","https://github.com/wntrblm/nox.git","","","","","","",""
"nr-date","","","","","","","",""
"nr-stream","","","","","","","",""
"nr-util","https://github.com/niklasrosenstein/python-nr.util.git","","","","","","",""
"ntlm-auth","https://github.com/jborean93/ntlm-auth.git","","","","","","",""
"nuitka","https://github.com/nuitka/nuitka.git","","","","","","",""
"num2words","https://github.com/savoirfairelinux/num2words.git","","","","","","",""
"numba","https://github.com/numba/numba.git","","","","","","","git,github"
"numcodecs","https://github.com/zarr-developers/numcodecs.git","","","","","","",""
"numexpr","https://github.com/pydata/numexpr.git","","","","","","",""
"numpy","https://github.com/numpy/numpy.git","","","","","","",""
"nvidia-cublas","","","","","","","",""
"nvidia-cublas-cu11","","","","","","","",""
"nvidia-cublas-cu12","","","","","","","",""
"nvidia-cuda-cccl","","","","","","","",""
"nvidia-cuda-cccl-cu12","","","","","","","",""
"nvidia-cuda-crt","","","","","","","",""
"nvidia-cuda-culibos","","","","","","","",""
"nvidia-cuda-cupti","","","","","","","",""
"nvidia-cuda-cupti-cu11","","","","","","","",""
"nvidia-cuda-cupti-cu12","","","","","","","",""
"nvidia-cuda-cuxxfilt","","","","","","","",""
"nvidia-cuda-nvcc","","","","","","","",""
"nvidia-cuda-nvrtc","","","","","","","",""
"nvidia-cuda-nvrtc-cu11","","","","","","","",""
"nvidia-cuda-nvrtc-cu12","","","","","","","",""
"nvidia-cuda-opencl","","","","","","","",""
"nvidia-cuda-profiler-api","","","","","","","",""
"nvidia-cuda-runtime","","","","","","","",""
"nvidia-cuda-runtime-cu11","","","","","","","",""
"nvidia-cuda-runtime-cu12","","","","","","","",""
"nvidia-cuda-sanitizer-api","","","","","","","",""
"nvidia-cuda-tileiras","","","","","","","",""
"nvidia-cudnn-cu11","","","","","","","",""
"nvidia-cudnn-cu12","","","","","","","",""
"nvidia-cudnn-cu13","","","","","","","",""
"nvidia-cudnn-frontend","https://github.com/nvidia/cudnn-frontend.git","","","","","","",""
"nvidia-cufft","","","","","","","",""
"nvidia-cufft-cu11","","","","","","","",""
"nvidia-cufft-cu12","","","","","","","",""
"nvidia-cufile","","","","","","","",""
"nvidia-cufile-cu12","","","","","","","",""
"nvidia-curand","","","","","","","",""
"nvidia-curand-cu11","","","","","","","",""
"nvidia-curand-cu12","","","","","","","",""
"nvidia-cusolver","","","","","","","",""
"nvidia-cusolver-cu11","","","","","","","",""
"nvidia-cusolver-cu12","","","","","","","",""
"nvidia-cusparse","","","","","","","",""
"nvidia-cusparse-cu11","","","","","","","",""
"nvidia-cusparse-cu12","","","","","","","",""
"nvidia-cusparselt-cu12","","","","","","","",""
"nvidia-cusparselt-cu13","","","","","","","",""
"nvidia-cutlass-dsl","https://github.com/nvidia/cutlass.git","","","","","","",""
"nvidia-ml-py","","","","","","","",""
"nvidia-nccl-cu11","","","","","","","",""
"nvidia-nccl-cu12","https://github.com/nvidia/nccl.git","","","","","","","git,github"
"nvidia-nccl-cu13","","","","","","","",""
"nvidia-npp","","","","","","","",""
"nvidia-nvfatbin","","","","","","","",""
"nvidia-nvjitlink","","","","","","","",""
"nvidia-nvjitlink-cu12","","","","","","","",""
"nvidia-nvjpeg","","","","","","","",""
"nvidia-nvml-dev","","","","","","","",""
"nvidia-nvptxcompiler","","","","","","","",""
"nvidia-nvshmem-cu12","","","","","","","",""
"nvidia-nvshmem-cu13","","","","","","","",""
"nvidia-nvtx","","","","","","","",""
"nvidia-nvtx-cu11","","","","","","","",""
"nvidia-nvtx-cu12","","","","","","","",""
"nvidia-nvvm","","","","","","","",""
"o365","https://github.com/o365/python-o365.git","","","","","","git,github",""
"oauth2client","https://github.com/google/oauth2client.git","","","","","","",""
"oauthlib","https://github.com/oauthlib/oauthlib.git","","","","","","",""
"objsize","https://github.com/liran-funaro/objsize.git","","","","","","",""
"oci","https://github.com/oracle/oci-python-sdk.git","","","","","","git,github",""
"odfpy","https://github.com/eea/odfpy.git","","","","","","",""
"office365-rest-python-client","https://github.com/vgrem/office365-rest-python-client.git","","","","","","",""
"oldest-supported-numpy","https://github.com/scipy/oldest-supported-numpy.git","","","","","","",""
"olefile","https://github.com/decalage2/olefile.git","","","","","","",""
"ollama","https://github.com/ollama/ollama-python.git","","","","","","",""
"omegaconf","https://github.com/omry/omegaconf.git","","","","","","",""
"onnx","https://github.com/onnx/onnx.git","","","","","","",""
"onnxruntime","https://github.com/microsoft/onnxruntime.git","","","","","","",""
"onnxruntime-gpu","https://github.com/microsoft/onnxruntime.git","","","","","","",""
"open-clip-torch","https://github.com/mlfoundations/open_clip.git","","","","","","",""
"openai","https://github.com/openai/openai-python.git","","","","","","",""
"openai-harmony","","","","","","","",""
"openapi-core","https://github.com/python-openapi/openapi-core.git","","","","","","",""
"openapi-pydantic","https://github.com/mike-oakley/openapi-pydantic.git","","","","","","",""
"openapi-schema-validator","https://github.com/python-openapi/openapi-schema-validator.git","","","","","","",""
"openapi-spec-validator","https://github.com/python-openapi/openapi-spec-validator.git","","","","","","",""
"opencensus","https://github.com/census-instrumentation/opencensus-python.git","","","","","","",""
"opencensus-context","https://github.com/census-instrumentation/opencensus-python.git","","","","","","",""
"opencensus-ext-azure","https://github.com/census-instrumentation/opencensus-python.git","","","","","","",""
"opencensus-ext-logging","https://github.com/census-instrumentation/opencensus-python.git","","","","","","",""
"opencv-contrib-python","https://github.com/opencv/opencv-python.git","","","","","","",""
"opencv-python","https://github.com/opencv/opencv-python.git","","","","","","",""
"opencv-python-headless","https://github.com/opencv/opencv-python.git","","","","","","",""
"openlineage-airflow","https://github.com/openlineage/openlineage.git","","","","","","",""
"openlineage-integration-common","https://github.com/openlineage/openlineage.git","","","","","","",""
"openlineage-python","","","","","","","",""
"openlineage-sql","","","","","","","",""
"openpyxl","","","","","","","",""
"opensearch-protobufs","https://github.com/opensearch-project/opensearch-protobufs.git","","","","","","",""
"opensearch-py","https://github.com/opensearch-project/opensearch-py.git","","","","","","",""
"opentelemetry-api","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-distro","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-exporter-otlp","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-exporter-otlp-proto-common","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-exporter-otlp-proto-grpc","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-exporter-otlp-proto-http","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-exporter-prometheus","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-instrumentation","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-aiohttp-client","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-asgi","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-botocore","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-dbapi","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-django","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-fastapi","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-flask","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-grpc","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-httpx","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-logging","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-psycopg2","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-redis","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-requests","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-sqlalchemy","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-threading","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-urllib","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-urllib3","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-instrumentation-wsgi","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-propagator-aws-xray","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-proto","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-resource-detector-azure","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentelemetry-resourcedetector-gcp","https://github.com/googlecloudplatform/opentelemetry-operations-python.git","","","","","","",""
"opentelemetry-sdk","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-semantic-conventions","https://github.com/open-telemetry/opentelemetry-python.git","","","","","","",""
"opentelemetry-semantic-conventions-ai","","","","","","","",""
"opentelemetry-util-http","https://github.com/open-telemetry/opentelemetry-python-contrib.git","","","","","","",""
"opentracing","https://github.com/opentracing/opentracing-python.git","","","","","","",""
"opsgenie-sdk","https://github.com/opsgenie/opsgenie-python-sdk.git","","","","","","",""
"opt-einsum","https://github.com/dgasmith/opt_einsum.git","","","","","","","git,github"
"optax","https://github.com/google-deepmind/optax.git","","","","","","",""
"optree","https://github.com/metaopt/optree.git","","","","","","",""
"optuna","https://github.com/optuna/optuna.git","","","","","","",""
"optype","https://github.com/jorenham/optype.git","","","","","","",""
"oracledb","https://github.com/oracle/python-oracledb.git","","","","","","",""
"orbax-checkpoint","https://github.com/google/orbax.git","","","","","","",""
"orbax-export","https://github.com/google/orbax.git","","","","","","",""
"ordered-set","https://github.com/rspeer/ordered-set.git","","","","","","",""
"ordereddict","","","","","","","",""
"orderedmultidict","https://github.com/gruns/orderedmultidict.git","","","","","","",""
"orderly-set","https://github.com/seperman/orderly-set.git","","","","","","",""
"orjson","https://github.com/ijl/orjson.git","","","","","","",""
"ormsgpack","https://github.com/ormsgpack/ormsgpack.git","","","","","","",""
"ortools","https://github.com/google/or-tools.git","","","","","","",""
"os-service-types","","","","","","","",""
"oscrypto","https://github.com/wbond/oscrypto.git","","","","","","",""
"oslo-config","","","","","","","",""
"oslo-i18n","","","","","","","",""
"oslo-serialization","","","","","","","",""
"oslo-utils","","","","","","","",""
"osqp","https://github.com/osqp/osqp-python.git","","","","","","git,github",""
"oss2","","","","","","","",""
"outcome","https://github.com/python-trio/outcome.git","","","","","","",""
"outlines","https://github.com/dottxt-ai/outlines.git","","","","","","",""
"outlines-core","https://github.com/dottxt-ai/outlines-core.git","","","","","","",""
"overrides","https://github.com/mkorpela/overrides.git","","","","","","",""
"oyaml","https://github.com/wimglenn/oyaml.git","","","","","","",""
"packageurl-python","https://github.com/package-url/packageurl-python.git","","","","","","",""
"packaging","https://github.com/pypa/packaging.git","","","","","","",""
"paddlepaddle","https://github.com/paddlepaddle/paddle.git","","","","","","",""
"paginate","https://github.com/signum/paginate.git","","","","","","",""
"paho-mqtt","","","","","","","",""
"pamqp","https://github.com/gmr/pamqp.git","","","","","","",""
"pandas","https://github.com/pandas-dev/pandas.git","","","","","","",""
"pandas-gbq","https://github.com/googleapis/google-cloud-python.git","","","","","","",""
"pandas-profiling","https://github.com/ydataai/pandas-profiling.git","","","","","","",""
"pandas-stubs","https://github.com/pandas-dev/pandas-stubs.git","","","","","","",""
"pandasql","https://github.com/yhat/pandasql.git","","","","","","",""
"pandera","https://github.com/pandera-dev/pandera.git","","","","","","",""
"pandocfilters","https://github.com/jgm/pandocfilters.git","","","","","","",""
"panel","https://github.com/holoviz/panel.git","","","","","","",""
"papermill","https://github.com/nteract/papermill.git","","","","","","",""
"param","https://github.com/holoviz/param.git","","","","","","",""
"parameterized","https://github.com/wolever/parameterized.git","","","","","","",""
"paramiko","https://github.com/paramiko/paramiko.git","","","","","","",""
"parse","https://github.com/r1chardj0n3s/parse.git","","","","","","",""
"parse-type","https://github.com/jenisys/parse_type.git","","","","","","",""
"parsedatetime","https://github.com/bear/parsedatetime.git","","","","","","",""
"parsel","https://github.com/scrapy/parsel.git","","","","","","",""
"parsimonious","https://github.com/erikrose/parsimonious.git","","","","","","",""
"parso","https://github.com/davidhalter/parso.git","","","","","","",""
"partd","https://github.com/dask/partd.git","","","","","","",""
"partial-json-parser","https://github.com/promplate/partial-json-parser.git","","","","","","",""
"parver","https://github.com/razerm/parver.git","","","","","","",""
"passlib","","","","","","","",""
"pastedeploy","https://github.com/pylons/pastedeploy.git","","","","","","",""
"pastel","https://github.com/sdispater/pastel.git","","","","","","",""
"patch-ng","https://github.com/conan-io/python-patch.git","","","","","","",""
"patchelf","https://github.com/mayeut/patchelf-pypi.git","","","","","","",""
"path","https://github.com/jaraco/path.git","","","","","","",""
"path-py","https://github.com/jaraco/path.git","","","","","","",""
"pathable","https://github.com/p1c2u/pathable.git","","","","","","",""
"pathlib","","","https://bitbucket.org/pitrou/pathlib.git","","","","git",""
"pathlib-abc","https://github.com/barneygale/pathlib-abc.git","","","","","","",""
"pathlib-mate","https://github.com/machu-gwu/pathlib_mate-project.git","","","","","","",""
"pathlib2","https://github.com/jazzband/pathlib2.git","","","","","","",""
"pathos","https://github.com/uqfoundation/pathos.git","","","","","","",""
"pathspec","https://github.com/cpburnz/python-pathspec.git","","","","","","",""
"pathtools","https://github.com/gorakhargosh/pathtools.git","","","","","","",""
"pathvalidate","https://github.com/thombashi/pathvalidate.git","","","","","","",""
"pathy","https://github.com/justindujardin/pathy.git","","","","","","",""
"patsy","https://github.com/pydata/patsy.git","","","","","","",""
"pbr","https://github.com/openstack/pbr.git","","","","","","","git,github"
"pbs-installer","https://github.com/frostming/pbs-installer.git","","","","","","",""
"pdbp","https://github.com/mdmintz/pdbp.git","","","","","","",""
"pdbr","https://github.com/cansarigol/pdbr.git","","","","","","",""
"pdf2image","https://github.com/belval/pdf2image.git","","","","","","",""
"pdfkit","https://github.com/jazzcore/python-pdfkit.git","","","","","","",""
"pdfminer-six","https://github.com/pdfminer/pdfminer.six.git","","","","","","",""
"pdfplumber","https://github.com/jsvine/pdfplumber.git","","","","","","",""
"pdm","https://github.com/pdm-project/pdm.git","","","","","","",""
"pdpyras","https://github.com/pagerduty/pdpyras.git","","","","","","git,github",""
"peewee","https://github.com/coleifer/peewee.git","","","","","","",""
"pefile","https://github.com/erocarrera/pefile.git","","","","","","",""
"peft","https://github.com/huggingface/peft.git","","","","","","",""
"pemja","https://github.com/alibaba/pemja.git","","","","","","git,github",""
"pendulum","https://github.com/sdispater/pendulum.git","","","","","","",""
"pep517","https://github.com/pypa/pep517.git","","","","","","",""
"pep8","https://github.com/pycqa/pep8.git","","","","","","git,github",""
"pep8-naming","https://github.com/pycqa/pep8-naming.git","","","","","","",""
"pex","https://github.com/pex-tool/pex.git","","","","","","",""
"pexpect","https://github.com/pexpect/pexpect.git","","","","","","",""
"pg8000","","","","","https://codeberg.org/tlocke/pg8000.git","","",""
"pgpy","https://github.com/securityinnovation/pgpy.git","","","","","","",""
"pgvector","https://github.com/pgvector/pgvector-python.git","","","","","","",""
"phik","https://github.com/kaveio/phik.git","","","","","","git,github",""
"phonenumbers","https://github.com/daviddrysdale/python-phonenumbers.git","","","","","","",""
"phonenumberslite","https://github.com/daviddrysdale/python-phonenumbers.git","","","","","","",""
"pickleshare","https://github.com/pickleshare/pickleshare.git","","","","","","",""
"picologging","https://github.com/microsoft/picologging.git","","","","","","",""
"piexif","https://github.com/hmatoba/piexif.git","","","","","","",""
"pika","https://github.com/pika/pika.git","","","","","","",""
"pikepdf","https://github.com/pikepdf/pikepdf.git","","","","","","",""
"pillow","https://github.com/python-pillow/pillow.git","","","","","","",""
"pillow-heif","https://github.com/bigcat88/pillow_heif.git","","","","","","",""
"pinecone","https://github.com/pinecone-io/pinecone-python-client.git","","","","","","git,github",""
"pinecone-client","","","","","","","",""
"pinecone-plugin-assistant","","","","","","","",""
"pinecone-plugin-interface","https://github.com/pinecone-io/python-plugin-interface.git","","","","","","",""
"pinotdb","https://github.com/startreedata/pinot-dbapi.git","","","","","","",""
"pint","https://github.com/hgrecco/pint.git","","","","","","",""
"pip","https://github.com/pypa/pip.git","","","","","","",""
"pip-api","https://github.com/di/pip-api.git","","","","","","",""
"pip-requirements-parser","https://github.com/nexb/pip-requirements-parser.git","","","","","","",""
"pip-run","https://github.com/jaraco/pip-run.git","","","","","","",""
"pip-system-certs","","https://gitlab.com/alelec/pip-system-certs.git","","","","","",""
"pip-tools","https://github.com/jazzband/pip-tools.git","","","","","","",""
"pipdeptree","https://github.com/tox-dev/pipdeptree.git","","","","","","",""
"pipelinewise-singer-python","https://github.com/transferwise/pipelinewise-singer-python.git","","","","","","",""
"pipenv","https://github.com/pypa/pipenv.git","","","","","","",""
"pipx","https://github.com/pypa/pipx.git","","","","","","",""
"pkce","https://github.com/romeodespres/pkce.git","","","","","","",""
"pkgconfig","https://github.com/matze/pkgconfig.git","","","","","","",""
"pkginfo","","","","","","","",""
"pkgutil-resolve-name","https://github.com/graingert/pkgutil-resolve-name.git","","","","","","",""
"plac","https://github.com/ialbert/plac.git","","","","","","",""
"plaster","https://github.com/pylons/plaster.git","","","","","","git,github",""
"plaster-pastedeploy","https://github.com/pylons/plaster_pastedeploy.git","","","","","","",""
"platformdirs","https://github.com/tox-dev/platformdirs.git","","","","","","",""
"playwright","https://github.com/microsoft/playwright-python.git","","","","","","",""
"plotly","https://github.com/plotly/plotly.py.git","","","","","","",""
"plotnine","https://github.com/has2k1/plotnine.git","","","","","","",""
"pluggy","https://github.com/pytest-dev/pluggy.git","","","","","","","git,github"
"plumbum","https://github.com/tomerfiliba/plumbum.git","","","","","","",""
"ply","https://github.com/dabeaz/ply.git","","","","","","","git,github"
"plyvel","https://github.com/wbolster/plyvel.git","","","","","","",""
"pmdarima","https://github.com/alkaline-ml/pmdarima.git","","","","","","",""
"poetry","https://github.com/python-poetry/poetry.git","","","","","","",""
"poetry-core","https://github.com/python-poetry/poetry.git","","","","","","",""
"poetry-dynamic-versioning","https://github.com/mtkennerly/poetry-dynamic-versioning.git","","","","","","",""
"poetry-plugin-export","https://github.com/python-poetry/poetry-plugin-export.git","","","","","","",""
"polars","https://github.com/pola-rs/polars.git","","","","","","",""
"polars-runtime-32","https://github.com/pola-rs/polars.git","","","","","","",""
"polib","https://github.com/izimobil/polib.git","","","","","","",""
"policy-sentry","https://github.com/salesforce/policy_sentry.git","","","","","","",""
"polling","https://github.com/justiniso/polling.git","","","","","","",""
"polyfactory","https://github.com/litestar-org/polyfactory.git","","","","","","",""
"pooch","https://github.com/fatiando/pooch.git","","","","","","",""
"port-for","https://github.com/fizyk/port-for.git","","","","","","",""
"portalocker","https://github.com/wolph/portalocker.git","","","","","","",""
