url,valid,method,checked_at
https://salsa.debian.org/debian/gom.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/grep.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/hdparm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/heimdal.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/hesiod.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/hexchat.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/hoichess.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/icoutils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/iftop.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/ifupdown.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/debian/imlib2.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/intelrdfpmath.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/jimtcl.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/keyutils.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/kyotocabinet.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libassuan/tree/debian/unstable.git,False,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/libbs2b.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libcdio-paranoia.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libcdio.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libdv.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libemf.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libev.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/libevdev.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libfilezilla.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libgadu.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libgnt.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libgpod.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libidn.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/libiec61883.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/liblognorm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/liblzf.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libmcrypt.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libmspack.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libmtp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libndp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/liboauth.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/liboobs.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libopenraw.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libotf.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libpst.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libqalculate.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libquvi-scripts.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/librelp.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/librist.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/libssh.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/libteam.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libtextwrap.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libtirpc.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/libtomcrypt.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libvisual.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libvoikko.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libwacom.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libx86.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/libyuv.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/linux-atm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/lirc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/lmdb.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/lyx.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/lzop.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/mailutils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/mc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/mhash.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/motif.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/mtdev.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/nas.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/nasm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/norm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/oath-toolkit.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/openconnect.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/openipmi.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/ossp-uuid.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/pcsc-lite.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/pidgin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/plotutils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/plymouth.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/powermgmt-base.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/ppp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/ps2eps.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/pv.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/qdbm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/rasqal.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/redland.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/rpcbind.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/rsync.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/rsyslog.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/screen.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/sed.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/sendmail.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/smartmontools.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/source-highlight.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/spamassassin.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/strace.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/swig.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/sysstat.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/tar.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/tcpdump.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/tnftp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/tokyocabinet.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/transmission.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/usb-modeswitch.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/usbredir.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/vcdimager.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/virglrenderer.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/wget.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/wimlib.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/xcb-util-cursor.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/xkbset.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/xsel.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/zabbix.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/zeitgeist.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/zerofree.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/zsh.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debianonmobile-team/libmbim.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debianonmobile-team/libqmi.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debianonmobile-team/modemmanager.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/dns-team/ldns.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/dotnet-team/libgdiplus.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/dpkg-team/dpkg.git,True,ls-remote,2026-04-27T20:41:04Z
https://salsa.debian.org/edd/gsl.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/eric/npth.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/fonts-team/libeot.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/freedesktop-team/accountsservice.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/freedesktop-team/poppler.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/games-team/box2d.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/games-team/qqwing.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/games-team/wildmidi.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gdb-team/gdb.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/adwaita-icon-theme.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/babl.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/brasero.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/cairomm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/caribou.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/cheese.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/clutter-gtk.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/cogl.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/eog.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/evince.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/file-roller.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/folks.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gcr.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gdk-pixbuf-xlib.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gegl.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/geocode-glib.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gexiv2.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gimp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/glade.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-autoar.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-bluetooth.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-contacts.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-control-center.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-desktop.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-disk-utility.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-keyring.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-menus.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-online-accounts.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-panel.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-terminal.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnome-user-share.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gnote.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gobject-introspection.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/gnome-team/gsettings-desktop-schemas.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gsound.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gssdp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gucharmap.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gupnp-av.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gupnp-dlna.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gupnp-igd.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gupnp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/gvfs.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/hicolor-icon-theme.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/hitori.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libadwaita.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libcanberra.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libchamplain.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libcloudproviders.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libdmapsharing.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libgdata.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libgepub.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libgit2-glib.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libgnome-games-support.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libgnomekbd.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libgudev.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libgxps.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libmanette.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libmediaart.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libnotify.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libpeas.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libsecret.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/libxklavier.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/meta-gnome3.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/mousetweaks.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/msgraph.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/mutter.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/nautilus-sendto.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/nautilus.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/notification-daemon.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/pangomm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/phodav.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/rhythmbox.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/rygel.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/sound-juicer.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/spice-gtk.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/startup-notification.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/sysprof.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/gnome-team/totem-pl-parser.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/totem.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/vte.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/xdg-user-dirs-gtk.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/yelp.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnome-team/zenity.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/gnutls-team/libksba.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/gspr/lbfgsb.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/holmgren/nettle.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/hpc-team/libpfm4.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/hpc-team/openmpi.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/input-method-team/m17n-lib.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/installer-team/busybox.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/installer-team/cdebconf.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/installer-team/console-setup.git,True,ls-remote,2026-04-27T20:41:04Z
https://salsa.debian.org/installer-team/discover-data.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/installer-team/libdebian-installer.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/iso-codes-team/iso-codes.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/jamessan/subversion.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/java-team/hsqldb.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/kernel-team/ethtool.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/kernel-team/iw.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/kernel-team/linux-base.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/kernel-team/nfs-utils.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/lamby/pkg-redis.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/libreoffice-team/document-liberation/libwps.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/libreoffice-team/libnumbertext.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/libvirt-team/gtk-vnc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/libvirt-team/libosinfo.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/libvirt-team/libvirt-glib.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/libvirt-team/libvirt.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/libvirt-team/osinfo-db.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/linux-blocks-team/sg3-utils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/lvm-team/lvm2.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/lxde-team/menu-cache.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/lynx-team/lynx.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/mariadb-team/mysql.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/md/kmod.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/md/openbsd-inetd.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/md/tcp-wrappers.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/md/usrmerge.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/med-team/gdcm.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/med-team/parallel.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/meskes/bsdmainutils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/meskes/hostname.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/mingw-w64-team/libz-mingw-w64.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/miniupnp-team/libnatpmp.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/miniupnp-team/minissdpd.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/miniupnp-team/miniupnpc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/mod-player-team/libmikmod.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/mod-player-team/libmodplug.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/mozilla-team/nspr.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/multimedia-team/a52dec.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/aom.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/multimedia-team/audacious-plugins.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/audacious.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/chromaprint.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/dav1d.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/multimedia-team/dvdauthor.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/ffado.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/inkscape.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/jack-audio-connection-kit.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/lame.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/multimedia-team/libaacs.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libavc1394.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libbdplus.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libbluray.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/multimedia-team/libcaca.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libdc1394.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libdca.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libdiscid.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libdvbpsi.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libdvdnav.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libdvdread.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libebml.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libgav1.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libid3tag.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libkate.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libldac.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libmatroska.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libmms.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libopenmpt-modplug.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libopenmpt.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libplacebo.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libreplaygain.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libshout.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/libtheora.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/multimedia-team/libvorbis.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/multimedia-team/lilv.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/lv2.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/mjpegtools.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/mplayer.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/opencore-amr.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/multimedia-team/openni2.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/portsmf.git,False,ls-remote,2026-05-17T23:15:11Z
