"package","dependency","type"
"openjdk@11","little-cms2","runtime"
"openjdk@17","freetype","runtime"
"openjdk@17","giflib","runtime"
"openjdk@17","harfbuzz","runtime"
"openjdk@17","jpeg-turbo","runtime"
"openjdk@17","libpng","runtime"
"openjdk@17","little-cms2","runtime"
"openjdk@21","freetype","runtime"
"openjdk@21","giflib","runtime"
"openjdk@21","harfbuzz","runtime"
"openjdk@21","jpeg-turbo","runtime"
"openjdk@21","libpng","runtime"
"openjdk@21","little-cms2","runtime"
"openjdk@8","freetype","runtime"
"openjdk@8","giflib","runtime"
"openjpeg","libpng","runtime"
"openjpeg","libtiff","runtime"
"openjpeg","little-cms2","runtime"
"openjph","libtiff","runtime"
"openldap","openssl@3","runtime"
"openslide","cairo","runtime"
"openslide","gettext","runtime"
"openslide","glib","runtime"
"openslide","jpeg-turbo","runtime"
"openslide","libdicom","runtime"
"openslide","libpng","runtime"
"openslide","libtiff","runtime"
"openslide","libxml2","runtime"
"openslide","openjpeg","runtime"
"openslide","sqlite","runtime"
"openslide","zstd","runtime"
"openssh","ldns","runtime"
"openssh","libfido2","runtime"
"openssh","openssl@3","runtime"
"openssl@3","ca-certificates","runtime"
"openssl@3.5","ca-certificates","runtime"
"openvino","abseil","runtime"
"openvino","nlohmann-json","runtime"
"openvino","numpy","runtime"
"openvino","onnx","runtime"
"openvino","protobuf","runtime"
"openvino","pugixml","runtime"
"openvino","snappy","runtime"
"openvino","tbb","runtime"
"openvpn","lz4","runtime"
"openvpn","lzo","runtime"
"openvpn","openssl@3","runtime"
"openvpn","pkcs11-helper","runtime"
"operator-sdk","go","runtime"
"operator-sdk","gpgme","runtime"
"operator-sdk","libassuan","runtime"
"operator-sdk","libgpg-error","runtime"
"opusfile","libogg","runtime"
"opusfile","openssl@3","runtime"
"opusfile","opus","runtime"
"overmind","tmux","runtime"
"p11-kit","ca-certificates","runtime"
"p11-kit","libtasn1","runtime"
"pandoc","gmp","runtime"
"pango","cairo","runtime"
"pango","fontconfig","runtime"
"pango","freetype","runtime"
"pango","fribidi","runtime"
"pango","glib","runtime"
"pango","harfbuzz","runtime"
"pango","libthai","runtime"
"pdm","certifi","runtime"
"pdm","python@3.14","runtime"
"percona-toolkit","perl-dbd-mysql","runtime"
"perl","gdbm","runtime"
"pgcli","libpq","runtime"
"pgcli","python@3.14","runtime"
"php","apr","runtime"
"php","apr-util","runtime"
"php","argon2","runtime"
"php","autoconf","runtime"
"php","curl","runtime"
"php","freetds","runtime"
"php","gd","runtime"
"php","gettext","runtime"
"php","gmp","runtime"
"php","icu4c@78","runtime"
"php","libpq","runtime"
"php","libsodium","runtime"
"php","libzip","runtime"
"php","net-snmp","runtime"
"php","oniguruma","runtime"
"php","openldap","runtime"
"php","openssl@3","runtime"
"php","pcre2","runtime"
"php","sqlite","runtime"
"php","tidy-html5","runtime"
"php","unixodbc","runtime"
"php-cs-fixer","php","runtime"
"php@8.1","apr","runtime"
"php@8.1","apr-util","runtime"
"php@8.1","argon2","runtime"
"php@8.1","aspell","runtime"
"php@8.1","autoconf","runtime"
"php@8.1","curl","runtime"
"php@8.1","freetds","runtime"
"php@8.1","gd","runtime"
"php@8.1","gettext","runtime"
"php@8.1","gmp","runtime"
"php@8.1","icu4c@78","runtime"
"php@8.1","krb5","runtime"
"php@8.1","libpq","runtime"
"php@8.1","libsodium","runtime"
"php@8.1","libzip","runtime"
"php@8.1","oniguruma","runtime"
"php@8.1","openldap","runtime"
"php@8.1","openssl@3","runtime"
"php@8.1","pcre2","runtime"
"php@8.1","sqlite","runtime"
"php@8.1","tidy-html5","runtime"
"php@8.1","unixodbc","runtime"
"php@8.2","apr","runtime"
"php@8.2","apr-util","runtime"
"php@8.2","argon2","runtime"
"php@8.2","aspell","runtime"
"php@8.2","autoconf","runtime"
"php@8.2","curl","runtime"
"php@8.2","freetds","runtime"
"php@8.2","gd","runtime"
"php@8.2","gettext","runtime"
"php@8.2","gmp","runtime"
"php@8.2","icu4c@78","runtime"
"php@8.2","krb5","runtime"
"php@8.2","libpq","runtime"
"php@8.2","libsodium","runtime"
"php@8.2","libzip","runtime"
"php@8.2","oniguruma","runtime"
"php@8.2","openldap","runtime"
"php@8.2","openssl@3","runtime"
"php@8.2","pcre2","runtime"
"php@8.2","sqlite","runtime"
"php@8.2","tidy-html5","runtime"
"php@8.2","unixodbc","runtime"
"php@8.3","apr","runtime"
"php@8.3","apr-util","runtime"
"php@8.3","argon2","runtime"
"php@8.3","aspell","runtime"
"php@8.3","autoconf","runtime"
"php@8.3","curl","runtime"
"php@8.3","freetds","runtime"
"php@8.3","gd","runtime"
"php@8.3","gettext","runtime"
"php@8.3","gmp","runtime"
"php@8.3","icu4c@78","runtime"
"php@8.3","krb5","runtime"
"php@8.3","libpq","runtime"
"php@8.3","libsodium","runtime"
"php@8.3","libzip","runtime"
"php@8.3","oniguruma","runtime"
"php@8.3","openldap","runtime"
"php@8.3","openssl@3","runtime"
"php@8.3","pcre2","runtime"
"php@8.3","sqlite","runtime"
"php@8.3","tidy-html5","runtime"
"php@8.3","unixodbc","runtime"
"pillow","freetype","runtime"
"pillow","jpeg-turbo","runtime"
"pillow","libavif","runtime"
"pillow","libimagequant","runtime"
"pillow","libraqm","runtime"
"pillow","libtiff","runtime"
"pillow","libxcb","runtime"
"pillow","little-cms2","runtime"
"pillow","openjpeg","runtime"
"pillow","webp","runtime"
"pinentry","libassuan","runtime"
"pinentry","libgpg-error","runtime"
"pinentry-mac","libassuan","runtime"
"pinentry-mac","libgpg-error","runtime"
"pipenv","certifi","runtime"
"pipenv","python@3.14","runtime"
"pipx","python@3.14","runtime"
"pkcs11-helper","openssl@3","runtime"
"plantuml","graphviz","runtime"
"plantuml","openjdk","runtime"
"platformio","certifi","runtime"
"platformio","python@3.14","runtime"
"plotutils","libpng","runtime"
"pmix","hwloc","runtime"
"pmix","libevent","runtime"
"pngquant","libpng","runtime"
"pngquant","little-cms2","runtime"
"podman-compose","libyaml","runtime"
"podman-compose","podman","runtime"
"podman-compose","python@3.14","runtime"
"poetry","certifi","runtime"
"poetry","cffi","runtime"
"poetry","python@3.14","runtime"
"poetry","zstd","runtime"
"poppler","cairo","runtime"
"poppler","fontconfig","runtime"
"poppler","freetype","runtime"
"poppler","gettext","runtime"
"poppler","glib","runtime"
"poppler","gpgme","runtime"
"poppler","gpgmepp","runtime"
"poppler","jpeg-turbo","runtime"
"poppler","libpng","runtime"
"poppler","libtiff","runtime"
"poppler","little-cms2","runtime"
"poppler","nspr","runtime"
"poppler","nss","runtime"
"poppler","openjpeg","runtime"
"poppler-qt5","cairo","runtime"
"poppler-qt5","fontconfig","runtime"
"poppler-qt5","freetype","runtime"
"poppler-qt5","gettext","runtime"
"poppler-qt5","glib","runtime"
"poppler-qt5","gpgme","runtime"
"poppler-qt5","gpgmepp","runtime"
"poppler-qt5","jpeg-turbo","runtime"
"poppler-qt5","libpng","runtime"
"poppler-qt5","libtiff","runtime"
"poppler-qt5","little-cms2","runtime"
"poppler-qt5","nspr","runtime"
"poppler-qt5","nss","runtime"
"poppler-qt5","openjpeg","runtime"
"poppler-qt5","qt@5","runtime"
"postgis","gdal","runtime"
"postgis","geos","runtime"
"postgis","gettext","runtime"
"postgis","icu4c@78","runtime"
"postgis","json-c","runtime"
"postgis","libpq","runtime"
"postgis","libxml2","runtime"
"postgis","pcre2","runtime"
"postgis","proj","runtime"
"postgis","protobuf-c","runtime"
"postgis","sfcgal","runtime"
"postgresql@12","icu4c@77","runtime"
"postgresql@12","krb5","runtime"
"postgresql@12","openssl@3","runtime"
"postgresql@12","readline","runtime"
"postgresql@13","icu4c@78","runtime"
"postgresql@13","krb5","runtime"
"postgresql@13","openssl@3","runtime"
"postgresql@13","readline","runtime"
"postgresql@14","icu4c@78","runtime"
"postgresql@14","krb5","runtime"
"postgresql@14","lz4","runtime"
"postgresql@14","openssl@3","runtime"
"postgresql@14","readline","runtime"
"postgresql@15","gettext","runtime"
"postgresql@15","icu4c@78","runtime"
"postgresql@15","krb5","runtime"
"postgresql@15","lz4","runtime"
"postgresql@15","openssl@3","runtime"
"postgresql@15","readline","runtime"
"postgresql@15","zstd","runtime"
"postgresql@16","gettext","runtime"
"postgresql@16","icu4c@78","runtime"
"postgresql@16","krb5","runtime"
"postgresql@16","lz4","runtime"
"postgresql@16","openssl@3","runtime"
"postgresql@16","readline","runtime"
"postgresql@16","zstd","runtime"
"postgresql@17","gettext","runtime"
"postgresql@17","icu4c@78","runtime"
"postgresql@17","krb5","runtime"
"postgresql@17","lz4","runtime"
"postgresql@17","openssl@3","runtime"
"postgresql@17","readline","runtime"
"postgresql@17","zstd","runtime"
"postgresql@18","gettext","runtime"
"postgresql@18","icu4c@78","runtime"
"postgresql@18","krb5","runtime"
"postgresql@18","lz4","runtime"
"postgresql@18","openssl@3","runtime"
"postgresql@18","readline","runtime"
"postgresql@18","zstd","runtime"
"pre-commit","libyaml","runtime"
"pre-commit","python@3.14","runtime"
"prettier","node","runtime"
"proj","libtiff","runtime"
"protobuf","abseil","runtime"
"protobuf-c","abseil","runtime"
"protobuf-c","protobuf","runtime"
"protobuf@29","abseil","runtime"
"protoc-gen-go","protobuf","runtime"
"pstoedit","gd","runtime"
"pstoedit","ghostscript","runtime"
"pstoedit","imagemagick","runtime"
"pstoedit","libzip","runtime"
"pstoedit","plotutils","runtime"
"psutils","libpaper","runtime"
"psutils","python@3.14","runtime"
"pulseaudio","gettext","runtime"
"pulseaudio","glib","runtime"
"pulseaudio","libsndfile","runtime"
"pulseaudio","libsoxr","runtime"
"pulseaudio","libtool","runtime"
"pulseaudio","openssl@3","runtime"
"pulseaudio","orc","runtime"
"pulseaudio","speexdsp","runtime"
"putty","cairo","runtime"
"putty","gdk-pixbuf","runtime"
"putty","glib","runtime"
"putty","gtk+3","runtime"
"putty","pango","runtime"
"pv","gettext","runtime"
"py3cairo","cairo","runtime"
"pyenv","autoconf","runtime"
"pyenv","openssl@3","runtime"
"pyenv","pkgconf","runtime"
"pyenv","readline","runtime"
"pyenv-virtualenv","coreutils","runtime"
"pyenv-virtualenv","pyenv","runtime"
"pygments","python@3.14","runtime"
"pygobject3","cairo","runtime"
"pygobject3","glib","runtime"
"pygobject3","gobject-introspection","runtime"
"pygobject3","py3cairo","runtime"
"pylint","python@3.14","runtime"
"pyqt","python@3.14","runtime"
"pyqt","qt3d","runtime"
"pyqt","qtbase","runtime"
"pyqt","qtcharts","runtime"
"pyqt","qtconnectivity","runtime"
"pyqt","qtdatavis3d","runtime"
"pyqt","qtdeclarative","runtime"
"pyqt","qtmultimedia","runtime"
"pyqt","qtnetworkauth","runtime"
"pyqt","qtpositioning","runtime"
"pyqt","qtquick3d","runtime"
"pyqt","qtremoteobjects","runtime"
"pyqt","qtscxml","runtime"
"pyqt","qtsensors","runtime"
"pyqt","qtserialport","runtime"
"pyqt","qtshadertools","runtime"
"pyqt","qtspeech","runtime"
"pyqt","qtsvg","runtime"
"pyqt","qttools","runtime"
"pyqt","qtwebchannel","runtime"
"pyqt","qtwebengine","runtime"
"pyqt","qtwebsockets","runtime"
"pyqt@5","python@3.14","runtime"
"pyqt@5","qt@5","runtime"
"pyright","node","runtime"
"pytest","python@3.14","runtime"
"python-argcomplete","python@3.14","runtime"
"python-lsp-server","python@3.14","runtime"
"python-matplotlib","freetype","runtime"
"python-matplotlib","numpy","runtime"
"python-matplotlib","pillow","runtime"
"python-matplotlib","python@3.14","runtime"
"python-matplotlib","qhull","runtime"
"python-tabulate","python@3.14","runtime"
"python-tk@3.10","python@3.10","runtime"
"python-tk@3.10","tcl-tk@8","runtime"
"python-tk@3.11","python@3.11","runtime"
"python-tk@3.11","tcl-tk@8","runtime"
"python-tk@3.12","python@3.12","runtime"
"python-tk@3.12","tcl-tk","runtime"
"python-tk@3.13","python@3.13","runtime"
"python-tk@3.13","tcl-tk","runtime"
"python-tk@3.14","python@3.14","runtime"
"python-tk@3.14","tcl-tk","runtime"
"python-tk@3.9","python@3.9","runtime"
"python-tk@3.9","tcl-tk@8","runtime"
"python-yq","libyaml","runtime"
"python-yq","python@3.14","runtime"
"python@3.10","gdbm","runtime"
"python@3.10","mpdecimal","runtime"
"python@3.10","openssl@3","runtime"
"python@3.10","readline","runtime"
"python@3.10","sqlite","runtime"
"python@3.10","xz","runtime"
"python@3.11","mpdecimal","runtime"
"python@3.11","openssl@3","runtime"
"python@3.11","sqlite","runtime"
"python@3.11","xz","runtime"
"python@3.12","mpdecimal","runtime"
"python@3.12","openssl@3","runtime"
"python@3.12","sqlite","runtime"
"python@3.12","xz","runtime"
"python@3.13","mpdecimal","runtime"
"python@3.13","openssl@3","runtime"
"python@3.13","sqlite","runtime"
"python@3.13","xz","runtime"
"python@3.14","mpdecimal","runtime"
"python@3.14","openssl@3","runtime"
"python@3.14","sqlite","runtime"
"python@3.14","xz","runtime"
"python@3.14","zstd","runtime"
"python@3.9","gdbm","runtime"
"python@3.9","mpdecimal","runtime"
"python@3.9","openssl@3","runtime"
"python@3.9","readline","runtime"
"python@3.9","sqlite","runtime"
"python@3.9","xz","runtime"
"pytorch","abseil","runtime"
"pytorch","eigen","runtime"
"pytorch","libomp","runtime"
"pytorch","libuv","runtime"
"pytorch","libyaml","runtime"
"pytorch","numpy","runtime"
"pytorch","onnx","runtime"
"pytorch","openblas","runtime"
"pytorch","protobuf","runtime"
"pytorch","pybind11","runtime"
"pytorch","sleef","runtime"
"qcachegrind","graphviz","runtime"
"qcachegrind","qtbase","runtime"
"qemu","capstone","runtime"
"qemu","dtc","runtime"
"qemu","glib","runtime"
"qemu","gnutls","runtime"
"qemu","jpeg-turbo","runtime"
"qemu","libpng","runtime"
"qemu","libslirp","runtime"
"qemu","libssh","runtime"
"qemu","libusb","runtime"
"qemu","lzo","runtime"
"qemu","ncurses","runtime"
"qemu","pixman","runtime"
"qemu","snappy","runtime"
"qemu","vde","runtime"
"qemu","zstd","runtime"
"qpdf","jpeg-turbo","runtime"
"qpdf","openssl@3","runtime"
"qrencode","libpng","runtime"
"qscintilla2","qtbase","runtime"
"qt","qt3d","runtime"
"qt","qt5compat","runtime"
"qt","qtbase","runtime"
"qt","qtcanvaspainter","runtime"
"qt","qtcharts","runtime"
"qt","qtconnectivity","runtime"
"qt","qtdatavis3d","runtime"
"qt","qtdeclarative","runtime"
"qt","qtgraphs","runtime"
"qt","qtgrpc","runtime"
"qt","qthttpserver","runtime"
"qt","qtimageformats","runtime"
"qt","qtlanguageserver","runtime"
"qt","qtlocation","runtime"
"qt","qtlottie","runtime"
"qt","qtmultimedia","runtime"
"qt","qtnetworkauth","runtime"
"qt","qtpositioning","runtime"
"qt","qtquick3d","runtime"
"qt","qtquick3dphysics","runtime"
"qt","qtquickeffectmaker","runtime"
"qt","qtquicktimeline","runtime"
"qt","qtremoteobjects","runtime"
"qt","qtscxml","runtime"
"qt","qtsensors","runtime"
"qt","qtserialbus","runtime"
"qt","qtserialport","runtime"
"qt","qtshadertools","runtime"
"qt","qtspeech","runtime"
"qt","qtsvg","runtime"
"qt","qttasktree","runtime"
"qt","qttools","runtime"
"qt","qttranslations","runtime"
"qt","qtvirtualkeyboard","runtime"
"qt","qtwebchannel","runtime"
"qt","qtwebengine","runtime"
"qt","qtwebsockets","runtime"
"qt","qtwebview","runtime"
"qt3d","assimp","runtime"
"qt3d","qtbase","runtime"
"qt3d","qtdeclarative","runtime"
"qt3d","qtshadertools","runtime"
"qt5compat","icu4c@78","runtime"
"qt5compat","qtbase","runtime"
"qt5compat","qtdeclarative","runtime"
"qt5compat","qtshadertools","runtime"
"qt@5","freetype","runtime"
"qt@5","gettext","runtime"
"qt@5","glib","runtime"
"qt@5","jpeg-turbo","runtime"
"qt@5","libpng","runtime"
"qt@5","libtiff","runtime"
"qt@5","md4c","runtime"
"qt@5","pcre2","runtime"
"qt@5","sqlite","runtime"
"qt@5","webp","runtime"
"qt@5","zstd","runtime"
"qtbase","brotli","runtime"
"qtbase","dbus","runtime"
"qtbase","double-conversion","runtime"
"qtbase","freetype","runtime"
"qtbase","glib","runtime"
"qtbase","harfbuzz","runtime"
"qtbase","icu4c@78","runtime"
"qtbase","jpeg-turbo","runtime"
"qtbase","libb2","runtime"
"qtbase","libpng","runtime"
"qtbase","md4c","runtime"
"qtbase","openssl@3","runtime"
"qtbase","pcre2","runtime"
"qtbase","zstd","runtime"
"qtcharts","qtbase","runtime"
"qtcharts","qtdeclarative","runtime"
"qtconnectivity","qtbase","runtime"
"qtdatavis3d","qtbase","runtime"
"qtdatavis3d","qtdeclarative","runtime"
"qtdeclarative","qtbase","runtime"
"qtdeclarative","qtsvg","runtime"
"qtgraphs","qtbase","runtime"
"qtgraphs","qtdeclarative","runtime"
"qtgraphs","qtquick3d","runtime"
"qtgraphs","qtshadertools","runtime"
"qtgrpc","abseil","runtime"
"qtgrpc","protobuf","runtime"
"qtgrpc","qtbase","runtime"
"qtgrpc","qtdeclarative","runtime"
"qthttpserver","qtbase","runtime"
"qthttpserver","qtwebsockets","runtime"
"qtimageformats","jasper","runtime"
"qtimageformats","jpeg-turbo","runtime"
"qtimageformats","libmng","runtime"
"qtimageformats","libtiff","runtime"
"qtimageformats","qtbase","runtime"
"qtimageformats","webp","runtime"
"qtlanguageserver","qtbase","runtime"
"qtlocation","qtbase","runtime"
"qtlocation","qtdeclarative","runtime"
"qtlocation","qtpositioning","runtime"
"qtlottie","qtbase","runtime"
"qtlottie","qtdeclarative","runtime"
"qtmultimedia","qtbase","runtime"
"qtmultimedia","qtdeclarative","runtime"
"qtmultimedia","qtquick3d","runtime"
"qtmultimedia","qtshadertools","runtime"
"qtnetworkauth","qtbase","runtime"
"qtpositioning","qtbase","runtime"
"qtpositioning","qtdeclarative","runtime"
"qtpositioning","qtserialport","runtime"
"qtquick3d","assimp","runtime"
"qtquick3d","qtbase","runtime"
"qtquick3d","qtdeclarative","runtime"
"qtquick3d","qtquicktimeline","runtime"
"qtquick3d","qtshadertools","runtime"
"qtquick3dphysics","qtbase","runtime"
"qtquick3dphysics","qtdeclarative","runtime"
"qtquick3dphysics","qtquick3d","runtime"
"qtquick3dphysics","qtshadertools","runtime"
"qtquickeffectmaker","qtbase","runtime"
"qtquickeffectmaker","qtdeclarative","runtime"
"qtquickeffectmaker","qtquick3d","runtime"
"qtquickeffectmaker","qtshadertools","runtime"
"qtquicktimeline","qtbase","runtime"
"qtquicktimeline","qtdeclarative","runtime"
"qtremoteobjects","qtbase","runtime"
"qtremoteobjects","qtdeclarative","runtime"
"qtscxml","qtbase","runtime"
"qtscxml","qtdeclarative","runtime"
"qtsensors","qtbase","runtime"
"qtsensors","qtdeclarative","runtime"
"qtserialbus","qtbase","runtime"
"qtserialbus","qtserialport","runtime"
"qtserialport","qtbase","runtime"
"qtshadertools","qtbase","runtime"
"qtspeech","qtbase","runtime"
"qtspeech","qtdeclarative","runtime"
"qtspeech","qtmultimedia","runtime"
"qtsvg","qtbase","runtime"
"qttools","gumbo-parser","runtime"
"qttools","litehtml","runtime"
"qttools","qtbase","runtime"
"qttools","qtdeclarative","runtime"
"qttools","zstd","runtime"
"qtvirtualkeyboard","hunspell","runtime"
"qtvirtualkeyboard","qtbase","runtime"
"qtvirtualkeyboard","qtdeclarative","runtime"
"qtvirtualkeyboard","qtmultimedia","runtime"
"qtvirtualkeyboard","qtsvg","runtime"
"qtwebchannel","qtbase","runtime"
"qtwebchannel","qtdeclarative","runtime"
"qtwebengine","libpng","runtime"
"qtwebengine","qtbase","runtime"
"qtwebengine","qtdeclarative","runtime"
"qtwebengine","qtpositioning","runtime"
"qtwebengine","qttools","runtime"
"qtwebengine","qtwebchannel","runtime"
"qtwebsockets","qtbase","runtime"
"qtwebsockets","qtdeclarative","runtime"
"qtwebview","qtbase","runtime"
"qtwebview","qtdeclarative","runtime"
"qtwebview","qtpositioning","runtime"
"qtwebview","qtwebchannel","runtime"
"qtwebview","qtwebengine","runtime"
"qwen-code","node","runtime"
"qwen-code","ripgrep","runtime"
"r","cairo","runtime"
"r","fontconfig","runtime"
"r","freetype","runtime"
"r","gcc","runtime"
"r","gettext","runtime"
"r","jpeg-turbo","runtime"
"r","libpng","runtime"
"r","libx11","runtime"
"r","libxau","runtime"
"r","libxcb","runtime"
"r","libxdmcp","runtime"
"r","libxext","runtime"
"r","libxrender","runtime"
"r","openblas","runtime"
"r","pcre2","runtime"
"r","pixman","runtime"
"r","readline","runtime"
"r","tcl-tk","runtime"
"r","xz","runtime"
"r","zstd","runtime"
"rabbitmq","erlang@28","runtime"
"ranger","python@3.14","runtime"
"rbenv","ruby-build","runtime"
"re2","abseil","runtime"
"redis","openssl@3","runtime"
"renovate","node@24","runtime"
"ripgrep","pcre2","runtime"
"rlwrap","libptytty","runtime"
"rlwrap","readline","runtime"
"rpm","gettext","runtime"
"rpm","libarchive","runtime"
"rpm","libmagic","runtime"
"rpm","libomp","runtime"
"rpm","lua","runtime"
"rpm","openssl@3","runtime"
"rpm","pkgconf","runtime"
"rpm","popt","runtime"
"rpm","readline","runtime"
"rpm","sqlite","runtime"
"rpm","xz","runtime"
"rpm","zstd","runtime"
"rsync","lz4","runtime"
"rsync","openssl@3","runtime"
"rsync","popt","runtime"
"rsync","xxhash","runtime"
"rsync","zstd","runtime"
"rtmpdump","openssl@3","runtime"
"rubberband","libsamplerate","runtime"
"rubberband","libsndfile","runtime"
"ruby","libyaml","runtime"
"ruby","openssl@3","runtime"
"ruby-build","autoconf","runtime"
"ruby-build","libyaml","runtime"
"ruby-build","openssl@3","runtime"
"ruby-build","pkgconf","runtime"
"ruby-build","readline","runtime"
"ruby-install","xz","runtime"
"ruby@3.1","libyaml","runtime"
"ruby@3.1","openssl@3","runtime"
"ruby@3.1","readline","runtime"
"rust","libgit2","runtime"
"rust","libssh2","runtime"
"rust","llvm","runtime"
"rust","openssl@3","runtime"
"rust","pkgconf","runtime"
"rust","sqlite","runtime"
"s-lang","libpng","runtime"
"s3cmd","libmagic","runtime"
"s3cmd","python@3.14","runtime"
"samba","gettext","runtime"
"samba","gnutls","runtime"
"samba","icu4c@78","runtime"
"samba","krb5","runtime"
"samba","libtasn1","runtime"
"samba","libxcrypt","runtime"
"samba","lmdb","runtime"
"samba","openssl@3","runtime"
"samba","popt","runtime"
"samba","readline","runtime"
"samba","talloc","runtime"
"samba","tdb","runtime"
"samba","tevent","runtime"
"sane-backends","jpeg-turbo","runtime"
"sane-backends","libpng","runtime"
"sane-backends","libtiff","runtime"
"sane-backends","libusb","runtime"
"sane-backends","net-snmp","runtime"
"sbcl","zstd","runtime"
"sbt","openjdk","runtime"
"scala","openjdk","runtime"
"scala","scala-cli","runtime"
"scipy","gcc","runtime"
"scipy","numpy","runtime"
"scipy","openblas","runtime"
"scipy","xsimd","runtime"
"scons","python@3.14","runtime"
"scrcpy","ffmpeg","runtime"
"scrcpy","libusb","runtime"
"scrcpy","sdl3","runtime"
"sdl12-compat","sdl2-compat","runtime"
"sdl2_image","jpeg-turbo","runtime"
"sdl2_image","jpeg-xl","runtime"
"sdl2_image","libavif","runtime"
"sdl2_image","libpng","runtime"
"sdl2_image","libtiff","runtime"
"sdl2_image","sdl2-compat","runtime"
"sdl2_image","webp","runtime"
"sdl2_mixer","flac","runtime"
"sdl2_mixer","fluid-synth","runtime"
"sdl2_mixer","game-music-emu","runtime"
"sdl2_mixer","libvorbis","runtime"
"sdl2_mixer","libxmp","runtime"
"sdl2_mixer","mpg123","runtime"
"sdl2_mixer","opusfile","runtime"
"sdl2_mixer","sdl2-compat","runtime"
"sdl2_mixer","wavpack","runtime"
"sdl2_ttf","freetype","runtime"
"sdl2_ttf","harfbuzz","runtime"
"sdl2_ttf","sdl2-compat","runtime"
"selenium-server","openjdk","runtime"
"semgrep","certifi","runtime"
"semgrep","cryptography","runtime"
"semgrep","dwarfutils","runtime"
"semgrep","gmp","runtime"
"semgrep","libev","runtime"
"semgrep","pcre2","runtime"
"semgrep","pydantic","runtime"
"semgrep","python@3.14","runtime"
"semgrep","rpds-py","runtime"
"semgrep","sqlite","runtime"
"semgrep","tree-sitter","runtime"
"semgrep","zstd","runtime"
"serverless","node","runtime"
"sfcgal","boost","runtime"
"sfcgal","cgal","runtime"
"sfcgal","gmp","runtime"
"sfcgal","mpfr","runtime"
"shared-mime-info","glib","runtime"
"shellcheck","gmp","runtime"
"sip","python@3.14","runtime"
"skopeo","gpgme","runtime"
"slirp4netns","glib","runtime"
"slirp4netns","libcap","runtime"
"slirp4netns","libseccomp","runtime"
"slirp4netns","libslirp","runtime"
"snyk-cli","node","runtime"
"socat","openssl@3","runtime"
"solidity","boost","runtime"
"solidity","z3","runtime"
"sonar-scanner","openjdk","runtime"
"source-highlight","boost","runtime"
"sox","flac","runtime"
"sox","lame","runtime"
"sox","libogg","runtime"
"sox","libpng","runtime"
"sox","libsndfile","runtime"
"sox","libvorbis","runtime"
"sox","mad","runtime"
"sox","opusfile","runtime"
"spaceship","zsh-async","runtime"
"spdlog","fmt","runtime"
"speedtest-cli","python@3.14","runtime"
"speex","libogg","runtime"
"sphinx-doc","certifi","runtime"
"sphinx-doc","python@3.14","runtime"
"spice-gtk","cairo","runtime"
"spice-gtk","gdk-pixbuf","runtime"
"spice-gtk","gettext","runtime"
"spice-gtk","glib","runtime"
"spice-gtk","gobject-introspection","runtime"
"spice-gtk","gstreamer","runtime"
"spice-gtk","gtk+3","runtime"
"spice-gtk","harfbuzz","runtime"
"spice-gtk","jpeg-turbo","runtime"
"spice-gtk","json-glib","runtime"
"spice-gtk","libepoxy","runtime"
"spice-gtk","libsoup","runtime"
"spice-gtk","libusb","runtime"
"spice-gtk","libx11","runtime"
"spice-gtk","lz4","runtime"
"spice-gtk","openssl@3","runtime"
"spice-gtk","opus","runtime"
"spice-gtk","phodav","runtime"
"spice-gtk","pixman","runtime"
"spice-gtk","spice-protocol","runtime"
"spice-gtk","usbredir","runtime"
"spirv-llvm-translator","llvm","runtime"
"sqlite","readline","runtime"
"sqlmap","python@3.14","runtime"
"srt","openssl@3","runtime"
"srtp","openssl@3","runtime"
"sshuttle","python@3.14","runtime"
"streamlink","certifi","runtime"
"streamlink","libxml2","runtime"
"streamlink","python@3.14","runtime"
"subversion","apache-serf","runtime"
"subversion","apr","runtime"
"subversion","apr-util","runtime"
"subversion","gettext","runtime"
"subversion","lz4","runtime"
"subversion","utf8proc","runtime"
"suite-sparse","gcc","runtime"
"suite-sparse","gmp","runtime"
"suite-sparse","libomp","runtime"
"suite-sparse","mpfr","runtime"
"sundials","open-mpi","runtime"
"sundials","openblas","runtime"
"sundials","suite-sparse","runtime"
"swagger-codegen","openjdk","runtime"
"swi-prolog","berkeley-db@5","runtime"
"swi-prolog","gmp","runtime"
"swi-prolog","libarchive","runtime"
"swi-prolog","libyaml","runtime"
"swi-prolog","openssl@3","runtime"
"swi-prolog","pcre2","runtime"
"swi-prolog","unixodbc","runtime"
"swift-protobuf","protobuf","runtime"
"swig","pcre2","runtime"
"systemd","glib","runtime"
"systemd","libcap","runtime"
"systemd","libxcrypt","runtime"
"systemd","lz4","runtime"
"systemd","openssl@3","runtime"
"systemd","util-linux","runtime"
"systemd","xz","runtime"
"systemd","zstd","runtime"
"taglib","utf8cpp","runtime"
"tbb","hwloc","runtime"
"tcl-tk","libtommath","runtime"
"tcl-tk","openssl@3","runtime"
"tcl-tk@8","openssl@3","runtime"
"teleport","libfido2","runtime"
"tesseract","cairo","runtime"
"tesseract","fontconfig","runtime"
"tesseract","freetype","runtime"
"tesseract","gettext","runtime"
"tesseract","glib","runtime"
"tesseract","harfbuzz","runtime"
"tesseract","icu4c@78","runtime"
"tesseract","leptonica","runtime"
"tesseract","libarchive","runtime"
"tesseract","pango","runtime"
"tesseract-lang","tesseract","runtime"
