"package","github","gitlab","bitbucket","sourcehut","codeberg","custom","eco_guess"
"tesseract-lang","https://github.com/tesseract-ocr/tessdata_fast.git","","","","","",""
"testdisk","","","","","","",""
"tevent","","","","","","",""
"texinfo","","","","","","",""
"texlive","","","","","","",""
"tfenv","https://github.com/tfutils/tfenv.git","","","","","",""
"tfsec","https://github.com/aquasecurity/tfsec.git","","","","","",""
"the_silver_searcher","https://github.com/ggreer/the_silver_searcher.git","","","","","",""
"thefuck","https://github.com/nvbn/thefuck.git","","","","","",""
"theora","","","","","","",""
"thrift","","","","","","",""
"tidy-html5","https://github.com/htacg/tidy-html5.git","","","","","",""
"tig","https://github.com/jonas/tig.git","","","","","",""
"tilt","https://github.com/tilt-dev/tilt.git","","","","","",""
"tinyxml2","https://github.com/leethomason/tinyxml2.git","","","","","",""
"tldr","https://github.com/tldr-pages/tldr-c-client.git","","","","","",""
"tlrc","https://github.com/tldr-pages/tlrc.git","","","","","",""
"tmux","https://github.com/tmux/tmux.git","","","","","",""
"tomcat","","","","","","",""
"tomcat@9","","","","","","",""
"topgrade","https://github.com/topgrade-rs/topgrade.git","","","","","",""
"tor","","","","","","",""
"tox","","","","","","",""
"transmission-cli","https://github.com/transmission/transmission.git","","","","","",""
"tree","https://github.com/old-man-programmer/tree.git","","","","","",""
"tree-sitter","https://github.com/tree-sitter/tree-sitter.git","","","","","",""
"tree-sitter@0.25","https://github.com/tree-sitter/tree-sitter.git","","","","","",""
"trivy","https://github.com/aquasecurity/trivy.git","","","","","",""
"trufflehog","https://github.com/trufflesecurity/trufflehog.git","","","","","",""
"typescript","","","","","","",""
"uchardet","","","","","","",""
"ugrep","https://github.com/genivia/ugrep.git","","","","","",""
"uhd","https://github.com/ettusresearch/uhd.git","","","","","",""
"unar","https://github.com/macpaw/xadmaster.git","","","","","",""
"unbound","","","","","","",""
"unibilium","https://github.com/neovim/unibilium.git","","","","","",""
"universal-ctags","https://github.com/universal-ctags/ctags.git","","","","","",""
"unixodbc","","","","","","",""
"unpaper","","","","","","",""
"unzip","","","","","","",""
"upx","https://github.com/upx/upx.git","","","","","",""
"uriparser","https://github.com/uriparser/uriparser.git","","","","","",""
"usage","https://github.com/jdx/usage.git","","","","","",""
"usb.ids","","","","","","",""
"usbredir","","","","","","",""
"userspace-rcu","","","","","","",""
"utf8cpp","https://github.com/nemtrif/utfcpp.git","","","","","",""
"utf8proc","https://github.com/juliastrings/utf8proc.git","","","","","",""
"uthash","https://github.com/troydhanson/uthash.git","","","","","",""
"util-linux","https://github.com/util-linux/util-linux.git","","","","","",""
"util-macros","","","","","","",""
"uutils-coreutils","https://github.com/uutils/coreutils.git","","","","","",""
"uutils-findutils","https://github.com/uutils/findutils.git","","","","","",""
"uv","https://github.com/astral-sh/uv.git","","","","","",""
"uvwasi","https://github.com/nodejs/uvwasi.git","","","","","",""
"vala","","","","","","",""
"vale","https://github.com/vale-cli/vale.git","","","","","",""
"valgrind","","","","","","https://sourceware.org/pub/valgrind/valgrind-3.27.1.tar.bz2",""
"vapoursynth","https://github.com/vapoursynth/vapoursynth.git","","","","","",""
"vde","https://github.com/virtualsquare/vde-2.git","","","","","",""
"velero","https://github.com/velero-io/velero.git","","","","","",""
"vim","https://github.com/vim/vim.git","","","","","",""
"vips","https://github.com/libvips/libvips.git","","","","","",""
"virt-manager","","","","","","",""
"virtualenv","","","","","","",""
"vite","","","","","","",""
"volk","https://github.com/gnuradio/volk.git","","","","","",""
"vte3","","","","","","",""
"vtk","","","","","","",""
"vulkan-headers","https://github.com/khronosgroup/vulkan-headers.git","","","","","",""
"vulkan-loader","https://github.com/khronosgroup/vulkan-loader.git","","","","","",""
"wangle","https://github.com/facebook/wangle.git","","","","","",""
"watch","","https://gitlab.com/procps-ng/procps.git","","","","",""
"watchman","https://github.com/facebook/watchman.git","","","","","",""
"wavpack","","","","","","",""
"wayland","","https://gitlab.freedesktop.org/wayland/wayland.git","","","","",""
"wayland-protocols","","https://gitlab.freedesktop.org/wayland/wayland-protocols.git","","","","",""
"webp","","","","","","",""
"websocat","https://github.com/vi/websocat.git","","","","","",""
"wget","","","","","","",""
"wimlib","","","","","","",""
"winetricks","https://github.com/winetricks/winetricks.git","","","","","",""
"wireguard-go","","","","","","https://git.zx2c4.com/wireguard-go/snapshot/wireguard-go-0.0.20250522.tar.xz",""
"wireguard-tools","","","","","","https://git.zx2c4.com/wireguard-tools/snapshot/wireguard-tools-1.0.20260223.tar.xz",""
"wireshark","","","","","","",""
"woff2","https://github.com/google/woff2.git","","","","","",""
"wxwidgets","https://github.com/wxwidgets/wxwidgets.git","","","","","",""
"wxwidgets@3.2","https://github.com/wxwidgets/wxwidgets.git","","","","","",""
"x264","","https://code.videolan.org/videolan/x264.git","","","","",""
"x265","","","https://bitbucket.org/multicoreware/x265_git.git","","","",""
"xauth","","","","","","",""
"xcb-proto","","","","","","",""
"xcb-util","","","","","","",""
"xcb-util-image","","","","","","",""
"xcb-util-keysyms","","","","","","",""
"xcb-util-renderutil","","","","","","",""
"xcb-util-wm","","","","","","",""
"xcbeautify","https://github.com/cpisciotta/xcbeautify.git","","","","","",""
"xclogparser","https://github.com/mobilenativefoundation/xclogparser.git","","","","","",""
"xcodegen","https://github.com/yonaskolb/xcodegen.git","","","","","",""
"xcodes","https://github.com/xcodesorg/xcodes.git","","","","","",""
"xcresultparser","https://github.com/a7ex/xcresultparser.git","","","","","",""
"xctesthtmlreport","https://github.com/xctesthtmlreport/xctesthtmlreport.git","","","","","",""
"xerces-c","","","","","","",""
"xinput","","https://gitlab.freedesktop.org/xorg/app/xinput.git","","","","",""
"xkbcomp","","","","","","",""
"xkeyboard-config","","","","","","",""
"xmlstarlet","","","","","","",""
"xmlto","","","","","","https://pagure.io/xmlto/",""
"xorg-server","","","","","","",""
"xorgproto","","","","","","",""
"xsimd","https://github.com/xtensor-stack/xsimd.git","","","","","",""
"xtrans","","","","","","",""
"xvid","","","","","","",""
"xxhash","https://github.com/cyan4973/xxhash.git","","","","","",""
"xz","https://github.com/tukaani-project/xz.git","","","","","",""
"yajl","https://github.com/lloyd/yajl.git","","","","","",""
"yamllint","https://github.com/adrienverge/yamllint.git","","","","","",""
"yara","https://github.com/virustotal/yara.git","","","","","",""
"yarn","https://github.com/yarnpkg/yarn.git","","","","","",""
"yasm","","","","","","",""
"yazi","https://github.com/sxyazi/yazi.git","","","","","",""
"ykman","","","","","","",""
"yq","https://github.com/mikefarah/yq.git","","","","","",""
"yt-dlp","https://github.com/yt-dlp/yt-dlp.git","","","","","",""
"yuicompressor","https://github.com/yui/yuicompressor.git","","","","","",""
"yyjson","https://github.com/ibireme/yyjson.git","","","","","",""
"z3","https://github.com/z3prover/z3.git","","","","","",""
"zabbix","","","","","","",""
"zbar","","","","","","",""
"zellij","https://github.com/zellij-org/zellij.git","","","","","",""
"zeromq","https://github.com/zeromq/libzmq.git","","","","","",""
"zig","","","","","","",""
"zimg","https://github.com/sekrit-twc/zimg.git","","","","","",""
"zip","","","","","","",""
"zizmor","https://github.com/zizmorcore/zizmor.git","","","","","",""
"zlib","","","","","","",""
"zlib-ng-compat","https://github.com/zlib-ng/zlib-ng.git","","","","","",""
"zookeeper","","","","","","",""
"zoxide","https://github.com/ajeetdsouza/zoxide.git","","","","","",""
"zsh","","","","","","",""
"zsh-async","https://github.com/mafredri/zsh-async.git","","","","","",""
"zsh-autosuggestions","https://github.com/zsh-users/zsh-autosuggestions.git","","","","","",""
"zsh-completions","https://github.com/zsh-users/zsh-completions.git","","","","","",""
"zsh-syntax-highlighting","https://github.com/zsh-users/zsh-syntax-highlighting.git","","","","","",""
"zstd","https://github.com/facebook/zstd.git","","","","","",""
