"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"cosmiconfig-typescript-loader","144313561","0.00005292","355146","82694557","186239149","195576714","256702243"
"write-json-file","144237631","0.00005290","146181759","169809036","149342657","116692871","139161835"
"readdir-scoped-modules","144093593","0.00005284","141540510","158220742","153782126","127131532","139793058"
"app-root-path","143947509","0.00005279","119802062","127369106","133068691","149328554","190169135"
"printj","143895259","0.00005277","178075924","255960390","126429429","84449569","74560985"
"redis-commands","143874579","0.00005276","147319838","174469773","147911521","129821349","119850415"
"@csstools/postcss-text-decoration-shorthand","143839755","0.00005275","0","31343870","152139076","174947127","216928948"
"cli-table","143809055","0.00005274","121564004","139523559","145376693","146063907","166517114"
"@mui/styled-engine","143780926","0.00005273","5209489","71097482","138330129","200771006","303496527"
"stacktrace-parser","143745067","0.00005271","98622485","91235412","110655157","162997242","255215041"
"@hookform/resolvers","143730532","0.00005271","12672340","37211618","75565820","146539420","446663464"
"download","143504207","0.00005263","238880378","154886801","122820008","102308073","98625776"
"@csstools/convert-colors","143433698","0.00005260","216244898","210583828","131459656","86385741","72494369"
"postcss-color-mod-function","143421335","0.00005260","216712818","210177956","131525152","86258567","72432185"
"lodash.ismatch","143382071","0.00005258","100728003","133301210","147069609","149487815","186323718"
"@opentelemetry/instrumentation-undici","143290144","0.00005255","0","0","0","28535005","258045283"
"@csstools/postcss-nested-calc","143156037","0.00005250","0","31342700","151790817","174420744","215069890"
"@apidevtools/json-schema-ref-parser","143141876","0.00005249","44073664","73135711","116021652","174626317","307852040"
"@turf/helpers","143107158","0.00005248","46796250","82795371","109919479","160843412","315181278"
"process-on-spawn","143061283","0.00005246","62425849","97053495","130158895","169597417","256070762"
"callsite","142999279","0.00005244","148776195","127754759","126394669","131939888","180130886"
"babel-generator","142940497","0.00005242","169505502","173158648","124321484","114539587","133177268"
"inflection","142915263","0.00005241","105367730","128482182","141319593","160977803","178429009"
"@inquirer/confirm","142888410","0.00005240","64855","241380","3282413","118163579","592689823"
"@reduxjs/toolkit","142813744","0.00005237","37218426","85883656","130657840","176446004","283862797"
"istanbul-lib-processinfo","142622312","0.00005230","63876715","98963792","132098114","167124494","251048445"
"@azure/core-util","142520239","0.00005227","426725","26946237","116294659","218692420","350241154"
"@opentelemetry/otlp-transformer","142402935","0.00005222","0","5551561","51028091","149213300","363818791"
"@whatwg-node/events","142386512","0.00005222","0","201652","110977840","269812788","188553768"
"array-each","142265893","0.00005217","119297654","135843287","143946535","146409954","165832035"
"ansi-to-html","142252697","0.00005217","130585395","191747886","183796236","105281902","99852068"
"elegant-spinner","142241005","0.00005216","194608064","174636030","130251439","103978031","107731463"
"tailwind-merge","142151645","0.00005213","42752","2083397","28626769","143555097","536450212"
"localforage","141971208","0.00005206","56094001","98601405","129646773","190051135","235462730"
"object.defaults","141784508","0.00005200","118740416","135068203","143603324","146012113","165498486"
"expand-range","141771107","0.00005199","166609569","168601302","123642243","112976241","137026181"
"fetch-retry","141757984","0.00005199","5274309","71170385","207960280","238759511","185625436"
"postcss-opacity-percentage","141734577","0.00005198","316","92120851","188359666","194441378","233750678"
"react-colorful","141669981","0.00005195","62146331","119649570","132322514","219935243","174296250"
"fancy-log","141628881","0.00005194","125827146","141583929","146977918","142137226","151618188"
"flagged-respawn","141429588","0.00005187","120109178","130319950","137917212","145774281","173027320"
"lodash.set","140975697","0.00005170","178905225","183438773","129137969","99516560","113879962"
"btoa","140940648","0.00005169","65871718","101221108","127963614","150307046","259339758"
"nearley","140911530","0.00005168","123772708","138463145","132732793","138837936","170751072"
"fined","140742076","0.00005161","119497351","129578868","137391544","145161752","172080869"
"node-preload","140699169","0.00005160","62385323","96783296","129540648","165295789","249490789"
"file-saver","140677198","0.00005159","68750677","108514236","174698332","151367477","200055270"
"string.prototype.includes","140654638","0.00005158","335571","389804","339976","134395228","567812614"
"cmd-shim","140533578","0.00005154","71540899","106111997","133172227","164817609","227025158"
"packet-reader","140492796","0.00005152","99542877","144864441","185299159","155989469","116768036"
"stack-generator","140368028","0.00005148","79713578","116613814","137291326","159325684","208895742"
"buffer-writer","140192663","0.00005141","98916054","144488186","185622300","156020078","115916701"
"hermes-estree","140093832","0.00005138","182","17899060","60096348","186974380","435499193"
"stylus","139937864","0.00005132","115221660","155921855","151164439","132394308","144987059"
"remark-slug","139835094","0.00005128","80197408","142655248","201590606","167097738","107634472"
"@mui/material","139786850","0.00005126","5464199","72309839","141188570","198259357","281712288"
"@kwsites/file-exists","139781147","0.00005126","40547750","85068102","124684626","180464710","268140547"
"@types/use-sync-external-store","139660008","0.00005122","53500","33882905","112766940","184706170","366890528"
"attr-accept","139446332","0.00005114","69568590","103877398","134318505","155999221","233467949"
"discontinuous-range","139409668","0.00005112","117672768","136920199","130734253","137844023","173877100"
"chromium-bidi","139312493","0.00005109","0","819","62362048","175088379","319798727"
"node-sass","139258248","0.00005107","242729917","182783269","122783236","83734982","64259838"
"@standard-schema/spec","139180900","0.00005104","0","0","0","39226","278322575"
"@kwsites/promise-deferred","139135257","0.00005102","39805816","84545489","124287455","179874791","267162736"
"react-draggable","138825924","0.00005091","144874363","174397207","115220407","110745368","148892276"
"webpack-subresource-integrity","138747120","0.00005088","88300830","116025426","139636705","157783606","191989033"
"mdast-util-phrasing","138707259","0.00005087","1504575","1746922","68380337","198937365","422967099"
"@jsdevtools/ono","138680774","0.00005086","42692288","74522413","118755191","177973481","279460500"
"@opentelemetry/otlp-exporter-base","138336420","0.00005073","0","6297981","51035099","143601084","352411518"
"@apollo/client","138288744","0.00005071","74493274","119830612","141189714","163213436","192716686"
"railroad-diagrams","138248482","0.00005070","117640139","136752687","130654044","138036186","168159356"
"@types/js-cookie","138235721","0.00005069","55522245","99526427","135456085","167187354","233486497"
"url-to-options","138212868","0.00005069","229463512","149865195","110606463","97913916","103215257"
"@graphql-tools/graphql-tag-pluck","138132485","0.00005066","56801201","95844691","138541193","173492888","225982454"
"@babel/cli","138093500","0.00005064","111640694","131917244","142347765","142642198","161919601"
"static-eval","137964247","0.00005059","79326906","96891119","117367193","183253053","212982965"
"eslint-plugin-vue","137815344","0.00005054","97194321","118734079","128066887","147028422","198053011"
"modify-values","137620473","0.00005047","99896995","129505279","141557931","139901428","177240735"
"tsx","137354292","0.00005037","8946","2548893","27732591","138562192","517918842"
"@formatjs/icu-messageformat-parser","137216102","0.00005032","21504750","65589764","108033031","179610947","311342020"
"motion-dom","137203940","0.00005032","0","0","0","2898401","271509480"
"d3-quadtree","137103709","0.00005028","67733164","102329857","119734441","154912383","240808700"
"vue-loader","137102479","0.00005028","132742528","157320218","148548436","125912031","120989184"
"@jest/create-cache-key-function","137072877","0.00005027","14564061","54097929","118673190","195183069","302846136"
"set-immediate-shim","137009103","0.00005024","203678950","204647795","113384014","80470634","82864126"
"@types/sinon","136966535","0.00005023","70963616","105881078","134147913","155541067","218299002"
"postcss-clamp","136931662","0.00005022","19439","87018737","181060827","188284183","228275125"
"lodash.assign","136750126","0.00005015","139728305","142497332","173795938","114521567","113207491"
"@types/mdx","136703244","0.00005013","72211","8273112","89293350","223716333","362161216"
"@sentry/react","136596665","0.00005009","38094727","81419310","124451989","171627825","267389477"
"remark-external-links","136439746","0.00005004","76265493","139708798","198952185","164427356","102844898"
"@formatjs/icu-skeleton-parser","136253901","0.00004997","21433433","65145455","106084720","178426110","310179789"
"hast-to-hyperscript","136229830","0.00004996","106536590","194610611","188815138","106070264","85116548"
"listr-verbose-renderer","136216427","0.00004995","191455292","167861102","123423312","96543941","101798488"
"vue-template-compiler","136097384","0.00004991","132295614","131897868","137733533","152782226","125777680"
"unist-util-remove","136095614","0.00004991","113111036","188243973","179669833","102551690","96901539"
"jsonschema","135972804","0.00004986","83220274","116227901","125347769","152258495","202809581"
"@types/mdurl","135923308","0.00004985","7145516","73411778","166109616","171526845","261422786"
"is-observable","135775556","0.00004979","182192152","164957996","123247926","99883103","108596605"
"d3-force","135762023","0.00004979","67255637","101178801","118798856","153582111","237994711"
"@opentelemetry/instrumentation-kafkajs","135540743","0.00004971","0","0","0","22546094","248535393"
"micromark-extension-gfm-table","135313263","0.00004962","13027941","40249766","86621766","169532362","367134481"
"@azure/core-rest-pipeline","135136595","0.00004956","7074451","33261732","91333616","179539005","364474172"
"node-cache","135045533","0.00004952","80063928","110163535","137013861","153827530","194158811"
"jwks-rsa","134601099","0.00004936","55591034","103221435","132383842","158586305","223222882"
"find-yarn-workspace-root","134568816","0.00004935","57448974","98150176","140984282","162885160","213375489"
"promise.prototype.finally","134568008","0.00004935","136480308","194475469","178981307","89931660","72971298"
"motion-utils","134282314","0.00004924","0","0","0","2894826","265669803"
"deep-object-diff","134093158","0.00004918","123052440","147065664","115368434","128189062","156790193"
"swagger-ui-dist","134035733","0.00004915","47912460","79153185","125807737","167046294","250258989"
"@types/whatwg-url","134018750","0.00004915","16505231","66223654","118352631","192185741","276826497"
"jju","133979206","0.00004913","50375441","77691902","112957300","171268601","257602790"
"browser-assert","133874662","0.00004909","60207","34724128","140363364","214012118","280213496"
"object.map","133835976","0.00004908","115453617","131901847","140290802","136170745","145362873"
"propagate","133820404","0.00004908","70628375","110167625","127913633","147616987","212775403"
"sass-graph","133806017","0.00004907","232349915","176089912","118251597","80181644","62157020"
"randomatic","133764472","0.00004905","154987862","157502270","115076739","108276230","132979260"
"unzipper","133706430","0.00004903","66931121","95376193","122409717","153900211","229914912"
"has-symbol-support-x","133662136","0.00004902","230392138","147766133","105105385","89460034","95586994"
"@pnpm/npm-conf","133622334","0.00004900","0","9240646","87449359","165826334","271972999"
"has-to-string-tag-x","133557916","0.00004898","230354036","147765275","105071514","89415316","95183440"
"mdast-util-find-and-replace","133556858","0.00004898","12387266","44287949","92227015","175123986","343758077"
"string.prototype.padstart","133352387","0.00004890","133360847","189382079","173858802","91134821","79025386"
"time-stamp","133337113","0.00004890","153860652","149453899","131340942","112544653","119485423"
"@aws-sdk/credential-providers","133293472","0.00004888","160020","11762172","115745060","213624610","325175500"
"isurl","133250949","0.00004887","230028249","147373617","104585858","89138604","95128419"
"d3-dsv","133135140","0.00004882","63162298","95021025","113178335","154171825","240142220"
"@mongodb-js/saslprep","133102040","0.00004881","0","0","24013910","143084434","232207777"
"tldts","133089984","0.00004881","602425","1891746","4975129","49375918","608604703"
"vue-router","133079011","0.00004880","87091751","110676562","126835057","146244190","194547498"
"@hapi/boom","132800352","0.00004870","109652268","116527045","137023625","151387255","149411570"
"react-input-autosize","132432492","0.00004857","140128552","157142244","173788583","100923484","90179601"
"relay-runtime","132313628","0.00004852","69506799","133530743","121973680","144992148","191564770"
"micromark-extension-gfm-autolink-literal","132193335","0.00004848","13054036","40342171","86782135","166428295","354360041"
"listr","132127918","0.00004845","188697601","164684268","120001350","91953680","95302694"
"listr-update-renderer","131904931","0.00004837","188713961","164547700","119819014","91706181","94737799"
"@firebase/auth-interop-types","131731037","0.00004831","63920418","94517954","114135019","145633307","240448489"
"@storybook/react-docgen-typescript-plugin","131666214","0.00004829","28920211","124580904","159753055","158463682","186613218"
"giget","131663500","0.00004828","0","473953","77357499","187724793","261097757"
"has-cors","131616559","0.00004827","200152216","173715590","115039486","85535255","83640248"
"d3","131444976","0.00004820","73712068","91888450","114626323","150310736","226687303"
"file-selector","131393676","0.00004819","53925263","90693407","121258500","152396022","238695189"
"custom-event","131193038","0.00004811","106674015","126545429","131901640","134174595","156669511"
"eslint-config-standard","130884000","0.00004800","94674987","116486785","133156584","149488632","160613014"
"generic-pool","130841343","0.00004798","41219705","62599999","113817664","174257035","262312312"
"@ts-morph/common","130591643","0.00004789","24026395","104947815","110117590","145425427","268440988"
"@graphql-tools/code-file-loader","130552665","0.00004788","54789720","92607436","130448350","164854641","210063180"
"fast-querystring","130524857","0.00004787","0","3465871","93874390","190657955","234101213"
"msw","130470900","0.00004785","20994534","61499647","116412377","160847388","292600556"
"is-dotfile","130460183","0.00004784","156718890","157443908","111288922","102990951","123858246"
"any-observable","130449057","0.00004784","178321092","161419712","121167166","93203887","98133432"
"mongodb-connection-string-url","130409350","0.00004782","9448356","62592527","116275172","188648117","275082579"
"babel-plugin-transform-object-rest-spread","130372487","0.00004781","193455166","164463260","113704962","90980243","89258808"
"mdast-util-gfm-table","130351872","0.00004780","12973260","40332314","86523412","168700819","343229556"
"parse-glob","130311467","0.00004779","156212981","157083904","111091494","102869398","124299562"
"adler-32","130305715","0.00004779","65336239","111013471","136802530","140337315","198039022"
"brotli","130301598","0.00004778","66020737","100508585","123697170","150723820","210557682"
"plist","130295628","0.00004778","85323020","132028612","116856348","125236225","192033935"
"ansi-wrap","130293732","0.00004778","139089357","142041229","133707844","116300977","120329253"
"@open-draft/until","130158872","0.00004773","20248246","57211313","109779717","157287745","306267341"
"node-gyp-build-optional-packages","130113522","0.00004772","0","23345703","71992842","145145121","279970425"
"crc","130094974","0.00004771","128997909","129729700","153756194","111602507","126388561"
"@pnpm/network.ca-file","130078966","0.00004770","0","9278560","85647157","162678152","262711998"
"pidusage","130010553","0.00004768","50693339","102136719","184998834","150108621","162115254"
"esm","129995762","0.00004767","94125322","123471842","119116676","133697806","179567166"
"@types/luxon","129924633","0.00004765","30037533","57387202","96616988","167741374","297840072"
"@whatwg-node/promise-helpers","129863520","0.00004762","0","0","0","0","129863520"
"headers-polyfill","129859261","0.00004762","0","25927662","88713976","144063643","260731765"
"c8","129839816","0.00004762","41291853","133729067","207064598","132656176","134457388"
"yeast","129601341","0.00004753","197990815","172075081","113476764","83268982","81195063"
"sudo-prompt","129311642","0.00004742","50518944","88790610","174237741","171197185","161813734"
"eslint-plugin-cypress","129280416","0.00004741","70144466","114416541","140954704","148488901","172397468"
"scss-tokenizer","129234254","0.00004739","218399980","170776698","116140049","79352323","61502223"
"micromark-extension-gfm-strikethrough","129211607","0.00004738","13086404","40422041","87008727","167578341","337962525"
"liftoff","129209057","0.00004738","121847639","122183975","124632271","125245003","152136399"
"xmldom","129186926","0.00004738","224314294","148594658","113083722","78479499","81462457"
"micromark-extension-gfm-task-list-item","129185949","0.00004738","12887319","40163068","86448819","166825181","339605358"
"pino-pretty","129084059","0.00004734","31907585","72770061","102574281","162575291","275593078"
"valid-url","128700602","0.00004720","119169834","154460203","122859431","117438648","129574894"
"mdast-util-gfm-task-list-item","128696814","0.00004720","12955103","40208175","86231192","166091317","337998285"
"lru_map","128606767","0.00004716","72221842","137910627","187810497","131093571","113997301"
"listr-silent-renderer","128555096","0.00004714","180371061","160253293","117305954","91116981","93728195"
"mdast-util-gfm-strikethrough","128475531","0.00004711","13017242","40438950","86759059","166832795","335329610"
"find-babel-config","128086439","0.00004697","110949715","124049404","127432808","129670366","148329903"
"lodash.isempty","128055902","0.00004696","78516121","106028212","134595222","144017163","177122795"
"karma","128036651","0.00004695","106998970","123722438","126294676","130185371","152981801"
"archive-type","128007951","0.00004694","187959396","123033605","118805572","107927824","102313362"
"@mswjs/interceptors","127969861","0.00004693","10184084","51805532","104251922","157480265","316127502"
"url-template","127896090","0.00004690","54901787","81869512","102533099","145663398","254512654"
"async-foreach","127743404","0.00004685","218814774","168018975","113744022","78011996","60127253"
"csv-stringify","127599594","0.00004679","46633928","92435671","116116616","162989679","219822079"
"@commitlint/lint","127583402","0.00004679","54427417","88133560","120994382","152413651","221948000"
"mdast-util-gfm","127582274","0.00004679","12981025","40217638","86210610","164826858","333675241"
"mdast-util-gfm-autolink-literal","127567956","0.00004678","13091146","40239919","86521852","165901709","332085155"
"es5-shim","127528708","0.00004677","127265898","186531858","170070824","83679774","70095188"
"micromark-extension-gfm","127469466","0.00004675","12902209","40113232","86366023","165191900","332773969"
"code-block-writer","127442750","0.00004674","30859791","104150723","104641330","143931477","253630430"
"lodash.isarray","127369416","0.00004671","131651889","134912547","131014448","120427941","118840256"
"@commitlint/is-ignored","127337432","0.00004670","54360512","87994384","120375904","152105097","221851265"
"d3-scale-chromatic","127301753","0.00004668","56272189","84553425","107554378","148906207","239222566"
"@commitlint/ensure","127181442","0.00004664","54270871","87551797","119896517","152161856","222026169"
"unicode-trie","127117411","0.00004662","94198966","100368742","110112022","131566449","199340880"
"@commitlint/parse","127071447","0.00004660","54443106","87637542","120000147","151803584","221472858"
"es6-set","127000247","0.00004657","119090634","137690340","141085129","119393412","117741722"
"@commitlint/rules","126944301","0.00004655","54331615","87751630","120258916","152002235","220377113"
"micromark-extension-gfm-tagfilter","126815198","0.00004651","12790545","40105505","86179555","164641930","330358456"
"stdout-stream","126726156","0.00004647","219978937","165311752","111261393","76967572","60111127"
"ts-morph","126723156","0.00004647","24238045","103629064","104811628","139297450","261639596"
"babel-plugin-add-react-displayname","126718047","0.00004647","102522783","151676984","170545992","122982526","85861954"
"lru-memoizer","126702080","0.00004646","53824084","96609579","121830433","149155242","212091065"
"@commitlint/message","126639100","0.00004644","54295645","87397569","118909891","151308530","221283865"
"trim-lines","126474033","0.00004638","21280670","23423867","73723049","156802255","357140328"
"environment","126454512","0.00004637","706","601","792","104098906","528171557"
"tslint","126419357","0.00004636","166655540","143211639","114419477","100427485","107382645"
"chrome-launcher","126418428","0.00004636","52708224","79772009","100636198","152211423","246764286"
"@graphql-codegen/typescript","126369767","0.00004634","46288945","86525666","122485684","161146231","215402311"
"@commitlint/to-lines","126169711","0.00004627","54289567","87164427","118494821","151131441","219768302"
"ultron","126145263","0.00004626","171767430","152441733","122878344","92658810","90980001"
"capture-stack-trace","126088146","0.00004624","166242666","141216556","114302887","99929339","108749282"
"cli-highlight","125740565","0.00004611","76838629","96169754","106944108","148359310","200391025"
"jss","125731463","0.00004611","124096545","142844334","128759244","115351295","117605899"
"@google-cloud/common","125487939","0.00004602","102912394","106752730","96291118","134245177","187238277"
"storybook","125288368","0.00004595","4251890","7588479","71784230","187546252","355270992"
"@commitlint/cli","125272683","0.00004594","53861518","86062155","116594152","151132229","218713362"
"@tailwindcss/node","125261065","0.00004594","0","0","0","270886","250251244"
"meros","125131647","0.00004589","30843266","100720836","139769621","154603008","199721504"
"fast-decode-uri-component","124958500","0.00004583","15986178","41579886","112842989","207890668","246492783"
"is-equal-shallow","124828213","0.00004578","145936996","150793760","107069936","99595659","120744716"
"filename-regex","124805461","0.00004577","146336530","151046869","107326724","99715116","119602067"
"constructs","124759221","0.00004575","33189409","150452612","166062728","120867336","153224023"
"gonzales-pe","124747555","0.00004575","131304175","123108496","107137811","103212957","158974336"
"is-posix-bracket","124682667","0.00004572","145745360","150485114","106932254","99448992","120801617"
"blob","124629167","0.00004570","193187800","151750165","107249054","84866373","86092443"
"@commitlint/format","124619489","0.00004570","53507241","85795461","116402739","149539006","217853001"
"sade","124557368","0.00004568","13128660","67340461","148353388","178650863","215313472"
"@mdx-js/util","124517374","0.00004566","111547856","183809015","171136657","87708505","68384840"
"use-latest","124435868","0.00004563","104356311","148605168","106187827","106866246","156163789"
"vlq","124247519","0.00004556","77023986","87247172","112071367","144288381","200606692"
"html-comment-regex","124095354","0.00004551","274443601","128713680","81555565","62925975","72837950"
"fast-json-patch","124093635","0.00004551","51942748","79202658","146055550","149439593","193827630"
"stylelint-config-standard","124086658","0.00004551","64996421","97486157","120489732","141864752","195596229"
"remark-gfm","124055204","0.00004549","12819799","40049896","85521601","163077112","318807613"
"create-error-class","123926492","0.00004545","162170476","140284237","112253356","97852834","107071560"
"preserve","123903182","0.00004544","145339752","149709598","106012492","98570947","119883122"
"remark","123856974","0.00004542","150621094","136816833","112520723","100509793","118816431"
"regex-cache","123823905","0.00004541","147732581","148584849","104750494","98083949","119967656"
"@samverschueren/stream-to-observable","123772122","0.00004539","175955754","154173140","112482775","87020426","89228516"
"@commitlint/read","123718211","0.00004537","53569809","85078743","114765003","148968073","216209431"
"outvariant","123671429","0.00004535","5254861","45606553","101347652","157428630","308719450"
"reduce-css-calc","123612087","0.00004533","133783223","144597112","131920504","104551375","103208224"
"@sentry/babel-plugin-component-annotate","123445174","0.00004527","0","0","0","52242966","194647382"
"byline","123392139","0.00004525","119849509","126624328","115469626","112992100","142025133"
"class-validator","123320357","0.00004522","44762050","72318523","112652455","154052430","232816327"
"remark-footnotes","123245870","0.00004520","94927936","176779194","173868334","92374616","78279274"
"lodash.map","123164820","0.00004517","112105294","128635240","133191321","115586968","126305279"
"ohash","123123554","0.00004515","0","2490545","14061085","146276329","329666258"
"@commitlint/top-level","123071546","0.00004513","53528468","84677190","113961574","148253458","214937040"
"@vue/reactivity","123061610","0.00004513","13768720","50645599","102495948","169839771","278558014"
"pixelmatch","122974219","0.00004510","88236318","115824766","115878801","124181766","170749447"
"detab","122807975","0.00004504","104593572","179664675","169792098","88059756","71929774"
"workbox-recipes","122749866","0.00004502","12424565","94609266","149275700","159249691","198190109"
"remove-accents","122669392","0.00004499","32971639","81649473","133044778","167076395","198604679"
"merge","122597150","0.00004496","114099875","115722092","115397261","119094812","148671710"
"@csstools/media-query-list-parser","122542101","0.00004494","0","17545","68902630","159543207","261705024"
"recharts","122474053","0.00004491","31888669","50664986","63994759","94191815","371630036"
"axios-retry","122468637","0.00004491","47646016","87046475","115351983","146181121","216117592"
"react-markdown","122316904","0.00004486","42026056","62753206","90623592","139562544","276619123"
"object-path","122287941","0.00004485","173012182","132134388","104734825","100719139","100839172"
"string-hash","122229437","0.00004482","128638926","120841743","110694818","108561409","142410289"
"anser","122144674","0.00004479","109871894","100834629","96798087","115494311","187724453"
"js-sha3","121982765","0.00004473","48536211","123755833","138956683","130145467","168519634"
"vm2","121976062","0.00004473","36090429","199964503","233922249","84047160","55855971"
"is-subset","121898434","0.00004470","126601994","131257422","123140361","114976047","113516347"
"xss","121850778","0.00004469","83198244","130030018","123110295","119355225","153560108"
"symbol.prototype.description","121802602","0.00004467","121875157","179309515","164484762","79659736","63683840"
"uid-safe","121644227","0.00004461","76816343","89038407","140442079","132472210","169452100"
"@yarnpkg/parsers","121606316","0.00004460","7896093","20651219","133331482","188117185","258035603"
"use-composed-ref","121421760","0.00004453","102285237","146608024","103502517","103036730","151676294"
"array-filter","121415080","0.00004453","236784503","151090329","86858612","61684576","70657380"
"decimal.js-light","121258970","0.00004447","33376022","52397869","66678921","95674913","358167127"
"is-redirect","121242049","0.00004446","159504344","138280904","111342069","94070642","103012289"
"html-parse-stringify","121204768","0.00004445","21941701","70131690","110789891","158230406","244930154"
"fast-copy","120958607","0.00004436","24648075","40503152","93903519","165439529","280298761"
"buffer-indexof-polyfill","120850440","0.00004432","65655529","93377495","118325185","139983388","186910604"
"walk-up-path","120792648","0.00004430","13776366","47407971","86940230","151047534","304791139"
"listenercount","120754625","0.00004428","64955607","93676691","118618834","140272786","186249210"
"math-random","120742402","0.00004428","139678424","145300540","104556050","96760167","117416833"
"@types/webidl-conversions","120636627","0.00004424","15012463","64685093","117764535","169560370","236160677"
"@types/react-test-renderer","120590954","0.00004422","93263940","130618961","123516205","123526411","132029255"
"@prisma/config","120393954","0.00004415","0","0","0","0","120393954"
"@juggle/resize-observer","120233239","0.00004409","13672517","48177381","137903393","204278911","197133997"
"koa-compose","120216745","0.00004409","96800510","94498371","92217480","114904592","202662772"
"command-exists","120193925","0.00004408","71839224","95010862","115963972","140919969","177235602"
"airbnb-js-shims","120012394","0.00004401","119027224","176644621","162580130","78661616","63148379"
"consolidate","119998605","0.00004401","143180022","141106565","118774447","99297465","97634526"
"exit-on-epipe","119838226","0.00004395","157780317","201489130","101376278","70894210","67651198"
"cpy","119835891","0.00004395","94812590","169967426","162896479","90243938","81259026"
"@graphql-codegen/core","119737732","0.00004391","47993071","100178954","114557333","146629299","189330007"
"clone-regexp","119675413","0.00004389","130280878","159962446","111571520","93284868","103277357"
"glob-stream","119582809","0.00004385","111253674","115613208","112470501","118068548","140508118"
"@types/linkify-it","119539824","0.00004384","7897117","45064021","137705845","155919075","251113063"
"@smithy/uuid","119494518","0.00004382","0","0","0","0","119494518"
"@sigstore/core","119459102","0.00004381","0","0","77","123578554","234798676"
"js2xmlparser","119386102","0.00004378","55647258","82451563","162851550","155446102","140534041"
"@azure/core-paging","119356473","0.00004377","22587287","58582903","109445238","163345260","242821677"
"stream-combiner2","119329061","0.00004376","87412289","111818952","118056027","122104872","157253166"
"clone-buffer","119293152","0.00004375","102468280","121275087","122399095","123179233","127144065"
"ts-toolbelt","119253848","0.00004373","27595520","99981407","97951225","149169956","221571132"
"signedsource","119245031","0.00004373","56371444","102015888","112120386","137456479","188260962"
"cloneable-readable","119186907","0.00004371","102723062","117589203","118687949","125539607","131394717"
"unzip-response","119155247","0.00004370","159907471","133800602","105745075","92391601","103931486"
"is-node-process","119115147","0.00004368","5115808","45202229","98955721","144758318","301543662"
"di","119092884","0.00004367","95673639","112977880","118548395","122784340","145480169"
"iterare","119025574","0.00004365","36672322","70024312","111229844","151946380","225255016"
"ts-essentials","118942308","0.00004362","122330895","120180047","98413169","98716133","155071296"
"@azure/core-lro","118759481","0.00004355","21805407","58333779","109128716","162131063","242398440"
"piscina","118758939","0.00004355","9287663","63905297","101214892","158856410","260530434"
"dom-serialize","118544608","0.00004347","95322717","112668259","118093167","122207474","144431426"
"@formatjs/fast-memoize","118373533","0.00004341","13515034","49572264","88659423","150858897","289262051"
"@storybook/icons","118338605","0.00004340","0","0","9144299","85750873","260120645"
"@sentry/integrations","118293278","0.00004338","44478804","74705710","103743411","170201282","198337187"
"cookies","118285350","0.00004338","65725167","86266586","96822104","126434259","216178638"
"yamljs","118267315","0.00004337","85913433","113413039","169538698","119608574","102862834"
"bottleneck","118193618","0.00004334","51791969","94863707","100177371","135634522","208500524"
"@apideck/better-ajv-errors","118172709","0.00004334","4403342","90384328","144833121","155369374","195873382"
"victory-vendor","118085690","0.00004330","0","2405626","35037055","81339119","353560963"
"p-all","117965200","0.00004326","91048633","171273156","165503590","87360272","74640351"
"matcher","117961263","0.00004326","81191061","95317475","110585896","120204234","182507651"
"@pnpm/config.env-replace","117947317","0.00004325","0","16722","58750031","153898105","259124410"
"cssfilter","117704693","0.00004317","80223347","125391724","119353244","115294532","148260618"
"git-semver-tags","117688423","0.00004316","85351673","103719695","110912681","123033448","165424621"
"mdast-squeeze-paragraphs","117550851","0.00004311","97004120","174065793","166864923","84241049","65578370"
"home-or-tmp","117535912","0.00004310","133680150","129251007","108614115","99597830","116536462"
"xmlcreate","117465698","0.00004308","53349537","80575041","161275258","153459146","138669511"
"p-pipe","117442411","0.00004307","112644525","125382540","119095469","106447911","123641612"
"@types/markdown-it","117411032","0.00004306","7169111","43020735","134275396","152035830","250554089"
"lodash._getnative","117390104","0.00004305","130235488","122846787","114591590","109922112","109354547"
"remark-squeeze-paragraphs","117373939","0.00004304","96958034","174125444","166836485","84147816","64801917"
"jsdoc-type-pratt-parser","117358914","0.00004304","9139042","44820994","69625641","121898196","341310697"
"isomorphic-unfetch","117272825","0.00004301","33254256","102604240","202765528","133062908","114677193"
"@ardatan/relay-compiler","117173880","0.00004297","0","27385780","94927487","128043800","218338455"
"faker","117165802","0.00004297","119049724","136304959","115710427","102855046","111908857"
"karma-chrome-launcher","116962758","0.00004289","95427366","109566409","116995725","120838507","141985787"
"string-env-interpolation","116702052","0.00004280","55110784","97874026","117644801","136897886","175982764"
"sift","116632057","0.00004277","74040142","94197489","109306648","132137821","173478189"
"vscode-languageserver-textdocument","116368347","0.00004267","21346607","53138208","94651776","165165534","247539610"
"babel-plugin-module-resolver","116299915","0.00004265","90746584","104281230","117300255","125111449","144060057"
"lighthouse-logger","116258248","0.00004263","45289529","65085383","86608648","142363626","241944055"
"specificity","116219699","0.00004262","125394760","150190185","117295020","94557288","93661246"
"is-window","116195955","0.00004261","111695432","175178311","156921704","76980278","60204052"
"node-html-parser","116131750","0.00004259","98238571","90887394","90588966","122913042","178030778"
"keygrip","115994130","0.00004254","66002471","86899037","97479969","120406698","209182479"
