"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class","git","eco_guess","repo_id","canonical_url","license"
"@oclif/core","oclif/core","77873446","1457397","20441303","76505004","117218624","173744902","True","0.00003728","B","https://github.com/oclif/core.git","eco","gh/277612874","","mit"
"@mui/private-theming","mui/material-ui","147720203","5390125","73671661","143772791","206911077","308855363","True","0.00003728","B","https://github.com/mui/material-ui.git","eco","gh/23083156","","mit"
"react-textarea-autosize","andarist/react-textarea-autosize","165515300","172774948","199420050","142645647","131291571","181444287","True","0.00003727","B","https://github.com/andarist/react-textarea-autosize.git","eco","gh/12064766","","mit"
"sponge-case","blakeembrey/change-case","109388758","24634263","88959064","105432438","141125225","186792801","True","0.00003725","B","https://github.com/blakeembrey/change-case.git","eco","gh/9440238","","mit"
"@tanstack/table-core","tanstack/table","91201235","0","3800219","38615886","101169097","221219738","True","0.00003725","B","https://github.com/tanstack/table.git","eco","gh/71487058","","mit"
"zone.js","angular/angular","162639655","109235966","142313598","163894347","181964940","215789425","True","0.00003725","B","https://github.com/angular/angular.git","eco","gh/24195339","","mit"
"queue","jessetane/queue","165379315","70488788","95552731","130550119","222223974","308080965","True","0.00003724","B","https://github.com/jessetane/queue.git","eco","gh/6515079","","mit"
"@emotion/core","emotion-js/emotion","165345497","196939702","231778366","196246941","105910707","95851771","True","0.00003724","B","https://github.com/emotion-js/emotion.git","eco","gh/92570536","","mit"
"is-whitespace-character","wooorm/is-whitespace-character","165386717","169928148","223422312","207882585","118859366","106841177","True","0.00003724","B","https://github.com/wooorm/is-whitespace-character.git","eco","gh/63144556","","mit"
"markdown-escapes","wooorm/markdown-escapes","165335666","169966120","223396479","207841969","118742213","106731552","True","0.00003723","B","https://github.com/wooorm/markdown-escapes.git","eco","gh/63489107","","mit"
"state-toggle","wooorm/state-toggle","165222661","170008284","223465764","207854300","118609600","106175360","True","0.00003721","B","https://github.com/wooorm/state-toggle.git","eco","gh/63485257","","mit"
"@react-native-community/cli-tools","react-native-community/cli","85695953","31575973","58895956","83170972","125326561","129510307","True","0.00003719","B","https://github.com/react-native-community/cli.git","eco","gh/150330224","","mit"
"is-word-character","wooorm/is-word-character","165062361","169866482","223041597","207549037","118616405","106238286","True","0.00003717","B","https://github.com/wooorm/is-word-character.git","eco","gh/63144532","","mit"
"lodash.escape","lodash/lodash","160727348","169560856","166409005","166146272","153637634","147882976","True","0.00003708","B","https://github.com/lodash/lodash.git","eco","gh/3955647","","mit"
"esbuild-register","","150506907","1339419","4718220","86591632","226900398","432984866","True","0.00003705","B","","","","","mit"
"is-window","gearcase/is-window","116195955","111695432","175178311","156921704","76980278","60204052","True","0.00003705","B","https://github.com/gearcase/is-window.git","eco","gh/56029407","","mit"
"@types/d3-ease","definitelytyped/definitelytyped","154345030","20592702","33604081","87719472","155417899","474390997","True","0.00003701","B","https://github.com/definitelytyped/definitelytyped.git","eco","gh/6093316","","mit"
"fuse.js","krisk/fuse","164302155","151576449","180610387","125861805","136048829","227413307","True","0.00003700","B","https://github.com/krisk/fuse.git","eco","gh/4467228","","apache-2.0"
"@csstools/postcss-cascade-layers","csstools/postcss-plugins","160679649","0","60357030","169774859","184554650","228032057","True","0.00003700","B","https://github.com/csstools/postcss-plugins.git","eco","gh/219192307","","mit-0"
"@types/mocha","definitelytyped/definitelytyped","164146056","86270395","123983797","155614827","193131236","261730028","True","0.00003697","B","https://github.com/definitelytyped/definitelytyped.git","eco","gh/6093316","","mit"
"npm-conf","kevva/npm-conf","88257180","102331553","109666567","83835556","70828213","74624013","True","0.00003693","B","https://github.com/kevva/npm-conf.git","eco","gh/92229879","","mit"
"static-eval","browserify/static-eval","137964247","79326906","96891119","117367193","183253053","212982965","True","0.00003692","B","https://github.com/browserify/static-eval.git","eco","gh/11557499","","mit"
"lodash.pick","lodash/lodash","163963709","142160687","187049651","218542209","153350209","118715790","True","0.00003692","B","https://github.com/lodash/lodash.git","eco","gh/3955647","","mit"
"endent","indentjs/endent","147967497","79565372","139926569","167776785","160934616","191634145","True","0.00003692","B","https://github.com/indentjs/endent.git","eco","gh/112839357","","mit"
"typescript-eslint","typescript-eslint/typescript-eslint","147758755","1553819","3107024","2903177","78713550","652516205","True","0.00003692","B","https://github.com/typescript-eslint/typescript-eslint.git","eco","gh/165536154","","mit"
"@date-io/core","dmtrkovalenko/date-io","80305678","46123163","85699401","101284038","85372634","83049156","True","0.00003689","B","https://github.com/dmtrkovalenko/date-io.git","eco","gh/155358782","","mit"
"lru.min","wellwelwel/lru.min","66045514","0","0","0","17379834","114711195","True","0.00003686","B","https://github.com/wellwelwel/lru.min.git","eco","gh/846469830","","mit"
"glogg","gulpjs/glogg","86159399","83776570","83971100","80523083","83793028","98733214","True","0.00003684","B","https://github.com/gulpjs/glogg.git","eco","gh/28576125","","mit"
"@csstools/selector-resolve-nested","csstools/postcss-plugins","63513154","0","0","0","34431565","92594744","True","0.00003684","B","https://github.com/csstools/postcss-plugins.git","eco","gh/219192307","","mit-0"
"serve-favicon","expressjs/serve-favicon","163591557","142795740","204981628","238834545","125731321","105614555","True","0.00003684","B","https://github.com/expressjs/serve-favicon.git","eco","gh/16514286","","mit"
"@graphql-tools/graphql-file-loader","ardatan/graphql-tools","151634933","76711671","126790094","152332391","178025753","224314759","True","0.00003680","B","https://github.com/ardatan/graphql-tools.git","eco","gh/54432168","","mit"
"nodemailer","nodemailer/nodemailer","163369885","78900396","109408354","145018200","183275178","300247298","True","0.00003679","B","https://github.com/nodemailer/nodemailer.git","eco","gh/1272424","","mit-0"
"@commitlint/resolve-extends","conventional-changelog/commitlint","146960682","66494336","106445671","138269889","173425810","250167706","True","0.00003669","B","https://github.com/conventional-changelog/commitlint.git","eco","gh/51575745","","mit"
"quickselect","mourner/quickselect","105255202","40389142","59622985","86413720","120748575","219101588","True","0.00003668","B","https://github.com/mourner/quickselect.git","eco","gh/51921734","","isc"
"slugify","simov/slugify","152498283","75855373","104461636","124288109","174612666","283273635","True","0.00003666","B","https://github.com/simov/slugify.git","eco","gh/8038947","","mit"
"html-parse-stringify","henrikjoreteg/html-parse-stringify","121204768","21941701","70131690","110789891","158230406","244930154","True","0.00003661","B","https://github.com/henrikjoreteg/html-parse-stringify.git","eco","gh/27905915","","mit"
"koa-compose","koajs/compose","120216745","96800510","94498371","92217480","114904592","202662772","True","0.00003657","B","https://github.com/koajs/compose.git","eco","gh/12072895","","mit"
"bottleneck","sgrondin/bottleneck","118193618","51791969","94863707","100177371","135634522","208500524","True","0.00003653","B","https://github.com/sgrondin/bottleneck.git","eco","gh/15886008","","mit"
"@nx/devkit","nrwl/nx","161112719","0","0","45748712","184480352","253109094","True","0.00003648","B","https://github.com/nrwl/nx.git","eco","gh/100061716","","mit"
"@commitlint/execute-rule","conventional-changelog/commitlint","146009025","66514518","104935416","136768175","172497870","249329150","True","0.00003648","B","https://github.com/conventional-changelog/commitlint.git","eco","gh/51575745","","mit"
"@graphql-tools/url-loader","ardatan/graphql-tools","150120295","79267794","125638966","149924891","174913768","220856059","True","0.00003646","B","https://github.com/ardatan/graphql-tools.git","eco","gh/54432168","","mit"
"is-natural-number","shinnn/is-natural-number.js","161805483","209905150","149287241","151496199","146717871","151620954","True","0.00003644","B","https://github.com/shinnn/is-natural-number.js.git","eco","gh/27028333","","mit"
"indexof","","161808542","230257660","187691761","143477623","117879710","129735956","True","0.00003644","B","","","","",""
"@cucumber/messages","cucumber/messages","98209836","9760937","32244458","76859851","147088323","225095614","True","0.00003642","B","https://github.com/cucumber/messages.git","eco","gh/508617978","","mit"
"@mui/styled-engine","mui/material-ui","143780926","5209489","71097482","138330129","200771006","303496527","True","0.00003639","B","https://github.com/mui/material-ui.git","eco","gh/23083156","","mit"
"@jest/snapshot-utils","jestjs/jest","73950418","0","0","0","518114","147382722","True","0.00003639","B","https://github.com/jestjs/jest.git","eco","gh/15062869","","mit"
"ftp","mscdex/node-ftp","161549416","159875619","253331598","219933201","92084940","82521724","True","0.00003638","B","https://github.com/mscdex/node-ftp.git","eco","gh/1589664","","mit"
"postcss-normalize","csstools/postcss-normalize","158721369","119426358","165710385","175985080","159335331","173149691","True","0.00003636","B","https://github.com/csstools/postcss-normalize.git","eco","gh/38538164","","cc0-1.0"
"chart.js","chartjs/chart.js","150848465","76871743","108928786","140716831","177834448","249890520","True","0.00003635","B","https://github.com/chartjs/chart.js.git","eco","gh/8843683","","mit"
"@types/through","definitelytyped/definitelytyped","111214066","50436148","88463838","103468818","128206659","185494869","True","0.00003630","B","https://github.com/definitelytyped/definitelytyped.git","eco","gh/6093316","","mit"
"flagged-respawn","gulpjs/flagged-respawn","141429588","120109178","130319950","137917212","145774281","173027320","True","0.00003628","B","https://github.com/gulpjs/flagged-respawn.git","eco","gh/23653296","","mit"
"nx","nrwl/nx","160185476","6904431","93295689","171188144","235624385","293914733","True","0.00003627","B","https://github.com/nrwl/nx.git","eco","gh/100061716","","mit"
"sqlstring","mysqljs/sqlstring","151251701","73313921","105389165","144469428","186245176","246840817","True","0.00003627","B","https://github.com/mysqljs/sqlstring.git","eco","gh/17160353","","mit"
"babel-preset-fbjs","facebook/fbjs","151661722","87029001","139435776","164947873","181806903","185089057","True","0.00003626","B","https://github.com/facebook/fbjs.git","eco","gh/36469177","","mit"
"qified","jaredwray/qified","7696789","0","0","0","159","15393419","False","0.00003626","B","https://github.com/jaredwray/qified.git","eco","gh/858841627","","mit"
"@apollo/utils.keyvaluecache","apollographql/apollo-utils","87442809","0","25026788","90250739","109667775","124825934","True","0.00003624","B","https://github.com/apollographql/apollo-utils.git","eco","gh/440994334","","mit"
"@radix-ui/react-select","radix-ui/primitives","160881938","0","1411727","46875482","170124573","425115971","True","0.00003623","B","https://github.com/radix-ui/primitives.git","eco","gh/273499522","","mit"
"optimize-css-assets-webpack-plugin","nmfr/optimize-css-assets-webpack-plugin","160861925","253267000","222186909","146172681","98603453","84079583","True","0.00003623","B","https://github.com/nmfr/optimize-css-assets-webpack-plugin.git","eco","gh/49304920","","mit"
"git-url-parse","ionicabizau/git-url-parse","159816282","113220499","139267410","149654223","171709438","225229844","True","0.00003618","B","https://github.com/ionicabizau/git-url-parse.git","eco","gh/33557727","","mit"
"@commitlint/ensure","conventional-changelog/commitlint","127181442","54270871","87551797","119896517","152161856","222026169","True","0.00003617","B","https://github.com/conventional-changelog/commitlint.git","eco","gh/51575745","","mit"
"os-name","sindresorhus/os-name","160421105","152700372","160794031","171766004","147678993","169166129","True","0.00003613","B","https://github.com/sindresorhus/os-name.git","eco","gh/20604616","","mit"
"fined","gulpjs/fined","140742076","119497351","129578868","137391544","145161752","172080869","True","0.00003613","B","https://github.com/gulpjs/fined.git","eco","gh/57102667","","mit"
"@graphql-tools/graphql-tag-pluck","ardatan/graphql-tools","138132485","56801201","95844691","138541193","173492888","225982454","True","0.00003611","B","https://github.com/ardatan/graphql-tools.git","eco","gh/54432168","","mit"
"cosmiconfig-typescript-loader","codex-/cosmiconfig-typescript-loader","144313561","355146","82694557","186239149","195576714","256702243","True","0.00003610","B","https://github.com/codex-/cosmiconfig-typescript-loader.git","eco","gh/430496690","","mit"
"@commitlint/message","conventional-changelog/commitlint","126639100","54295645","87397569","118909891","151308530","221283865","True","0.00003605","B","https://github.com/conventional-changelog/commitlint.git","eco","gh/51575745","","mit"
"js-levenshtein","gustf/js-levenshtein","159931371","109987295","128956861","167535891","168209608","224967200","True","0.00003602","B","https://github.com/gustf/js-levenshtein.git","eco","gh/91267227","","mit"
"cfb","sheetjs/js-cfb","106933320","66956004","78475438","101669024","113520299","174045838","True","0.00003602","B","https://github.com/sheetjs/js-cfb.git","eco","gh/12626004","","apache-2.0"
"preact","preactjs/preact","159827808","36791556","76896067","125344965","193678471","366427984","True","0.00003599","B","https://github.com/preactjs/preact.git","eco","gh/42283287","","mit"
"trim-lines","wooorm/trim-lines","126474033","21280670","23423867","73723049","156802255","357140328","True","0.00003598","B","https://github.com/wooorm/trim-lines.git","eco","gh/38967206","","mit"
"plist","tootallnate/plist.js","130295628","85323020","132028612","116856348","125236225","192033935","True","0.00003594","B","https://github.com/tootallnate/plist.js.git","eco","gh/814137","","mit"
"@commitlint/to-lines","conventional-changelog/commitlint","126169711","54289567","87164427","118494821","151131441","219768302","True","0.00003594","B","https://github.com/conventional-changelog/commitlint.git","eco","gh/51575745","","mit"
"@csstools/postcss-trigonometric-functions","csstools/postcss-plugins","155944566","0","54683895","166661691","181679483","220753196","True","0.00003593","B","https://github.com/csstools/postcss-plugins.git","eco","gh/219192307","","mit-0"
"scss-tokenizer","sasstools/scss-tokenizer","129234254","218399980","170776698","116140049","79352323","61502223","True","0.00003591","B","https://github.com/sasstools/scss-tokenizer.git","eco","gh/35789286","","mit"
"@types/jsonfile","definitelytyped/definitelytyped","58892401","8897962","6142424","41438187","92711283","145272150","True","0.00003585","B","https://github.com/definitelytyped/definitelytyped.git","eco","gh/6093316","","mit"
"cmd-shim","npm/cmd-shim","140533578","71540899","106111997","133172227","164817609","227025158","True","0.00003581","B","https://github.com/npm/cmd-shim.git","eco","gh/9133549","","isc"
"kdbush","mourner/kdbush","84076112","25914372","46506736","76790748","102905339","168263365","True","0.00003581","B","https://github.com/mourner/kdbush.git","eco","gh/55738791","","isc"
"truncate-utf8-bytes","parshap/truncate-utf8-bytes","87011283","52023741","67505845","82395487","96140172","136991172","True","0.00003578","B","https://github.com/parshap/truncate-utf8-bytes.git","eco","gh/45677357","","wtfpl"
"babel-generator","babel/babel","142940497","169505502","173158648","124321484","114539587","133177268","True","0.00003577","B","https://github.com/babel/babel.git","eco","gh/24560307","","mit"
"@aws-sdk/client-cognito-identity","aws/aws-sdk-js-v3","153082648","15716328","35425780","141914055","230833521","341523557","True","0.00003575","B","https://github.com/aws/aws-sdk-js-v3.git","eco","gh/87228090","","apache-2.0"
"math-random","michaelrhodes/math-random","120742402","139678424","145300540","104556050","96760167","117416833","True","0.00003573","B","https://github.com/michaelrhodes/math-random.git","eco","gh/97094386","","cc0-1.0"
"@module-federation/sdk","module-federation/core","76535970","0","0","33437","21856654","207717821","True","0.00003566","B","https://github.com/module-federation/core.git","eco","gh/306976345","","mit"
"dotenv-defaults","mrsteele/dotenv-defaults","85947070","144624364","105401518","64544860","54246675","60917937","True","0.00003565","B","https://github.com/mrsteele/dotenv-defaults.git","eco","gh/128222662","","mit"
"mdast-util-find-and-replace","syntax-tree/mdast-util-find-and-replace","133556858","12387266","44287949","92227015","175123986","343758077","True","0.00003564","B","https://github.com/syntax-tree/mdast-util-find-and-replace.git","eco","gh/304857459","","mit"
"is-dotfile","jonschlinkert/is-dotfile","130460183","156718890","157443908","111288922","102990951","123858246","True","0.00003562","B","https://github.com/jonschlinkert/is-dotfile.git","eco","gh/29657407","","mit"
"@iarna/toml","iarna/iarna-toml","113483259","73358227","127106194","117192048","107481834","142277996","True","0.00003560","B","https://github.com/iarna/iarna-toml.git","eco","gh/69302018","","isc"
"@firebase/installations","firebase/firebase-js-sdk","85966372","44905193","63771878","72157717","92607646","156389429","True","0.00003557","B","https://github.com/firebase/firebase-js-sdk.git","eco","gh/89290483","","apache-2.0"
"download","kevva/download","143504207","238880378","154886801","122820008","102308073","98625776","True","0.00003557","B","https://github.com/kevva/download.git","eco","gh/12325488","","mit"
"@commitlint/is-ignored","conventional-changelog/commitlint","127337432","54360512","87994384","120375904","152105097","221851265","True","0.00003551","B","https://github.com/conventional-changelog/commitlint.git","eco","gh/51575745","","mit"
"@types/react-router-dom","definitelytyped/definitelytyped","157651358","122579502","161565851","167998663","155713791","180398985","True","0.00003550","B","https://github.com/definitelytyped/definitelytyped.git","eco","gh/6093316","","mit"
"cookie-parser","expressjs/cookie-parser","157580219","105850103","131487855","148779465","171938934","229844741","True","0.00003549","B","https://github.com/expressjs/cookie-parser.git","eco","gh/16866357","","mit"
"elegant-spinner","sindresorhus/elegant-spinner","142241005","194608064","174636030","130251439","103978031","107731463","True","0.00003549","B","https://github.com/sindresorhus/elegant-spinner.git","eco","gh/40804487","","mit"
"@graphql-tools/json-file-loader","ardatan/graphql-tools","145699315","75156746","121567178","146376936","171039627","214356091","True","0.00003546","B","https://github.com/ardatan/graphql-tools.git","eco","gh/54432168","","mit"
"@commitlint/parse","conventional-changelog/commitlint","127071447","54443106","87637542","120000147","151803584","221472858","True","0.00003545","B","https://github.com/conventional-changelog/commitlint.git","eco","gh/51575745","","mit"
"custom-event","webmodules/custom-event","131193038","106674015","126545429","131901640","134174595","156669511","True","0.00003543","B","https://github.com/webmodules/custom-event.git","eco","gh/28934500","","mit"
"is-svg","sindresorhus/is-svg","157326193","311673016","172478951","117247391","88882383","96349228","True","0.00003543","B","https://github.com/sindresorhus/is-svg.git","eco","gh/19000107","","mit"
"@commitlint/rules","conventional-changelog/commitlint","126944301","54331615","87751630","120258916","152002235","220377113","True","0.00003542","B","https://github.com/conventional-changelog/commitlint.git","eco","gh/51575745","","mit"
"@rollup/plugin-commonjs","rollup/plugins","157287854","51539940","87066152","137175693","194058941","316598545","True","0.00003542","B","https://github.com/rollup/plugins.git","eco","gh/203607977","","mit"
"cli-progress","npkgz/cli-progress","155081942","58986306","106387329","189692704","187928828","232414544","True","0.00003540","B","https://github.com/npkgz/cli-progress.git","eco","gh/47921134","","mit"
"write-json-file","sindresorhus/write-json-file","144237631","146181759","169809036","149342657","116692871","139161835","True","0.00003539","B","https://github.com/sindresorhus/write-json-file.git","eco","gh/41783992","","mit"
"react-element-to-jsx-string","algolia/react-element-to-jsx-string","156782247","85438426","146070343","186289726","219257300","146855442","True","0.00003531","B","https://github.com/algolia/react-element-to-jsx-string.git","eco","gh/44347124","","mit"
"@types/aws-lambda","definitelytyped/definitelytyped","156622946","45469068","81252330","134550901","201387759","320454676","True","0.00003527","B","https://github.com/definitelytyped/definitelytyped.git","eco","gh/6093316","","mit"
"react-syntax-highlighter","react-syntax-highlighter/react-syntax-highlighter","156529463","159800623","222248617","143620489","109508771","147468817","True","0.00003525","B","https://github.com/react-syntax-highlighter/react-syntax-highlighter.git","eco","gh/50480643","","mit"
"pug-walk","pugjs/pug","74541983","62089811","68201282","71652396","77095670","93670758","True","0.00003525","B","https://github.com/pugjs/pug.git","eco","gh/734934","","mit"
"@aws-sdk/credential-provider-cognito-identity","aws/aws-sdk-js-v3","150818404","15431719","34552084","139997022","227936499","336174700","True","0.00003524","B","https://github.com/aws/aws-sdk-js-v3.git","eco","gh/87228090","","apache-2.0"
"promise.allsettled","es-shims/promise.allsettled","150363094","139198193","200933840","187972677","117399912","106310848","True","0.00003521","B","https://github.com/es-shims/promise.allsettled.git","eco","gh/177898459","","mit"
"react-inspector","storybookjs/react-inspector","156310513","118796743","180511241","234559502","139147749","108537334","True","0.00003520","B","https://github.com/storybookjs/react-inspector.git","eco","gh/54451461","","mit"
"zustand","pmndrs/zustand","156085399","6033706","30496864","92875748","187421624","463599055","True","0.00003515","B","https://github.com/pmndrs/zustand.git","eco","gh/180328715","","mit"
"amp","tj/node-amp","65965872","36469671","51279008","99415617","70307754","72357312","True","0.00003506","B","https://github.com/tj/node-amp.git","eco","gh/13914870","","mit"
"@types/supertest","definitelytyped/definitelytyped","155627545","59936558","101937721","139007196","190472199","286784054","True","0.00003505","B","https://github.com/definitelytyped/definitelytyped.git","eco","gh/6093316","","mit"
"react-scripts","react/create-react-app","155305563","126164234","167324561","171954729","149436431","161647864","True","0.00003497","B","https://github.com/react/create-react-app.git","eco","gh/63537249","","mit"
"@noble/curves","paulmillr/noble-curves","109831673","0","722","19397407","93337972","326590594","True","0.00003495","B","https://github.com/paulmillr/noble-curves.git","eco","gh/573750299","","mit"
"@open-draft/until","kettanaito/until-async","130158872","20248246","57211313","109779717","157287745","306267341","True","0.00003490","B","https://github.com/kettanaito/until-async.git","eco","gh/249745612","","mit"
"fast-url-parser","petkaantonov/urlparser","154844695","65768943","138820967","195191289","225422768","149019508","True","0.00003487","B","https://github.com/petkaantonov/urlparser.git","eco","gh/15479669","","mit"
"vlq","rich-harris/vlq","124247519","77023986","87247172","112071367","144288381","200606692","True","0.00003487","B","https://github.com/rich-harris/vlq.git","eco","gh/24567888","","mit"
"which-pm-runs","zkochan/packages","154631410","214271360","159000978","133002582","118611226","148270908","True","0.00003482","B","https://github.com/zkochan/packages.git","eco","gh/150865266","","mit"
"binary","substack/node-binary","154583303","103808286","133678940","149028986","166466896","219933411","True","0.00003481","B","https://github.com/substack/node-binary.git","eco","","","mit"
"@mui/core-downloads-tracker","mui/material-ui","144558420","0","18080108","113612315","179986293","266554965","True","0.00003478","B","https://github.com/mui/material-ui.git","eco","gh/23083156","","mit"
"@vue/runtime-dom","vuejs/core","111514415","12730707","44054587","85266137","156040255","259480393","True","0.00003476","B","https://github.com/vuejs/core.git","eco","gh/137078487","","mit"
"@tailwindcss/node","tailwindlabs/tailwindcss","125261065","0","0","0","270886","250251244","True","0.00003476","B","https://github.com/tailwindlabs/tailwindcss.git","eco","gh/106017343","","mit"
"@gar/promise-retry","wraithgar/node-promise-retry","0","0","0","0","0","0","False","0.00003466","B","https://github.com/wraithgar/node-promise-retry.git","eco","gh/1162052785","","mit"
"url-to-options","stevenvachon/url-to-options","138212868","229463512","149865195","110606463","97913916","103215257","True","0.00003464","B","https://github.com/stevenvachon/url-to-options.git","eco","gh/93461807","","mit"
"@codemirror/state","codemirror/state","47838675","727631","11004624","36357992","64922466","126180666","True","0.00003461","B","https://github.com/codemirror/state.git","eco","gh/325329160","","mit"
"apollo-server-types","","83093386","80376736","112352362","96851224","65880624","60005988","True","0.00003460","B","","","","","mit"
"es6-shim","paulmillr/es6-shim","147657565","125619913","196069913","228529813","102874439","85193751","True","0.00003460","B","https://github.com/paulmillr/es6-shim.git","eco","gh/3046507","","mit"
"postcss-selector-matches","postcss/postcss-selector-matches","153243438","230931163","222195860","140004324","94057986","79027861","True","0.00003451","B","https://github.com/postcss/postcss-selector-matches.git","eco","gh/34774253","","mit"
"@actions/http-client","actions/toolkit","109606668","23484831","59052388","87272842","143265337","234957944","True","0.00003449","B","https://github.com/actions/toolkit.git","eco","gh/182299236","","mit"
"@mdx-js/mdx","mdx-js/mdx","152928662","98274168","178699337","187477971","139073188","161118650","True","0.00003444","B","https://github.com/mdx-js/mdx.git","eco","gh/115229134","","mit"
"d3-zoom","d3/d3-zoom","149071709","56753719","88812727","120698910","173489180","305604010","True","0.00003441","B","https://github.com/d3/d3-zoom.git","eco","gh/57910253","","isc"
"hey-listen","mattgperry/hey-listen","70972590","28999021","61654054","79575464","86082062","98552353","True","0.00003436","B","https://github.com/mattgperry/hey-listen.git","eco","gh/132743618","","mit"
"fast-querystring","anonrig/fast-querystring","130524857","0","3465871","93874390","190657955","234101213","True","0.00003432","B","https://github.com/anonrig/fast-querystring.git","eco","gh/532342875","","mit"
"lighthouse-logger","googlechrome/lighthouse","116258248","45289529","65085383","86608648","142363626","241944055","True","0.00003431","B","https://github.com/googlechrome/lighthouse.git","eco","gh/53370988","","apache-2.0"
"@floating-ui/react","floating-ui/floating-ui","114972075","0","12006","27785491","119687012","312403791","True","0.00003430","B","https://github.com/floating-ui/floating-ui.git","eco","gh/54994103","","mit"
"@reduxjs/toolkit","reduxjs/redux-toolkit","142813744","37218426","85883656","130657840","176446004","283862797","True","0.00003429","B","https://github.com/reduxjs/redux-toolkit.git","eco","gh/123732482","","mit"
"graphql-config","graphql-hive/graphql-config","152214004","87986656","145224892","145252500","171814785","210791189","True","0.00003428","B","https://github.com/graphql-hive/graphql-config.git","eco","gh/64470436","","mit"
"realpath-native","simenb/realpath-native","152193910","235277395","175831838","133634026","108873180","107353113","True","0.00003427","B","https://github.com/simenb/realpath-native.git","eco","gh/114526283","","mit"
"sigmund","isaacs/sigmund","152000424","168614106","188664090","179424760","111922505","111376661","True","0.00003423","B","https://github.com/isaacs/sigmund.git","eco","gh/5400673","","isc"
"json-schema-to-ts","thomasaribart/json-schema-to-ts","54198339","898796","55950492","38519300","60422528","115200583","True","0.00003423","B","https://github.com/thomasaribart/json-schema-to-ts.git","eco","gh/279603897","","mit"
"cardinal","thlorenz/cardinal","149763573","119813394","139279503","155817557","157072124","176835291","True","0.00003420","B","https://github.com/thlorenz/cardinal.git","eco","gh/6304398","","mit"
"@sentry/cli","getsentry/sentry-cli","151482266","51394026","89121371","128116784","185437971","303341180","True","0.00003411","B","https://github.com/getsentry/sentry-cli.git","eco","gh/51176043","","fsl-1.1-mit"
"jsonpath-plus","jsonpath-plus/jsonpath","151185691","42715488","78498584","130582308","201350609","302781469","True","0.00003405","B","https://github.com/jsonpath-plus/jsonpath.git","eco","gh/1716525","","mit"
"@vue/server-renderer","vuejs/core","108236730","3628613","38884629","83748685","156702191","258219532","True","0.00003402","B","https://github.com/vuejs/core.git","eco","gh/137078487","","mit"
"js-sha3","emn178/js-sha3","121982765","48536211","123755833","138956683","130145467","168519634","True","0.00003400","B","https://github.com/emn178/js-sha3.git","eco","gh/31202685","","mit"
"app-root-path","inxilpro/node-app-root-path","143947509","119802062","127369106","133068691","149328554","190169135","True","0.00003400","C","https://github.com/inxilpro/node-app-root-path.git","eco","gh/22725615","","mit"
"npm-run-all","mysticatea/npm-run-all","150926232","111614828","143002614","157769271","153609200","188635251","True","0.00003399","C","https://github.com/mysticatea/npm-run-all.git","eco","gh/32727687","","mit"
"es-toolkit","toss/es-toolkit","79814495","0","0","0","2950721","156678269","True","0.00003396","C","https://github.com/toss/es-toolkit.git","eco","gh/791801483","","mit"
"micromark-extension-gfm-table","micromark/micromark-extension-gfm-table","135313263","13027941","40249766","86621766","169532362","367134481","True","0.00003394","C","https://github.com/micromark/micromark-extension-gfm-table.git","eco","gh/296349943","","mit"
"lru-memoizer","jfromaniello/lru-memoizer","126702080","53824084","96609579","121830433","149155242","212091065","True","0.00003393","C","https://github.com/jfromaniello/lru-memoizer.git","eco","gh/52803988","","mit"
"cuint","pierrec/js-cuint","81044736","65725754","81034073","88468514","81230621","88764719","True","0.00003392","C","https://github.com/pierrec/js-cuint.git","eco","gh/15551604","","mit"
"url-template","bramstein/url-template","127896090","54901787","81869512","102533099","145663398","254512654","True","0.00003390","C","https://github.com/bramstein/url-template.git","eco","gh/6359971","","bsd-3-clause"
"style-search","davidtheclark/style-search","150446072","112512707","154719602","178875099","154296909","151826047","True","0.00003388","C","https://github.com/davidtheclark/style-search.git","eco","gh/60933909","","isc"
"babel-plugin-transform-es2015-modules-commonjs","babel/babel","115623524","138150820","132016940","107009157","96402011","104538694","True","0.00003388","C","https://github.com/babel/babel.git","eco","gh/24560307","","mit"
"@react-spring/shared","pmndrs/react-spring","69126039","13945032","39882411","63559997","93070790","135171969","True","0.00003380","C","https://github.com/pmndrs/react-spring.git","eco","gh/124257233","","mit"
"object.omit","jonschlinkert/object.omit","149752086","163903158","167160665","137186845","131311191","149198571","True","0.00003372","C","https://github.com/jonschlinkert/object.omit.git","eco","gh/24348370","","mit"
"postcss-color-gray","postcss/postcss-color-gray","149325586","223255465","217270723","137603838","91520428","76977476","True","0.00003363","C","https://github.com/postcss/postcss-color-gray.git","eco","gh/25908326","","isc"
"resolve-protobuf-schema","mafintosh/resolve-protobuf-schema","64122386","29710952","44001118","59950244","71993523","114956094","True","0.00003360","C","https://github.com/mafintosh/resolve-protobuf-schema.git","eco","gh/25109162","","mit"
"css-selector-tokenizer","css-modules/css-selector-tokenizer","146378136","198590106","164582662","137446253","114549896","116721764","True","0.00003359","C","https://github.com/css-modules/css-selector-tokenizer.git","eco","gh/36491438","","mit"
"@opentelemetry/instrumentation-undici","open-telemetry/opentelemetry-js-contrib","143290144","0","0","0","28535005","258045283","True","0.00003359","C","https://github.com/open-telemetry/opentelemetry-js-contrib.git","eco","gh/255986659","","apache-2.0"
