package,license,fetched_at
instructor,mit,2026-04-27T15:10:37Z
intel-cmplr-lib-ur,,2026-04-27T15:10:37Z
intel-openmp,,2026-04-27T15:10:37Z
intelhex,bsd-3-clause,2026-04-27T15:10:37Z
interegular,mit,2026-04-27T15:10:37Z
interface-meta,mit,2026-04-27T15:10:37Z
intervaltree,apache-2.0,2026-04-27T15:10:37Z
invoke,bsd-2-clause,2026-04-27T15:10:37Z
iopath,,2026-04-27T15:10:37Z
ip3country,isc,2026-04-27T15:10:37Z
ipaddress,python-2.0,2026-04-27T15:10:37Z
ipdb,bsd-3-clause,2026-04-27T15:10:37Z
ipydatawidgets,bsd-3-clause,2026-04-27T15:10:37Z
ipykernel,bsd-3-clause,2026-04-27T15:10:37Z
ipyleaflet,mit,2026-04-27T15:10:37Z
ipympl,bsd-3-clause,2026-04-27T15:10:37Z
ipython,bsd-3-clause,2026-04-27T15:10:37Z
ipython-genutils,bsd-3-clause,2026-04-27T15:10:37Z
ipython-pygments-lexers,bsd-3-clause,2026-04-27T15:10:37Z
ipyvolume,mit,2026-04-27T15:10:37Z
ipyvue,mit,2026-04-27T15:10:37Z
ipyvuetify,mit,2026-04-27T15:10:37Z
ipywebrtc,mit,2026-04-27T15:10:37Z
ipywidgets,bsd-3-clause,2026-04-27T15:10:37Z
iso3166,mit,2026-04-27T15:10:37Z
iso8601,mit,2026-04-27T15:10:37Z
isodate,bsd-3-clause,2026-04-27T15:10:37Z
isoduration,isc,2026-04-27T15:10:37Z
isort,mit,2026-04-27T15:10:37Z
itemadapter,bsd-3-clause,2026-04-27T15:10:37Z
itemloaders,bsd-3-clause,2026-04-27T15:10:37Z
iterative-telemetry,apache-2.0,2026-04-27T15:10:37Z
itsdangerous,bsd-3-clause,2026-04-27T15:10:37Z
itypes,bsd-3-clause,2026-04-27T15:10:37Z
j2cli,,2026-04-27T15:10:37Z
jaconv,,2026-04-27T15:10:37Z
jaraco-classes,mit,2026-04-27T15:10:37Z
jaraco-collections,mit,2026-04-27T15:10:37Z
jaraco-compat,mit,2026-04-27T15:10:37Z
jaraco-context,mit,2026-04-27T15:10:37Z
jaraco-develop,mit,2026-04-27T15:10:37Z
jaraco-env,mit,2026-04-27T15:10:37Z
jaraco-functools,mit,2026-04-27T15:10:37Z
jaraco-itertools,mit,2026-04-27T15:10:37Z
jaraco-logging,mit,2026-04-27T15:10:37Z
jaraco-mongodb,,2026-04-27T15:10:37Z
jaraco-packaging,mit,2026-04-27T15:10:37Z
jaraco-path,mit,2026-04-27T15:10:37Z
jaraco-services,mit,2026-04-27T15:10:37Z
jaraco-structures,mit,2026-04-27T15:10:37Z
jaraco-text,mit,2026-04-27T15:10:37Z
jaraco-ui,mit,2026-04-27T15:10:37Z
jaraco-vcs,mit,2026-04-27T15:10:37Z
jaraco-versioning,mit,2026-04-27T15:10:37Z
jaraco-windows,mit,2026-04-27T15:10:37Z
javaproperties,mit,2026-04-27T15:10:37Z
jax,apache-2.0,2026-04-27T15:10:37Z
jaxlib,apache-2.0,2026-04-27T15:10:37Z
jaxtyping,mit,2026-04-27T15:10:37Z
jaydebeapi,lgpl-2.1,2026-04-27T15:10:37Z
jdcal,bsd-3-clause,2026-04-27T15:10:37Z
jedi,mit,2026-04-27T15:10:37Z
jeepney,mit,2026-04-27T15:10:37Z
jellyfish,mit,2026-04-27T15:10:37Z
jieba,mit,2026-04-27T15:10:37Z
jikanpy,mit,2026-04-27T15:10:37Z
jinja2,bsd-3-clause,2026-04-27T15:10:37Z
jinja2-humanize-extension,bsd-3-clause,2026-04-27T15:10:37Z
jinja2-time,mit,2026-04-27T15:10:37Z
jinxed,mpl-2.0,2026-04-27T15:10:37Z
jira,bsd-3-clause,2026-04-27T15:10:37Z
jiter,mit,2026-04-27T15:10:37Z
jmespath,mit,2026-04-27T15:10:37Z
joblib,bsd-3-clause,2026-04-27T15:10:37Z
joblibspark,apache-2.0,2026-04-27T15:10:37Z
josepy,apache-2.0,2026-04-27T15:10:37Z
joserfc,bsd-3-clause,2026-04-27T15:10:37Z
jproperties,bsd-3-clause,2026-04-27T15:10:37Z
jpype1,apache-2.0,2026-04-27T15:10:37Z
jq,bsd-2-clause,2026-04-27T15:10:37Z
js2py,mit,2026-04-27T15:10:37Z
jsbeautifier,mit,2026-04-27T15:10:37Z
jschema-to-python,mit,2026-04-27T15:10:37Z
jsii,apache-2.0,2026-04-27T15:10:37Z
json-delta,bsd-3-clause,2026-04-27T15:10:37Z
json-log-formatter,mit,2026-04-27T15:10:37Z
json-logic,mit,2026-04-27T15:10:37Z
json-merge-patch,,2026-04-27T15:10:37Z
json-repair,mit,2026-04-27T15:10:37Z
json5,apache-2.0,2026-04-27T15:10:37Z
jsonconversion,bsd-3-clause,2026-04-27T15:10:37Z
jsondiff,mit,2026-04-27T15:10:37Z
jsonlines,bsd-3-clause,2026-04-27T15:10:37Z
jsonmerge,mit,2026-04-27T15:10:37Z
jsonpatch,bsd-3-clause,2026-04-27T15:10:37Z
jsonpath-ng,apache-2.0,2026-04-27T15:10:37Z
jsonpath-python,mit,2026-04-27T15:10:37Z
jsonpath-rw,apache-2.0,2026-04-27T15:10:37Z
jsonpickle,bsd-3-clause,2026-04-27T15:10:37Z
jsonpointer,bsd-3-clause,2026-04-27T15:10:37Z
jsonref,mit,2026-04-27T15:10:37Z
jsonschema,mit,2026-04-27T15:10:37Z
jsonschema-path,apache-2.0,2026-04-27T15:10:37Z
jsonschema-spec,apache-2.0,2026-04-27T15:10:37Z
jsonschema-specifications,mit,2026-04-27T15:10:37Z
junit-xml,mit,2026-04-27T15:10:37Z
junitparser,apache-2.0,2026-04-27T15:10:37Z
jupyter,bsd-3-clause,2026-04-27T15:10:37Z
jupyter-client,bsd-3-clause,2026-04-27T15:10:37Z
jupyter-console,bsd-3-clause,2026-04-27T15:10:37Z
jupyter-core,bsd-3-clause,2026-04-27T15:10:37Z
jupyter-events,bsd-3-clause,2026-04-27T15:10:37Z
jupyter-leaflet,mit,2026-04-27T15:10:37Z
jupyter-lsp,bsd-3-clause,2026-04-27T15:10:37Z
jupyter-server,bsd-3-clause,2026-04-27T15:10:37Z
jupyter-server-terminals,bsd-3-clause,2026-04-27T15:10:37Z
jupyterlab,bsd-3-clause,2026-04-27T15:10:37Z
jupyterlab-pygments,bsd-3-clause,2026-04-27T15:10:37Z
jupyterlab-server,bsd-3-clause,2026-04-27T15:10:37Z
jupyterlab-widgets,bsd-3-clause,2026-04-27T15:10:37Z
jwcrypto,lgpl-3.0-or-later,2026-04-27T15:10:37Z
jwt,apache-2.0,2026-04-27T15:10:37Z
kafka-python,apache-2.0,2026-04-27T15:10:37Z
kaitaistruct,mit,2026-04-27T15:10:37Z
kaleido,,2026-04-27T15:10:37Z
kazoo,apache-2.0,2026-04-27T15:10:37Z
keep-alive,mit,2026-04-27T15:10:37Z
keras,,2026-04-27T15:10:37Z
keras-applications,mit,2026-04-27T15:10:37Z
keras-nightly,,2026-04-27T15:10:37Z
keras-preprocessing,mit,2026-04-27T15:10:37Z
keyring,mit,2026-04-27T15:10:37Z
keyrings-alt,mit,2026-04-27T15:10:37Z
keyrings-google-artifactregistry-auth,apache-2.0,2026-04-27T15:10:37Z
keystoneauth1,apache-2.0,2026-04-27T15:10:37Z
kfp,apache-2.0,2026-04-27T15:10:37Z
kfp-pipeline-spec,,2026-04-27T15:10:37Z
kfp-server-api,,2026-04-27T15:10:37Z
kgb,mit,2026-04-27T15:10:37Z
kiwisolver,bsd-3-clause,2026-04-27T15:10:37Z
knack,mit,2026-04-27T15:10:37Z
koalas,,2026-04-27T15:10:37Z
kombu,bsd-3-clause,2026-04-27T15:10:37Z
korean-lunar-calendar,mit,2026-04-27T15:10:37Z
kornia,apache-2.0,2026-04-27T15:10:37Z
kornia-rs,apache-2.0,2026-04-27T15:10:37Z
krb5,mit,2026-04-27T15:10:37Z
kubernetes,apache-2.0,2026-04-27T15:10:37Z
kubernetes-asyncio,apache-2.0,2026-04-27T15:10:37Z
langchain,mit,2026-04-27T15:10:37Z
langchain-anthropic,mit,2026-04-27T15:10:37Z
langchain-aws,mit,2026-04-27T15:10:37Z
langchain-classic,mit,2026-04-27T15:10:37Z
langchain-community,mit,2026-04-27T15:10:37Z
langchain-core,mit,2026-04-27T15:10:37Z
langchain-google-community,mit,2026-04-27T15:10:37Z
langchain-google-genai,mit,2026-04-27T15:10:37Z
langchain-google-vertexai,mit,2026-04-27T15:10:37Z
langchain-openai,mit,2026-04-27T15:10:37Z
langchain-tests,mit,2026-04-27T15:10:37Z
langchain-text-splitters,mit,2026-04-27T15:10:37Z
langcodes,mit,2026-04-27T15:10:37Z
langdetect,apache-2.0,2026-04-27T15:10:37Z
langfuse,mit,2026-04-27T15:10:37Z
langgraph,mit,2026-04-27T15:10:37Z
langgraph-checkpoint,mit,2026-04-27T15:10:37Z
langgraph-prebuilt,mit,2026-04-27T15:10:37Z
langgraph-sdk,mit,2026-04-27T15:10:37Z
langsmith,mit,2026-04-27T15:10:37Z
language-data,mit,2026-04-27T15:10:37Z
lark,mit,2026-04-27T15:10:37Z
lark-parser,mit,2026-04-27T15:10:37Z
latex2mathml,mit,2026-04-27T15:10:37Z
launchdarkly-eventsource,apache-2.0,2026-04-27T15:10:37Z
launchdarkly-server-sdk,apache-2.0,2026-04-27T15:10:37Z
lazy-loader,bsd-3-clause,2026-04-27T15:10:37Z
lazy-object-proxy,bsd-2-clause,2026-04-27T15:10:37Z
ldap3,lgpl-3.0,2026-04-27T15:10:37Z
leather,mit,2026-04-27T15:10:37Z
legacy-api-wrap,mpl-2.0,2026-04-27T15:10:37Z
legacy-cgi,psf-2.0,2026-04-27T15:10:37Z
levenshtein,gpl-2.0-or-later,2026-04-27T15:10:37Z
libclang,apache-2.0,2026-04-27T15:10:37Z
libcst,mit,2026-04-27T15:10:37Z
librabbitmq,mpl-1.0,2026-04-27T15:10:37Z
librosa,isc,2026-04-27T15:10:37Z
librt,mit,2026-04-27T15:10:37Z
license-expression,apache-2.0,2026-04-27T15:10:37Z
lifelines,mit,2026-04-27T15:10:37Z
lightgbm,mit,2026-04-27T15:10:37Z
lightning,apache-2.0,2026-04-27T15:10:37Z
lightning-utilities,apache-2.0,2026-04-27T15:10:37Z
limits,mit,2026-04-27T15:10:37Z
line-profiler,,2026-04-27T15:10:37Z
linecache2,python-2.0,2026-04-27T15:10:37Z
linkify-it-py,mit,2026-04-27T15:10:37Z
lit,apache-2.0,2026-04-27T15:10:37Z
lit-nlp,apache-2.0,2026-04-27T15:10:37Z
litellm,mit,2026-04-27T15:10:37Z
litestar,mit,2026-04-27T15:10:37Z
litestar-htmx,mit,2026-04-27T15:10:37Z
llama-cloud,mit,2026-04-27T15:10:37Z
llama-cloud-services,mit,2026-04-27T15:10:37Z
llama-cpp-python,mit,2026-04-27T15:10:37Z
llama-index,mit,2026-04-27T15:10:37Z
llama-index-core,mit,2026-04-27T15:10:37Z
llama-index-embeddings-openai,mit,2026-04-27T15:10:37Z
llama-index-indices-managed-llama-cloud,mit,2026-04-27T15:10:37Z
llama-index-instrumentation,mit,2026-04-27T15:10:37Z
llama-index-llms-openai,mit,2026-04-27T15:10:37Z
llama-index-workflows,mit,2026-04-27T15:10:37Z
llama-parse,mit,2026-04-27T15:10:37Z
llguidance,mit,2026-04-27T15:10:37Z
llm-sandbox,,2026-04-27T15:10:37Z
llvmlite,bsd-2-clause and apache-2.0 with llvm-exception,2026-04-27T15:10:37Z
lm-format-enforcer,mit,2026-04-27T15:10:37Z
lmdb,,2026-04-27T15:10:37Z
locket,bsd-3-clause,2026-04-27T15:10:37Z
lockfile,mit,2026-04-27T15:10:37Z
locust,mit,2026-04-27T15:10:37Z
logbook,bsd-3-clause,2026-04-27T15:10:37Z
logfire-api,mit,2026-04-27T15:10:37Z
logging-azure-rest,mit,2026-04-27T15:10:37Z
logistro,,2026-04-27T15:10:37Z
loguru,mit,2026-04-27T15:10:37Z
looker-sdk,mit,2026-04-27T15:10:37Z
lru-dict,mit,2026-04-27T15:10:37Z
lunarcalendar,mit,2026-04-27T15:10:37Z
lunardate,gpl-2.0,2026-04-27T15:10:37Z
lupa,,2026-04-27T15:10:37Z
lxml,bsd-3-clause,2026-04-27T15:10:37Z
lxml-html-clean,bsd-3-clause,2026-04-27T15:10:37Z
lz4,bsd-3-clause,2026-04-27T15:10:37Z
m2crypto,bsd-2-clause,2026-04-27T15:10:37Z
macholib,mit,2026-04-27T15:10:37Z
magicattr,mit,2026-04-27T15:10:37Z
makefun,bsd-3-clause,2026-04-27T15:10:37Z
mako,mit,2026-04-27T15:10:37Z
mangum,mit,2026-04-27T15:10:37Z
manifold3d,apache-2.0,2026-04-27T15:10:37Z
mapbox-earcut,isc,2026-04-27T15:10:37Z
marisa-trie,mit and (bsd-2-clause or lgpl-2.1-or-later),2026-04-27T15:10:37Z
markdown,bsd-3-clause,2026-04-27T15:10:37Z
markdown-it-py,mit,2026-04-27T15:10:37Z
markdown2,mit,2026-04-27T15:10:37Z
markdownify,mit,2026-04-27T15:10:37Z
markupsafe,bsd-3-clause,2026-04-27T15:10:37Z
marshmallow,mit,2026-04-27T15:10:37Z
marshmallow-dataclass,mit,2026-04-27T15:10:37Z
marshmallow-enum,mit,2026-04-27T15:10:37Z
marshmallow-oneofschema,mit,2026-04-27T15:10:37Z
marshmallow-sqlalchemy,mit,2026-04-27T15:10:37Z
mashumaro,apache-2.0,2026-04-27T15:10:37Z
matplotlib,python-2.0,2026-04-27T15:10:37Z
matplotlib-inline,,2026-04-27T15:10:37Z
maturin,mit or apache-2.0,2026-04-27T15:10:37Z
maxminddb,apache-2.0,2026-04-27T15:10:37Z
mbstrdecoder,mit,2026-04-27T15:10:37Z
mccabe,mit,2026-04-27T15:10:37Z
mcp,mit,2026-04-27T15:10:37Z
mdit-py-plugins,mit,2026-04-27T15:10:37Z
mdurl,mit,2026-04-27T15:10:37Z
mecab-ko,bsd-3-clause,2026-04-27T15:10:37Z
mecab-ko-dic,,2026-04-27T15:10:37Z
mediapipe,apache-2.0,2026-04-27T15:10:37Z
memoization,mit,2026-04-27T15:10:37Z
memory-profiler,bsd-3-clause,2026-04-27T15:10:37Z
memray,apache-2.0,2026-04-27T15:10:37Z
mercantile,bsd-3-clause,2026-04-27T15:10:37Z
mergedeep,mit,2026-04-27T15:10:37Z
meson,apache-2.0,2026-04-27T15:10:37Z
meson-python,mit,2026-04-27T15:10:37Z
methodtools,bsd-3-clause,2026-04-27T15:10:37Z
microsoft-kiota-abstractions,mit,2026-04-27T15:10:37Z
microsoft-kiota-authentication-azure,mit,2026-04-27T15:10:37Z
microsoft-kiota-http,mit,2026-04-27T15:10:37Z
microsoft-kiota-serialization-json,mit,2026-04-27T15:10:37Z
microsoft-kiota-serialization-text,mit,2026-04-27T15:10:37Z
microsoft-security-utilities-secret-masker,mit,2026-04-27T15:10:37Z
milvus-lite,,2026-04-27T15:10:37Z
minify-html,mit,2026-04-27T15:10:37Z
minimal-snowplow-tracker,apache-2.0,2026-04-27T15:10:37Z
minio,apache-2.0,2026-04-27T15:10:37Z
mistral-common,apache-2.0,2026-04-27T15:10:37Z
mistune,bsd-3-clause,2026-04-27T15:10:37Z
mitmproxy,mit,2026-04-27T15:10:37Z
mitmproxy-linux,,2026-04-27T15:10:37Z
mitmproxy-macos,mit,2026-04-27T15:10:37Z
mitmproxy-rs,,2026-04-27T15:10:37Z
mitmproxy-windows,lgpl-3.0-or-later,2026-04-27T15:10:37Z
mixpanel,apache-2.0,2026-04-27T15:10:37Z
mizani,bsd-3-clause,2026-04-27T15:10:37Z
mkdocs,bsd-3-clause,2026-04-27T15:10:37Z
mkdocs-autorefs,isc,2026-04-27T15:10:37Z
mkdocs-get-deps,mit,2026-04-27T15:10:37Z
mkdocs-include-markdown-plugin,apache-2.0,2026-04-27T15:10:37Z
mkdocs-material,mit,2026-04-27T15:10:37Z
mkdocs-material-extensions,mit,2026-04-27T15:10:37Z
mkdocstrings,isc,2026-04-27T15:10:37Z
mkdocstrings-python,isc,2026-04-27T15:10:37Z
ml-collections,apache-2.0,2026-04-27T15:10:37Z
ml-dtypes,apache-2.0,2026-04-27T15:10:37Z
mlflow,apache-2.0,2026-04-27T15:10:37Z
mlflow-skinny,apache-2.0,2026-04-27T15:10:37Z
mlflow-tracing,apache-2.0,2026-04-27T15:10:37Z
mlx,mit,2026-04-27T15:10:37Z
mlx-cpu,mit,2026-04-27T15:10:37Z
mlx-cuda-12,mit,2026-04-27T15:10:37Z
mlx-cuda-13,mit,2026-04-27T15:10:37Z
mlx-lm,mit,2026-04-27T15:10:37Z
mlx-metal,mit,2026-04-27T15:10:37Z
mlxtend,bsd-3-clause,2026-04-27T15:10:37Z
mmh3,mit,2026-04-27T15:10:37Z
mock,bsd-3-clause,2026-04-27T15:10:37Z
modal,apache-2.0,2026-04-27T15:10:37Z
model-hosting-container-standards,apache-2.0,2026-04-27T15:10:37Z
modin,,2026-04-27T15:10:37Z
mongoengine,mit,2026-04-27T15:10:37Z
mongomock,isc,2026-04-27T15:10:37Z
monotonic,apache-2.0,2026-04-27T15:10:37Z
more-itertools,mit,2026-04-27T15:10:37Z
moreorless,mit,2026-04-27T15:10:37Z
moto,apache-2.0,2026-04-27T15:10:37Z
motor,apache-2.0,2026-04-27T15:10:37Z
moviepy,mit,2026-04-27T15:10:37Z
mozfile,mpl-2.0,2026-04-27T15:10:37Z
mozlog,mpl-2.0,2026-04-27T15:10:37Z
mozsystemmonitor,,2026-04-27T15:10:37Z
mozterm,mpl-2.0,2026-04-27T15:10:37Z
mpmath,bsd-3-clause,2026-04-27T15:10:37Z
mrseql,,2026-04-27T15:10:37Z
mrsqm,,2026-04-27T15:10:37Z
msal,mit,2026-04-27T15:10:37Z
msal-extensions,mit,2026-04-27T15:10:37Z
msgpack,apache-2.0,2026-04-27T15:10:37Z
msgpack-python,apache-2.0,2026-04-27T15:10:37Z
msgraph-core,mit,2026-04-27T15:10:37Z
msgraphfs,mit,2026-04-27T15:10:37Z
msgspec,bsd-3-clause,2026-04-27T15:10:37Z
msoffcrypto-tool,mit,2026-04-27T15:10:37Z
msrest,mit,2026-04-27T15:10:37Z
msrestazure,mit,2026-04-27T15:10:37Z
mss,mit,2026-04-27T15:10:37Z
multi-key-dict,mit,2026-04-27T15:10:37Z
multidict,,2026-04-27T15:10:37Z
multimethod,apache-2.0,2026-04-27T15:10:37Z
multipart,mit,2026-04-27T15:10:37Z
multipledispatch,,2026-04-27T15:10:37Z
multiprocess,bsd-3-clause,2026-04-27T15:10:37Z
multitasking,apache-2.0,2026-04-27T15:10:37Z
multivolumefile,lgpl-2.1-or-later,2026-04-27T15:10:37Z
munch,mit,2026-04-27T15:10:37Z
munkres,apache-2.0,2026-04-27T15:10:37Z
murmurhash,mit,2026-04-27T15:10:37Z
mutagen,gpl-2.0-or-later,2026-04-27T15:10:37Z
mycdp,mit,2026-04-27T15:10:37Z
mypy,mit,2026-04-27T15:10:37Z
mypy-boto3-appflow,mit,2026-04-27T15:10:37Z
mypy-boto3-athena,mit,2026-04-27T15:10:37Z
mypy-boto3-batch,mit,2026-04-27T15:10:37Z
mypy-boto3-cloudformation,mit,2026-04-27T15:10:37Z
mypy-boto3-dynamodb,mit,2026-04-27T15:10:37Z
mypy-boto3-ec2,mit,2026-04-27T15:10:37Z
mypy-boto3-ecr,mit,2026-04-27T15:10:37Z
mypy-boto3-glue,mit,2026-04-27T15:10:37Z
mypy-boto3-iam,mit,2026-04-27T15:10:37Z
mypy-boto3-lambda,mit,2026-04-27T15:10:37Z
mypy-boto3-rds,mit,2026-04-27T15:10:37Z
mypy-boto3-redshift-data,mit,2026-04-27T15:10:37Z
mypy-boto3-s3,mit,2026-04-27T15:10:37Z
mypy-boto3-secretsmanager,mit,2026-04-27T15:10:37Z
mypy-boto3-sqs,mit,2026-04-27T15:10:37Z
mypy-boto3-ssm,mit,2026-04-27T15:10:37Z
mypy-boto3-stepfunctions,mit,2026-04-27T15:10:37Z
mypy-boto3-sts,mit,2026-04-27T15:10:37Z
mypy-extensions,,2026-04-27T15:10:37Z
mypy-protobuf,,2026-04-27T15:10:37Z
mysql-connector,gpl-2.0,2026-04-27T15:10:37Z
mysql-connector-python,gpl-2.0,2026-04-27T15:10:37Z
mysqlclient,gpl-2.0-or-later,2026-04-27T15:10:37Z
myst-parser,mit,2026-04-27T15:10:37Z
naked,mit,2026-04-27T15:10:37Z
named,mit,2026-04-27T15:10:37Z
nameparser,lgpl-2.1,2026-04-27T15:10:37Z
namex,,2026-04-27T15:10:37Z
narwhals,mit,2026-04-27T15:10:37Z
natsort,mit,2026-04-27T15:10:37Z
nbclassic,bsd-3-clause,2026-04-27T15:10:37Z
nbclient,bsd-3-clause,2026-04-27T15:10:37Z
nbconvert,bsd-3-clause,2026-04-27T15:10:37Z
nbformat,bsd-3-clause,2026-04-27T15:10:37Z
ndg-httpsclient,bsd-3-clause,2026-04-27T15:10:37Z
ndindex,mit,2026-04-27T15:10:37Z
ndjson,gpl-3.0,2026-04-27T15:10:37Z
neo4j,apache-2.0 and python-2.0,2026-04-27T15:10:37Z
nest-asyncio,bsd-3-clause,2026-04-27T15:10:37Z
nested-lookup,,2026-04-27T15:10:37Z
netaddr,bsd-3-clause,2026-04-27T15:10:37Z
netcdf4,mit,2026-04-27T15:10:37Z
netifaces,mit,2026-04-27T15:10:37Z
networkx,bsd-3-clause,2026-04-27T15:10:37Z
newrelic,apache-2.0,2026-04-27T15:10:37Z
nexus-rpc,mit,2026-04-27T15:10:37Z
nh3,mit,2026-04-27T15:10:37Z
ninja,apache-2.0,2026-04-27T15:10:37Z
nltk,apache-2.0,2026-04-27T15:10:37Z
node-semver,mit,2026-04-27T15:10:37Z
nodeenv,bsd-3-clause,2026-04-27T15:10:37Z
nose,lgpl-2.1,2026-04-27T15:10:37Z
notebook,bsd-3-clause,2026-04-27T15:10:37Z
notebook-shim,bsd-3-clause,2026-04-27T15:10:37Z
notion-client,mit,2026-04-27T15:10:37Z
nox,apache-2.0,2026-04-27T15:10:37Z
nr-date,mit,2026-04-27T15:10:37Z
nr-stream,mit,2026-04-27T15:10:37Z
nr-util,mit,2026-04-27T15:10:37Z
ntlm-auth,mit,2026-04-27T15:10:37Z
nuitka,agpl-3.0-or-later,2026-04-27T15:10:37Z
num2words,lgpl-2.1,2026-04-27T15:10:37Z
numba,bsd-3-clause,2026-04-27T15:10:37Z
numcodecs,mit,2026-04-27T15:10:37Z
numexpr,mit,2026-04-27T15:10:37Z
numpy,bsd-3-clause and 0bsd and mit and zlib and cc0-1.0,2026-04-27T15:10:37Z
nvidia-cublas,,2026-04-27T15:10:37Z
nvidia-cublas-cu11,,2026-04-27T15:10:37Z
nvidia-cublas-cu12,licenseref-nvidia-proprietary,2026-04-27T15:10:37Z
nvidia-cuda-cccl,,2026-04-27T15:10:37Z
nvidia-cuda-cccl-cu12,,2026-04-27T15:10:37Z
nvidia-cuda-crt,,2026-04-27T15:10:37Z
nvidia-cuda-culibos,,2026-04-27T15:10:37Z
nvidia-cuda-cupti,,2026-04-27T15:10:37Z
nvidia-cuda-cupti-cu11,,2026-04-27T15:10:37Z
nvidia-cuda-cupti-cu12,,2026-04-27T15:10:37Z
nvidia-cuda-cuxxfilt,,2026-04-27T15:10:37Z
nvidia-cuda-nvcc,,2026-04-27T15:10:37Z
nvidia-cuda-nvrtc,,2026-04-27T15:10:37Z
nvidia-cuda-nvrtc-cu11,,2026-04-27T15:10:37Z
nvidia-cuda-nvrtc-cu12,,2026-04-27T15:10:37Z
nvidia-cuda-opencl,,2026-04-27T15:10:37Z
nvidia-cuda-profiler-api,,2026-04-27T15:10:37Z
nvidia-cuda-runtime,,2026-04-27T15:10:37Z
nvidia-cuda-runtime-cu11,,2026-04-27T15:10:37Z
nvidia-cuda-runtime-cu12,,2026-04-27T15:10:37Z
nvidia-cuda-sanitizer-api,,2026-04-27T15:10:37Z
nvidia-cuda-tileiras,,2026-04-27T15:10:37Z
nvidia-cudnn-cu11,,2026-04-27T15:10:37Z
nvidia-cudnn-cu12,,2026-04-27T15:10:37Z
nvidia-cudnn-cu13,,2026-04-27T15:10:37Z
nvidia-cudnn-frontend,,2026-04-27T15:10:37Z
nvidia-cufft,,2026-04-27T15:10:37Z
nvidia-cufft-cu11,,2026-04-27T15:10:37Z
nvidia-cufft-cu12,,2026-04-27T15:10:37Z
nvidia-cufile,,2026-04-27T15:10:37Z
nvidia-cufile-cu12,,2026-04-27T15:10:37Z
nvidia-curand,,2026-04-27T15:10:37Z
nvidia-curand-cu11,,2026-04-27T15:10:37Z
nvidia-curand-cu12,,2026-04-27T15:10:37Z
nvidia-cusolver,,2026-04-27T15:10:37Z
nvidia-cusolver-cu11,,2026-04-27T15:10:37Z
nvidia-cusolver-cu12,,2026-04-27T15:10:37Z
nvidia-cusparse,,2026-04-27T15:10:37Z
nvidia-cusparse-cu11,,2026-04-27T15:10:37Z
nvidia-cusparse-cu12,,2026-04-27T15:10:37Z
nvidia-cusparselt-cu12,,2026-04-27T15:10:37Z
nvidia-cusparselt-cu13,,2026-04-27T15:10:37Z
nvidia-cutlass-dsl,,2026-04-27T15:10:37Z
nvidia-ml-py,bsd-3-clause,2026-04-27T15:10:37Z
nvidia-nccl-cu11,,2026-04-27T15:10:37Z
nvidia-nccl-cu12,,2026-04-27T15:10:37Z
nvidia-nccl-cu13,,2026-04-27T15:10:37Z
nvidia-npp,,2026-04-27T15:10:37Z
nvidia-nvfatbin,,2026-04-27T15:10:37Z
nvidia-nvjitlink,,2026-04-27T15:10:37Z
nvidia-nvjitlink-cu12,,2026-04-27T15:10:37Z
nvidia-nvjpeg,,2026-04-27T15:10:37Z
nvidia-nvml-dev,,2026-04-27T15:10:37Z
nvidia-nvptxcompiler,,2026-04-27T15:10:37Z
nvidia-nvshmem-cu12,,2026-04-27T15:10:37Z
nvidia-nvshmem-cu13,,2026-04-27T15:10:37Z
nvidia-nvtx,,2026-04-27T15:10:37Z
nvidia-nvtx-cu11,,2026-04-27T15:10:37Z
nvidia-nvtx-cu12,,2026-04-27T15:10:37Z
nvidia-nvvm,,2026-04-27T15:10:37Z
o365,apache-2.0,2026-04-27T15:10:37Z
oauth2client,apache-2.0,2026-04-27T15:10:37Z
oauthlib,bsd-3-clause,2026-04-27T15:10:37Z
objsize,bsd-3-clause,2026-04-27T15:10:37Z
oci,apache-2.0,2026-04-27T15:10:37Z
odfpy,apache-2.0,2026-04-27T15:10:37Z
office365-rest-python-client,mit,2026-04-27T15:10:37Z
oldest-supported-numpy,,2026-04-27T15:10:37Z
olefile,bsd-3-clause,2026-04-27T15:10:37Z
ollama,mit,2026-04-27T15:10:37Z
omegaconf,bsd-3-clause,2026-04-27T15:10:37Z
onnx,apache-2.0,2026-04-27T15:10:37Z
onnxruntime,mit,2026-04-27T15:10:37Z
onnxruntime-gpu,mit,2026-04-27T15:10:37Z
open-clip-torch,mit,2026-04-27T15:10:37Z
openai,apache-2.0,2026-04-27T15:10:37Z
openai-harmony,,2026-04-27T15:10:37Z
openapi-core,bsd-3-clause,2026-04-27T15:10:37Z
openapi-pydantic,mit,2026-04-27T15:10:37Z
openapi-schema-validator,bsd-3-clause,2026-04-27T15:10:37Z
openapi-spec-validator,apache-2.0,2026-04-27T15:10:37Z
opencensus,apache-2.0,2026-04-27T15:10:37Z
opencensus-context,apache-2.0,2026-04-27T15:10:37Z
opencensus-ext-azure,apache-2.0,2026-04-27T15:10:37Z
opencensus-ext-logging,apache-2.0,2026-04-27T15:10:37Z
opencv-contrib-python,apache-2.0,2026-04-27T15:10:37Z
opencv-python,apache-2.0,2026-04-27T15:10:37Z
opencv-python-headless,apache-2.0,2026-04-27T15:10:37Z
