"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"treeline","2634394","0.00006307","1870398","1413732","724879","1889473","7273488"
"linkme","2627641","0.00006290","47320","91661","541698","2718071","9739458"
"linkme-impl","2627454","0.00006290","47362","91909","541683","2717120","9739197"
"proptest-derive","2626310","0.00006287","429008","1004289","1724885","3039331","6934039"
"cookie-factory","2625336","0.00006285","438307","812171","1656715","4475075","5744414"
"serde-transcode","2625330","0.00006285","166872","284745","817031","2516353","9341650"
"thousands","2624150","0.00006282","150963","1013456","2144812","3707019","6104501"
"sctk-adwaita","2621658","0.00006276","0","214741","1349792","2899614","8644147"
"alloy-primitives","2613977","0.00006258","0","0","112378","3561458","9396049"
"solana-program","2613571","0.00006257","249767","1068643","1074753","4406853","6267843"
"gpu-descriptor","2612230","0.00006254","465299","902824","1566857","2936089","7190081"
"discard","2610858","0.00006250","2624428","3430510","2348084","1464359","3186911"
"btoi","2608666","0.00006245","27680","206179","3289819","4806627","4713027"
"migrations_internals","2606958","0.00006241","814412","1334383","2366850","3476296","5042851"
"glutin_glx_sys","2596211","0.00006215","321306","515470","984471","1868740","9291069"
"rust-stemmers","2595555","0.00006214","100855","300779","2074892","4202932","6298317"
"actix-cors","2590543","0.00006202","594507","954666","2188634","3465693","5749216"
"gpu-alloc","2585198","0.00006189","475627","916694","1628933","3005662","6899076"
"region","2583861","0.00006186","1197046","3420049","2209944","2441183","3651084"
"substrait","2582535","0.00006182","0","1975","285632","3895113","8729959"
"topological-sort","2576432","0.00006168","137577","827856","2290299","2984534","6641898"
"cxxbridge-cmd","2567791","0.00006147","169560","150917","270831","1142448","11105199"
"qstring","2567608","0.00006147","1161574","1356139","1371427","4147974","4800927"
"schnorrkel","2567117","0.00006146","573081","893997","2089374","4539619","4739517"
"cranelift-wasm","2563667","0.00006137","895922","1689715","2577871","4489579","3165248"
"primal-check","2558450","0.00006125","228128","452669","996894","1840038","9274525"
"scoped_threadpool","2558238","0.00006124","1896079","3566477","3081255","1972957","2274423"
"xkeysym","2556990","0.00006121","0","0","156329","2802998","9825623"
"aws-endpoint","2556429","0.00006120","44949","1694418","5624837","4578711","839233"
"smol","2553994","0.00006114","522248","718655","1736680","3833832","5958558"
"cid","2553683","0.00006113","485592","791828","1570334","4135405","5785257"
"varint-rs","2550349","0.00006105","1073","65468","597671","4022251","8065284"
"get-size-derive","2549570","0.00006104","0","8340","591620","4124598","8023292"
"migrations_macros","2546321","0.00006096","762359","1281848","2309203","3403854","4974345"
"retry","2543140","0.00006088","727107","1208421","1604318","3720661","5455195"
"parse-display-derive","2543136","0.00006088","172366","407597","884168","2147790","9103762"
"actix","2542889","0.00006088","1171434","1608830","2267491","3578590","4088103"
"fail","2542677","0.00006087","457042","1357579","4245849","3234477","3418442"
"multihash-derive","2540809","0.00006083","749626","1582166","2741632","3761528","3869093"
"parse-display","2540334","0.00006081","172014","407191","878330","2137326","9106810"
"ct-codecs","2539871","0.00006080","138647","685248","1920673","5350143","4604648"
"async-tungstenite","2539357","0.00006079","845763","1172543","2046987","3365462","5266032"
"aws-sdk-dynamodb","2535920","0.00006071","2556","268116","1302340","3681727","7424865"
"indoc-impl","2534221","0.00006067","4102894","3381891","2227007","1580708","1378606"
"transpose","2531970","0.00006061","215884","414511","951672","1665226","9412560"
"diesel_migrations","2531913","0.00006061","723768","1250903","2309511","3395346","4980041"
"rust-argon2","2528612","0.00006053","2611784","1857927","1615464","1994636","4563249"
"libudev-sys","2523196","0.00006040","870612","1418358","2083307","3557002","4686703"
"jsonrpsee-client-transport","2520553","0.00006034","101","752411","1923319","4169544","5757393"
"stdweb-internal-macros","2520253","0.00006033","2575525","3364265","2257404","1380051","3024022"
"aws-lc-fips-sys","2517069","0.00006026","0","137","6017","1126884","11452311"
"embed-resource","2516080","0.00006023","304573","462672","1416320","3172070","7224767"
"endi","2515841","0.00006023","0","0","215","1892905","10686088"
"xdg","2515506","0.00006022","1174076","1007102","1744238","3230332","5421784"
"spirv","2515367","0.00006022","125825","821298","1534528","3016030","7079154"
"bitpacking","2514615","0.00006020","304996","653729","2108360","3992703","5513291"
"rmpv","2512797","0.00006016","282582","401043","980942","2047556","8851863"
"get-size","2510478","0.00006010","0","8290","592264","4123142","7828695"
"ratelimit","2507950","0.00006004","87782","109318","61936","3715767","8564949"
"try_map","2507769","0.00006003","343","658","613023","4111674","7813150"
"stdweb-internal-runtime","2507611","0.00006003","2570615","3353935","2244816","1363982","3004711"
"syn-mid","2507574","0.00006003","818256","1243636","3057075","4297920","3120983"
"stdweb-derive","2507336","0.00006002","2571220","3351410","2244980","1362739","3006335"
"mur3","2506258","0.00006000","1502","5403","369323","4086775","8068290"
"envy","2504754","0.00005996","955026","1607308","2309039","3155958","4496441"
"atomic-polyfill","2503227","0.00005993","312500","1113522","3319714","3602763","4167636"
"derive-getters","2502838","0.00005992","210733","1403520","1788510","2441715","6669715"
"objc2-core-data","2502343","0.00005991","0","0","0","2308852","10202865"
"pq-sys","2500080","0.00005985","837512","1390571","2272972","3351414","4647931"
"frame-metadata","2496699","0.00005977","214024","776149","1544471","3419917","6528938"
"tokio-serde","2496441","0.00005976","932847","999073","1868069","3294386","5387834"
"rustc_version_runtime","2496123","0.00005976","98827","1366123","2260549","1934744","6820376"
"atomicwrites","2495941","0.00005975","284089","626240","2087544","5026982","4454852"
"turmoil","2493917","0.00005970","0","196","140312","4159117","8169962"
"sluice","2493045","0.00005968","741192","1283502","1905196","3306073","5229265"
"gpu-descriptor-types","2492483","0.00005967","450563","834935","1510043","2856798","6810080"
"bson","2490672","0.00005963","1041173","1365771","1913823","2521845","5610749"
"khronos-egl","2485919","0.00005951","386729","851977","1497937","2907919","6785035"
"glutin_wgl_sys","2485429","0.00005950","133563","239155","658382","2169618","9226430"
"rustfft","2484906","0.00005949","206566","448363","920487","1645075","9204040"
"target-triple","2484224","0.00005947","0","0","395","719117","11701612"
"users","2482845","0.00005944","1459560","1971217","2127386","2300724","4555339"
"parity-wasm","2476206","0.00005928","1726833","2372442","2150475","2968723","3162560"
"gpu-alloc-types","2474567","0.00005924","444013","835612","1517461","2875889","6699861"
"wasmtime-asm-macros","2466581","0.00005905","0","293986","2616332","4734817","4687772"
"simd-abstraction","2465007","0.00005901","112","131544","1577619","4526519","6089241"
"clocksource","2462008","0.00005894","4931","7938","65136","3664740","8567297"
"sqlx-rt","2455714","0.00005879","848584","2584813","4307272","2036162","2501743"
"slog-stdlog","2453840","0.00005874","1033509","1815076","2156624","2714446","4549549"
"ignore-result","2453116","0.00005873","1232","4560","458824","4035656","7765309"
"encoding","2450947","0.00005867","1471630","2374227","2681320","2789731","2937828"
"jsonrpc-core","2446799","0.00005858","1591567","2027127","1916535","2744407","3954359"
"wasmtime-jit-icache-coherence","2445915","0.00005855","0","32560","2327077","4777084","5092858"
"pnet_macros","2444004","0.00005851","387381","1088670","1730683","3068357","5944933"
"tz-rs","2440097","0.00005841","0","151437","735848","1783037","9530167"
"const_panic","2436571","0.00005833","143","244220","1561592","3275958","7100942"
"libp2p","2434301","0.00005828","690180","1185800","1929215","3449207","4917104"
"jsonrpsee-ws-client","2432233","0.00005823","242373","926167","1835232","3628234","5529159"
"aes-gcm-siv","2431981","0.00005822","118906","431116","1233867","3325006","7051012"
"wasmtime-runtime","2430841","0.00005819","809512","1648268","2853022","4164560","2678845"
"encoding-index-japanese","2426598","0.00005809","1454574","2356040","2663303","2752688","2906387"
"encoding-index-simpchinese","2426118","0.00005808","1454387","2355394","2663242","2751876","2905693"
"encoding-index-korean","2426005","0.00005808","1453783","2355746","2662980","2751817","2905699"
"encoding-index-tradchinese","2425811","0.00005807","1452349","2355713","2663382","2751852","2905759"
"ruint","2424647","0.00005805","0","4787","353373","3297633","8467443"
"encoding-index-singlebyte","2424536","0.00005804","1452996","2354863","2661610","2750061","2903150"
"encoding_index_tests","2422941","0.00005800","1451026","2355414","2662241","2746695","2899331"
"gix-shallow","2421575","0.00005797","0","0","0","14527","12093351"
"RustyXML","2420040","0.00005793","165252","448211","678178","1823140","8985422"
"serde_v8","2419917","0.00005793","95951","166364","500967","1798985","9537320"
"p521","2419407","0.00005792","32","103","24281","1523190","10549431"
"cucumber","2418734","0.00005790","6801","217076","764644","2125473","8979679"
"az","2418669","0.00005790","188677","449778","939967","1815798","8699125"
"gherkin","2418142","0.00005789","1690","240285","762791","2102065","8983879"
"libp2p-swarm","2418095","0.00005789","680568","1185908","1930457","3413483","4880061"
"pnet_macros_support","2415601","0.00005783","384149","998894","1729778","3040903","5924283"
"cucumber-codegen","2414278","0.00005780","6470","215795","761289","2116679","8971160"
"notify-types","2413872","0.00005779","0","0","0","279812","11789548"
"synthez-core","2413337","0.00005777","3617","239153","763816","2099671","8960430"
"synthez-codegen","2413262","0.00005777","3629","239108","763646","2099699","8960229"
"synthez","2413154","0.00005777","3593","238899","763480","2099541","8960261"
"cucumber-expressions","2412958","0.00005777","2503","238557","761876","2099820","8962036"
"robust","2408521","0.00005766","128856","560317","1333547","2990094","7029793"
"failsafe","2407411","0.00005763","37527","43060","148584","3706379","8101507"
"jsonrpsee-proc-macros","2394892","0.00005733","295245","884837","1897149","3365032","5532199"
"foundationdb-sys","2393889","0.00005731","3312","25355","651477","3660261","7629040"
"foundationdb","2393644","0.00005730","3135","25100","650932","3658698","7630359"
"foundationdb-gen","2392818","0.00005728","2948","24835","651148","3656488","7628673"
"foundationdb-macros","2389983","0.00005722","0","22537","650031","3652183","7625166"
"yada","2389906","0.00005721","5597","83676","1339773","8849805","1670682"
"android-activity","2388723","0.00005719","0","1308","681333","2231137","9029841"
"wasmtime-types","2387185","0.00005715","102426","1388910","2741318","4670688","3032586"
"replace_with","2387066","0.00005715","111219","191595","697107","1236284","9699125"
"streaming-iterator","2381846","0.00005702","87270","505146","821076","1428722","9067018"
"pnet_packet","2378559","0.00005694","366777","970903","1686467","2997312","5871337"
"gloo-net","2378029","0.00005693","0","347541","1546876","2882877","7112853"
"rangemap","2375051","0.00005686","34744","135761","782864","2731221","8190669"
"accesskit","2374932","0.00005685","81","15745","1212809","2672252","7973774"
"emath","2373503","0.00005682","149508","365406","1118216","2380458","7853931"
"kurbo","2369789","0.00005673","221943","339642","914213","2743577","7629571"
"float_next_after","2369762","0.00005673","85211","511015","1541749","2828669","6882167"
"wayland-commons","2368981","0.00005671","909896","1370214","2360420","2311983","4892393"
"str-buf","2364249","0.00005660","430331","1151598","3025893","2317594","4895830"
"as-raw-xcb-connection","2359474","0.00005648","0","0","165790","2551733","9079849"
"geo","2357660","0.00005644","227755","638043","1283567","2778812","6860124"
"objc2-quartz-core","2350659","0.00005627","0","0","0","1448050","10305249"
"env_home","2350630","0.00005627","0","0","0","39423","11713728"
"scraper","2350438","0.00005627","157316","359929","1256304","3211228","6767413"
"x509-cert","2349472","0.00005625","0","121741","419581","2202766","9003273"
"wayland-protocols-plasma","2349305","0.00005624","0","668","83498","2276939","9385420"
"indent_write","2340993","0.00005604","454741","1244082","1624755","2356988","6024399"
"io-close","2338816","0.00005599","1106","64254","1508367","1532668","8587689"
"pretty","2338395","0.00005598","565659","1599393","1934879","2375684","5216360"
"atk-sys","2333702","0.00005587","319368","591464","1684557","2774544","6298577"
"xkbcommon-dl","2333315","0.00005586","44","99","138492","2516505","9011438"
"mio-extras","2333137","0.00005585","2730831","3263873","2620927","1179412","1870644"
"ureq-proto","2332812","0.00005585","0","0","0","6160","11657904"
"gdk-sys","2332633","0.00005584","316068","590732","1686474","2776879","6293015"
"gtk-sys","2331966","0.00005583","313228","591500","1686016","2779576","6289510"
"xshell","2331848","0.00005582","192366","610754","1653711","3127531","6074882"
"xshell-macros","2331832","0.00005582","192289","611151","1654188","3129376","6072156"
"renderdoc-sys","2323325","0.00005562","225003","819530","1481815","2670878","6419399"
"stateright","2318436","0.00005550","1858","3506","178821","3912323","7495676"
"alloy-rlp","2317193","0.00005547","0","0","205698","3324847","8055421"
"ark-bls12-381","2313612","0.00005539","20807","151937","1251581","3106718","7037017"
"smithay-clipboard","2311277","0.00005533","267274","449104","965751","2290155","7584101"
"ethabi","2310213","0.00005531","390651","1135097","2326822","3504129","4194367"
"id-set","2307918","0.00005525","1115","2386","178353","3890351","7467388"
"jsonpath_lib","2307674","0.00005524","627344","1386885","2526436","3082045","3915663"
"assert_fs","2302573","0.00005512","108271","483660","2587573","2849269","5484094"
"integer-sqrt","2302149","0.00005511","725894","1022483","1885453","3627833","4249084"
"if-watch","2301793","0.00005510","635851","909505","2030485","3270963","4662165"
"choice","2301372","0.00005509","352","824","177120","3879855","7448710"
"libp2p-tcp","2299628","0.00005505","643006","1163235","1845806","3154347","4691748"
"dlmalloc","2299557","0.00005505","462849","708604","1327184","3615823","5383327"
"egui","2297937","0.00005501","157292","379679","1139510","2173135","7640070"
"tokio-executor","2295433","0.00005495","2784229","2069739","1937995","2195775","2489430"
"fast_image_resize","2295394","0.00005495","1285","42385","355200","1686753","9391350"
"tracing-opentelemetry-instrumentation-sdk","2290599","0.00005484","0","0","53889","1200428","10198681"
"nanoid","2289781","0.00005482","225334","524869","1438676","3092712","6167316"
"yup-oauth2","2289365","0.00005481","245447","456822","1733018","3103629","5907911"
"owning_ref","2285780","0.00005472","3388356","3172335","1562258","1354180","1951774"
"epaint","2284998","0.00005470","149894","367385","1123572","2152706","7631436"
"libp2p-dns","2281240","0.00005461","627455","1122161","1834307","3147710","4674568"
"wasmtime-jit","2281228","0.00005461","807671","1638250","2830534","3596961","2532728"
"actix_derive","2277696","0.00005453","947272","1473785","1986487","3074495","3906441"
"tokio-timer","2275881","0.00005448","2735131","1955717","2032232","2329634","2326693"
"destructure_traitobject","2274769","0.00005446","41","105751","1253204","2294395","7720457"
"unsafe-any-ors","2272457","0.00005440","0","105563","1252948","2289292","7714485"
"typemap-ors","2272118","0.00005439","0","105405","1251246","2289047","7714895"
"uuid-simd","2269489","0.00005433","103","637","3087","294876","11048743"
"wasmi_core","2268943","0.00005432","0","162165","1478623","3992239","5711688"
"ego-tree","2268906","0.00005432","152052","343794","1193828","3045833","6609023"
"http-range","2263817","0.00005419","273491","926723","2020246","3108519","4990107"
"diesel_table_macro_syntax","2260333","0.00005411","0","0","1133546","3600444","6567677"
"testcontainers","2259769","0.00005410","78213","249043","648331","1893924","8429335"
"ruint-macro","2259515","0.00005409","0","4604","331801","3252943","7708228"
"referencing","2258417","0.00005407","0","0","0","180298","11111790"
"pollster","2256682","0.00005402","244929","579872","1245230","2767684","6445696"
"countme","2254213","0.00005396","410945","861705","1413551","3041716","5543151"
"pyo3-async-runtimes","2251569","0.00005390","0","0","0","259040","10998808"
"portpicker","2251568","0.00005390","89387","614420","1512596","2702045","6339395"
"cocoa-foundation","2250355","0.00005387","441416","697673","1696320","2626916","5789451"
"borrow-or-share","2245732","0.00005376","0","0","0","186855","11041809"
"levenshtein_automata","2244309","0.00005373","87742","302822","2050344","3882570","4898070"
"ryu-js","2242780","0.00005369","55627","108352","938848","2736394","7374679"
"duplicate","2242618","0.00005369","33973","658535","1020571","2219257","7280758"
"rw-stream-sink","2242466","0.00005368","684581","1214762","1791632","3126348","4395007"
"wayland-csd-frame","2239624","0.00005362","0","0","95991","2372652","8729479"
"rayon-cond","2237986","0.00005358","17452","159045","496482","1852517","8664437"
"objc2-core-foundation","2232996","0.00005346","0","0","0","842","11164142"
"wasmtime-jit-debug","2232267","0.00005344","0","935705","2683907","4147505","3394219"
"jsonrpsee-http-client","2232069","0.00005343","89195","426230","1656891","3674619","5313412"
"better_any","2231686","0.00005343","34942","302771","656280","1490304","8674137"
"gcc","2230363","0.00005339","2713363","1862476","2000072","1851681","2724225"
"libp2p-noise","2229387","0.00005337","634631","1163117","1852295","3054110","4442785"
"route-recognizer","2228765","0.00005336","356053","506902","703015","3386687","6191169"
"aquamarine","2227021","0.00005331","25861","112068","1139291","4223343","5634543"
"webpki-root-certs","2225172","0.00005327","0","0","0","122625","11003238"
"libp2p-yamux","2224326","0.00005325","637338","1126964","1810171","3085006","4462152"
"axum-tracing-opentelemetry","2222487","0.00005321","0","27644","354097","1642445","9088252"
"libp2p-mdns","2222130","0.00005320","606318","863437","1780896","3158272","4701727"
"rlimit","2221913","0.00005319","337839","881139","1497918","2520462","5872209"
"google-cloud-auth","2219535","0.00005313","90","29659","591698","2223188","8253044"
"uaparser","2218821","0.00005312","55969","227743","275495","1285212","9249689"
"measure_time","2215593","0.00005304","30247","278773","2043916","3870547","4854482"
"hash-db","2214846","0.00005302","607770","993877","2169241","3336222","3967122"
"unicode-normalization-alignments","2214801","0.00005302","70009","253484","722992","2122605","7904919"
"minijinja","2214183","0.00005301","7563","164768","625328","2404637","7868620"
"tree-sitter","2213179","0.00005298","293267","1113751","1298303","2767224","5593352"
"saturating","2201498","0.00005270","104295","892956","1555663","2186331","6268246"
"objc2-core-image","2201496","0.00005270","0","0","0","1443561","9563921"
"path-dedot","2200784","0.00005269","354443","1623207","2048916","2832341","4145017"
"ws2_32-sys","2200270","0.00005267","3293664","2375949","2293588","1431395","1606758"
"libp2p-identify","2199408","0.00005265","610648","1098195","1793589","3050640","4443972"
"gtk","2197807","0.00005261","305261","609313","1480877","2412627","6180960"
"datafusion-common-runtime","2195349","0.00005256","0","0","0","5960530","5016215"
"wasmtime-cache","2195346","0.00005256","463862","986490","1953334","3732621","3840423"
"unicode-truncate","2194694","0.00005254","49268","63328","110600","1766245","8984033"
"alloy-sol-macro","2194369","0.00005253","0","0","73794","3058350","7839703"
"alloy-sol-types","2193192","0.00005250","0","0","73708","3059805","7832448"
"lambda_runtime","2191682","0.00005247","334460","1191280","2237665","2826743","4368263"
"atomic_float","2189943","0.00005243","145157","293164","490733","915413","9105250"
"syn-solidity","2189695","0.00005242","0","0","76002","3058871","7813603"
"gdk","2188594","0.00005239","306267","593568","1470722","2401243","6171171"
"unit-prefix","2186942","0.00005235","0","0","0","1261","10933452"
"crypto_secretbox","2186153","0.00005234","0","32","158636","1312243","9459857"
"esaxx-rs","2185453","0.00005232","46866","210036","675047","2120902","7874414"
"spm_precompiled","2179875","0.00005219","48927","209780","673697","2089577","7877394"
"sha2-asm","2178939","0.00005216","161989","473877","1845055","3166394","5247382"
"tonic-types","2178319","0.00005215","13232","40592","408593","1265513","9163668"
"base62","2175018","0.00005207","2622","58701","78554","1501427","9233786"
"float_eq","2174257","0.00005205","139815","388149","653919","1037481","8651924"
"monostate","2171727","0.00005199","0","12505","434610","1964412","8447111"
"monostate-impl","2171440","0.00005198","0","12643","434547","1963749","8446265"
"rusttype","2164828","0.00005183","1144636","923924","1373676","1874553","5507353"
"apache-avro","2161569","0.00005175","0","54302","933923","1722919","8096703"
"coarsetime","2161225","0.00005174","153225","756578","1891953","3616521","4387852"
"charset","2159838","0.00005171","146843","365136","639940","1540681","8106591"
"ubyte","2159225","0.00005169","371301","905040","1402798","2098383","6018606"
"murmurhash32","2157927","0.00005166","65972","269545","1983697","3791788","4678637"
"rustls-platform-verifier-android","2156696","0.00005163","0","0","0","2652806","8130676"
"libp2p-swarm-derive","2156471","0.00005163","476814","1072569","1768518","3042056","4422398"
"vergen-lib","2155241","0.00005160","0","0","0","1073162","9703044"
"prost-wkt-build","2153728","0.00005156","1286","46480","725468","1818399","8177010"
"census","2148735","0.00005144","63876","261157","1945552","3795011","4678079"
"objc_id","2142734","0.00005130","508800","899372","2306941","3452427","3546134"
"prost-wkt","2142363","0.00005129","1236","45968","721045","1777609","8165959"
"ip_network","2141680","0.00005127","517855","1214397","1932043","3147856","3896253"
"fastdivide","2137695","0.00005118","32476","262404","1923848","3791547","4678203"
"libp2p-identity","2137102","0.00005116","0","0","1484051","3595031","5606428"
"tantivy-fst","2136898","0.00005116","60598","137458","2003554","3800103","4682777"
"prost-wkt-types","2136488","0.00005115","1195","44570","720048","1773329","8143301"
"byteordered","2134669","0.00005110","124475","53509","72210","1201804","9221351"
"pyo3-log","2134005","0.00005109","25809","176335","824192","1165647","8478045"
"fuzzy-matcher","2129493","0.00005098","90653","372565","1158839","1973133","7052276"
"x11","2129097","0.00005097","251595","461027","1487174","2380200","6065492"
"spdx","2129064","0.00005097","164740","375384","753300","3117196","6234701"
"neon","2127227","0.00005092","501774","1028376","2659192","3733448","2713349"
"xmltree","2125844","0.00005089","338789","471382","967010","3189696","5662344"
"derive-syn-parse","2124764","0.00005087","1569","154222","1464613","3288875","5714545"
"ecolor","2122041","0.00005080","0","13166","913882","2171225","7511934"
"ulid","2119177","0.00005073","37168","232163","1171466","3241387","5913702"
"atk","2115219","0.00005064","275218","477485","1412769","2320642","6089982"
"jiff-tzdb","2113657","0.00005060","0","0","0","455347","10112942"
"aws-sdk-secretsmanager","2111812","0.00005056","5617","304899","766805","2457509","7024230"
"parse-size","2109893","0.00005051","457","20256","616599","1944080","7968077"
"gix-worktree-state","2108037","0.00005047","0","0","310676","1407155","8822355"
"fs-set-times","2107522","0.00005045","149539","775610","1629987","3218640","4763836"
"wasmprinter","2098132","0.00005023","85111","175076","928945","3230832","6070700"
"compression-codecs","2097159","0.00005021","0","0","0","0","10485797"
"lazy-pool","2096639","0.00005019","402","557","662","3036503","7445075"
"bare-metal","2091096","0.00005006","928996","2492196","1890756","2038276","3105259"
"array-bytes","2090476","0.00005005","12177","156706","2290776","3738652","4254072"
"fuchsia-zircon","2089253","0.00005002","3069576","2200100","2215042","1398704","1562845"
"fuchsia-zircon-sys","2088759","0.00005000","3067175","2198747","2214665","1399546","1563663"
"num-modular","2087179","0.00004997","0","8111","308856","1584923","8534008"
"wry","2082561","0.00004986","80646","399159","1056985","2184793","6691223"
"type-map","2081633","0.00004983","197433","559873","1304513","2671188","5675162"
"wildmatch","2080390","0.00004980","749744","1428698","1467132","2317615","4438765"
"thin-slice","2078182","0.00004975","569851","1053388","1722652","2580050","4464970"
"serialport","2077831","0.00004974","273255","623999","1170073","1969723","6352105"
"riff","2075402","0.00004968","9931","194961","356256","1744306","8071558"
"alsa","2071602","0.00004959","371267","668275","1393238","2814936","5110297"
"rusoto_s3","2067578","0.00004950","2251805","2638504","2430099","1634722","1382761"
"term_size","2067008","0.00004948","2147788","1688428","2142045","1971788","2384995"
"fdlimit","2066304","0.00004947","557946","926608","1864942","2945995","4036029"
"thin-vec","2065130","0.00004944","20968","140247","756217","2611692","6796526"
"neon-macros","2062096","0.00004937","389615","964324","2612540","3675587","2668417"
"solana-logger","2060173","0.00004932","256401","954332","887540","3904075","4298519"
"dlopen2","2060056","0.00004932","0","4340","544784","2463822","7287337"
"yaml-merge-keys","2059383","0.00004930","652217","934010","841639","587269","7281783"
"metrics-exporter-statsd","2057694","0.00004926","0","14885","32482","224692","10016413"
"jiter","2056130","0.00004922","0","0","18366","630619","9631668"
"sptr","2049488","0.00004906","0","65668","868561","3746962","5566253"
"cap-primitives","2043537","0.00004892","126936","698330","1382803","3257885","4751732"
"archery","2041361","0.00004887","46837","124904","853690","2897971","6283406"
"datafusion-physical-expr-common","2041194","0.00004887","0","0","0","5209873","4996100"
"jemalloc-ctl","2039403","0.00004882","392565","1036937","2270360","2969491","3527663"
"datafusion-functions-aggregate","2038999","0.00004881","0","0","0","5208948","4986047"
"libp2p-metrics","2038306","0.00004880","49338","997060","1740858","3032085","4372190"
"tokio-reactor","2034940","0.00004872","2612292","1942304","1791782","1860464","1967862"
"libp2p-kad","2032598","0.00004866","572951","997303","1683556","2915414","3993766"
"unic-ucd-ident","2031856","0.00004864","62605","193077","503958","1648168","7751473"
"recursive-proc-macro-impl","2030984","0.00004862","0","0","0","572964","9581958"
"trie-db","2030934","0.00004862","586393","914184","1773309","3078159","3802629"
"recursive","2030759","0.00004862","0","0","0","572955","9580842"
"gtk3-macros","2027961","0.00004855","82275","404295","1368104","2275517","6009616"
"azure_svc_blobstorage","2027614","0.00004854","0","500","10040","1199870","8927662"
"const-str","2026321","0.00004851","6248","169504","1296801","2616351","6042704"
"trim-in-place","2023280","0.00004844","4723","6793","38363","2210974","7855549"
"postgres","2022168","0.00004841","548231","905431","1742032","1829369","5085780"
"io-extras","2018465","0.00004832","7893","678650","1384196","3195487","4826100"
"tokio-sync","2016598","0.00004828","2620024","1920529","1778752","1822715","1940972"
"ct-logs","2014267","0.00004822","2597205","2872851","2041441","1313235","1246603"
"argh","2013944","0.00004821","527095","750589","1678831","2618093","4495113"
"argh_shared","2012252","0.00004817","524743","745683","1676633","2617612","4496592"
"argh_derive","2011576","0.00004816","523965","744805","1677018","2618154","4493938"
"jiff-tzdb-platform","2011126","0.00004815","0","0","0","453553","9602079"
"compression-core","2008695","0.00004809","0","0","0","0","10043478"
"jsonrpsee-server","2007276","0.00004805","0","26461","1690541","3150622","5168757"
"subst","2006634","0.00004804","0","1422","190687","932071","8908992"
"rasn","2006174","0.00004803","17133","162679","299619","1322361","8229082"
"auto_enums","2003733","0.00004797","167065","377866","962440","2011625","6499670"
"rasn-derive","2003474","0.00004796","16999","156366","299436","1317350","8227220"
"geographiclib-rs","2001266","0.00004791","147384","529592","1126677","2256326","5946351"
"fontdb","2000911","0.00004790","106357","268706","674957","2174860","6779679"
"bv","1999193","0.00004786","211619","599620","901596","3859717","4423414"
"is-wsl","1998212","0.00004784","0","0","536085","2129960","7325018"
"cpp_common","1997926","0.00004783","710993","1494822","1682749","3653871","2447199"
"ed25519-compact","1996623","0.00004780","117425","454356","1812124","3358246","4240965"
"is-docker","1996426","0.00004779","0","0","535688","2127872","7318571"
"btm","1995908","0.00004778","2071825","7832615","6934","38154","30013"
"boxcar","1993649","0.00004773","0","372","8755","112805","9846316"
"walrus-macro","1992624","0.00004770","323882","484531","2010484","3358357","3785869"
"debug-helper","1991403","0.00004767","276260","771075","1183344","1507110","6219227"
"text-size","1986736","0.00004756","529952","891751","1379485","2676613","4455881"
"objc2-metal","1981135","0.00004743","0","0","0","1451810","8453867"
"feature-probe","1979069","0.00004738","207007","590638","892321","3828457","4376926"
"mysql_common","1976692","0.00004732","617346","1184825","1815438","2463308","3802543"
"tao","1972102","0.00004721","69223","411098","1097376","2233013","6049804"
"rowan","1971317","0.00004719","471240","875999","1407110","2682629","4419609"
"keyboard-types","1970205","0.00004717","89681","121066","822116","1696645","7121518"
"rustc-serialize","1969797","0.00004716","1987316","2044452","2141719","1553009","2122491"
"path-absolutize","1968361","0.00004712","317931","1409079","1771083","2510107","3833608"
"solana-frozen-abi-macro","1965970","0.00004706","249607","1070923","1077132","4115889","3316302"
"cranelift-control","1963092","0.00004700","0","0","730401","2657784","6427276"
"metal","1962369","0.00004698","316636","476643","967767","2215772","5835028"
"solana-frozen-abi","1961980","0.00004697","250486","1070783","1075719","4114247","3298667"
"imara-diff","1957076","0.00004685","0","22068","1408616","820708","7533992"
"derivation-path","1953471","0.00004677","129708","481253","946396","3993427","4216574"
"rfd","1951403","0.00004672","105981","434082","874418","2464161","5878374"
"elsa","1940801","0.00004646","22861","214478","1150904","2357710","5958054"
"id3","1937198","0.00004638","28553","38227","68288","1382278","8168646"
"bb8-redis","1935246","0.00004633","42671","157544","258884","1369995","7847140"
"dlopen2_derive","1935001","0.00004632","0","4351","526768","2238169","6905718"
"sqllogictest","1934412","0.00004631","306","31711","657394","717850","8264801"
"cpp","1933564","0.00004629","573460","1353093","1668616","3662336","2410315"
"skeptic","1933241","0.00004628","484862","916490","2171813","3159287","2933757"
"subtle-ng","1932098","0.00004625","120552","516981","1660746","3167110","4195105"
"clap-verbosity-flag","1929771","0.00004620","46873","148876","609683","1572988","7270436"
"tokio-threadpool","1929029","0.00004618","2449161","1711466","1720706","1805793","1958023"
"cpp_build","1929006","0.00004618","574104","1308321","1679087","3650195","2433324"
"solana-sdk","1928824","0.00004618","183425","627632","719188","3780742","4333134"
"hash256-std-hasher","1927665","0.00004615","586746","970502","1939617","2929294","3212167"
