package,registry_hit,repository_url,homepage,fetched_at
libvirt-glib,debian-13,https://salsa.debian.org/libvirt-team/libvirt-glib,https://libvirt.org,2026-04-27T20:49:35Z
libvisio,debian-13,,http://freedesktop.org/wiki/Software/libvisio,2026-04-27T20:49:35Z
libvisual,debian-13,https://salsa.debian.org/debian/libvisual,http://libvisual.org,2026-04-27T20:49:35Z
libvncserver,debian-13,https://salsa.debian.org/debian-remote-team/libvncserver/,http://libvnc.github.io,2026-04-27T20:49:35Z
libvoikko,debian-13,https://salsa.debian.org/debian/libvoikko/,https://voikko.puimula.org/,2026-04-27T20:49:35Z
libvterm-leonerd,,,,2026-04-27T20:49:35Z
libwacom,debian-13,https://salsa.debian.org/debian/libwacom,,2026-04-27T20:49:35Z
libwmf,debian-13,https://salsa.debian.org/yangfl-guest/libwmf,http://wvware.sourceforge.net/libwmf.html,2026-04-27T20:49:35Z
libwpd,debian-13,,,2026-04-27T20:49:35Z
libwpe,debian-13,https://salsa.debian.org/webkit-team/libwpe,https://wpewebkit.org/,2026-04-27T20:49:35Z
libwpg,debian-13,,,2026-04-27T20:49:35Z
libwps,debian-13,https://salsa.debian.org/libreoffice-team/document-liberation/libwps,https://sourceforge.net/projects/libwps/,2026-04-27T20:49:35Z
libx11,debian-13,https://salsa.debian.org/xorg-team/lib/libx11,,2026-04-27T20:49:35Z
libx86,debian-13,https://salsa.debian.org/debian/libx86,https://www.codon.org.uk/~mjg59/libx86/,2026-04-27T20:49:35Z
libxau,debian-13,https://salsa.debian.org/xorg-team/lib/libxau,,2026-04-27T20:49:35Z
libxcomposite,debian-13,https://salsa.debian.org/xorg-team/lib/libxcomposite,,2026-04-27T20:49:35Z
libxcvt,debian-13,https://salsa.debian.org/xorg-team/lib/libxcvt,,2026-04-27T20:49:35Z
libxdamage,debian-13,https://salsa.debian.org/xorg-team/lib/libxdamage,https://www.x.org,2026-04-27T20:49:35Z
libxdmcp,debian-13,https://salsa.debian.org/xorg-team/lib/libxdmcp,,2026-04-27T20:49:35Z
libxext,debian-13,https://salsa.debian.org/xorg-team/lib/libxext,,2026-04-27T20:49:35Z
libxfce4ui,debian-13,https://salsa.debian.org/xfce-team/desktop/libxfce4ui,https://docs.xfce.org/xfce/libxfce4ui/start,2026-04-27T20:49:35Z
libxfce4util,debian-13,https://salsa.debian.org/xfce-team/desktop/libxfce4util,https://docs.xfce.org/xfce/libxfce4util/start,2026-04-27T20:49:35Z
libxfce4windowing,debian-13,https://salsa.debian.org/xfce-team/desktop/libxfce4windowing,https://docs.xfce.org/xfce/libxfce4windowing/start,2026-04-27T20:49:35Z
libxfont2,spack.io,https://gitlab.freedesktop.org/xorg/lib/libXfont,https://gitlab.freedesktop.org/xorg/lib/libXfont,2026-04-27T20:49:35Z
libxft,spack.io,https://gitlab.freedesktop.org/xorg/lib/libXft,https://gitlab.freedesktop.org/xorg/lib/libXft,2026-04-27T20:49:35Z
libxkbfile,debian-13,https://salsa.debian.org/xorg-team/lib/libxkbfile,,2026-04-27T20:49:35Z
libxklavier,debian-13,https://salsa.debian.org/gnome-team/libxklavier,https://www.freedesktop.org/wiki/Software/LibXklavier,2026-04-27T20:49:35Z
libxml++,,,,2026-04-27T20:49:35Z
libxnvctrl,debian-13,https://salsa.debian.org/nvidia-team/nvidia-settings,https://download.nvidia.com/XFree86/nvidia-settings/,2026-04-27T20:49:35Z
libxrender,debian-13,https://salsa.debian.org/xorg-team/lib/libxrender,,2026-04-27T20:49:35Z
libxres,debian-13,https://salsa.debian.org/xorg-team/lib/libxres,https://www.x.org,2026-04-27T20:49:35Z
libxss,debian-13,https://salsa.debian.org/xorg-team/lib/libxss,,2026-04-27T20:49:35Z
libxvmc,debian-13,https://salsa.debian.org/xorg-team/lib/libxvmc,,2026-04-27T20:49:35Z
libxxf86dga,debian-13,https://salsa.debian.org/xorg-team/lib/libxxf86dga,,2026-04-27T20:49:35Z
libyuv,debian-13,https://salsa.debian.org/debian/libyuv,https://chromium.googlesource.com/libyuv/libyuv/,2026-04-27T20:49:35Z
libz-mingw-w64,debian-13,https://salsa.debian.org/mingw-w64-team/libz-mingw-w64,https://zlib.net/,2026-04-27T20:49:35Z
libzmf,debian-13,,,2026-04-27T20:49:35Z
lightdm,debian-13,https://salsa.debian.org/xfce-extras-team/lightdm,https://discourse.ubuntu.com/c/light-dm/107,2026-04-27T20:49:35Z
lilv,debian-13,https://salsa.debian.org/multimedia-team/lilv,https://drobilla.net/software/lilv.html,2026-04-27T20:49:35Z
linux-atm,debian-13,https://salsa.debian.org/debian/linux-atm,https://linux-atm.sourceforge.net/,2026-04-27T20:49:35Z
linux-base,debian-13,https://salsa.debian.org/kernel-team/linux-base,,2026-04-27T20:49:35Z
lirc,debian-13,https://salsa.debian.org/debian/lirc,https://sf.net/p/lirc,2026-04-27T20:49:35Z
localsearch,,,,2026-04-27T20:49:35Z
lsscsi,debian-13,,http://sg.danny.cz/scsi/lsscsi.html,2026-04-27T20:49:35Z
lua:bitop,,,,2026-04-27T20:49:35Z
lua:lpeg,,,,2026-04-27T20:49:35Z
lv2,debian-13,https://salsa.debian.org/multimedia-team/lv2,https://lv2plug.in/,2026-04-27T20:49:35Z
lynx,debian-13,https://salsa.debian.org/lynx-team/lynx,https://lynx.invisible-island.net/,2026-04-27T20:49:35Z
lyx,debian-13,https://salsa.debian.org/debian/lyx,https://www.lyx.org/,2026-04-27T20:49:35Z
lzip,debian-13,https://forgejo.debian.net/lzip/lzip,http://www.nongnu.org/lzip/lzip.html,2026-04-27T20:49:35Z
lzlib,debian-13,https://forgejo.debian.net/lzip/lzlib,http://www.nongnu.org/lzip/lzlib.html,2026-04-27T20:49:35Z
lzo,spack.io,https://www.oberhumer.com/opensource/lzo/,https://www.oberhumer.com/opensource/lzo/,2026-04-27T20:49:35Z
lzop,debian-13,https://salsa.debian.org/debian/lzop,https://www.lzop.org/,2026-04-27T20:49:35Z
m17n-lib,debian-13,https://salsa.debian.org/input-method-team/m17n-lib,https://www.nongnu.org/m17n/,2026-04-27T20:49:35Z
mailutils,debian-13,https://salsa.debian.org/debian/mailutils,https://www.gnu.org/software/mailutils/,2026-04-27T20:49:35Z
mailx-unclassified,,,,2026-04-27T20:49:35Z
marco,debian-13,https://salsa.debian.org/debian-mate-team/marco,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
mate-control-center,debian-13,https://salsa.debian.org/debian-mate-team/mate-control-center,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
mate-desktop,debian-13,https://salsa.debian.org/debian-mate-team/mate-desktop,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
mate-menus,debian-13,https://salsa.debian.org/debian-mate-team/mate-menus,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
mate-panel,debian-13,https://salsa.debian.org/debian-mate-team/mate-panel,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
mate-utils,debian-13,https://salsa.debian.org/debian-mate-team/mate-utils,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
mc,debian-13,https://salsa.debian.org/debian/mc,https://www.midnight-commander.org,2026-04-27T20:49:35Z
mecab,debian-13,https://github.com/taku910/mecab,https://taku910.github.io/mecab/,2026-04-27T20:49:35Z
mecab-ipadic,debian-13,https://github.com/taku910/mecab,https://taku910.github.io/mecab/,2026-04-27T20:49:35Z
menu-cache,debian-13,https://salsa.debian.org/lxde-team/menu-cache,http://www.lxde.org/,2026-04-27T20:49:35Z
meta-gnome3,debian-13,https://salsa.debian.org/gnome-team/meta-gnome3,,2026-04-27T20:49:35Z
metis,debian-13,https://salsa.debian.org/science-team/metis,http://glaros.dtc.umn.edu/gkhome/metis/metis/overview,2026-04-27T20:49:35Z
mhash,debian-13,https://salsa.debian.org/debian/mhash,https://mhash.sourceforge.net/,2026-04-27T20:49:35Z
min12xxw,debian-13,https://salsa.debian.org/printing-team/min12xxw,http://www.hinterbergen.de/mala/min12xxw/,2026-04-27T20:49:35Z
minissdpd,debian-13,https://salsa.debian.org/miniupnp-team/minissdpd,http://miniupnp.free.fr/minissdpd.html,2026-04-27T20:49:35Z
miniupnpc,debian-13,https://salsa.debian.org/miniupnp-team/miniupnpc,https://miniupnp.tuxfamily.org/,2026-04-27T20:49:35Z
mjpegtools,debian-13,https://salsa.debian.org/multimedia-team/mjpegtools,http://mjpeg.sourceforge.net/,2026-04-27T20:49:35Z
modemmanager,debian-13,https://salsa.debian.org/DebianOnMobile-team/modemmanager,https://www.freedesktop.org/wiki/Software/ModemManager/,2026-04-27T20:49:35Z
motif,debian-13,https://salsa.debian.org/debian/motif,https://motif.ics.com/,2026-04-27T20:49:35Z
mousepad,debian-13,https://salsa.debian.org/xfce-team/apps/mousepad,https://docs.xfce.org/apps/mousepad/start,2026-04-27T20:49:35Z
mousetweaks,debian-13,https://salsa.debian.org/gnome-team/mousetweaks,https://wiki.gnome.org/Projects/Mousetweaks,2026-04-27T20:49:35Z
mpdecimal,debian-13,,http://www.bytereef.org/mpdecimal/index.html,2026-04-27T20:49:35Z
mpfr,spack.io,https://www.mpfr.org/,https://www.mpfr.org/,2026-04-27T20:46:25Z
mpi-defaults,debian-13,https://salsa.debian.org/science-team/mpi-defaults,,2026-04-27T20:49:35Z
mpich,debian-13,https://salsa.debian.org/science-team/mpich,https://www.mpich.org/,2026-04-27T20:49:35Z
mplayer,debian-13,https://salsa.debian.org/multimedia-team/mplayer,https://mplayerhq.hu,2026-04-27T20:49:35Z
msgraph,debian-13,https://salsa.debian.org/gnome-team/msgraph,https://gnome.pages.gitlab.gnome.org/msgraph/,2026-04-27T20:49:35Z
mtdev,debian-13,https://salsa.debian.org/debian/mtdev,https://bitmath.se/org/code/mtdev/,2026-04-27T20:49:35Z
munge,debian-13,https://github.com/dun/munge,https://dun.github.io/munge,2026-04-27T20:49:35Z
musepack,,,,2026-04-27T20:49:35Z
mutt,debian-13,https://salsa.debian.org/mutt-team/mutt,http://www.mutt.org/,2026-04-27T20:49:35Z
mutter,debian-13,https://salsa.debian.org/gnome-team/mutter,https://mutter.gnome.org/,2026-04-27T20:49:35Z
mysql-defaults,debian-13,https://salsa.debian.org/mariadb-team/mysql/-/tree/mysql-defaults/debian/master,,2026-04-27T20:49:35Z
mythes,debian-13,,,2026-04-27T20:49:35Z
nas,debian-13,https://salsa.debian.org/debian/nas,https://radscan.com/nas.html,2026-04-27T20:49:35Z
nasm,debian-13,https://salsa.debian.org/debian/nasm,http://www.nasm.us/,2026-04-27T20:49:35Z
nautilus,debian-13,https://salsa.debian.org/gnome-team/nautilus,https://wiki.gnome.org/action/show/Apps/Nautilus,2026-04-27T20:49:35Z
nautilus-sendto,debian-13,https://salsa.debian.org/gnome-team/nautilus-sendto,,2026-04-27T20:49:35Z
ncdu,debian-13,https://salsa.debian.org/cgzones/ncdu,https://dev.yorhel.nl/ncdu/,2026-04-27T20:49:35Z
neon,spack.io,https://github.com/exasim-project/neon,https://github.com/exasim-project/neon,2026-04-27T20:49:35Z
netcat-unclassified,,,,2026-04-27T20:49:35Z
netpbm,spack.io,https://netpbm.sourceforge.net,https://netpbm.sourceforge.net,2026-04-27T20:49:35Z
network-manager-applet,debian-13,https://salsa.debian.org/utopia-team/network-manager-applet,https://networkmanager.dev,2026-04-27T20:49:35Z
nfs-utils,debian-13,https://salsa.debian.org/kernel-team/nfs-utils,https://linux-nfs.org/,2026-04-27T20:49:35Z
nftables,debian-13,https://salsa.debian.org/pkg-netfilter-team/pkg-nftables,https://www.netfilter.org/,2026-04-27T20:49:35Z
norm,debian-13,https://salsa.debian.org/debian/norm,https://www.nrl.navy.mil/itd/ncs/products/norm,2026-04-27T20:49:35Z
notification-daemon,debian-13,https://salsa.debian.org/gnome-team/notification-daemon,https://wiki.gnome.org/Projects/NotificationDaemon,2026-04-27T20:49:35Z
nspr,debian-13,https://salsa.debian.org/mozilla-team/nspr,http://www.mozilla.org/projects/nspr/,2026-04-27T20:49:35Z
oath-toolkit,debian-13,https://salsa.debian.org/debian/oath-toolkit,https://www.nongnu.org/oath-toolkit/,2026-04-27T20:49:35Z
ogdi-dfsg,debian-13,https://salsa.debian.org/debian-gis-team/ogdi-dfsg,http://ogdi.sourceforge.net/,2026-04-27T20:49:35Z
okular,debian-13,https://salsa.debian.org/qt-kde-team/kde/okular,https://okular.kde.org,2026-04-27T20:49:35Z
openbox,debian-13,https://github.com/mati75/openbox-debian,http://www.openbox.org,2026-04-27T20:49:35Z
openbsd-inetd,debian-13,https://salsa.debian.org/md/openbsd-inetd,,2026-04-27T20:49:35Z
opencoarrays,spack.io,http://www.opencoarrays.org/,http://www.opencoarrays.org/,2026-04-27T20:49:35Z
openconnect,debian-13,https://salsa.debian.org/debian/openconnect,https://www.infradead.org/openconnect/,2026-04-27T20:49:35Z
opencore-amr,debian-13,https://salsa.debian.org/multimedia-team/opencore-amr,https://sourceforge.net/projects/opencore-amr/,2026-04-27T20:49:35Z
openipmi,debian-13,https://salsa.debian.org/debian/openipmi,https://openipmi.sourceforge.io/,2026-04-27T20:49:35Z
openni2,debian-13,https://salsa.debian.org/multimedia-team/openni2,https://structure.io/openni,2026-04-27T20:49:35Z
opensp,debian-13,,,2026-04-27T20:49:35Z
openucx,,,,2026-04-27T20:49:35Z
optipng,debian-13,https://salsa.debian.org/debian-phototools-team/optipng,https://optipng.sourceforge.net/,2026-04-27T20:49:35Z
osinfo-db,debian-13,https://salsa.debian.org/libvirt-team/osinfo-db,https://libosinfo.org/,2026-04-27T20:49:35Z
ossp-uuid,debian-13,https://salsa.debian.org/debian/ossp-uuid,http://www.ossp.org/pkg/lib/uuid/,2026-04-27T20:49:35Z
packagekit,debian-13,https://salsa.debian.org/pkgutopia-team/packagekit,https://www.freedesktop.org/software/PackageKit/,2026-04-27T20:49:35Z
packagekit-qt,debian-13,https://salsa.debian.org/pkgutopia-team/packagekit-qt,https://www.freedesktop.org/software/PackageKit/,2026-04-27T20:49:35Z
pangomm,debian-13,https://salsa.debian.org/gnome-team/pangomm,https://gtkmm.org,2026-04-27T20:49:35Z
parallel,debian-13,https://salsa.debian.org/med-team/parallel,https://www.gnu.org/software/parallel/,2026-04-27T20:49:35Z
pari,debian-13,,https://pari.math.u-bordeaux.fr,2026-04-27T20:49:35Z
parole,debian-13,https://salsa.debian.org/xfce-team/apps/parole,https://goodies.xfce.org/projects/applications/parole,2026-04-27T20:49:35Z
parted,debian-13,https://salsa.debian.org/parted-team/parted,https://www.gnu.org/software/parted,2026-04-27T20:49:35Z
partitionmanager,debian-13,https://salsa.debian.org/qt-kde-team/kde/partitionmanager,https://apps.kde.org/partitionmanager/,2026-04-27T20:49:35Z
patchutils,debian-13,,http://cyberelk.net/tim/software/patchutils/,2026-04-27T20:49:35Z
pavucontrol,debian-13,https://salsa.debian.org/pulseaudio-team/pavucontrol,https://freedesktop.org/software/pulseaudio/pavucontrol/,2026-04-27T20:49:35Z
pcsc-lite,debian-13,https://salsa.debian.org/debian/pcsc-lite,https://pcsclite.apdu.fr/,2026-04-27T20:49:35Z
perl:algorithm-diff-xs,,,,2026-04-27T20:49:35Z
perl:b-hooks-op-check,,,,2026-04-27T20:49:35Z
perl:cairo-gobject,,,,2026-04-27T20:49:35Z
perl:class-xsaccessor,,,,2026-04-27T20:49:35Z
perl:cpanel-json-xs,,,,2026-04-27T20:49:35Z
perl:date-calc,,,,2026-04-27T20:49:35Z
perl:devel-globaldestruction,,,,2026-04-27T20:49:35Z
perl:devel-size,,,,2026-04-27T20:49:35Z
perl:file-fcntllock,,,,2026-04-27T20:49:35Z
perl:glib-object-introspection,,,,2026-04-27T20:49:35Z
perl:json-xs,,,,2026-04-27T20:49:35Z
perl:libintl-perl,,,,2026-04-27T20:49:35Z
perl:math-random-isaac-xs,,,,2026-04-27T20:49:35Z
perl:mouse,,,,2026-04-27T20:49:35Z
perl:package-stash-xs,,,,2026-04-27T20:49:35Z
perl:perlio-gzip,,,,2026-04-27T20:49:35Z
perl:perlio-utf8-strict,,,,2026-04-27T20:49:35Z
perl:scalar-list-utils,,,,2026-04-27T20:49:35Z
perl:sereal-decoder,,,,2026-04-27T20:49:35Z
perl:sereal-encoder,,,,2026-04-27T20:49:35Z
perl:sub-identify,,,,2026-04-27T20:49:35Z
perl:text-levenshteinxs,,,,2026-04-27T20:49:35Z
perl:text-markdown-discount,,,,2026-04-27T20:49:35Z
perl:text-soundex,,,,2026-04-27T20:49:35Z
perl:unicode-utf8,,,,2026-04-27T20:49:35Z
perl:variable-magic,,,,2026-04-27T20:49:35Z
perl:yaml-libyaml,,,,2026-04-27T20:49:35Z
phodav,debian-13,https://salsa.debian.org/gnome-team/phodav,https://wiki.gnome.org/phodav,2026-04-27T20:49:35Z
phonon,debian-13,https://salsa.debian.org/qt-kde-team/extras/phonon,https://phonon.kde.org/,2026-04-27T20:49:35Z
phonon-vlc,,,,2026-04-27T20:49:35Z
php:composer,,,,2026-04-27T20:49:35Z
pidgin,debian-13,https://salsa.debian.org/debian/pidgin,https://www.pidgin.im,2026-04-27T20:49:35Z
pigz,debian-13,https://salsa.debian.org/blade/pigz,http://zlib.net/pigz/,2026-04-27T20:49:35Z
pipewire,debian-13,https://salsa.debian.org/utopia-team/pipewire,https://pipewire.org/,2026-04-27T20:49:35Z
pipx,spack.io,https://pypa.github.io/pipx/,https://pypa.github.io/pipx/,2026-04-27T20:49:35Z
plotutils,debian-13,https://salsa.debian.org/debian/plotutils,https://www.gnu.org/software/plotutils/,2026-04-27T20:49:35Z
plymouth,debian-13,https://salsa.debian.org/debian/plymouth,https://www.freedesktop.org/wiki/Software/Plymouth,2026-04-27T20:49:35Z
pmdk,debian-13,https://github.com/kilobyte/pmdk,https://pmem.io/pmdk/,2026-04-27T20:49:35Z
pnm2ppa,debian-13,https://salsa.debian.org/printing-team/pnm2ppa,http://pnm2ppa.sf.net/,2026-04-27T20:49:35Z
pocketsphinx,debian-13,https://salsa.debian.org/a11y-team/pocketsphinx,http://cmusphinx.sourceforge.net/,2026-04-27T20:49:35Z
portaudio,vcpkg.io,,,2026-04-27T20:49:35Z
portmidi,debian-13,https://anonscm.debian.org/cgit/collab-maint/portmidi.git/,http://portmedia.sourceforge.net/,2026-04-27T20:49:35Z
portsmf,debian-13,https://salsa.debian.org/multimedia-team/portsmf,http://portmedia.sourceforge.net/,2026-04-27T20:49:35Z
potrace,debian-13,,http://potrace.sourceforge.net/,2026-04-27T20:49:35Z
powermgmt-base,debian-13,https://salsa.debian.org/debian/powermgmt-base.git,,2026-04-27T20:49:35Z
ppp,debian-13,https://salsa.debian.org/debian/ppp,https://ppp.samba.org/,2026-04-27T20:49:35Z
ps2eps,debian-13,https://salsa.debian.org/debian/ps2eps,https://www.tm.uka.de/~bless/ps2eps,2026-04-27T20:49:35Z
pv,debian-13,https://salsa.debian.org/debian/pv,https://www.ivarch.com/programs/pv.shtml,2026-04-27T20:49:35Z
python:pillow,,,,2026-04-27T20:49:35Z
python:pre-commit,,,,2026-04-27T20:49:35Z
python:pygobject,,,,2026-04-27T20:49:35Z
python:pylibacl,,,,2026-04-27T20:49:35Z
python:pyqt,,,,2026-04-27T20:49:35Z
python:pyxattr,,,,2026-04-27T20:49:35Z
python:sphinx,,,,2026-04-27T20:49:35Z
python:tk,,,,2026-04-27T20:49:35Z
python:virtualenv,,,,2026-04-27T20:49:35Z
qca,spack.io,https://userbase.kde.org/QCA,https://userbase.kde.org/QCA,2026-04-27T20:49:35Z
qdbm,debian-13,https://salsa.debian.org/debian/qdbm,https://fallabs.com/qdbm/,2026-04-27T20:49:35Z
qhull,debian-13,https://salsa.debian.org/science-team/qhull,https://www.qhull.org,2026-04-27T20:49:35Z
qqwing,debian-13,https://salsa.debian.org/games-team/qqwing,https://qqwing.com/,2026-04-27T20:49:35Z
qscintilla,spack.io,https://www.riverbankcomputing.com/software/qscintilla/intro,https://www.riverbankcomputing.com/software/qscintilla/intro,2026-04-27T20:49:35Z
qtcanvaspainter,,,,2026-04-27T20:49:35Z
qtchooser,debian-13,https://salsa.debian.org/qt-kde-team/qt/qtchooser,https://qt-project.org/,2026-04-27T20:49:35Z
qtgraphs,vcpkg.io,,,2026-04-27T20:49:35Z
qtgrpc,vcpkg.io,,,2026-04-27T20:49:35Z
qthttpserver,vcpkg.io,,,2026-04-27T20:49:35Z
qtlanguageserver,vcpkg.io,,,2026-04-27T20:49:35Z
qtlottie,vcpkg.io,,,2026-04-27T20:49:35Z
qtquick3dphysics,vcpkg.io,,,2026-04-27T20:49:35Z
qtquickeffectmaker,vcpkg.io,,,2026-04-27T20:49:35Z
qttasktree,,,,2026-04-27T20:49:35Z
r,spack.io,https://www.r-project.org,https://www.r-project.org,2026-04-27T20:49:35Z
r:class,,,,2026-04-27T20:49:35Z
raptor-rdf,,,,2026-04-27T20:49:35Z
rasqal,debian-13,https://salsa.debian.org/debian/rasqal,https://librdf.org/rasqal/,2026-04-27T20:49:35Z
redland,debian-13,https://salsa.debian.org/debian/redland,http://librdf.org/,2026-04-27T20:49:35Z
rest,,,,2026-04-27T20:49:35Z
rhash,debian-13,https://salsa.debian.org/pkg-security-team/rhash,http://rhash.sourceforge.net,2026-04-27T20:49:35Z
rhythmbox,debian-13,https://salsa.debian.org/gnome-team/rhythmbox,https://wiki.gnome.org/Apps/Rhythmbox,2026-04-27T20:49:35Z
ristretto,debian-13,https://salsa.debian.org/xfce-team/apps/ristretto,https://docs.xfce.org/apps/ristretto/start,2026-04-27T20:49:35Z
roc-toolkit,debian-13,https://salsa.debian.org/multimedia-team/roc-toolkit,https://roc-streaming.org/,2026-04-27T20:49:35Z
rpcbind,debian-13,https://salsa.debian.org/debian/rpcbind,http://sourceforge.net/projects/rpcbind/,2026-04-27T20:49:35Z
rpm,debian-13,https://salsa.debian.org/pkg-rpm-team/rpm,https://rpm.org/,2026-04-27T20:49:35Z
rrdtool,debian-13,https://salsa.debian.org/rrdtool-team/rrdtool,https://oss.oetiker.ch/rrdtool/,2026-04-27T20:49:35Z
rsync,debian-13,https://salsa.debian.org/debian/rsync,https://rsync.samba.org/,2026-04-27T20:49:35Z
rsyslog,debian-13,https://salsa.debian.org/debian/rsyslog,https://www.rsyslog.com/,2026-04-27T20:49:35Z
ruby:defaults,,,,2026-04-27T20:49:35Z
rust:rpm-sequoia,,,,2026-04-27T20:49:35Z
rygel,debian-13,https://salsa.debian.org/gnome-team/rygel,https://wiki.gnome.org/Projects/Rygel,2026-04-27T20:49:35Z
s-lang,,,,2026-04-27T20:49:35Z
sane-backends,debian-13,https://git.jff.email/cgit/sane-backends.git,http://www.sane-project.org,2026-04-27T20:49:35Z
sbc,debian-13,https://salsa.debian.org/bluetooth-team/sbc,https://www.bluez.org/,2026-04-27T20:49:35Z
screen,debian-13,https://salsa.debian.org/debian/screen,https://savannah.gnu.org/projects/screen,2026-04-27T20:49:35Z
sdl-image,,,,2026-04-27T20:49:35Z
sdl-mixer,,,,2026-04-27T20:49:35Z
sendmail,debian-13,https://salsa.debian.org/debian/sendmail,http://www.sendmail.org,2026-04-27T20:49:35Z
serd,debian-13,https://salsa.debian.org/multimedia-team/serd,https://drobilla.net/software/serd.html,2026-04-27T20:49:35Z
sg3-utils,debian-13,https://salsa.debian.org/linux-blocks-team/sg3-utils,https://sg.danny.cz/sg/,2026-04-27T20:49:35Z
shotwell,debian-13,https://git.jff.email/cgit/shotwell.git,https://wiki.gnome.org/Apps/Shotwell,2026-04-27T20:49:35Z
smartmontools,debian-13,https://salsa.debian.org/debian/smartmontools,https://www.smartmontools.org/,2026-04-27T20:49:35Z
sndio,debian-13,,https://www.sndio.org/,2026-04-27T20:49:35Z
snowballstemmer,,,,2026-04-27T20:49:35Z
socat,debian-13,,https://www.dest-unreach.org/socat/,2026-04-27T20:49:35Z
sord,debian-13,https://salsa.debian.org/multimedia-team/sord,https://drobilla.net/software/sord.html,2026-04-27T20:49:35Z
sound-juicer,debian-13,https://salsa.debian.org/gnome-team/sound-juicer,https://wiki.gnome.org/Apps/SoundJuicer,2026-04-27T20:49:35Z
soundtouch,debian-13,https://salsa.debian.org/multimedia-team/soundtouch,https://www.surina.net/soundtouch/,2026-04-27T20:49:35Z
source-highlight,debian-13,https://salsa.debian.org/debian/source-highlight,http://www.gnu.org/software/src-highlite/,2026-04-27T20:49:35Z
sox,debian-13,https://salsa.debian.org/multimedia-team/sox,https://sox.sourceforge.io/,2026-04-27T20:49:35Z
spamassassin,debian-13,https://salsa.debian.org/debian/spamassassin,https://www.spamassassin.org/,2026-04-27T20:49:35Z
spandsp,debian-13,https://salsa.debian.org/pkg-voip-team/spandsp,https://www.soft-switch.org/installing-spandsp.html,2026-04-27T20:49:35Z
speech-dispatcher,debian-13,https://salsa.debian.org/tts-team/speech-dispatcher,http://devel.freebsoft.org/speechd,2026-04-27T20:49:35Z
speexdsp,debian-13,https://salsa.debian.org/multimedia-team/speexdsp,https://www.speex.org/,2026-04-27T20:49:35Z
spice-gtk,debian-13,https://salsa.debian.org/gnome-team/spice-gtk,https://www.spice-space.org/,2026-04-27T20:49:35Z
spice-protocol,debian-13,https://salsa.debian.org/qemu-team/spice-protocol,https://www.spice-space.org/,2026-04-27T20:49:35Z
spice-remote-access,,,,2026-04-27T20:49:35Z
spidermonkey,,,,2026-04-27T20:49:35Z
sratom,debian-13,https://salsa.debian.org/multimedia-team/sratom,https://drobilla.net/software/sratom/,2026-04-27T20:49:35Z
startup-notification,debian-13,https://salsa.debian.org/gnome-team/startup-notification,https://www.freedesktop.org/wiki/Software/startup-notification/,2026-04-27T20:49:35Z
strace,debian-13,https://salsa.debian.org/debian/strace,https://strace.io,2026-04-27T20:49:35Z
subversion,debian-13,https://salsa.debian.org/jamessan/subversion,http://subversion.apache.org/,2026-04-27T20:49:35Z
sudo,debian-13,https://salsa.debian.org/sudo-team/sudo,https://www.sudo.ws/,2026-04-27T20:49:35Z
suil,debian-13,https://salsa.debian.org/multimedia-team/suil,https://drobilla.net/software/suil/,2026-04-27T20:49:35Z
sweeper,debian-13,https://salsa.debian.org/qt-kde-team/kde/sweeper,https://apps.kde.org/sweeper/,2026-04-27T20:49:35Z
swig,debian-13,https://salsa.debian.org/debian/swig,https://www.swig.org/,2026-04-27T20:49:35Z
sysstat,debian-13,https://salsa.debian.org/debian/sysstat,https://sysstat.github.io/,2026-04-27T20:49:35Z
taglib,debian-13,https://salsa.debian.org/multimedia-team/taglib,https://taglib.org/,2026-04-27T20:49:35Z
talloc,debian-12,https://salsa.debian.org/samba-team/talloc,https://talloc.samba.org/,2026-04-27T20:49:35Z
tcltk,,,,2026-04-27T20:49:35Z
tcltk-defaults,debian-13,https://salsa.debian.org/tcltk-team/tcltk-defaults,,2026-04-27T20:49:35Z
tcp-wrappers,debian-13,https://salsa.debian.org/md/tcp-wrappers,,2026-04-27T20:46:25Z
tcpdump,debian-13,https://salsa.debian.org/debian/tcpdump,https://www.tcpdump.org/,2026-04-27T20:49:35Z
tdb,debian-12,https://salsa.debian.org/samba-team/tdb,https://tdb.samba.org/,2026-04-27T20:49:35Z
telepathy-glib,debian-13,https://salsa.debian.org/telepathy-team/telepathy-glib,https://telepathy.freedesktop.org/wiki/,2026-04-27T20:49:35Z
telepathy-logger,debian-13,https://salsa.debian.org/telepathy-team/telepathy-logger,https://telepathy.freedesktop.org/wiki/,2026-04-27T20:49:35Z
telepathy-mission-control,,,,2026-04-27T20:49:35Z
tevent,debian-12,https://salsa.debian.org/samba-team/tevent,https://tevent.samba.org/,2026-04-27T20:49:35Z
texlive,spack.io,https://www.tug.org/texlive,https://www.tug.org/texlive,2026-04-27T20:49:35Z
thunar,debian-13,https://salsa.debian.org/xfce-team/desktop/thunar,https://docs.xfce.org/xfce/thunar/start,2026-04-27T20:49:35Z
