"package","dep_name","dep_version","fetched_at"
"babel-plugin-htmlbars-inline-precompile","line-column","^1.0.2","2026-03-29 15:02:18.941869"
"babel-plugin-htmlbars-inline-precompile","magic-string","^0.25.7","2026-03-29 15:02:18.941869"
"babel-plugin-htmlbars-inline-precompile","parse-static-imports","^1.1.0","2026-03-29 15:02:18.941869"
"babel-plugin-htmlbars-inline-precompile","string.prototype.matchall","^4.0.5","2026-03-29 15:02:18.941869"
"babel-plugin-i18next-extract","@babel/core","^7.28.0","2026-03-29 14:52:25.814188"
"babel-plugin-i18next-extract","@babel/types","7.28.0","2026-03-29 14:52:25.814188"
"babel-plugin-i18next-extract","deepmerge","^4.3.1","2026-03-29 14:52:25.814188"
"babel-plugin-i18next-extract","i18next","^25.3.1","2026-03-29 14:52:25.814188"
"babel-plugin-i18next-extract","json-stable-stringify","^1.3.0","2026-03-29 14:52:25.814188"
"babel-plugin-import","@babel/helper-module-imports","^7.0.0","2026-03-29 15:05:38.653698"
"babel-plugin-import-graphql","graphql-tag","^2.9.2","2026-03-29 15:02:53.656736"
"babel-plugin-inline-dotenv","dotenv","^16.0.0","2026-03-29 15:06:26.892417"
"babel-plugin-inline-environment-variables","__none__","","2026-03-30 12:13:31.333850"
"babel-plugin-inline-import","require-resolve","0.0.2","2026-03-29 15:06:02.970541"
"babel-plugin-inline-json-import","decache","^4.5.1","2026-03-29 15:01:55.636512"
"babel-plugin-inline-react-svg","svgo","^2.8.0","2026-03-29 14:53:28.794267"
"babel-plugin-inline-react-svg","resolve","^2.0.0-next.4","2026-03-29 14:53:28.794267"
"babel-plugin-inline-react-svg","@babel/parser","^7.0.0","2026-03-29 14:53:28.794267"
"babel-plugin-inline-react-svg","lodash.isplainobject","^4.0.6","2026-03-29 14:53:28.794267"
"babel-plugin-inline-react-svg","@babel/helper-plugin-utils","^7.0.0","2026-03-29 14:53:28.794267"
"babel-plugin-istanbul","@babel/helper-plugin-utils","^7.0.0","2026-03-29 14:54:58.791083"
"babel-plugin-istanbul","@istanbuljs/load-nyc-config","^1.0.0","2026-03-29 14:54:58.791083"
"babel-plugin-istanbul","@istanbuljs/schema","^0.1.3","2026-03-29 14:54:58.791083"
"babel-plugin-istanbul","istanbul-lib-instrument","^6.0.2","2026-03-29 14:54:58.791083"
"babel-plugin-istanbul","test-exclude","^6.0.0","2026-03-29 14:54:58.791083"
"babel-plugin-jest-hoist","@types/babel__core","^7.20.5","2026-03-29 14:52:53.882596"
"babel-plugin-jscript","__none__","","2026-03-30 12:13:31.333850"
"babel-plugin-jsx-dom-expressions","@babel/helper-module-imports","7.18.6","2026-03-29 14:59:52.20832"
"babel-plugin-jsx-dom-expressions","@babel/plugin-syntax-jsx","^7.18.6","2026-03-29 14:59:52.20832"
"babel-plugin-jsx-dom-expressions","@babel/types","^7.20.7","2026-03-29 14:59:52.20832"
"babel-plugin-jsx-dom-expressions","html-entities","2.3.3","2026-03-29 14:59:52.20832"
"babel-plugin-jsx-dom-expressions","parse5","^7.1.2","2026-03-29 14:59:52.20832"
"babel-plugin-jsx-event-modifiers","__none__","","2026-03-30 12:13:31.333850"
"babel-plugin-jsx-remove-data-test-id","__none__","","2026-03-30 12:13:31.333850"
"babel-plugin-jsx-v-model","babel-plugin-syntax-jsx","^6.18.0","2026-03-29 14:52:01.768895"
"babel-plugin-jsx-v-model","html-tags","^2.0.0","2026-03-29 14:52:01.768895"
"babel-plugin-jsx-v-model","svg-tags","^1.0.0","2026-03-29 14:52:01.768895"
"babel-plugin-lodash","@babel/helper-module-imports","^7.0.0-beta.49","2026-03-29 14:55:25.655933"
"babel-plugin-lodash","@babel/types","^7.0.0-beta.49","2026-03-29 14:55:25.655933"
"babel-plugin-lodash","glob","^7.1.1","2026-03-29 14:55:25.655933"
"babel-plugin-lodash","lodash","^4.17.10","2026-03-29 14:55:25.655933"
"babel-plugin-lodash","require-package-name","^2.0.1","2026-03-29 14:55:25.655933"
"babel-plugin-macros","@babel/runtime","^7.12.5","2026-03-29 14:55:14.757073"
"babel-plugin-macros","cosmiconfig","^7.0.0","2026-03-29 14:55:14.757073"
"babel-plugin-macros","resolve","^1.19.0","2026-03-29 14:55:14.757073"
"babel-plugin-member-expression-literals","__none__","","2026-03-30 12:13:31.333850"
"babel-plugin-minify-builtins","__none__","","2026-03-30 12:13:31.333850"
"babel-plugin-minify-constant-folding","babel-helper-evaluate-path","^0.5.0","2026-03-29 15:01:55.636512"
"babel-plugin-minify-dead-code-elimination","lodash","^4.17.11","2026-03-29 15:04:50.43409"
"babel-plugin-minify-dead-code-elimination","babel-helper-evaluate-path","^0.5.0","2026-03-29 15:04:50.43409"
"babel-plugin-minify-dead-code-elimination","babel-helper-remove-or-void","^0.4.3","2026-03-29 15:04:50.43409"
"babel-plugin-minify-dead-code-elimination","babel-helper-mark-eval-scopes","^0.4.3","2026-03-29 15:04:50.43409"
"babel-plugin-minify-flip-comparisons","babel-helper-is-void-0","^0.4.3","2026-03-29 15:03:40.094819"
"babel-plugin-minify-guarded-expressions","babel-helper-evaluate-path","^0.5.0","2026-03-29 15:04:15.009493"
"babel-plugin-minify-guarded-expressions","babel-helper-flip-expressions","^0.4.3","2026-03-29 15:04:15.009493"
"babel-plugin-minify-infinity","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-minify-mangle-names","babel-helper-mark-eval-scopes","^0.4.3","2026-03-29 15:04:03.364498"
"babel-plugin-minify-numeric-literals","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-minify-replace","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-minify-simplify","babel-helper-evaluate-path","^0.5.0","2026-03-29 15:01:55.636512"
"babel-plugin-minify-simplify","babel-helper-is-nodes-equiv","^0.0.1","2026-03-29 15:01:55.636512"
"babel-plugin-minify-simplify","babel-helper-flip-expressions","^0.4.3","2026-03-29 15:01:55.636512"
"babel-plugin-minify-simplify","babel-helper-to-multiple-sequence-expressions","^0.5.0","2026-03-29 15:01:55.636512"
"babel-plugin-minify-type-constructors","babel-helper-is-void-0","^0.4.3","2026-03-29 15:05:38.653698"
"babel-plugin-module-resolver","glob","^9.3.3","2026-03-29 15:04:38.671983"
"babel-plugin-module-resolver","pkg-up","^3.1.0","2026-03-29 15:04:38.671983"
"babel-plugin-module-resolver","resolve","^1.22.8","2026-03-29 15:04:38.671983"
"babel-plugin-module-resolver","reselect","^4.1.7","2026-03-29 15:04:38.671983"
"babel-plugin-module-resolver","find-babel-config","^2.1.1","2026-03-29 15:04:38.671983"
"babel-plugin-named-asset-import","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-named-exports-order","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-optimize-clsx","@babel/generator","^7.6.2","2026-03-29 15:07:02.620636"
"babel-plugin-optimize-clsx","@babel/template","^7.6.0","2026-03-29 15:07:02.620636"
"babel-plugin-optimize-clsx","@babel/types","^7.6.1","2026-03-29 15:07:02.620636"
"babel-plugin-optimize-clsx","find-cache-dir","^3.2.0","2026-03-29 15:07:02.620636"
"babel-plugin-optimize-clsx","lodash","^4.17.15","2026-03-29 15:07:02.620636"
"babel-plugin-optimize-clsx","object-hash","^2.0.3","2026-03-29 15:07:02.620636"
"babel-plugin-parameter-decorator","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-polyfill-corejs2","@babel/compat-data","^7.28.6","2026-03-29 14:58:27.339197"
"babel-plugin-polyfill-corejs2","@babel/helper-define-polyfill-provider","^0.6.8","2026-03-29 14:58:27.339197"
"babel-plugin-polyfill-corejs2","semver","^6.3.1","2026-03-29 14:58:27.339197"
"babel-plugin-polyfill-corejs3","@babel/helper-define-polyfill-provider","^0.6.8","2026-03-29 15:04:38.671983"
"babel-plugin-polyfill-corejs3","core-js-compat","^3.48.0","2026-03-29 15:04:38.671983"
"babel-plugin-polyfill-regenerator","@babel/helper-define-polyfill-provider","^0.6.8","2026-03-29 15:02:18.941869"
"babel-plugin-preval","@types/babel__core","^7.1.12","2026-03-29 14:52:59.98372"
"babel-plugin-preval","@babel/runtime","^7.12.5","2026-03-29 14:52:59.98372"
"babel-plugin-preval","babel-plugin-macros","^3.0.1","2026-03-29 14:52:59.98372"
"babel-plugin-preval","require-from-string","^2.0.2","2026-03-29 14:52:59.98372"
"babel-plugin-prismjs","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-property-literals","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-proto-to-assign","lodash","^3.9.3","2026-03-29 15:05:14.666306"
"babel-plugin-ramda","@babel/helper-module-imports","^7.0.0","2026-03-29 14:55:23.050427"
"babel-plugin-react-compiler","@babel/types","^7.26.0","2026-03-29 15:05:38.653698"
"babel-plugin-react-constant-elements","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-react-css-modules","@babel/plugin-syntax-jsx","^7.0.0","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","@babel/types","^7.0.0","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","ajv","^6.5.3","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","ajv-keywords","^3.2.0","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","generic-names","^2.0.1","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","postcss","^7.0.2","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","postcss-modules","^1.3.2","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","postcss-modules-extract-imports","^1.2.0","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","postcss-modules-local-by-default","^1.2.0","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","postcss-modules-parser","^1.1.1","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","postcss-modules-scope","^1.1.0","2026-03-29 15:04:03.364498"
"babel-plugin-react-css-modules","postcss-modules-values","^1.3.0","2026-03-29 15:04:03.364498"
"babel-plugin-react-display-name","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-react-docgen","ast-types","^0.14.2","2026-03-29 15:04:15.009493"
"babel-plugin-react-docgen","lodash","^4.17.15","2026-03-29 15:04:15.009493"
"babel-plugin-react-docgen","react-docgen","^5.0.0","2026-03-29 15:04:15.009493"
"babel-plugin-react-docgen-typescript","react-docgen-typescript","^1.20.4","2026-03-29 15:00:34.905923"
"babel-plugin-react-intl","@babel/core","^7.9.0","2026-03-29 15:06:50.887293"
"babel-plugin-react-intl","@babel/helper-plugin-utils","^7.8.3","2026-03-29 15:06:50.887293"
"babel-plugin-react-intl","@babel/types","^7.9.5","2026-03-29 15:06:50.887293"
"babel-plugin-react-intl","@formatjs/ts-transformer","2.13.0","2026-03-29 15:06:50.887293"
"babel-plugin-react-intl","@types/babel__core","^7.1.7","2026-03-29 15:06:50.887293"
"babel-plugin-react-intl","@types/schema-utils","^2.4.0","2026-03-29 15:06:50.887293"
"babel-plugin-react-intl","intl-messageformat-parser","6.1.2","2026-03-29 15:06:50.887293"
"babel-plugin-react-intl","schema-utils","^3.0.0","2026-03-29 15:06:50.887293"
"babel-plugin-react-intl","tslib","^2.0.1","2026-03-29 15:06:50.887293"
"babel-plugin-react-native-web","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-react-remove-properties","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-react-require","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-react-svg","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-react-test-id","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-react-transform","lodash","^4.6.1","2026-03-29 15:04:15.009493"
"babel-plugin-relay","graphql","15.3.0","2026-03-29 14:59:52.20832"
"babel-plugin-relay","cosmiconfig","^5.0.5","2026-03-29 14:59:52.20832"
"babel-plugin-relay","babel-plugin-macros","^2.0.0","2026-03-29 14:59:52.20832"
"babel-plugin-remove-console","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-remove-debugger","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-remove-graphql-queries","@babel/runtime","^7.20.13","2026-03-29 15:01:44.241203"
"babel-plugin-remove-graphql-queries","@babel/types","^7.20.7","2026-03-29 15:01:44.241203"
"babel-plugin-remove-graphql-queries","gatsby-core-utils","^4.16.0","2026-03-29 15:01:44.241203"
"babel-plugin-replace-ts-export-assignment","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-require-context-hook","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-rewire","__none__","","2026-03-30 12:13:35.456574"
"babel-plugin-root-import","slash","^3.0.0","2026-03-29 15:01:09.625732"
"babel-plugin-runtime","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-search-and-replace","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-source-map-support","@babel/helper-module-imports","^7.16.7","2026-03-29 14:54:09.461206"
"babel-plugin-styled-components","@babel/helper-annotate-as-pure","^7.22.5","2026-03-29 15:06:50.887293"
"babel-plugin-styled-components","@babel/helper-module-imports","^7.22.5","2026-03-29 15:06:50.887293"
"babel-plugin-styled-components","@babel/plugin-syntax-jsx","^7.22.5","2026-03-29 15:06:50.887293"
"babel-plugin-styled-components","lodash","^4.17.21","2026-03-29 15:06:50.887293"
"babel-plugin-styled-components","picomatch","^2.3.1","2026-03-29 15:06:50.887293"
"babel-plugin-superjson-next","@babel/helper-module-imports","^7.13.12","2026-03-29 15:01:09.625732"
"babel-plugin-superjson-next","@babel/types","^7.13.17","2026-03-29 15:01:09.625732"
"babel-plugin-superjson-next","hoist-non-react-statics","^3.3.2","2026-03-29 15:01:09.625732"
"babel-plugin-syntax-async-functions","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-async-generators","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-class-constructor-call","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-class-properties","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-decorators","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-do-expressions","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-dynamic-import","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-exponentiation-operator","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-export-extensions","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-flow","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-function-bind","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-hermes-parser","hermes-parser","0.34.0","2026-03-29 15:05:50.847385"
"babel-plugin-syntax-jsx","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-object-rest-spread","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-syntax-trailing-function-commas","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-system-import-transformer","@babel/core","^7.0.0","2026-03-29 15:06:26.892417"
"babel-plugin-system-import-transformer","@babel/helper-plugin-utils","^7.0.0","2026-03-29 15:06:26.892417"
"babel-plugin-system-import-transformer","@babel/plugin-syntax-dynamic-import","^7.0.0","2026-03-29 15:06:26.892417"
"babel-plugin-tester","@-xun/fs","^2.0.0","2026-03-29 15:02:53.656736"
"babel-plugin-tester","core-js","^3.43.0","2026-03-29 15:02:53.656736"
"babel-plugin-tester","lodash.mergewith","^4.6.2","2026-03-29 15:02:53.656736"
"babel-plugin-tester","prettier","^3.5.3","2026-03-29 15:02:53.656736"
"babel-plugin-tester","pretty-format","^30.0.0","2026-03-29 15:02:53.656736"
"babel-plugin-tester","rejoinder","^2.0.1","2026-03-29 15:02:53.656736"
"babel-plugin-tester","strip-indent~3","npm:strip-indent@^3.0.0","2026-03-29 15:02:53.656736"
"babel-plugin-tester","type-fest","^4.41.0","2026-03-29 15:02:53.656736"
"babel-plugin-transform-amd-to-commonjs","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-transform-async-generator-functions","babel-helper-remap-async-to-generator","^6.24.1","2026-03-29 15:02:30.636575"
"babel-plugin-transform-async-generator-functions","babel-plugin-syntax-async-generators","^6.5.0","2026-03-29 15:02:30.636575"
"babel-plugin-transform-async-generator-functions","babel-runtime","^6.22.0","2026-03-29 15:02:30.636575"
"babel-plugin-transform-async-to-generator","babel-helper-remap-async-to-generator","^6.24.1","2026-03-29 15:06:14.937203"
"babel-plugin-transform-async-to-generator","babel-plugin-syntax-async-functions","^6.8.0","2026-03-29 15:06:14.937203"
"babel-plugin-transform-async-to-generator","babel-runtime","^6.22.0","2026-03-29 15:06:14.937203"
"babel-plugin-transform-async-to-promises","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-transform-builtin-extend","babel-runtime","^6.2.0","2026-03-29 15:01:21.10926"
"babel-plugin-transform-builtin-extend","babel-template","^6.3.0","2026-03-29 15:01:21.10926"
"babel-plugin-transform-class-constructor-call","babel-template","^6.24.1","2026-03-29 15:03:17.129102"
"babel-plugin-transform-class-constructor-call","babel-plugin-syntax-class-constructor-call","^6.18.0","2026-03-29 15:03:17.129102"
"babel-plugin-transform-class-constructor-call","babel-runtime","^6.22.0","2026-03-29 15:03:17.129102"
"babel-plugin-transform-class-properties","babel-helper-function-name","^6.24.1","2026-03-29 15:01:55.636512"
"babel-plugin-transform-class-properties","babel-plugin-syntax-class-properties","^6.8.0","2026-03-29 15:01:55.636512"
"babel-plugin-transform-class-properties","babel-runtime","^6.22.0","2026-03-29 15:01:55.636512"
"babel-plugin-transform-class-properties","babel-template","^6.24.1","2026-03-29 15:01:55.636512"
"babel-plugin-transform-decorators","babel-types","^6.24.1","2026-03-29 14:57:26.083627"
"babel-plugin-transform-decorators","babel-plugin-syntax-decorators","^6.13.0","2026-03-29 14:57:26.083627"
"babel-plugin-transform-decorators","babel-helper-explode-class","^6.24.1","2026-03-29 14:57:26.083627"
"babel-plugin-transform-decorators","babel-template","^6.24.1","2026-03-29 14:57:26.083627"
"babel-plugin-transform-decorators","babel-runtime","^6.22.0","2026-03-29 14:57:26.083627"
"babel-plugin-transform-decorators-legacy","babel-plugin-syntax-decorators","^6.1.18","2026-03-29 15:06:38.828993"
"babel-plugin-transform-decorators-legacy","babel-runtime","^6.2.0","2026-03-29 15:06:38.828993"
"babel-plugin-transform-decorators-legacy","babel-template","^6.3.0","2026-03-29 15:06:38.828993"
"babel-plugin-transform-define","lodash","^4.17.11","2026-03-29 14:59:40.779587"
"babel-plugin-transform-define","traverse","0.6.6","2026-03-29 14:59:40.779587"
"babel-plugin-transform-do-expressions","babel-plugin-syntax-do-expressions","^6.8.0","2026-03-29 15:02:07.210722"
"babel-plugin-transform-do-expressions","babel-runtime","^6.22.0","2026-03-29 15:02:07.210722"
"babel-plugin-transform-dynamic-import","@babel/plugin-syntax-dynamic-import","^7.0.0","2026-03-29 15:00:46.500885"
"babel-plugin-transform-es2015-arrow-functions","babel-runtime","^6.22.0","2026-03-29 15:01:55.636512"
"babel-plugin-transform-es2015-block-scoped-functions","babel-runtime","^6.22.0","2026-03-29 15:04:38.671983"
"babel-plugin-transform-es2015-block-scoping","babel-runtime","^6.26.0","2026-03-29 15:07:02.620636"
"babel-plugin-transform-es2015-block-scoping","babel-template","^6.26.0","2026-03-29 15:07:02.620636"
"babel-plugin-transform-es2015-block-scoping","babel-traverse","^6.26.0","2026-03-29 15:07:02.620636"
"babel-plugin-transform-es2015-block-scoping","babel-types","^6.26.0","2026-03-29 15:07:02.620636"
"babel-plugin-transform-es2015-block-scoping","lodash","^4.17.4","2026-03-29 15:07:02.620636"
"babel-plugin-transform-es2015-classes","babel-helper-optimise-call-expression","^6.24.1","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-classes","babel-helper-function-name","^6.24.1","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-classes","babel-helper-replace-supers","^6.24.1","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-classes","babel-template","^6.24.1","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-classes","babel-traverse","^6.24.1","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-classes","babel-helper-define-map","^6.24.1","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-classes","babel-messages","^6.23.0","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-classes","babel-runtime","^6.22.0","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-classes","babel-types","^6.24.1","2026-03-29 15:04:50.43409"
"babel-plugin-transform-es2015-computed-properties","babel-template","^6.24.1","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-computed-properties","babel-runtime","^6.22.0","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-destructuring","babel-runtime","^6.22.0","2026-03-29 14:55:27.458517"
"babel-plugin-transform-es2015-duplicate-keys","babel-runtime","^6.22.0","2026-03-29 14:54:24.96268"
"babel-plugin-transform-es2015-duplicate-keys","babel-types","^6.24.1","2026-03-29 14:54:24.96268"
"babel-plugin-transform-es2015-for-of","babel-runtime","^6.22.0","2026-03-29 15:06:50.887293"
"babel-plugin-transform-es2015-function-name","babel-helper-function-name","^6.24.1","2026-03-29 15:03:17.129102"
"babel-plugin-transform-es2015-function-name","babel-types","^6.24.1","2026-03-29 15:03:17.129102"
"babel-plugin-transform-es2015-function-name","babel-runtime","^6.22.0","2026-03-29 15:03:17.129102"
"babel-plugin-transform-es2015-literals","babel-runtime","^6.22.0","2026-03-29 15:05:26.682935"
"babel-plugin-transform-es2015-modules-amd","babel-plugin-transform-es2015-modules-commonjs","^6.24.1","2026-03-29 14:55:22.213832"
"babel-plugin-transform-es2015-modules-amd","babel-template","^6.24.1","2026-03-29 14:55:22.213832"
"babel-plugin-transform-es2015-modules-amd","babel-runtime","^6.22.0","2026-03-29 14:55:22.213832"
"babel-plugin-transform-es2015-modules-commonjs","babel-plugin-transform-strict-mode","^6.24.1","2026-03-29 15:02:53.656736"
"babel-plugin-transform-es2015-modules-commonjs","babel-runtime","^6.26.0","2026-03-29 15:02:53.656736"
"babel-plugin-transform-es2015-modules-commonjs","babel-template","^6.26.0","2026-03-29 15:02:53.656736"
"babel-plugin-transform-es2015-modules-commonjs","babel-types","^6.26.0","2026-03-29 15:02:53.656736"
"babel-plugin-transform-es2015-modules-systemjs","babel-template","^6.24.1","2026-03-29 15:06:14.937203"
"babel-plugin-transform-es2015-modules-systemjs","babel-helper-hoist-variables","^6.24.1","2026-03-29 15:06:14.937203"
"babel-plugin-transform-es2015-modules-systemjs","babel-runtime","^6.22.0","2026-03-29 15:06:14.937203"
"babel-plugin-transform-es2015-modules-umd","babel-plugin-transform-es2015-modules-amd","^6.24.1","2026-03-29 14:59:40.779587"
"babel-plugin-transform-es2015-modules-umd","babel-template","^6.24.1","2026-03-29 14:59:40.779587"
"babel-plugin-transform-es2015-modules-umd","babel-runtime","^6.22.0","2026-03-29 14:59:40.779587"
"babel-plugin-transform-es2015-object-super","babel-helper-replace-supers","^6.24.1","2026-03-29 15:01:21.10926"
"babel-plugin-transform-es2015-object-super","babel-runtime","^6.22.0","2026-03-29 15:01:21.10926"
"babel-plugin-transform-es2015-parameters","babel-traverse","^6.24.1","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-parameters","babel-helper-call-delegate","^6.24.1","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-parameters","babel-helper-get-function-arity","^6.24.1","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-parameters","babel-template","^6.24.1","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-parameters","babel-types","^6.24.1","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-parameters","babel-runtime","^6.22.0","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-shorthand-properties","babel-types","^6.24.1","2026-03-29 14:53:32.945324"
"babel-plugin-transform-es2015-shorthand-properties","babel-runtime","^6.22.0","2026-03-29 14:53:32.945324"
"babel-plugin-transform-es2015-spread","babel-runtime","^6.22.0","2026-03-29 15:07:02.620636"
"babel-plugin-transform-es2015-sticky-regex","babel-helper-regex","^6.24.1","2026-03-29 15:04:03.364498"
"babel-plugin-transform-es2015-sticky-regex","babel-types","^6.24.1","2026-03-29 15:04:03.364498"
"babel-plugin-transform-es2015-sticky-regex","babel-runtime","^6.22.0","2026-03-29 15:04:03.364498"
"babel-plugin-transform-es2015-template-literals","babel-runtime","^6.22.0","2026-03-29 15:03:40.094819"
"babel-plugin-transform-es2015-typeof-symbol","babel-runtime","^6.22.0","2026-03-29 15:02:30.636575"
"babel-plugin-transform-es2015-unicode-regex","babel-helper-regex","^6.24.1","2026-03-29 15:05:26.682935"
"babel-plugin-transform-es2015-unicode-regex","babel-runtime","^6.22.0","2026-03-29 15:05:26.682935"
"babel-plugin-transform-es2015-unicode-regex","regexpu-core","^2.0.0","2026-03-29 15:05:26.682935"
"babel-plugin-transform-es3-member-expression-literals","babel-runtime","^6.22.0","2026-03-29 14:59:40.779587"
"babel-plugin-transform-es3-property-literals","babel-runtime","^6.22.0","2026-03-29 15:00:58.05736"
"babel-plugin-transform-exponentiation-operator","babel-plugin-syntax-exponentiation-operator","^6.8.0","2026-03-29 15:03:05.353225"
"babel-plugin-transform-exponentiation-operator","babel-helper-builder-binary-assignment-operator-visitor","^6.24.1","2026-03-29 15:03:05.353225"
"babel-plugin-transform-exponentiation-operator","babel-runtime","^6.22.0","2026-03-29 15:03:05.353225"
"babel-plugin-transform-export-extensions","babel-plugin-syntax-export-extensions","^6.8.0","2026-03-29 14:59:52.20832"
"babel-plugin-transform-export-extensions","babel-runtime","^6.22.0","2026-03-29 14:59:52.20832"
"babel-plugin-transform-flow-enums","@babel/plugin-syntax-flow","^7.12.1","2026-03-29 14:58:58.371777"
"babel-plugin-transform-flow-strip-types","babel-runtime","^6.22.0","2026-03-29 15:05:02.525577"
"babel-plugin-transform-flow-strip-types","babel-plugin-syntax-flow","^6.18.0","2026-03-29 15:05:02.525577"
"babel-plugin-transform-for-of-as-array","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-transform-function-bind","babel-plugin-syntax-function-bind","^6.8.0","2026-03-29 14:56:36.291849"
"babel-plugin-transform-function-bind","babel-runtime","^6.22.0","2026-03-29 14:56:36.291849"
"babel-plugin-transform-hook-names","__none__","","2026-03-30 12:13:39.566955"
"babel-plugin-transform-import-meta","@babel/template","^7.25.9","2026-03-29 14:52:11.420411"
"babel-plugin-transform-import-meta","tslib","^2.8.1","2026-03-29 14:52:11.420411"
"babel-plugin-transform-inline-consecutive-adds","__none__","","2026-03-30 12:13:43.690199"
"babel-plugin-transform-inline-environment-variables","__none__","","2026-03-30 12:13:43.690199"
"babel-plugin-transform-member-expression-literals","__none__","","2026-03-30 12:13:43.690199"
"babel-plugin-transform-merge-sibling-variables","__none__","","2026-03-30 12:13:43.690199"
"babel-plugin-transform-minify-booleans","__none__","","2026-03-30 12:13:43.690199"
"babel-plugin-transform-modules-ui5","array-flatten","^3.0.0","2026-03-29 14:59:40.779587"
"babel-plugin-transform-modules-ui5","doctrine","^3.0.0","2026-03-29 14:59:40.779587"
"babel-plugin-transform-modules-ui5","ignore-case","^0.1.0","2026-03-29 14:59:40.779587"
"babel-plugin-transform-modules-ui5","object-assign-defined","^1.2.0","2026-03-29 14:59:40.779587"
"babel-plugin-transform-node-env-inline","__none__","","2026-03-30 12:13:43.690199"
"babel-plugin-transform-object-assign","babel-runtime","^6.22.0","2026-03-29 15:04:50.43409"
"babel-plugin-transform-object-rest-spread","babel-plugin-syntax-object-rest-spread","^6.8.0","2026-03-29 15:03:28.657024"
"babel-plugin-transform-object-rest-spread","babel-runtime","^6.26.0","2026-03-29 15:03:28.657024"
"babel-plugin-transform-property-literals","esutils","^2.0.2","2026-03-29 15:01:09.625732"
