"package","year","downloads"
"rate-limiter-flexible","2024","26595170"
"rate-limiter-flexible","2025","55615024"
"ratelimiter","2021","1096850"
"ratelimiter","2022","1729855"
"ratelimiter","2023","1910365"
"ratelimiter","2024","7644412"
"ratelimiter","2025","11643095"
"raven","2021","38129251"
"raven","2022","34975040"
"raven","2023","25747252"
"raven","2024","19071557"
"raven","2025","17575204"
"raven-js","2021","10473464"
"raven-js","2022","7919124"
"raven-js","2023","6552918"
"raven-js","2024","5833278"
"raven-js","2025","6406667"
"raw-body","2021","1197192943"
"raw-body","2022","1607881962"
"raw-body","2023","1925926968"
"raw-body","2024","1939586412"
"raw-body","2025","2543879587"
"raw-loader","2021","274889838"
"raw-loader","2022","311530325"
"raw-loader","2023","274856160"
"raw-loader","2024","182895493"
"raw-loader","2025","179432377"
"raygun4js","2021","883615"
"raygun4js","2022","1190791"
"raygun4js","2023","850031"
"raygun4js","2024","1392366"
"raygun4js","2025","1212818"
"razorpay","2021","565371"
"razorpay","2022","1047706"
"razorpay","2023","1482848"
"razorpay","2024","2224826"
"razorpay","2025","4376989"
"rbush","2021","22746403"
"rbush","2022","35715200"
"rbush","2023","55909963"
"rbush","2024","81051930"
"rbush","2025","133691494"
"rc","2021","604041339"
"rc","2022","722528383"
"rc","2023","701500196"
"rc","2024","763218649"
"rc","2025","1071522934"
"rc-align","2021","58380548"
"rc-align","2022","78873944"
"rc-align","2023","84783293"
"rc-align","2024","65118128"
"rc-align","2025","65707234"
"rc-animate","2021","41977089"
"rc-animate","2022","37507064"
"rc-animate","2023","32892639"
"rc-animate","2024","30721132"
"rc-animate","2025","31796954"
"rc-calendar","2021","9400868"
"rc-calendar","2022","8078547"
"rc-calendar","2023","7032322"
"rc-calendar","2024","6295172"
"rc-calendar","2025","6229391"
"rc-cascader","2021","29187516"
"rc-cascader","2022","41938524"
"rc-cascader","2023","54996319"
"rc-cascader","2024","66284038"
"rc-cascader","2025","93096131"
"rc-checkbox","2021","29818916"
"rc-checkbox","2022","40087694"
"rc-checkbox","2023","50653796"
"rc-checkbox","2024","63758195"
"rc-checkbox","2025","87617318"
"rc-collapse","2021","31510067"
"rc-collapse","2022","43735525"
"rc-collapse","2023","55228599"
"rc-collapse","2024","66465636"
"rc-collapse","2025","90887663"
"rc-config-loader","2021","10375239"
"rc-config-loader","2022","16793043"
"rc-config-loader","2023","32393369"
"rc-config-loader","2024","35702030"
"rc-config-loader","2025","43668869"
"rc-dialog","2021","30582605"
"rc-dialog","2022","43318046"
"rc-dialog","2023","54858172"
"rc-dialog","2024","67284513"
"rc-dialog","2025","91517535"
"rc-drawer","2021","29436514"
"rc-drawer","2022","41437821"
"rc-drawer","2023","54851599"
"rc-drawer","2024","66169781"
"rc-drawer","2025","92826225"
"rc-dropdown","2021","29280887"
"rc-dropdown","2022","47316054"
"rc-dropdown","2023","57490062"
"rc-dropdown","2024","69883531"
"rc-dropdown","2025","94812566"
"rc-editor-core","2021","8467917"
"rc-editor-core","2022","7117954"
"rc-editor-core","2023","5638668"
"rc-editor-core","2024","4971727"
"rc-editor-core","2025","4692149"
"rc-editor-mention","2021","8430796"
"rc-editor-mention","2022","7139692"
"rc-editor-mention","2023","5636208"
"rc-editor-mention","2024","4975640"
"rc-editor-mention","2025","4702171"
"rc-field-form","2021","22337917"
"rc-field-form","2022","36411448"
"rc-field-form","2023","49912432"
"rc-field-form","2024","63520729"
"rc-field-form","2025","87968961"
"rc-footer","2021","201768"
"rc-footer","2022","244756"
"rc-footer","2023","274600"
"rc-footer","2024","1786709"
"rc-footer","2025","3289956"
"rc-form","2021","8912450"
"rc-form","2022","7503939"
"rc-form","2023","6586636"
"rc-form","2024","7558153"
"rc-form","2025","8490440"
"rc-gesture","2021","1660030"
"rc-gesture","2022","1624335"
"rc-gesture","2023","1343013"
"rc-gesture","2024","1074811"
"rc-gesture","2025","1265266"
"rc-hammerjs","2021","8344728"
"rc-hammerjs","2022","6437164"
"rc-hammerjs","2023","4899008"
"rc-hammerjs","2024","4485612"
"rc-hammerjs","2025","4173316"
"rc-image","2021","19511987"
"rc-image","2022","33455840"
"rc-image","2023","47868379"
"rc-image","2024","59635136"
"rc-image","2025","84332057"
"rc-input","2021","0"
"rc-input","2022","14872831"
"rc-input","2023","38537223"
"rc-input","2024","54811522"
"rc-input","2025","82325360"
"rc-input-number","2021","33440213"
"rc-input-number","2022","44060449"
"rc-input-number","2023","56018835"
"rc-input-number","2024","67857527"
"rc-input-number","2025","91753935"
"rc-mentions","2021","27361713"
"rc-mentions","2022","39579310"
"rc-mentions","2023","52609634"
"rc-mentions","2024","64009196"
"rc-mentions","2025","88039942"
"rc-menu","2021","35216189"
"rc-menu","2022","51426964"
"rc-menu","2023","63065543"
"rc-menu","2024","74570279"
"rc-menu","2025","98581114"
"rc-motion","2021","34809303"
"rc-motion","2022","59732617"
"rc-motion","2023","74999977"
"rc-motion","2024","85660031"
"rc-motion","2025","114111335"
"rc-notification","2021","29111813"
"rc-notification","2022","40273313"
"rc-notification","2023","52025259"
"rc-notification","2024","64321774"
"rc-notification","2025","87926212"
"rc-overflow","2021","16909927"
"rc-overflow","2022","34405019"
"rc-overflow","2023","47749953"
"rc-overflow","2024","58720178"
"rc-overflow","2025","87130432"
"rc-pagination","2021","31594571"
"rc-pagination","2022","42767449"
"rc-pagination","2023","55178001"
"rc-pagination","2024","68103788"
"rc-pagination","2025","95210617"
"rc-picker","2021","22635917"
"rc-picker","2022","35797763"
"rc-picker","2023","50743944"
"rc-picker","2024","64371823"
"rc-picker","2025","92255827"
"rc-progress","2021","32458193"
"rc-progress","2022","45081905"
"rc-progress","2023","56312834"
"rc-progress","2024","69064948"
"rc-progress","2025","93166422"
"rc-rate","2021","28393273"
"rc-rate","2022","38954276"
"rc-rate","2023","49478779"
"rc-rate","2024","62370720"
"rc-rate","2025","86331053"
"rc-resize-observer","2021","32345067"
"rc-resize-observer","2022","47581738"
"rc-resize-observer","2023","63700474"
"rc-resize-observer","2024","78142248"
"rc-resize-observer","2025","109610548"
"rc-segmented","2021","0"
"rc-segmented","2022","11598773"
"rc-segmented","2023","35518847"
"rc-segmented","2024","51372375"
"rc-segmented","2025","77955555"
"rc-select","2021","32784502"
"rc-select","2022","44845629"
"rc-select","2023","57961766"
"rc-select","2024","69992587"
"rc-select","2025","96684001"
"rc-slider","2021","49415230"
"rc-slider","2022","67578222"
"rc-slider","2023","78874482"
"rc-slider","2024","93106343"
"rc-slider","2025","124257938"
"rc-swipeout","2021","1484808"
"rc-swipeout","2022","1494884"
"rc-swipeout","2023","1231867"
"rc-swipeout","2024","989946"
"rc-swipeout","2025","1149983"
"rc-switch","2021","28922058"
"rc-switch","2022","39121088"
"rc-switch","2023","50325628"
"rc-switch","2024","62290396"
"rc-switch","2025","85161097"
"rc-table","2021","30780508"
"rc-table","2022","43543270"
"rc-table","2023","55869082"
"rc-table","2024","66355800"
"rc-table","2025","90972830"
"rc-tabs","2021","30061057"
"rc-tabs","2022","42268751"
"rc-tabs","2023","55239002"
"rc-tabs","2024","67259866"
"rc-tabs","2025","92963760"
"rc-textarea","2021","20152491"
"rc-textarea","2022","32843655"
"rc-textarea","2023","47280716"
"rc-textarea","2024","60156693"
"rc-textarea","2025","85214613"
"rc-time-picker","2021","10637203"
"rc-time-picker","2022","10183899"
"rc-time-picker","2023","9568038"
"rc-time-picker","2024","8283052"
"rc-time-picker","2025","8315302"
"rc-tooltip","2021","54912616"
"rc-tooltip","2022","74179335"
"rc-tooltip","2023","83219332"
"rc-tooltip","2024","92752030"
"rc-tooltip","2025","120045002"
"rc-tree","2021","34314045"
"rc-tree","2022","47088195"
"rc-tree","2023","59513121"
"rc-tree","2024","72646384"
"rc-tree","2025","99824727"
"rc-tree-select","2021","29631633"
"rc-tree-select","2022","41644904"
"rc-tree-select","2023","53562178"
"rc-tree-select","2024","65335586"
"rc-tree-select","2025","89047538"
"rc-trigger","2021","71546758"
"rc-trigger","2022","90651761"
"rc-trigger","2023","90389034"
"rc-trigger","2024","69030037"
"rc-trigger","2025","69452425"
"rc-tween-one","2021","1298866"
"rc-tween-one","2022","1484869"
"rc-tween-one","2023","1279030"
"rc-tween-one","2024","1458147"
"rc-tween-one","2025","2215656"
"rc-upload","2021","29669261"
"rc-upload","2022","39995969"
"rc-upload","2023","49085355"
"rc-upload","2024","63195493"
"rc-upload","2025","87640822"
"rc-util","2021","90080845"
"rc-util","2022","132463729"
"rc-util","2023","159608212"
"rc-util","2024","172841947"
"rc-util","2025","208172831"
"rc-virtual-list","2021","24889359"
"rc-virtual-list","2022","40231417"
"rc-virtual-list","2023","55357538"
"rc-virtual-list","2024","67958845"
"rc-virtual-list","2025","94932341"
"rc4","2021","4073059"
"rc4","2022","3687870"
"rc4","2023","2379555"
"rc4","2024","1605580"
"rc4","2025","1879455"
"rc9","2021","16205410"
"rc9","2022","22670118"
"rc9","2023","33187417"
"rc9","2024","46034483"
"rc9","2025","169230973"
"rcedit","2021","4345893"
"rcedit","2022","5509445"
"rcedit","2023","6807920"
"rcedit","2024","8853965"
"rcedit","2025","13219149"
"rcfinder","2021","5180188"
"rcfinder","2022","6070169"
"rcfinder","2023","5495925"
"rcfinder","2024","4031038"
"rcfinder","2025","4018443"
"rcloader","2021","5006500"
"rcloader","2022","5529674"
"rcloader","2023","5467947"
"rcloader","2024","4024620"
"rcloader","2025","4019055"
"rdf-canonize","2021","18270019"
"rdf-canonize","2022","8387982"
"rdf-canonize","2023","5600479"
"rdf-canonize","2024","4647232"
"rdf-canonize","2025","6240194"
"rdf-data-factory","2021","419147"
"rdf-data-factory","2022","475896"
"rdf-data-factory","2023","667408"
"rdf-data-factory","2024","1311218"
"rdf-data-factory","2025","3223250"
"rdf-isomorphic","2021","164102"
"rdf-isomorphic","2022","260913"
"rdf-isomorphic","2023","329963"
"rdf-isomorphic","2024","436838"
"rdf-isomorphic","2025","998017"
"rdf-string","2021","251616"
"rdf-string","2022","298187"
"rdf-string","2023","367374"
"rdf-string","2024","513561"
"rdf-string","2025","1370089"
"rdf-terms","2021","220579"
"rdf-terms","2022","272853"
"rdf-terms","2023","335121"
"rdf-terms","2024","451804"
"rdf-terms","2025","1158207"
"rdme","2021","461284"
"rdme","2022","1081743"
"rdme","2023","2425025"
"rdme","2024","3710733"
"rdme","2025","5356752"
"rdndmb-html5-to-touch","2021","71119"
"rdndmb-html5-to-touch","2022","281653"
"rdndmb-html5-to-touch","2023","940763"
"rdndmb-html5-to-touch","2024","2018653"
"rdndmb-html5-to-touch","2025","2069057"
"rdotjson","2021","469734"
"rdotjson","2022","791349"
"rdotjson","2023","1089289"
"rdotjson","2024","1350710"
"rdotjson","2025","1885678"
"re-emitter","2021","2460148"
"re-emitter","2022","2618717"
"re-emitter","2023","1680830"
"re-emitter","2024","1600969"
"re-emitter","2025","3287575"
"re-reselect","2021","4115518"
"re-reselect","2022","6005881"
"re-reselect","2023","8232343"
"re-reselect","2024","8089185"
"re-reselect","2025","13253155"
"re-resizable","2021","12383241"
"re-resizable","2022","18868898"
"re-resizable","2023","23554096"
"re-resizable","2024","33604107"
"re-resizable","2025","53299749"
"re2","2021","19497932"
"re2","2022","27541043"
"re2","2023","32470340"
"re2","2024","36011521"
"re2","2025","51078333"
"re2-wasm","2021","28918"
"re2-wasm","2022","137085"
"re2-wasm","2023","517418"
"re2-wasm","2024","1002866"
"re2-wasm","2025","4029383"
"re2js","2021","0"
"re2js","2022","0"
"re2js","2023","361089"
"re2js","2024","1977458"
"re2js","2025","5301069"
"reachdown","2021","1565158"
"reachdown","2022","2303227"
"reachdown","2023","3366357"
"reachdown","2024","3559720"
"reachdown","2025","5705244"
"react","2021","564012471"
"react","2022","820923785"
"react","2023","1040723647"
"react","2024","1250332352"
"react","2025","2128780366"
"react-15","2021","294169"
"react-15","2022","238540"
"react-15","2023","164172"
"react-15","2024","169008"
"react-15","2025","103824"
"react-accessible-accordion","2021","6147496"
"react-accessible-accordion","2022","6565085"
"react-accessible-accordion","2023","6336183"
"react-accessible-accordion","2024","5484606"
"react-accessible-accordion","2025","6902373"
"react-accessible-treeview","2021","22649"
"react-accessible-treeview","2022","42711"
"react-accessible-treeview","2023","283615"
"react-accessible-treeview","2024","2141048"
"react-accessible-treeview","2025","3929071"
"react-ace","2021","15316548"
"react-ace","2022","17934573"
"react-ace","2023","18386411"
"react-ace","2024","20625543"
"react-ace","2025","26792373"
"react-addons-create-fragment","2021","13552929"
"react-addons-create-fragment","2022","10443937"
"react-addons-create-fragment","2023","9657317"
"react-addons-create-fragment","2024","6433161"
"react-addons-create-fragment","2025","6311708"
"react-addons-css-transition-group","2021","6549405"
"react-addons-css-transition-group","2022","5699594"
"react-addons-css-transition-group","2023","5119804"
"react-addons-css-transition-group","2024","4859369"
"react-addons-css-transition-group","2025","5341988"
"react-addons-pure-render-mixin","2021","3344294"
"react-addons-pure-render-mixin","2022","2349196"
"react-addons-pure-render-mixin","2023","2185055"
"react-addons-pure-render-mixin","2024","3164359"
"react-addons-pure-render-mixin","2025","2750398"
"react-addons-shallow-compare","2021","20412085"
"react-addons-shallow-compare","2022","21287915"
"react-addons-shallow-compare","2023","18281617"
"react-addons-shallow-compare","2024","16477021"
"react-addons-shallow-compare","2025","16628368"
"react-addons-test-utils","2021","9390097"
"react-addons-test-utils","2022","9077470"
"react-addons-test-utils","2023","8072002"
"react-addons-test-utils","2024","6057300"
"react-addons-test-utils","2025","7280849"
"react-addons-update","2021","2949057"
"react-addons-update","2022","2920696"
"react-addons-update","2023","2972012"
"react-addons-update","2024","3543202"
"react-addons-update","2025","3602191"
"react-admin","2021","2205601"
"react-admin","2022","2534376"
"react-admin","2023","2875564"
"react-admin","2024","3267461"
"react-admin","2025","4469326"
"react-alert","2021","1188851"
"react-alert","2022","1319373"
"react-alert","2023","1145240"
"react-alert","2024","1110844"
"react-alert","2025","984736"
"react-alice-carousel","2021","1380857"
"react-alice-carousel","2022","1709207"
"react-alice-carousel","2023","1858007"
"react-alice-carousel","2024","2055762"
"react-alice-carousel","2025","2098155"
"react-anchor-link-smooth-scroll","2021","1234401"
"react-anchor-link-smooth-scroll","2022","1514286"
"react-anchor-link-smooth-scroll","2023","1598843"
"react-anchor-link-smooth-scroll","2024","1165892"
"react-anchor-link-smooth-scroll","2025","1112426"
"react-animate-height","2021","8052968"
"react-animate-height","2022","10917297"
"react-animate-height","2023","14145428"
"react-animate-height","2024","16352973"
"react-animate-height","2025","18901646"
"react-animations","2021","1234801"
"react-animations","2022","1610265"
"react-animations","2023","1381114"
"react-animations","2024","1319493"
"react-animations","2025","1391431"
"react-apexcharts","2021","4679179"
"react-apexcharts","2022","9446231"
"react-apexcharts","2023","14846803"
"react-apexcharts","2024","20946329"
"react-apexcharts","2025","28395783"
"react-apollo","2021","20000929"
"react-apollo","2022","14340486"
"react-apollo","2023","9478010"
"react-apollo","2024","5806059"
"react-apollo","2025","5131951"
"react-app-polyfill","2021","141946476"
"react-app-polyfill","2022","187459598"
"react-app-polyfill","2023","193348393"
"react-app-polyfill","2024","173791712"
"react-app-polyfill","2025","190282610"
"react-app-rewired","2021","16711331"
"react-app-rewired","2022","21584561"
"react-app-rewired","2023","23225017"
"react-app-rewired","2024","20590511"
"react-app-rewired","2025","17793039"
"react-arborist","2021","1185"
"react-arborist","2022","31382"
"react-arborist","2023","385896"
"react-arborist","2024","1613791"
"react-arborist","2025","5197696"
"react-aria","2021","916541"
"react-aria","2022","2094626"
"react-aria","2023","7968642"
"react-aria","2024","26403251"
"react-aria","2025","53521190"
"react-aria-components","2021","4206"
"react-aria-components","2022","6818"
"react-aria-components","2023","1388884"
"react-aria-components","2024","15157048"
"react-aria-components","2025","36004979"
"react-aria-live","2021","551340"
"react-aria-live","2022","776609"
"react-aria-live","2023","807183"
"react-aria-live","2024","1248570"
"react-aria-live","2025","1679741"
"react-aria-menubutton","2021","2108685"
"react-aria-menubutton","2022","1725965"
"react-aria-menubutton","2023","1328063"
"react-aria-menubutton","2024","1182448"
"react-aria-menubutton","2025","1798349"
"react-aria-modal","2021","1612636"
"react-aria-modal","2022","1793994"
"react-aria-modal","2023","1910970"
"react-aria-modal","2024","1809334"
"react-aria-modal","2025","1602115"
"react-art","2021","1942563"
"react-art","2022","1930759"
"react-art","2023","2361838"
"react-art","2024","3575353"
"react-art","2025","2155418"
"react-async","2021","1507811"
"react-async","2022","1659403"
"react-async","2023","1646162"
"react-async","2024","1291183"
"react-async","2025","1363165"
"react-async-hook","2021","2242971"
"react-async-hook","2022","4126022"
"react-async-hook","2023","5086206"
"react-async-hook","2024","5901273"
"react-async-hook","2025","7075413"
"react-async-script","2021","14452615"
"react-async-script","2022","23196089"
"react-async-script","2023","28196863"
"react-async-script","2024","34810218"
"react-async-script","2025","43454997"
"react-attr-converter","2021","2133940"
"react-attr-converter","2022","2361859"
"react-attr-converter","2023","1999090"
"react-attr-converter","2024","1821026"
"react-attr-converter","2025","1576528"
"react-audio-player","2021","748188"
"react-audio-player","2022","1070408"
"react-audio-player","2023","1309764"
"react-audio-player","2024","1472458"
"react-audio-player","2025","1948096"
"react-autocomplete","2021","3866618"
"react-autocomplete","2022","4182882"
"react-autocomplete","2023","3407956"
"react-autocomplete","2024","2937544"
"react-autocomplete","2025","2951394"
"react-autosize-textarea","2021","8068635"
"react-autosize-textarea","2022","9224247"
"react-autosize-textarea","2023","8417050"
"react-autosize-textarea","2024","7360984"
"react-autosize-textarea","2025","8564906"
"react-autosuggest","2021","17587886"
"react-autosuggest","2022","18222561"
"react-autosuggest","2023","17286556"
"react-autosuggest","2024","16517940"
"react-autosuggest","2025","15590583"
"react-autowhatever","2021","12543827"
"react-autowhatever","2022","10693718"
"react-autowhatever","2023","8053226"
"react-autowhatever","2024","6413558"
"react-autowhatever","2025","6447010"
"react-avatar","2021","1920909"
"react-avatar","2022","2679007"
"react-avatar","2023","2968803"
"react-avatar","2024","3225774"
"react-avatar","2025","3402336"
"react-avatar-editor","2021","3920010"
"react-avatar-editor","2022","6247755"
"react-avatar-editor","2023","8527911"
"react-avatar-editor","2024","9577753"
"react-avatar-editor","2025","11770290"
"react-awesome-query-builder","2021","697163"
"react-awesome-query-builder","2022","1330745"
"react-awesome-query-builder","2023","2083223"
"react-awesome-query-builder","2024","1667444"
"react-awesome-query-builder","2025","1810306"
"react-axe","2021","3766075"
"react-axe","2022","2201139"
"react-axe","2023","1505383"
"react-axe","2024","1429063"
"react-axe","2025","1948533"
"react-barcode","2021","1703069"
"react-barcode","2022","2474332"
"react-barcode","2023","3210346"
"react-barcode","2024","4916491"
"react-barcode","2025","7152488"
"react-base-table","2021","774535"
"react-base-table","2022","1448987"
"react-base-table","2023","1474784"
"react-base-table","2024","1040463"
"react-base-table","2025","950060"
"react-base16-styling","2021","22357024"
"react-base16-styling","2022","34576790"
"react-base16-styling","2023","42787617"
"react-base16-styling","2024","52458465"
"react-base16-styling","2025","74029778"
"react-beautiful-dnd","2021","43862137"
"react-beautiful-dnd","2022","65824497"
"react-beautiful-dnd","2023","77287279"
"react-beautiful-dnd","2024","82988752"
"react-beautiful-dnd","2025","93438550"
"react-beautiful-dnd-next","2021","563022"
"react-beautiful-dnd-next","2022","1002218"
"react-beautiful-dnd-next","2023","1349404"
"react-beautiful-dnd-next","2024","1107222"
"react-beautiful-dnd-next","2025","1096003"
"react-beforeunload","2021","3423217"
"react-beforeunload","2022","6164933"
"react-beforeunload","2023","4067402"
"react-beforeunload","2024","3905763"
"react-beforeunload","2025","3497963"
"react-big-calendar","2021","6835064"
"react-big-calendar","2022","8720189"
"react-big-calendar","2023","10706948"
"react-big-calendar","2024","14069741"
"react-big-calendar","2025","22514921"
"react-blurhash","2021","293339"
"react-blurhash","2022","613945"
"react-blurhash","2023","827110"
"react-blurhash","2024","1397389"
"react-blurhash","2025","2019082"
"react-bootstrap","2021","44176535"
"react-bootstrap","2022","67486814"
"react-bootstrap","2023","113862737"
"react-bootstrap","2024","67293843"
"react-bootstrap","2025","63855542"
"react-bootstrap-daterangepicker","2021","2186857"
"react-bootstrap-daterangepicker","2022","1875954"
"react-bootstrap-daterangepicker","2023","2020072"
"react-bootstrap-daterangepicker","2024","1738295"
"react-bootstrap-daterangepicker","2025","2079457"
"react-bootstrap-icons","2021","978291"
"react-bootstrap-icons","2022","1820782"
"react-bootstrap-icons","2023","2752237"
"react-bootstrap-icons","2024","3370765"
"react-bootstrap-icons","2025","4053557"
"react-bootstrap-sweetalert","2021","1211751"
"react-bootstrap-sweetalert","2022","1333760"
"react-bootstrap-sweetalert","2023","1120842"
"react-bootstrap-sweetalert","2024","948943"
"react-bootstrap-sweetalert","2025","1018421"
"react-bootstrap-table","2021","1487076"
"react-bootstrap-table","2022","1380194"
"react-bootstrap-table","2023","1150184"
"react-bootstrap-table","2024","1028978"
"react-bootstrap-table","2025","900593"
"react-bootstrap-table-next","2021","3019620"
"react-bootstrap-table-next","2022","3364078"
"react-bootstrap-table-next","2023","2913233"
"react-bootstrap-table-next","2024","2433347"
"react-bootstrap-table-next","2025","2571447"
"react-bootstrap-table2-filter","2021","1018134"
"react-bootstrap-table2-filter","2022","1101551"
"react-bootstrap-table2-filter","2023","1056429"
"react-bootstrap-table2-filter","2024","987450"
"react-bootstrap-table2-filter","2025","1341674"
"react-bootstrap-table2-paginator","2021","2089530"
"react-bootstrap-table2-paginator","2022","2454386"
"react-bootstrap-table2-paginator","2023","2152042"
"react-bootstrap-table2-paginator","2024","1849248"
"react-bootstrap-table2-paginator","2025","2052342"
"react-bootstrap-table2-toolkit","2021","1275136"
"react-bootstrap-table2-toolkit","2022","1493144"
"react-bootstrap-table2-toolkit","2023","1378718"
"react-bootstrap-table2-toolkit","2024","1197652"
"react-bootstrap-table2-toolkit","2025","1261839"
"react-bootstrap-typeahead","2021","4829285"
"react-bootstrap-typeahead","2022","18778499"
"react-bootstrap-typeahead","2023","64428265"
"react-bootstrap-typeahead","2024","16800572"
"react-bootstrap-typeahead","2025","8572998"
"react-bottom-scroll-listener","2021","906826"
"react-bottom-scroll-listener","2022","841573"
"react-bottom-scroll-listener","2023","1267743"
"react-bottom-scroll-listener","2024","2001616"
"react-bottom-scroll-listener","2025","1066314"
"react-burger-menu","2021","1965888"
"react-burger-menu","2022","2301780"
"react-burger-menu","2023","2632774"
"react-burger-menu","2024","2355902"
"react-burger-menu","2025","1782329"
"react-calendar","2021","9632176"
"react-calendar","2022","16823630"
"react-calendar","2023","22831907"
"react-calendar","2024","29487423"
"react-calendar","2025","41309588"
"react-calendar-timeline","2021","1136383"
"react-calendar-timeline","2022","1401396"
"react-calendar-timeline","2023","1741216"
"react-calendar-timeline","2024","1884288"
"react-calendar-timeline","2025","2645385"
"react-calendly","2021","1155144"
"react-calendly","2022","2633505"
"react-calendly","2023","4660173"
"react-calendly","2024","7448989"
"react-calendly","2025","9134987"
"react-canvas-confetti","2021","185282"
"react-canvas-confetti","2022","1906903"
"react-canvas-confetti","2023","2329215"
"react-canvas-confetti","2024","3159233"
"react-canvas-confetti","2025","4847039"
"react-card-flip","2021","1775622"
"react-card-flip","2022","1761794"
"react-card-flip","2023","1160854"
"react-card-flip","2024","1078607"
"react-card-flip","2025","1314732"
"react-chartjs-2","2021","19305204"
"react-chartjs-2","2022","32484286"
"react-chartjs-2","2023","48179608"
"react-chartjs-2","2024","64965794"
"react-chartjs-2","2025","99073505"
"react-checkbox-tree","2021","2334965"
"react-checkbox-tree","2022","2891723"
"react-checkbox-tree","2023","3555731"
"react-checkbox-tree","2024","3925449"
"react-checkbox-tree","2025","4949100"
"react-children-utilities","2021","944101"
"react-children-utilities","2022","1417594"
"react-children-utilities","2023","1342616"
"react-children-utilities","2024","2831803"
"react-children-utilities","2025","2893935"
"react-circular-progressbar","2021","8660864"
"react-circular-progressbar","2022","11368319"
"react-circular-progressbar","2023","12873794"
"react-circular-progressbar","2024","14251926"
"react-circular-progressbar","2025","15676008"
"react-click-away-listener","2021","447705"
"react-click-away-listener","2022","857851"
"react-click-away-listener","2023","1749378"
"react-click-away-listener","2024","2993134"
"react-click-away-listener","2025","3751322"
"react-click-outside","2021","5364344"
"react-click-outside","2022","6933145"
"react-click-outside","2023","5384479"
"react-click-outside","2024","3343898"
"react-click-outside","2025","3358025"
"react-clientside-effect","2021","70762459"
"react-clientside-effect","2022","79099109"
"react-clientside-effect","2023","90172068"
"react-clientside-effect","2024","90669822"
"react-clientside-effect","2025","104606246"
"react-clipboard.js","2021","2076838"
"react-clipboard.js","2022","2218386"
"react-clipboard.js","2023","2087088"
"react-clipboard.js","2024","1848167"
"react-clipboard.js","2025","1926197"
"react-clock","2021","1966209"
"react-clock","2022","3129106"
"react-clock","2023","4359703"
"react-clock","2024","6510902"
"react-clock","2025","8294766"
"react-clone-referenced-element","2021","2950293"
"react-clone-referenced-element","2022","2154780"
"react-clone-referenced-element","2023","1611558"
"react-clone-referenced-element","2024","1669583"
"react-clone-referenced-element","2025","3268608"
"react-code-blocks","2021","392401"
"react-code-blocks","2022","1333985"
"react-code-blocks","2023","1672109"
"react-code-blocks","2024","3003578"
"react-code-blocks","2025","5305474"
"react-code-input","2021","1206893"
"react-code-input","2022","1852372"
"react-code-input","2023","2026337"
"react-code-input","2024","2106370"
"react-code-input","2025","2196315"
"react-codemirror","2021","1697699"
"react-codemirror","2022","1546172"
"react-codemirror","2023","2116206"
"react-codemirror","2024","1097742"
"react-codemirror","2025","1225806"
"react-codemirror2","2021","11420013"
"react-codemirror2","2022","14837650"
"react-codemirror2","2023","10201576"
"react-codemirror2","2024","7498548"
"react-codemirror2","2025","10742530"
"react-collapse","2021","5096961"
"react-collapse","2022","5763948"
"react-collapse","2023","6218366"
"react-collapse","2024","6768637"
"react-collapse","2025","9993125"
"react-collapsed","2021","484101"
"react-collapsed","2022","1407501"
"react-collapsed","2023","2713868"
"react-collapsed","2024","3703612"
"react-collapsed","2025","4202656"
"react-collapsible","2021","3750635"
"react-collapsible","2022","5255045"
"react-collapsible","2023","5298571"
"react-collapsible","2024","5814405"
"react-collapsible","2025","5297672"
"react-color","2021","86592341"
"react-color","2022","64854921"
"react-color","2023","62246708"
"react-color","2024","59144768"
"react-color","2025","73074885"
"react-color-palette","2021","115820"
"react-color-palette","2022","481501"
"react-color-palette","2023","657002"
"react-color-palette","2024","1468172"
"react-color-palette","2025","3075488"
"react-colorful","2021","62146331"
"react-colorful","2022","119649570"
"react-colorful","2023","132322514"
"react-colorful","2024","219935243"
"react-colorful","2025","174296250"
"react-compare-slider","2021","155676"
"react-compare-slider","2022","284963"
"react-compare-slider","2023","798469"
"react-compare-slider","2024","1381448"
"react-compare-slider","2025","2428379"
"react-compiler-runtime","2021","0"
"react-compiler-runtime","2022","0"
"react-compiler-runtime","2023","0"
"react-compiler-runtime","2024","1091801"
"react-compiler-runtime","2025","31681687"
"react-component-managers","2021","1532843"
"react-component-managers","2022","1216862"
"react-component-managers","2023","1437378"
"react-component-managers","2024","1390442"
"react-component-managers","2025","1235280"
"react-composer","2021","412562"
"react-composer","2022","2788914"
"react-composer","2023","5803199"
"react-composer","2024","9986585"
"react-composer","2025","18315501"
"react-compound-slider","2021","3129842"
"react-compound-slider","2022","3817390"
"react-compound-slider","2023","4509480"
"react-compound-slider","2024","4128893"
"react-compound-slider","2025","4097646"
"react-confetti","2021","4005061"
"react-confetti","2022","8096482"
"react-confetti","2023","17753665"
"react-confetti","2024","63244060"
"react-confetti","2025","117505139"
"react-confetti-explosion","2021","0"
"react-confetti-explosion","2022","112751"
"react-confetti-explosion","2023","994517"
"react-confetti-explosion","2024","2480349"
"react-confetti-explosion","2025","4079549"
"react-confirm","2021","846800"
"react-confirm","2022","1112553"
"react-confirm","2023","1243623"
"react-confirm","2024","1312764"
"react-confirm","2025","1433458"
