"package","year","downloads"
"libsodium-dev","2022","3434"
"libsodium-dev","2023","3696"
"libsodium-dev","2024","4285"
"libsodium-dev","2025","4367"
"libsodium23","2021","110098"
"libsodium23","2022","117274"
"libsodium23","2023","137327"
"libsodium23","2024","170495"
"libsodium23","2025","199570"
"libsofia-sip-ua-dev","2021","108"
"libsofia-sip-ua-dev","2022","127"
"libsofia-sip-ua-dev","2023","131"
"libsofia-sip-ua-dev","2024","204"
"libsofia-sip-ua-dev","2025","199"
"libsofia-sip-ua-glib-dev","2021","10"
"libsofia-sip-ua-glib-dev","2022","14"
"libsofia-sip-ua-glib-dev","2023","16"
"libsofia-sip-ua-glib-dev","2024","15"
"libsofia-sip-ua-glib-dev","2025","22"
"libsofia-sip-ua-glib3","2021","6195"
"libsofia-sip-ua-glib3","2022","4260"
"libsofia-sip-ua-glib3","2023","3624"
"libsofia-sip-ua-glib3","2024","2271"
"libsofia-sip-ua-glib3","2025","1719"
"libsofia-sip-ua-glib3t64","2024","204"
"libsofia-sip-ua-glib3t64","2025","438"
"libsofia-sip-ua0","2021","6492"
"libsofia-sip-ua0","2022","4612"
"libsofia-sip-ua0","2023","3982"
"libsofia-sip-ua0","2024","2712"
"libsofia-sip-ua0","2025","2156"
"libsofia-sip-ua0t64","2024","219"
"libsofia-sip-ua0t64","2025","468"
"libsofthsm2","2021","175"
"libsofthsm2","2022","213"
"libsofthsm2","2023","213"
"libsofthsm2","2024","212"
"libsofthsm2","2025","199"
"libsofthsm2-dev","2021","6"
"libsofthsm2-dev","2022","10"
"libsofthsm2-dev","2023","11"
"libsofthsm2-dev","2024","7"
"libsofthsm2-dev","2025","10"
"libsoil-dev","2021","192"
"libsoil-dev","2022","162"
"libsoil-dev","2023","165"
"libsoil-dev","2024","150"
"libsoil-dev","2025","156"
"libsoil1","2021","831"
"libsoil1","2022","581"
"libsoil1","2023","456"
"libsoil1","2024","300"
"libsoil1","2025","277"
"libsoldout-dev","2021","4"
"libsoldout-dev","2022","5"
"libsoldout-dev","2023","4"
"libsoldout-dev","2024","4"
"libsoldout-dev","2025","4"
"libsoldout-utils","2021","9"
"libsoldout-utils","2022","12"
"libsoldout-utils","2023","12"
"libsoldout-utils","2024","10"
"libsoldout-utils","2025","11"
"libsoldout1","2021","10"
"libsoldout1","2022","12"
"libsoldout1","2023","13"
"libsoldout1","2024","13"
"libsoldout1","2025","19"
"libsolid4","2021","13471"
"libsolid4","2022","6821"
"libsolid4","2023","5580"
"libsolid4","2024","2674"
"libsolid4","2025","1743"
"libsollya-dev","2021","7"
"libsollya-dev","2022","5"
"libsollya-dev","2023","4"
"libsollya-dev","2024","5"
"libsollya-dev","2025","4"
"libsollya8","2022","7"
"libsollya8","2023","7"
"libsollya8","2024","8"
"libsollya8","2025","11"
"libsolsys-calceph1","2025","38"
"libsolsys1-1","2025","37"
"libsolsys2-1","2025","37"
"libsolv-dev","2021","2"
"libsolv-dev","2022","4"
"libsolv-dev","2023","4"
"libsolv-dev","2024","4"
"libsolv-dev","2025","4"
"libsolv1","2021","80"
"libsolv1","2022","195"
"libsolv1","2023","234"
"libsolv1","2024","415"
"libsolv1","2025","477"
"libsolvext-dev","2021","2"
"libsolvext-dev","2022","5"
"libsolvext-dev","2023","5"
"libsolvext-dev","2024","5"
"libsolvext-dev","2025","5"
"libsolvext1","2021","80"
"libsolvext1","2022","195"
"libsolvext1","2023","234"
"libsolvext1","2024","414"
"libsolvext1","2025","477"
"libsombok-dev","2021","2"
"libsombok-dev","2022","3"
"libsombok-dev","2023","4"
"libsombok-dev","2024","1"
"libsombok-dev","2025","2"
"libsombok3","2021","17659"
"libsombok3","2022","16159"
"libsombok3","2023","16597"
"libsombok3","2024","18326"
"libsombok3","2025","19796"
"libsonic-dev","2021","12"
"libsonic-dev","2022","12"
"libsonic-dev","2023","15"
"libsonic-dev","2024","9"
"libsonic-dev","2025","14"
"libsonic0","2021","86549"
"libsonic0","2022","80698"
"libsonic0","2023","94176"
"libsonic0","2024","103542"
"libsonic0","2025","121868"
"libsonivox-dev","2022","2"
"libsonivox-dev","2023","2"
"libsonivox-dev","2024","5"
"libsonivox-dev","2025","6"
"libsonivox3","2022","105"
"libsonivox3","2023","189"
"libsonivox3","2024","674"
"libsonivox3","2025","1162"
"libsope-dev","2021","4"
"libsope-dev","2022","3"
"libsope-dev","2023","2"
"libsope-dev","2024","2"
"libsope-dev","2025","2"
"libsope1","2021","80"
"libsope1","2022","64"
"libsope1","2023","72"
"libsope1","2024","68"
"libsope1","2025","82"
"libsoplex-dev","2025","1"
"libsoplexshared7.1","2024","1"
"libsoplexshared7.1","2025","2"
"libsoprano-dev","2021","228"
"libsoprano-dev","2022","101"
"libsoprano-dev","2023","96"
"libsoprano-dev","2024","28"
"libsoprano-dev","2025","18"
"libsoprano4","2021","6280"
"libsoprano4","2022","3554"
"libsoprano4","2023","2997"
"libsoprano4","2024","1507"
"libsoprano4","2025","1057"
"libsopt-dev","2021","95"
"libsopt-dev","2022","83"
"libsopt-dev","2023","87"
"libsopt-dev","2024","82"
"libsopt-dev","2025","100"
"libsopt3.0","2021","50"
"libsopt3.0","2022","65"
"libsopt3.0","2023","65"
"libsopt3.0","2024","71"
"libsopt3.0","2025","60"
"libsopt3.0t64","2024","12"
"libsopt3.0t64","2025","46"
"libsoqt-common-dev","2025","262"
"libsoqt520","2021","3532"
"libsoqt520","2022","3418"
"libsoqt520","2023","3625"
"libsoqt520","2024","4321"
"libsoqt520","2025","3056"
"libsoqt520-dev","2021","53"
"libsoqt520-dev","2022","37"
"libsoqt520-dev","2023","42"
"libsoqt520-dev","2024","35"
"libsoqt520-dev","2025","278"
"libsoqt520t64","2024","604"
"libsoqt520t64","2025","2899"
"libsoqt620","2025","3"
"libsoqt620-dev","2025","3"
"libsord-0-0","2021","97688"
"libsord-0-0","2022","96289"
"libsord-0-0","2023","112057"
"libsord-0-0","2024","126664"
"libsord-0-0","2025","148703"
"libsord-dev","2021","383"
"libsord-dev","2022","398"
"libsord-dev","2023","414"
"libsord-dev","2024","459"
"libsord-dev","2025","496"
"libsort-key-perl","2021","10371"
"libsort-key-perl","2022","9016"
"libsort-key-perl","2023","8427"
"libsort-key-perl","2024","6960"
"libsort-key-perl","2025","7276"
"libsort-key-top-perl","2021","32"
"libsort-key-top-perl","2022","24"
"libsort-key-top-perl","2023","23"
"libsort-key-top-perl","2024","18"
"libsort-key-top-perl","2025","92"
"libsoundgen0","2021","3"
"libsoundgen0","2022","1"
"libsoundgen0","2023","1"
"libsoundio-dev","2021","37"
"libsoundio-dev","2022","39"
"libsoundio-dev","2023","42"
"libsoundio-dev","2024","33"
"libsoundio-dev","2025","39"
"libsoundio2","2021","2"
"libsoundio2","2022","271"
"libsoundio2","2023","502"
"libsoundio2","2024","1161"
"libsoundio2","2025","1386"
"libsoundtouch-dev","2021","426"
"libsoundtouch-dev","2022","394"
"libsoundtouch-dev","2023","410"
"libsoundtouch-dev","2024","412"
"libsoundtouch-dev","2025","432"
"libsoundtouch-ocaml","2021","29"
"libsoundtouch-ocaml","2022","20"
"libsoundtouch-ocaml","2023","16"
"libsoundtouch-ocaml","2024","10"
"libsoundtouch-ocaml","2025","9"
"libsoundtouch0","2021","6476"
"libsoundtouch0","2022","4274"
"libsoundtouch0","2023","3554"
"libsoundtouch0","2024","2179"
"libsoundtouch0","2025","1786"
"libsoundtouch1","2021","87890"
"libsoundtouch1","2022","85248"
"libsoundtouch1","2023","100136"
"libsoundtouch1","2024","111555"
"libsoundtouch1","2025","130520"
"libsoup-2.4-1","2024","7505"
"libsoup-2.4-1","2025","45964"
"libsoup-3.0-0","2022","9252"
"libsoup-3.0-0","2023","37585"
"libsoup-3.0-0","2024","90154"
"libsoup-3.0-0","2025","119266"
"libsoup-3.0-dev","2022","174"
"libsoup-3.0-dev","2023","271"
"libsoup-3.0-dev","2024","911"
"libsoup-3.0-dev","2025","1633"
"libsoup-gnome-2.4-1","2024","1074"
"libsoup-gnome-2.4-1","2025","2700"
"libsoup-gnome2.4-dev","2021","184"
"libsoup-gnome2.4-dev","2022","157"
"libsoup-gnome2.4-dev","2023","143"
"libsoup-gnome2.4-dev","2024","131"
"libsoup-gnome2.4-dev","2025","110"
"libsoup2.4-1","2021","121952"
"libsoup2.4-1","2022","115843"
"libsoup2.4-1","2023","126630"
"libsoup2.4-1","2024","120061"
"libsoup2.4-1","2025","85497"
"libsoup2.4-dev","2021","2139"
"libsoup2.4-dev","2022","1776"
"libsoup2.4-dev","2023","1732"
"libsoup2.4-dev","2024","1567"
"libsoup2.4-dev","2025","1330"
"libsource-highlight-common","2021","10695"
"libsource-highlight-common","2022","14675"
"libsource-highlight-common","2023","16320"
"libsource-highlight-common","2024","21268"
"libsource-highlight-common","2025","39259"
"libsource-highlight-dev","2021","25"
"libsource-highlight-dev","2022","22"
"libsource-highlight-dev","2023","34"
"libsource-highlight-dev","2024","29"
"libsource-highlight-dev","2025","32"
"libsource-highlight4","2021","109"
"libsource-highlight4","2022","80"
"libsource-highlight4","2023","67"
"libsource-highlight4","2024","19"
"libsource-highlight4","2025","17"
"libsource-highlight4t64","2024","3367"
"libsource-highlight4t64","2025","26422"
"libsource-highlight4v5","2021","10558"
"libsource-highlight4v5","2022","14574"
"libsource-highlight4v5","2023","16222"
"libsource-highlight4v5","2024","17846"
"libsource-highlight4v5","2025","12782"
"libsox-dev","2021","926"
"libsox-dev","2022","877"
"libsox-dev","2023","886"
"libsox-dev","2024","790"
"libsox-dev","2025","501"
"libsox-fmt-all","2021","2377"
"libsox-fmt-all","2022","2207"
"libsox-fmt-all","2023","2236"
"libsox-fmt-all","2024","2249"
"libsox-fmt-all","2025","2084"
"libsox-fmt-alsa","2021","24907"
"libsox-fmt-alsa","2022","21713"
"libsox-fmt-alsa","2023","21333"
"libsox-fmt-alsa","2024","20534"
"libsox-fmt-alsa","2025","21860"
"libsox-fmt-ao","2021","2559"
"libsox-fmt-ao","2022","2346"
"libsox-fmt-ao","2023","2365"
"libsox-fmt-ao","2024","2385"
"libsox-fmt-ao","2025","2228"
"libsox-fmt-base","2021","25030"
"libsox-fmt-base","2022","21807"
"libsox-fmt-base","2023","21405"
"libsox-fmt-base","2024","20603"
"libsox-fmt-base","2025","21928"
"libsox-fmt-ffmpeg","2021","131"
"libsox-fmt-ffmpeg","2022","98"
"libsox-fmt-ffmpeg","2023","89"
"libsox-fmt-ffmpeg","2024","64"
"libsox-fmt-ffmpeg","2025","52"
"libsox-fmt-mp3","2021","3705"
"libsox-fmt-mp3","2022","3419"
"libsox-fmt-mp3","2023","3423"
"libsox-fmt-mp3","2024","3353"
"libsox-fmt-mp3","2025","3146"
"libsox-fmt-opus","2024","259"
"libsox-fmt-opus","2025","721"
"libsox-fmt-oss","2021","2501"
"libsox-fmt-oss","2022","2300"
"libsox-fmt-oss","2023","2326"
"libsox-fmt-oss","2024","2327"
"libsox-fmt-oss","2025","2165"
"libsox-fmt-pulse","2021","2848"
"libsox-fmt-pulse","2022","2639"
"libsox-fmt-pulse","2023","2670"
"libsox-fmt-pulse","2024","2640"
"libsox-fmt-pulse","2025","2469"
"libsox3","2021","16279"
"libsox3","2022","15986"
"libsox3","2023","16474"
"libsox3","2024","17607"
"libsox3","2025","19720"
"libsoxr-dev","2021","540"
"libsoxr-dev","2022","504"
"libsoxr-dev","2023","509"
"libsoxr-dev","2024","501"
"libsoxr-dev","2025","543"
"libsoxr-lsr0","2021","548"
"libsoxr-lsr0","2022","515"
"libsoxr-lsr0","2023","521"
"libsoxr-lsr0","2024","509"
"libsoxr-lsr0","2025","550"
"libsoxr0","2021","107336"
"libsoxr0","2022","103763"
"libsoxr0","2023","118982"
"libsoxr0","2024","132006"
"libsoxr0","2025","153251"
"libspa-0.2-bluetooth","2021","284"
"libspa-0.2-bluetooth","2022","5001"
"libspa-0.2-bluetooth","2023","23043"
"libspa-0.2-bluetooth","2024","56295"
"libspa-0.2-bluetooth","2025","81723"
"libspa-0.2-dev","2021","160"
"libspa-0.2-dev","2022","410"
"libspa-0.2-dev","2023","583"
"libspa-0.2-dev","2024","1345"
"libspa-0.2-dev","2025","2024"
"libspa-0.2-jack","2021","122"
"libspa-0.2-jack","2022","360"
"libspa-0.2-jack","2023","420"
"libspa-0.2-jack","2024","551"
"libspa-0.2-jack","2025","614"
"libspa-0.2-modules","2021","41286"
"libspa-0.2-modules","2022","61849"
"libspa-0.2-modules","2023","81698"
"libspa-0.2-modules","2024","102901"
"libspa-0.2-modules","2025","126335"
"libspandsp-dev","2021","1207"
"libspandsp-dev","2022","1218"
"libspandsp-dev","2023","1195"
"libspandsp-dev","2024","1757"
"libspandsp-dev","2025","1686"
"libspandsp2","2021","101123"
"libspandsp2","2022","95906"
"libspandsp2","2023","110064"
"libspandsp2","2024","111499"
"libspandsp2","2025","78051"
"libspandsp2t64","2024","8583"
"libspandsp2t64","2025","60715"
"libsparsehash-dev","2021","232"
"libsparsehash-dev","2022","249"
"libsparsehash-dev","2023","260"
"libsparsehash-dev","2024","250"
"libsparsehash-dev","2025","219"
"libsparskit-dev","2021","130"
"libsparskit-dev","2022","107"
"libsparskit-dev","2023","99"
"libsparskit-dev","2024","57"
"libsparskit-dev","2025","46"
"libsparskit2.0","2021","130"
"libsparskit2.0","2022","107"
"libsparskit2.0","2023","100"
"libsparskit2.0","2024","57"
"libsparskit2.0","2025","46"
"libspatialaudio-dev","2021","52"
"libspatialaudio-dev","2022","54"
"libspatialaudio-dev","2023","51"
"libspatialaudio-dev","2024","60"
"libspatialaudio-dev","2025","73"
"libspatialaudio0","2021","42292"
"libspatialaudio0","2022","42086"
"libspatialaudio0","2023","47886"
"libspatialaudio0","2024","48547"
"libspatialaudio0","2025","32144"
"libspatialaudio0t64","2024","5925"
"libspatialaudio0t64","2025","31648"
"libspatialindex-c3","2021","6"
"libspatialindex-c3","2022","3"
"libspatialindex-c3","2023","1"
"libspatialindex-c3","2024","2"
"libspatialindex-c3","2025","1"
"libspatialindex-c8","2024","41"
"libspatialindex-c8","2025","1704"
"libspatialindex-dev","2021","477"
"libspatialindex-dev","2022","559"
"libspatialindex-dev","2023","716"
"libspatialindex-dev","2024","2191"
"libspatialindex-dev","2025","3274"
"libspatialindex1","2021","5"
"libspatialindex1","2022","4"
"libspatialindex1","2023","6"
"libspatialindex1","2024","4"
"libspatialindex1","2025","3"
"libspatialindex3","2021","104"
"libspatialindex3","2022","63"
"libspatialindex3","2023","44"
"libspatialindex3","2024","25"
"libspatialindex3","2025","18"
"libspatialindex8","2024","104"
"libspatialindex8","2025","2920"
"libspatialite-dev","2021","2279"
"libspatialite-dev","2022","2151"
"libspatialite-dev","2023","2107"
"libspatialite-dev","2024","2000"
"libspatialite-dev","2025","2138"
"libspatialite3","2021","99"
"libspatialite3","2022","82"
"libspatialite3","2023","66"
"libspatialite3","2024","36"
"libspatialite3","2025","32"
"libspatialite5","2021","558"
"libspatialite5","2022","362"
"libspatialite5","2023","305"
"libspatialite5","2024","190"
"libspatialite5","2025","148"
"libspatialite8","2024","185"
"libspatialite8","2025","47"
"libspatialite8t64","2024","3202"
"libspatialite8t64","2025","16956"
"libspctag-dev","2021","1"
"libspctag-dev","2022","3"
"libspctag-dev","2023","2"
"libspctag1","2021","8"
"libspctag1","2022","7"
"libspctag1","2023","6"
"libspctag1","2024","8"
"libspctag1","2025","6"
"libspdlog-dev","2021","202"
"libspdlog-dev","2022","425"
"libspdlog-dev","2023","625"
"libspdlog-dev","2024","1377"
"libspdlog-dev","2025","1893"
"libspdlog1.15","2025","21191"
"libspectra-dev","2022","2"
"libspectra-dev","2023","3"
"libspectra-dev","2024","7"
"libspectra-dev","2025","10"
"libspectre-dev","2021","156"
"libspectre-dev","2022","141"
"libspectre-dev","2023","257"
"libspectre-dev","2024","442"
"libspectre-dev","2025","493"
"libspectre1","2021","96139"
"libspectre1","2022","88740"
"libspectre1","2023","103399"
"libspectre1","2024","115872"
"libspectre1","2025","134893"
"libspectrum-dev","2021","23"
"libspectrum-dev","2022","15"
"libspectrum-dev","2023","13"
"libspectrum-dev","2024","16"
"libspectrum-dev","2025","16"
"libspectrum8","2021","293"
"libspectrum8","2022","243"
"libspectrum8","2023","281"
"libspectrum8","2024","286"
"libspectrum8","2025","306"
"libspeechd-dev","2021","188"
"libspeechd-dev","2022","198"
"libspeechd-dev","2023","195"
"libspeechd-dev","2024","177"
"libspeechd-dev","2025","191"
"libspeechd-module0","2024","17"
"libspeechd-module0","2025","55728"
"libspeechd2","2021","88952"
"libspeechd2","2022","83758"
"libspeechd2","2023","97490"
"libspeechd2","2024","107218"
"libspeechd2","2025","124965"
"libspeex-dev","2021","3009"
"libspeex-dev","2022","2808"
"libspeex-dev","2023","2747"
"libspeex-dev","2024","2726"
"libspeex-dev","2025","2843"
"libspeex1","2021","120462"
"libspeex1","2022","113691"
"libspeex1","2023","127838"
"libspeex1","2024","138482"
"libspeex1","2025","158813"
"libspeexdsp-dev","2021","2102"
"libspeexdsp-dev","2022","2023"
"libspeexdsp-dev","2023","2029"
"libspeexdsp-dev","2024","2672"
"libspeexdsp-dev","2025","2683"
"libspeexdsp1","2021","105645"
"libspeexdsp1","2022","98451"
"libspeexdsp1","2023","103079"
"libspeexdsp1","2024","103098"
"libspeexdsp1","2025","127826"
"libspelling-1-2","2024","3419"
"libspelling-1-2","2025","31416"
"libspelling-1-dev","2024","10"
"libspelling-1-dev","2025","22"
"libspelling-1-tests","2025","1"
"libspelling-common","2024","2281"
"libspelling-common","2025","31414"
"libspex3","2024","197"
"libspex3","2025","782"
"libspf2-2","2021","937"
"libspf2-2","2022","984"
"libspf2-2","2023","1065"
"libspf2-2","2024","1391"
"libspf2-2","2025","1337"
"libspf2-2t64","2024","114"
"libspf2-2t64","2025","444"
"libspf2-dev","2021","49"
"libspf2-dev","2022","84"
"libspf2-dev","2023","114"
"libspf2-dev","2024","133"
"libspf2-dev","2025","146"
"libspfft-dev","2021","2"
"libspfft-dev","2022","4"
"libspfft-dev","2023","11"
"libspfft-dev","2024","44"
"libspfft-dev","2025","50"
"libspfft1","2021","1"
"libspfft1","2022","3"
"libspfft1","2023","11"
"libspfft1","2024","52"
"libspfft1","2025","55"
"libspglib-f08-2","2025","1"
"libspglib-f08-dev","2022","1"
"libspglib-f08-dev","2024","2"
"libspglib-f08-dev","2025","4"
"libsphere-dev","2021","168"
"libsphere-dev","2022","188"
"libsphere-dev","2023","187"
"libsphere-dev","2024","211"
"libsphere-dev","2025","235"
"libsphere0t64","2024","6"
"libsphere0t64","2025","160"
"libsphinxbase-dev","2021","107"
"libsphinxbase-dev","2022","118"
"libsphinxbase-dev","2023","128"
"libsphinxbase-dev","2024","151"
"libsphinxbase-dev","2025","152"
"libsphinxbase3","2021","42604"
"libsphinxbase3","2022","66724"
"libsphinxbase3","2023","87785"
"libsphinxbase3","2024","104054"
"libsphinxbase3","2025","74451"
"libsphinxbase3t64","2024","8667"
"libsphinxbase3t64","2025","63365"
"libspice-client-glib-2.0-8","2021","44339"
"libspice-client-glib-2.0-8","2022","31857"
"libspice-client-glib-2.0-8","2023","29083"
"libspice-client-glib-2.0-8","2024","25451"
"libspice-client-glib-2.0-8","2025","24982"
"libspice-client-glib-2.0-dev","2021","239"
"libspice-client-glib-2.0-dev","2022","189"
"libspice-client-glib-2.0-dev","2023","188"
"libspice-client-glib-2.0-dev","2024","166"
"libspice-client-glib-2.0-dev","2025","151"
"libspice-client-gtk-3.0-5","2021","41337"
"libspice-client-gtk-3.0-5","2022","29897"
"libspice-client-gtk-3.0-5","2023","27431"
"libspice-client-gtk-3.0-5","2024","24427"
"libspice-client-gtk-3.0-5","2025","24100"
"libspice-client-gtk-3.0-dev","2021","119"
"libspice-client-gtk-3.0-dev","2022","85"
"libspice-client-gtk-3.0-dev","2023","77"
"libspice-client-gtk-3.0-dev","2024","69"
"libspice-client-gtk-3.0-dev","2025","61"
"libspice-protocol-dev","2021","470"
"libspice-protocol-dev","2022","411"
"libspice-protocol-dev","2023","421"
"libspice-protocol-dev","2024","398"
"libspice-protocol-dev","2025","384"
"libspice-server-dev","2021","218"
"libspice-server-dev","2022","196"
"libspice-server-dev","2023","194"
"libspice-server-dev","2024","182"
"libspice-server-dev","2025","180"
"libspice-server1","2021","21862"
"libspice-server1","2022","22122"
"libspice-server1","2023","23096"
"libspice-server1","2024","27463"
"libspice-server1","2025","29815"
"libspiro-dev","2021","77"
"libspiro-dev","2022","69"
"libspiro-dev","2023","60"
"libspiro-dev","2024","52"
"libspiro-dev","2025","49"
"libspiro1","2021","1741"
"libspiro1","2022","2100"
"libspiro1","2023","2235"
"libspiro1","2024","2546"
"libspiro1","2025","2897"
"libspirv-cross-c-shared-dev","2021","5"
"libspirv-cross-c-shared-dev","2022","55"
"libspirv-cross-c-shared-dev","2023","122"
"libspirv-cross-c-shared-dev","2024","375"
"libspirv-cross-c-shared-dev","2025","291"
"libspirv-cross-c-shared0","2021","7"
"libspirv-cross-c-shared0","2022","64"
"libspirv-cross-c-shared0","2023","153"
"libspirv-cross-c-shared0","2024","449"
"libspirv-cross-c-shared0","2025","352"
"libspnav-dev","2021","326"
"libspnav-dev","2022","288"
"libspnav-dev","2023","292"
"libspnav-dev","2024","286"
"libspnav-dev","2025","320"
"libspnav0","2021","12358"
"libspnav0","2022","11333"
"libspnav0","2023","11848"
"libspnav0","2024","12457"
"libspnav0","2025","12884"
"libspng-dev","2022","1"
"libspng-dev","2023","7"
"libspng-dev","2024","56"
"libspng-dev","2025","211"
"libspng0","2023","92"
"libspng0","2024","358"
"libspng0","2025","991"
"libspoa-dev","2021","15"
"libspoa-dev","2022","15"
"libspoa-dev","2023","15"
"libspoa-dev","2024","12"
"libspoa-dev","2025","84"
"libspoa7.0.0","2021","22"
"libspoa7.0.0","2022","34"
"libspoa7.0.0","2023","38"
"libspoa7.0.0","2024","40"
"libspoa7.0.0","2025","123"
"libspqr4","2024","615"
"libspqr4","2025","2378"
"libspread-sheet-widget-dev","2021","2"
"libspread-sheet-widget-dev","2022","3"
"libspread-sheet-widget-dev","2023","3"
"libspread-sheet-widget-dev","2024","5"
"libspread-sheet-widget-dev","2025","4"
"libspread-sheet-widget0","2024","76"
"libspread-sheet-widget0","2025","434"
"libsprng2","2021","326"
"libsprng2","2022","273"
"libsprng2","2023","243"
"libsprng2","2024","154"
"libsprng2","2025","215"
"libsprng2-dev","2021","11"
"libsprng2-dev","2022","8"
"libsprng2-dev","2023","8"
"libsprng2-dev","2024","4"
"libsprng2-dev","2025","3"
"libsqlcipher-dev","2021","97"
"libsqlcipher-dev","2022","74"
"libsqlcipher-dev","2023","75"
"libsqlcipher-dev","2024","80"
"libsqlcipher-dev","2025","96"
"libsqlcipher1","2024","971"
"libsqlcipher1","2025","2836"
"libsqlclient-dev","2021","20"
"libsqlclient-dev","2022","11"
"libsqlclient-dev","2023","13"
"libsqlclient-dev","2024","14"
"libsqlclient-dev","2025","28"
"libsqlclient1.9","2024","13"
"libsqlclient1.9","2025","42"
"libsqlite3-0","2021","206922"
"libsqlite3-0","2022","204240"
"libsqlite3-0","2023","221748"
"libsqlite3-0","2024","242547"
"libsqlite3-0","2025","271988"
"libsqlite3-dev","2021","15428"
"libsqlite3-dev","2022","15190"
"libsqlite3-dev","2023","15820"
"libsqlite3-dev","2024","18446"
"libsqlite3-dev","2025","20015"
"libsqlite3-ext-csv","2025","14"
"libsqlite3-ext-icu","2025","37"
"libsqlite3-mod-blobtoxy","2021","16"
"libsqlite3-mod-blobtoxy","2022","18"
"libsqlite3-mod-blobtoxy","2023","18"
"libsqlite3-mod-blobtoxy","2024","13"
"libsqlite3-mod-blobtoxy","2025","17"
"libsqlite3-mod-ceph","2021","7"
"libsqlite3-mod-ceph","2022","68"
"libsqlite3-mod-ceph","2023","315"
"libsqlite3-mod-ceph","2024","785"
"libsqlite3-mod-ceph","2025","894"
"libsqlite3-mod-ceph-dev","2022","1"
"libsqlite3-mod-ceph-dev","2023","2"
"libsqlite3-mod-ceph-dev","2024","3"
"libsqlite3-mod-ceph-dev","2025","6"
"libsqlite3-mod-csvtable","2021","30"
"libsqlite3-mod-csvtable","2022","37"
"libsqlite3-mod-csvtable","2023","36"
"libsqlite3-mod-csvtable","2024","33"
"libsqlite3-mod-csvtable","2025","36"
"libsqlite3-mod-impexp","2021","37"
"libsqlite3-mod-impexp","2022","35"
"libsqlite3-mod-impexp","2023","36"
"libsqlite3-mod-impexp","2024","33"
"libsqlite3-mod-impexp","2025","32"
"libsqlite3-mod-rasterlite2","2021","16"
"libsqlite3-mod-rasterlite2","2022","18"
"libsqlite3-mod-rasterlite2","2023","14"
"libsqlite3-mod-rasterlite2","2024","13"
"libsqlite3-mod-rasterlite2","2025","17"
"libsqlite3-mod-spatialite","2021","1619"
"libsqlite3-mod-spatialite","2022","1557"
"libsqlite3-mod-spatialite","2023","1675"
"libsqlite3-mod-spatialite","2024","1869"
"libsqlite3-mod-spatialite","2025","2041"
"libsqlite3-mod-virtualpg","2021","17"
"libsqlite3-mod-virtualpg","2022","12"
"libsqlite3-mod-virtualpg","2023","11"
"libsqlite3-mod-virtualpg","2024","12"
"libsqlite3-mod-virtualpg","2025","19"
"libsqlite3-mod-xpath","2021","19"
"libsqlite3-mod-xpath","2022","20"
"libsqlite3-mod-xpath","2023","19"
"libsqlite3-mod-xpath","2024","13"
"libsqlite3-mod-xpath","2025","22"
"libsqlite3-mod-zipfile","2021","17"
"libsqlite3-mod-zipfile","2022","21"
"libsqlite3-mod-zipfile","2023","18"
"libsqlite3-mod-zipfile","2024","18"
"libsqlite3-mod-zipfile","2025","25"
"libsqlite3-ocaml","2021","102"
"libsqlite3-ocaml","2022","95"
"libsqlite3-ocaml","2023","73"
"libsqlite3-ocaml","2024","51"
"libsqlite3-ocaml","2025","59"
"libsqlite3-ruby","2021","82"
"libsqlite3-ruby","2022","58"
"libsqlite3-ruby","2023","55"
"libsqlite3-ruby","2024","50"
"libsqlite3-ruby","2025","42"
"libsqlite3-ruby1.8","2021","104"
"libsqlite3-ruby1.8","2022","77"
"libsqlite3-ruby1.8","2023","71"
"libsqlite3-ruby1.8","2024","55"
"libsqlite3-ruby1.8","2025","49"
"libsqlite3-ruby1.9.1","2021","12"
"libsqlite3-ruby1.9.1","2022","9"
"libsqlite3-ruby1.9.1","2023","8"
"libsqlite3-ruby1.9.1","2024","5"
"libsqlite3-ruby1.9.1","2025","4"
"libsqlite3-tcl","2021","6196"
"libsqlite3-tcl","2022","6329"
"libsqlite3-tcl","2023","7260"
"libsqlite3-tcl","2024","7326"
"libsqlite3-tcl","2025","4426"
"libsqlitecpp-dev","2021","1"
"libsqlitecpp-dev","2022","3"
"libsqlitecpp-dev","2023","7"
"libsqlitecpp-dev","2024","19"
"libsqlitecpp-dev","2025","28"
"libsqliteodbc","2021","189"
"libsqliteodbc","2022","177"
"libsqliteodbc","2023","172"
"libsqliteodbc","2024","178"
"libsqliteodbc","2025","173"
"libsquashfs-dev","2021","7"
"libsquashfs-dev","2022","8"
"libsquashfs-dev","2023","8"
"libsquashfs-dev","2024","14"
"libsquashfs-dev","2025","17"
"libsquashfs1","2021","316"
"libsquashfs1","2022","436"
"libsquashfs1","2023","479"
"libsquashfs1","2024","653"
"libsquashfs1","2025","996"
"libsquashfuse-dev","2021","5"
"libsquashfuse-dev","2022","6"
"libsquashfuse-dev","2023","7"
"libsquashfuse-dev","2024","17"
"libsquashfuse-dev","2025","23"
"libsquashfuse0","2021","340"
"libsquashfuse0","2022","360"
"libsquashfuse0","2023","12018"
"libsquashfuse0","2024","27157"
"libsquashfuse0","2025","36494"
"libsquid-dev","2021","3"
"libsquid-dev","2022","3"
"libsquid-dev","2023","3"
"libsquid-dev","2024","3"
"libsquid-dev","2025","4"
