"package","avg_downloads","2021","2022","2023","2024","2025"
"puppeteer-extra-plugin","12536011","4315275","9044159","11582259","18069243","19669119"
"encode-registry","12535366","164965","757877","12706025","25293676","23754287"
"retext-stringify","12534231","2035054","2832191","6313803","14996790","36493318"
"ismobilejs","12530608","8191589","10960490","11255288","12979153","19266524"
"html-to-draftjs","12527645","8834196","11910641","13602083","13909969","14381336"
"cmd-extension","12521290","1187646","10013495","16744312","15992777","18668224"
"shell-escape","12519038","6503828","9648707","11926174","14448403","20068082"
"serialize-to-js","12517090","8747942","5776748","3963100","9829242","34268421"
"non-layered-tidy-tree-layout","12516408","14772","415064","11899261","26381645","23871299"
"testcafe-reporter-xunit","12509983","12478947","12655737","12994455","12432144","11988635"
"retext-latin","12507643","2067320","2858337","6276301","14961465","36374794"
"@aws-sdk/client-rds","12496573","365467","2417629","9576418","18621533","31501822"
"lodash.forin","12486151","13953979","16848141","15528835","10761111","5338690"
"line-height","12481385","9523103","12246597","17342429","11207662","12087135"
"lodash.keysin","12480570","11621618","12371488","12142504","11675854","14591388"
"miragejs","12472740","8803684","11812087","11753875","13823159","16170897"
"regl","12463497","7801378","11854408","13421073","13849426","15391202"
"insert-css","12458284","15729042","11813682","11636354","11516898","11595446"
"externality","12452596","70159","2433717","10354805","20959690","28444610"
"progress-webpack-plugin","12451835","351169","9389765","16828044","17394298","18295901"
"prettier-eslint-cli","12443876","8181441","8772518","14272862","19014197","11978363"
"mimer","12436252","13081570","12093283","12528729","11923114","12554568"
"@contentful/content-source-maps","12433054","0","0","0","4968567","19897542"
"async-value","12425966","6914795","10625972","12415791","15219571","16953705"
"unicode-byte-truncate","12424421","6995975","10683345","12455509","15282696","16704584"
"eslint-plugin-regexp","12423253","685640","2354920","4057248","14323828","40694630"
"npm-registry-client","12419068","16582731","12864486","10419409","10611358","11617359"
"babel-plugin-transform-inline-environment-variables","12416129","9815054","10961768","13417682","13870025","14016118"
"stats.js","12415165","2335695","5260138","9457187","14080148","30942657"
"node-bin-setup","12410169","5214887","14425612","15528965","11468203","15413181"
"stylelint-config-css-modules","12400356","6491967","9123146","12557420","15216629","18612619"
"ngx-mask","12390385","7176057","9912852","11646518","14441455","18775046"
"graphql-mapping-template","12387964","13840642","27029904","3851970","6182293","11035012"
"async-value-promise","12377161","6926717","10517726","12356697","15144420","16940248"
"sql-summary","12370436","6965519","10532337","12401252","15152183","16800892"
"fontace","12369487","0","0","0","0","12369487"
"doiuse","12368821","7966781","7999081","10012075","15421163","20445009"
"apache-arrow","12364049","747372","2612977","7884001","10789792","39786104"
"locutus","12363773","8355151","10537361","9037304","13303019","20586032"
"measured-reporting","12363485","6854666","10531223","12364648","15161386","16905505"
"ink-spinner","12362242","6793890","7628647","7731976","13559712","26096986"
"form-urlencoded","12360712","8599235","13476860","13302009","13477566","12947893"
"datauri","12354703","12906388","11918743","12492803","11878726","12576856"
"load-plugin","12352578","5813916","7047801","10283185","16164357","22453634"
"printf","12350023","11047177","11999206","11262964","12898421","14542349"
"rrweb","12333755","1728059","2192937","2909231","14631988","40206560"
"fast-stream-to-buffer","12333558","6826222","10612705","12365524","15026723","16836617"
"desandro-matches-selector","12333469","9791876","12213494","12564172","13017587","14080220"
"css-tokenize","12319509","7900288","7856860","9822202","15556322","20461874"
"mapcap","12318137","6792388","10489954","12341703","15145605","16821036"
"numbro","12313168","8625849","9723059","13578148","12391114","17247670"
"create-react-app","12312919","7663966","8412000","30070046","6821167","8597419"
"postcss-styled-syntax","12310721","0","0","3598289","13143810","20190065"
"cson-parser","12308042","19754799","11665111","12640154","8712464","8767682"
"relative-microtime","12304644","6807317","10467534","12318255","15101296","16828819"
"react-from-dom","12301878","5219340","9222090","12841548","13213831","21012583"
"testcafe-legacy-api","12290311","13163475","13007506","11980393","11762823","11537358"
"object-filter-sequence","12288839","6800370","10457232","12298696","15059678","16828219"
"expo-linear-gradient","12288580","4444914","4556411","6709721","10903957","34827897"
"ms-rest","12288389","10333424","9510226","14066158","14624220","12907920"
"google-proto-files","12286043","13073726","12589217","11636245","13127953","11003077"
"testcafe","12286017","12383073","12793704","12329283","12082767","11841260"
"jest-fail-on-console","12285854","1502799","9077470","12505528","16670751","21672724"
"graphology","12285380","417464","3905948","11176088","17732286","28195116"
"testcafe-browser-tools","12278766","13223375","13098109","11892917","11603318","11576114"
"react-native-fs","12264004","5784500","8581327","12296076","15624205","19033912"
"monitor-event-loop-delay","12263832","6754714","10452655","12310762","15095321","16705708"
"react-native-keyboard-aware-scroll-view","12262929","7420149","10680107","12405010","14192459","16616924"
"filter-console","12255771","19373823","15942927","10354381","9151848","6455880"
"signum","12248910","10934559","11742112","12236935","11876347","14454601"
"is-file-esm","12246584","430794","9249366","16582809","17088608","17881343"
"boolify","12242226","7831649","8400438","14125325","18990646","11863075"
"lodash.frompairs","12234640","13948575","17432797","11723979","8652846","9415006"
"@corex/deepmerge","12233248","2705432","7372607","13801521","17126176","20160508"
"react-zoom-pan-pinch","12230474","3121697","6113175","9345857","15241137","27330505"
"bower-config","12228143","15201247","14311231","11404112","9550102","10674024"
"bigint-buffer","12224334","150658","4567754","14049957","14205482","28147821"
"is-https","12222844","8590195","11744590","13148681","14594250","13036508"
"unified-engine","12209669","5438527","6779080","10277947","16140479","22412315"
"@azure/keyvault-secrets","12207859","3694387","5237581","8379182","13170310","30557836"
"string-replace-loader","12202912","8686767","10732847","11285506","15041237","15268206"
"each-async","12201911","15534726","14984133","12101507","9563764","8825426"
"transliteration","12196846","4826534","8627358","7993025","11325067","28212250"
"stream-chopper","12190409","6773964","10310034","12176861","14873641","16817549"
"pad","12189535","10000103","10768285","13668160","11949311","14561817"
"tosource","12186258","2723713","6933783","7290355","15335074","28648365"
"qlobber","12180591","6394228","24660492","5757197","15518460","8572578"
"breadth-filter","12179467","6774078","10305273","12099510","14846125","16872353"
"event-target-polyfill","12173705","51133","14616308","26439992","8674023","11087072"
"vscode-langservers-extracted","12172393","35404","24298287","5686781","14706627","16134866"
"maplibre-gl","12167721","401152","3977366","8304164","14420572","33735351"
"stream-counter","12165029","13181481","11984229","11602244","12432879","11624313"
"json-2-csv","12163272","1926030","3458456","7367263","16693696","31370919"
"@braintree/asset-loader","12158571","6938291","8440475","8104144","12343001","24966945"
"koa-body","12154335","6989450","9349316","12556607","13841898","18034404"
"markdown-it-container","12153584","7818489","12069950","12522946","11473096","16883443"
"normalize-css-color","12153328","9228883","14216358","15655146","12388042","9278212"
"object-identity-map","12143364","6681650","10250741","12079737","14852075","16852618"
"rhea","12139502","5458523","7935280","9917056","13446406","23940246"
"slug","12137984","7762906","9857140","12035738","13562480","17471656"
"remark-mdx-frontmatter","12136537","195194","2700107","13141903","19571731","25073750"
"typescript-memoize","12132503","7831241","10858570","12577250","13596499","15798955"
"@ckeditor/ckeditor5-cloud-services","12124092","1780116","4528661","7270810","16000745","31040130"
"react-jss","12119537","9030119","10954010","12518647","13156906","14938004"
"react-html-parser","12119191","9661623","12599815","12794618","12867112","12672789"
"expo-router","12103917","0","13999","1596573","9256614","37548484"
"@ckeditor/ckeditor5-adapter-ckfinder","12102010","2267474","4746021","7228866","15491724","30775965"
"keymirror","12097931","10026060","11882639","13690290","14441570","10449097"
"shallow-clone-shim","12096551","6570073","10198816","12059441","14867225","16787201"
"hsluv","12077970","9781153","10965097","13009743","12736894","13896963"
"angular-sanitize","12077708","12597828","13579940","12749002","10317374","11144397"
"crossvent","12077696","9750058","13232411","13722484","11583868","12099663"
"paged-request","12059158","11358846","12346255","8408493","12783226","15398971"
"@ckeditor/ckeditor5-easy-image","12057867","1770723","4512155","7389444","15780617","30836397"
"react-native-modal-datetime-picker","12056827","5526479","8212978","11021814","15098918","20423950"
"parse-listing","12055649","4621842","6766267","13242420","13493853","22153864"
"snyk-nodejs-lockfile-parser","12054119","23884952","7700361","17132559","6674635","4878089"
"gatsby-plugin-sharp","12040188","14536821","16357152","11675299","9238324","8393347"
"downloadjs","12039376","7088899","9883930","11825474","13979698","17418883"
"doc-path","12038834","1958684","3396925","7181698","16580034","31076832"
"deeks","12033527","1805044","3263931","7049009","16651431","31398224"
"priorityqueuejs","12028397","4344704","5420805","7742819","15956226","26677431"
"color-alpha","12026061","6989518","10372576","12127583","13541924","17098704"
"speakeasy","12018965","4933766","7312478","11746779","11908828","24192977"
"express-urlrewrite","12013888","8743450","10753703","13557691","13780177","13234419"
"ember-rfc176-data","12001468","14467684","12013327","10247717","11085002","12193612"
"vite-plugin-pwa","11999426","428693","2316354","7227883","15603937","34420265"
"rest-facade","11992035","7305836","11147486","16992679","13608841","10905337"
"vinyl-contents","11985831","89781","348320","1429468","18030744","40030843"
"guess-parser","11984592","4361991","5514679","14719453","22629607","12697231"
"@appium/support","11982298","16763","773270","6265999","17084342","35771117"
"svg-to-pdfkit","11971678","19732424","13317667","9152702","8526181","9129418"
"sorted-union-stream","11960619","21714132","13633260","9512984","7253423","7689299"
"ftp-response-parser","11959822","4554472","6709870","13193773","13459793","21881206"
"imagesloaded","11958245","9752455","11916571","12313083","12736368","13072748"
"npm-api","11953305","11247544","12135668","8252134","12752653","15378526"
"graphology-types","11950109","409209","4236501","11325097","16980025","26799716"
"@ckeditor/ckeditor5-ckfinder","11944083","1929634","4673386","7204632","15347696","30565068"
"ag-charts-locale","11944078","0","0","0","2644149","21244008"
"react-list","11937267","4595766","9064431","12389262","14941522","18695356"
"currency.js","11928748","4998007","8013568","10418737","14105095","22108335"
"fastestsmallesttextencoderdecoder","11926385","3660883","7976679","6508953","10586780","30898630"
"retext-smartypants","11920997","1721439","2448338","5825493","14249481","35360238"
"unist-util-filter","11918591","1804259","4488272","8850029","13407091","31043306"
"co-prompt","11918183","10401486","14024346","12913265","11725876","10525946"
"pem","11916838","9093973","11953855","12572167","13244126","12720069"
"loadjs","11914845","11548400","11592348","11799395","11423542","13210543"
"@ckeditor/ckeditor5-ckbox","11908023","0","876219","4506654","13581551","28667668"
"theming","11903928","8842930","10652975","12209620","12968757","14845362"
"fswin","11899351","13217121","27648282","5705930","6139590","6785834"
"eslint-plugin-typescript-sort-keys","11897265","2313411","6979549","10825463","17163922","22203983"
"stream-iterate","11885782","21403526","13605821","9502367","7248563","7668633"
"parse-unit","11885754","9291621","10283630","10627160","11974748","17251614"
"vega-event-selector","11882070","6149082","21901796","10037226","9691911","11630338"
"lazy-property","11880882","21384658","13610791","9529255","7245052","7634654"
"match-url-wildcard","11874957","12451787","12334165","11604027","11122544","11862263"
"humanize-number","11872811","9413587","9875551","9192518","12921517","17960884"
"normalize-html-whitespace","11868182","28373421","10838122","6906111","5332967","7890291"
"oxc-parser","11859949","0","0","306","225189","35354352"
"braintree-web","11855863","8286092","9729666","9213964","12855769","19193828"
"react-native-localize","11852334","6524255","8053017","10460309","14614746","19609347"
"node-eta","11847914","20711134","15223543","9460091","6432676","7412127"
"download-stats","11847284","10977346","12015221","8230343","12750259","15263252"
"rehype-katex","11843726","480039","1410672","6931233","14056509","36340181"
"crypto-md5","11842985","12647955","12539814","11704060","11146410","11176689"
"keyboard-key","11840910","10671304","11562049","11615728","12293159","13062312"
"rxjs-report-usage","11837224","7003424","10882744","11751805","14062524","15485625"
"giturl","11825606","4134789","4411847","14798606","16599758","19183032"
"use-context-selector","11825400","1404629","4126737","8716290","14639330","30240018"
"node-localstorage","11824769","11224937","10369400","9579363","12205405","15744743"
"posthtml-rename-id","11819997","9903944","11500006","12112420","12637892","12945723"
"read-file-relative","11819569","12412278","12547184","11756347","11153020","11229016"
"pyright","11816381","1431717","3826973","7139629","20922182","25761405"
"os-family","11815799","12561010","12398566","11652985","11147478","11318957"
"combine-lists","11809141","16546046","13768982","11218315","7720848","9791516"
"parse-data-uri","11806645","9384577","12448568","11267499","12430771","13501814"
"fetch-ponyfill","11806623","7083601","13635814","13576368","10366070","14371265"
"@asteasolutions/zod-to-openapi","11804731","0","87559","3111819","9521302","34498244"
"eslint-plugin-sort-keys-fix","11797894","5860109","9685885","11882336","13802425","17758716"
"express-http-context","11795514","7059272","10290325","17021645","11492580","13113752"
"mammoth","11791852","1795408","2673054","4922673","12278053","37290076"
"popsicle","11790084","12880295","14018287","11220180","10503066","10328595"
"eslint-plugin-react-hooks-extra","11787152","0","0","0","2045160","21529145"
"cssnano-preset-advanced","11784854","3207372","7730017","10062483","15148525","22775876"
"call-limit","11782745","21418158","13482962","9303538","7130099","7578972"
"use-query-params","11775860","5877723","8895862","12897189","14251557","16956971"
"testcafe-reporter-list","11760307","12397258","12267236","11619175","11200721","11317146"
"nanoassert","11760023","4063870","7639386","9284242","12028232","25784385"
"testcafe-reporter-spec","11758146","12398828","12267382","11836399","11157166","11130955"
"wgs84","11756911","8025917","9903745","11505501","12932728","16416668"
"jstransform","11752848","13105145","12055245","11731018","11116798","10756038"
"promisify-event","11751355","12515365","12385273","11284453","11238316","11333369"
"ngx-infinite-scroll","11749929","7747084","10360012","12546470","13244767","14851312"
"react-dnd-touch-backend","11749094","5469973","9361058","11333213","14981963","17599267"
"frameguard","11748434","18946441","13860667","10045387","8069502","7820175"
"del-cli","11744212","6802891","7570054","9654718","14530273","20163125"
"zenscroll","11744078","4818479","7975566","11103257","14103321","20719767"
"instantsearch-ui-components","11738205","0","0","0","7743597","15732814"
"urllib","11728236","6410712","9168358","16187259","12177314","14697540"
"testcafe-reporter-minimal","11724305","12396471","12257251","11610981","11165908","11190918"
"jsftp","11719215","4619039","6418974","12594808","13082756","21880500"
"qunit","11719123","9376418","11227769","9697892","11974174","16319366"
"babel-plugin-transform-define","11715683","25015746","10686760","8434878","6354809","8086223"
"posthtml-svg-mode","11712736","9754102","11369842","12015586","12562982","12861171"
"react-native-edge-to-edge","11705574","0","0","0","82486","23328662"
"aws-sdk-client-mock-jest","11704100","0","251264","8080161","15889867","22595110"
"lodash.topairs","11703671","14292908","6508039","18332450","9553664","9831295"
"cypress-xpath","11699120","5405204","10003953","12834576","14683985","15567884"
"appium-ios-device","11690743","6423838","10772236","11400661","11487558","18369424"
"react-floater","11682486","4907577","8683659","11243311","13623873","19954011"
"caller","11682078","13936273","14189475","10191249","9032524","11060871"
"which-promise","11681452","12390885","12524984","11283785","11096259","11111348"
"better-queue","11680088","20214114","14925911","9204049","6477926","7578442"
"xml-but-prettier","11679889","4439484","7294469","10568183","14428289","21669023"
"ndarray-ops","11678543","10477551","11607307","11082819","9944303","15280737"
"universal-url","11670143","14356895","18346705","14315133","5654100","5677885"
"log-update-async-hook","11668824","12402929","12523986","11244613","11035748","11136846"
"native-run","11665861","2110700","7201067","10788261","13290575","24938706"
"hasurl","11653616","14329355","18327366","14309822","5653197","5648344"
"fp-and-or","11652607","5836667","11456726","15310004","15708912","9950729"
"contra","11649497","9424256","12827421","12700664","11244268","12050878"
"ag-charts-core","11645992","0","0","0","0","11645992"
"typescript-language-server","11645439","633095","758370","2556352","16735847","37543532"
"url-slug","11644883","10125155","11952150","11940501","12093155","12113457"
"gitlab","11644759","15097737","17251266","14447778","5746613","5680401"
"react-joyride","11644551","4938836","8741639","11298378","13566118","19677786"
"replicator","11642895","12655724","12280283","11144396","11009517","11124558"
"ticky","11641741","9416465","12821046","12691309","11235956","12043931"
"twig","11641654","8773175","9739290","8274347","12344855","19076605"
"xhr2-cookies","11641356","8777777","18630489","12804584","7606638","10387292"
"fast-sourcemap-concat","11637899","12745199","12457259","10796362","10251348","11939330"
"grunt-contrib-concat","11625162","9929263","10746711","11413553","12989592","13046693"
"linux-platform-info","11623225","12377295","12293149","11199979","11082915","11162790"
"classlist-polyfill","11621986","8553313","9957625","12300256","13474264","13824475"
"to-snake-case","11616926","12481305","12024194","10262572","10232071","13084491"
"puppeteer-extra-plugin-user-preferences","11615372","2548381","8159412","11075268","17703494","18590307"
"default-user-agent","11614247","5821473","9194465","16159877","12147441","14747980"
"web-animations-js","11611909","15636694","13662603","10385150","9325283","9049819"
"blueimp-load-image","11610927","12554566","12329312","11477255","10545971","11147533"
"appium-base-driver","11603387","15232650","17065721","15567104","5863487","4287977"
"mobile-detect","11600529","17134221","9580660","10307786","9977209","11002770"
"lop","11597909","1810338","2651290","4875102","12055341","36597478"
"atoa","11590885","9389546","12777764","12623414","11195780","11967925"
"expect-puppeteer","11588522","10313226","11609785","11069719","10596527","14353354"
"react-lazyload","11587651","11883977","11958627","10643528","11241368","12210756"
"option","11582959","1815736","2691194","4903481","12065595","36438793"
"axios-cookiejar-support","11564588","5924696","9360511","12339799","12217476","17980459"
"testcafe-reporter-json","11564453","12456101","12076830","11042388","11009444","11237505"
"npm-logical-tree","11559491","20143130","12272007","8408911","5890480","11082929"
"victory-pie","11557910","8243645","10202698","10825891","12648484","15868836"
"time-limit-promise","11554957","12435301","12069682","11077846","11035159","11156797"
"swagger-methods","11549873","14849051","15005374","12099207","8206219","7589516"
"puppeteer-extra-plugin-user-data-dir","11547206","2546789","8172927","10822047","17548601","18645668"
"moment-duration-format-commonjs","11539947","12410654","12124328","11058160","11015867","11090730"
"clear","11533742","2910701","3143275","10861012","24434029","16319694"
"lodash.at","11531033","22767110","15483398","9169196","5797231","4438233"
"stringmap","11529450","11721154","11733003","10955043","9910170","13327881"
"@astrojs/telemetry","11528663","0","742683","5179647","11779368","28412957"
"victory-chart","11528555","8235810","10159376","10826614","12575755","15845224"
"solid-js","11528193","712830","1625020","5644937","15205815","34452365"
"react-linkify","11524958","9231119","12468349","10459139","11620948","13845238"
"node","11524712","7031888","14386650","14598409","9573799","12032816"
"@aws-amplify/graphql-transformer-interfaces","11520148","12712163","26112613","3255582","5565218","9955167"
"xml-escape","11517800","8086807","10089365","9861475","10704769","18846586"
"redux-observable","11516866","9751641","11373276","11688638","11790849","12979928"
"better-queue-memory","11510780","20359860","14812006","9002159","6235638","7144238"
"react-promise-suspense","11508707","400160","326054","484859","8059249","48273216"
"react-server-dom-webpack","11504145","601924","2293002","9673689","11377644","33574466"
"glsl-token-string","11503050","6174243","9936257","11953550","13106270","16344931"
"array-unflat-js","11499626","0","61424","8904392","17947773","19084915"
"is-localhost-ip","11488792","934262","4608295","8405145","15975764","27520496"
"svg-baker","11480150","9819926","11322287","11857991","12190554","12209993"
"wattpm","11470204","0","0","0","1429603","21510805"
"cypress-localstorage-commands","11463534","4371870","10579798","14457532","14952292","12956178"
"cloudinary","11458381","5912235","8997963","11123044","12534000","18724664"
"duck","11453292","1809358","2648494","4875782","11987402","35945428"
"expo-image-loader","11446738","3615671","4771280","7209450","10788101","30849192"
"react-countup","11446299","5817287","8070013","10502260","13986207","18855729"
"remove-markdown","11444815","5086714","7196515","10952572","13589244","20399034"
"react-draft-wysiwyg","11443870","8356652","11082430","11879290","12746690","13154290"
"tz-offset","11439536","42028467","5858190","4081518","2826903","2402606"
"ml-array-rescale","11428796","2791262","7345737","9415777","10314644","27276561"
"date.js","11428232","12629706","9563557","9938497","11631470","13377934"
"postcss-sort-media-queries","11427813","2758213","6871480","9788022","15054419","22666935"
"ml-array-max","11427600","2774400","7340247","9419354","10314565","27289438"
"memory-streams","11424554","9671773","10074883","9812569","11767924","15795622"
"through2-concurrent","11422916","8722103","11034983","11906042","11544930","13906525"
"replace","11419915","8689619","11363169","11524622","11446157","14076011"
"graphql-yoga","11418234","759568","1051527","8422750","19369803","27487522"
"stream-to-observable","11417289","18291492","14199491","9882343","6433261","8279862"
"ml-array-min","11417055","2770159","7338943","9410858","10312600","27252719"
"git-branch","11413493","3876006","4049199","32264847","12712027","4165386"
"react-datetime","11409659","10651362","11340389","11829352","11040072","12187121"
"restify","11405939","6853863","19092160","8667826","8929692","13486158"
"react-immutable-pure-component","11399217","4613382","7438033","10532020","13822359","20590294"
"ruhend-scraper","11396897","0","0","0","7294674","15499120"
"y-protocols","11396583","1384492","5130745","7250208","15277348","27940123"
"eslint-plugin-jasmine","11396129","11650670","10997123","11490692","10863627","11978535"
"react-script-hook","11395978","3953316","8487828","11067536","13107809","20363401"
"drizzle-zod","11381032","0","0","616440","4553895","28972763"
"connect-timeout","11377975","9148827","9358935","11151022","14344524","12886570"
"color-normalize","11364030","6989304","9973534","11440066","12419762","15997486"
"common-sequence","11362690","11007516","11197961","11341365","10665991","12600617"
"react-feather","11353971","7840955","9648763","11672394","12661978","14945765"
"koa-range","11346776","7880978","10480118","12266138","11480350","14626298"
"glslify-bundle","11346217","6659732","9841382","11738159","12502388","15989428"
"kebab-case","11332932","5899106","8325816","9789885","12332451","20317405"
"exifr","11332116","3921393","8532919","10457976","12968565","20779727"
"lodash-id","11329340","8306617","10016068","12833930","13069127","12420958"
"json-schema-faker","11328846","6750332","9215342","10923942","12182054","17572563"
"google-auto-auth","11328356","15260163","11423203","9357407","8477210","12123801"
"connect-pause","11324167","8245801","10066176","12901819","13049613","12357429"
"humanize-string","11323541","8130095","8558766","8967052","12078931","18882861"
"lock-verify","11319350","21016431","12879899","8625874","6418060","7656487"
"stats-gl","11307492","0","0","1105768","7944337","24872373"
"i18next-resources-to-backend","11295345","271762","3960754","7067325","16147218","29029666"
"is-json","11295326","1592160","7096630","11594083","15362611","20831146"
"opentype.js","11292600","5097797","10018285","13476898","12470928","15399095"
"alter","11289863","11372368","11526971","10712092","9793205","13044682"
"npm-check","11288402","3642355","3962189","14033423","16151629","18652414"
"react-switch","11280020","7743802","10557232","11946832","11968561","14183673"
"stringset","11276141","11376742","11475594","10707261","9787026","13034085"
"simple-fmt","11273060","11375589","11472566","10708643","9787424","13021082"
"next-intl","11273051","133608","1021319","3682720","13913380","37614232"
"lazysizes","11272092","10220347","12817886","11718290","11751912","9852026"
"axe-html-reporter","11268514","1008591","3310113","6683471","14778018","30562377"
"tryor","11266277","11365555","11457811","10689389","9767543","13051090"
"storybook-addon-outline","11264014","23088463","21083909","6046179","3167745","2933776"
"jest-environment-jsdom-fifteen","11260265","17800859","16594278","10453090","5960638","5492462"
"currency-codes","11256896","4334989","7302177","12528877","11232397","20886042"
"pretty-data","11254486","5472478","7666310","11360866","13859101","17913678"
"use-intl","11248876","158839","1053073","3734606","13905849","37392017"
"polka","11246795","3514668","4695966","8821561","15908194","23293588"
"appium-remote-debugger","11241964","8352282","10847357","11061723","10295952","15652510"
"require-dir","11241031","10600320","11457406","11810966","11513715","10822751"
"deglob","11240765","12122222","12162318","9244957","7916058","14758270"
"react-virtual","11239050","1704974","8628967","12784936","14186211","18890164"
"eslint-plugin-no-unsanitized","11238297","3938674","7379557","11028588","14955510","18889160"
"puppeteer-extra-plugin-stealth","11233899","3798429","8199246","10371048","16403034","17397742"
"object-sizeof","11232003","6305142","7165619","8963916","11925154","21800184"
"glsl-token-depth","11227356","6174201","9874161","11876691","12735880","15475847"
"desm","11227299","20975","94312","9133689","24633829","22253690"
"glsl-token-descope","11227038","6174077","9874035","11877047","12735490","15474545"
"glsl-token-scope","11224544","6172371","9874320","11877108","12734056","15464869"
"dns-prefetch-control","11224232","17811883","13056797","10022630","8340870","6888981"
"json-format","11214142","9041840","15165482","12269984","9576932","10016475"
"glsl-token-assignments","11211625","6171044","9873556","11874715","12735394","15403418"
"guid-typescript","11210448","4402854","5959546","8079582","12595378","25014880"
"cli-table-redemption","11210249","7399369","17497410","22972367","4273375","3908726"
"sorcery","11207416","968517","6498403","13449782","17729623","17390756"
"glsl-token-properties","11202567","6171849","9872290","11874054","12733213","15361432"
"tether","11199590","9014168","10392037","12031848","10965415","13594485"
"parenthesis","11195376","5336141","8101356","10843540","12828411","18867434"
"stream-via","11195296","8343793","9212820","12010478","13175248","13234145"
"gatsby-plugin-manifest","11193607","13548680","14745579","10916668","8501766","8255343"
"passthrough-counter","11190061","8935725","8419312","8182327","12696177","17716764"
"steed","11187675","6166749","24342316","5023824","10385773","10019715"
"glsl-inject-defines","11179121","6264053","9860011","11747124","12415222","15609196"
"strip-color","11168843","11316691","9704354","10565501","10779516","13478157"
"vue-select","11162502","8755638","10555762","11709727","12443582","12347802"
"graphql-anywhere","11159151","16254184","12423843","10943077","8350729","7823923"
"glsl-token-inject-block","11158468","6173222","9829724","11724544","12401826","15663024"
"string-hash-64","11154343","5641725","15838660","19065388","9503982","5721963"
"preview-email","11143334","5198597","7791744","10512728","14975173","17238430"
"sequelize-typescript","11140782","4774684","7916221","11506602","13100912","18405492"
"glslify-deps","11137439","6380560","9860349","11708919","12279956","15457412"
"remark-html","11129789","6664958","7685126","9078666","14832869","17387327"
"murmurhash3js","11117341","3756241","8960982","10508935","12700745","19659804"
"minim","11110322","580032","540889","6500217","19026135","28904340"
"cleave.js","11103548","8139729","10823569","11670618","12416592","12467232"
"redis-info","11102074","2068639","4704035","8641006","14454206","25642488"
"eth-json-rpc-filters","11098490","2327060","8451281","13769122","13929404","17015584"
"gulp-autoprefixer","11094322","11945485","12285251","11415896","9556248","10268731"
"react-native-config","11090090","6571405","8484813","11040253","12570156","16783825"
"glslify","11087988","6710121","9541430","11464794","12147054","15576545"
"expo-dev-menu","11085113","190024","2449950","5996450","12851602","33937542"
"koa-logger","11080927","8888389","8261063","8022343","12562141","17670702"
"framebus","11080481","7541614","8936938","8616824","12021524","18285509"
"glsl-token-defines","11074394","6263814","9853817","11705418","12278604","15270320"
"glsl-resolve","11072893","6181004","9839367","11693855","12301982","15348259"
"ts-checker-rspack-plugin","11069943","0","0","0","53719","22086168"
"eciesjs","11065794","25017","51886","320577","9482295","45449195"
"node-simctl","11065074","6769914","7802187","9821295","12218069","18713905"
"lodash._baseflatten","11060839","9976763","10259078","9787682","10775282","14505392"
"hast-util-select","11052652","1261087","5067693","6765332","13006094","29163057"
"escape-regexp-component","11046978","6850375","19494290","9348237","8573901","10968087"
"isnumeric","11044832","11384498","12397441","9992111","9836966","11613144"
"glsl-token-whitespace-trim","11040781","6095772","9803474","11674255","12273995","15356410"
"is-class-hotfix","11034019","8482652","11063138","10606198","10548952","14469155"
"json-bignum","11028325","834321","2800860","7189859","9356567","34960020"
"expo-eas-client","11027357","0","2327647","7090785","10571420","24119579"
"victory-shared-events","11027235","7478681","9564399","10555025","12403402","15134670"
"jsii","11013383","1230986","4936843","10169422","15506824","23222843"
"realistic-structured-clone","11006609","3550820","7706682","14975473","12988209","15811863"
"bops","11002495","10609621","9907932","9777976","9773160","14943787"
"@aws-amplify/graphql-transformer-core","11001383","12727035","26294811","2807179","4553857","8624037"
"device-specs","10999920","11229940","11376434","10882499","10798129","10712601"
"victory-axis","10994846","7479945","9556102","10521338","12401079","15015770"
"ldjson-stream","10993359","8244490","8005394","10008157","15468177","13240578"
"victory-selection-container","10982341","7429305","9515044","10543807","12599688","14823862"
"typed-emitter","10976398","1668716","5322930","11075478","12180133","24634735"
"puppeteer-extra","10975327","4164554","8602730","10322413","16307653","15479287"
"@ckeditor/ckeditor5-editor-multi-root","10973434","0","0","93804","6071852","26754648"
"chai-subset","10967148","7649002","10718752","9905052","11697267","14865668"
"remark-smartypants","10963600","13497","886391","4980673","13820399","35117044"
"victory-tooltip","10957444","7463410","9534286","10479962","12340114","14969452"
"react-apollo","10951487","20000929","14340486","9478010","5806059","5131951"
"victory-bar","10950124","7437302","9518213","10475425","12337879","14981803"
"victory-polar-axis","10949403","7460952","9539381","10507081","12345887","14893718"
"victory-stack","10943715","7447342","9519799","10486031","12332022","14933382"
"react-codemirror2","10940063","11420013","14837650","10201576","7498548","10742530"
"can-bind-to-host","10937496","0","1286747","12599042","17881637","11982559"
"victory-area","10936681","7455856","9510500","10492221","12302671","14922157"
"react-konva","10936651","2222112","5385290","9165326","14028552","23881979"
"array-flat-polyfill","10936231","10335265","15490481","9166091","9070129","10619193"
"victory-line","10933623","7446243","9516970","10488085","12309705","14907115"
"points-on-curve","10932450","152190","301250","269197","3742850","50196767"
"victory-voronoi-container","10929079","7445321","9517997","10464205","12292778","14925095"
"node-sarif-builder","10926171","0","251510","2070219","11260878","30122077"
