"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"async-function","ljharb/async-function","185921794","113","115","209","64","929608469","True","0.00006073","D"
"rgba-regex","johnotander/rgba-regex","229388484","373471470","314468674","201619154","133508162","123874962","True","0.00006072","D"
"@opentelemetry/sdk-metrics","open-telemetry/opentelemetry-js","196753051","0","5132360","62773615","227671335","491434896","True","0.00006069","D"
"decompress-tar","kevva/decompress-tar","160555576","210494721","146758070","149140479","145673692","150710919","True","0.00006068","D"
"pug-error","pugjs/pug","78447197","62490158","69494028","74304913","82853970","103092919","True","0.00006064","D"
"hex-color-regex","regexps/hex-color-regex","228586631","375849321","310520193","198578200","132335676","125649766","True","0.00006053","D"
"@wry/equality","benjamn/wryware","212415576","186828304","236962706","208027180","205024081","225235609","True","0.00006051","D"
"buffer-alloc","LinusU/buffer-alloc","260653924","315613148","250750316","242226862","233089566","261589729","True","0.00006045","D"
"mongodb","mongodb/node-mongodb-native","244064344","141300623","181823830","226686723","292153703","378356844","True","0.00006038","D"
"@jsonjoy.com/fs-node-builtins","streamich/memfs","0","0","0","0","0","0","False","0.00006030","D"
"tuf-js","theupdateframework/tuf-js","161480864","0","277","94799859","238126585","312996738","True","0.00006030","D"
"@radix-ui/react-focus-scope","radix-ui/primitives","227622482","1146315","11980768","89361067","307631441","727992820","True","0.00006024","D"
"asn1js","PeculiarVentures/asn1.js","100550622","8383975","34927704","120954452","163349553","175137429","True","0.00006014","D"
"limiter","jhurliman/node-rate-limiter","235309269","108871470","175079809","233891237","271949868","386753962","True","0.00006013","D"
"append-field","LinusU/node-append-field","210589846","109643363","166815576","196890275","236916400","342683620","True","0.00006007","D"
"git-raw-commits","conventional-changelog/conventional-changelog","224593351","129189384","169910169","202011275","255692538","366163392","True","0.00006006","D"
"lodash.isfunction","lodash/lodash","211196852","101373341","136495216","227868873","268325502","321921330","True","0.00006003","D"
"@hapi/boom","hapijs/boom","132800352","109652268","116527045","137023625","151387255","149411570","True","0.00006002","D"
"defu","unjs/defu","209747839","59311637","102786303","173749952","286761569","426129738","True","0.00006000","D"
"fbjs-css-vars","facebook/fbjs","202310698","105718248","170012501","195144940","232565042","308112762","True","0.00005992","D"
"styled-components","styled-components/styled-components","258340875","143279216","216994147","300350014","284817108","346263891","True","0.00005992","D"
"pino-abstract-transport","pinojs/pino-abstract-transport","225038238","2720367","55962144","169592275","316520762","580395644","True","0.00005991","D"
"@sentry/node","getsentry/sentry-javascript","240519113","81175817","152437703","229185326","307727345","432069376","True","0.00005983","D"
"pgpass","hoegaarden/pgpass","222227405","99013895","146056382","186675073","249530450","429861226","True","0.00005982","D"
"timers-ext","medikoo/timers-ext","186273763","139205797","177627827","189939553","205996023","218599616","True","0.00005979","D"
"@aws-sdk/middleware-flexible-checksums","aws/aws-sdk-js-v3","254220316","0","32149380","164590080","300674561","519467246","True","0.00005978","D"
"google-p12-pem","googleapis/google-p12-pem","257158021","181074123","235215725","328857902","296006652","244635705","True","0.00005964","D"
"@ethersproject/bytes","ethers-io/ethers.js","46732767","14046682","44643301","51045347","46516992","77411515","True","0.00005961","D"
"tree-dump","streamich/tree-dump","157397751","0","0","0","52149967","262645535","True","0.00005950","D"
"eslint-plugin-flowtype","gajus/eslint-plugin-flowtype","242950178","209080991","258117028","263561245","235346628","248645001","True","0.00005936","D"
"@typespec/ts-http-runtime","Azure/azure-sdk-for-js","49268625","0","0","9681","98077","147698119","True","0.00005932","D"
"fast-xml-builder","NaturalIntelligence/fast-xml-builder","0","0","0","0","0","0","False","0.00005927","D"
"@alloc/quick-lru","sindresorhus/quick-lru","242246070","424927","4265332","116341448","350782158","739416489","True","0.00005922","D"
"react-test-renderer","facebook/react","248411042","208902955","250249672","255874087","251882275","275146222","True","0.00005917","D"
"@jest/environment-jsdom-abstract","jestjs/jest","25647095","0","0","0","113737","51180453","False","0.00005917","D"
"@storybook/api","storybookjs/storybook","254845611","192762542","346581698","391390685","201060535","142432598","True","0.00005911","D"
"fast-decode-uri-component","delvedor/fast-decode-uri-component","124958500","15986178","41579886","112842989","207890668","246492783","True","0.00005903","D"
"unist-util-remove-position","syntax-tree/unist-util-remove-position","254437530","205601366","275805281","278983552","247722883","264074571","True","0.00005901","D"
"read-package-json-fast","npm/read-package-json-fast","253993423","117330073","190795154","268115852","335483360","358242676","True","0.00005891","D"
"detect-port-alt","node-modules/detect-port","244168438","252273946","273005042","244077708","214061511","237423986","True","0.00005889","D"
"tabbable","focus-trap/tabbable","157964519","32679188","52326858","100703859","207318443","396794247","True","0.00005884","D"
"@radix-ui/react-focus-guards","radix-ui/primitives","221158583","1012706","10874100","79870782","282651249","731384080","True","0.00005874","D"
"@apollo/protobufjs","apollographql/protobuf.js","108456512","57618511","92273048","132385542","121877216","138128246","True","0.00005855","D"
"@graphql-codegen/visitor-plugin-common","dotansimha/graphql-code-generator","209903495","57374180","145159888","196263255","278862958","371857195","True","0.00005854","D"
"pg","brianc/node-postgres","252069673","111135342","165985559","220228815","281582159","481416491","True","0.00005846","D"
"vue","vuejs/core","251991169","126039328","325634384","204003204","256127454","348151475","True","0.00005845","D"
"fflate","101arrowz/fflate","223816749","33680981","54144368","113763895","249203795","668290709","True","0.00005843","D"
"is-in-browser","tuxsudo/is-in-browser","112467995","107234581","125357749","115161824","104270209","110315614","True","0.00005837","D"
"@csstools/cascade-layer-name-parser","csstools/postcss-plugins","62088336","0","0","29434529","60892515","95937966","True","0.00005833","D"
"super-regex","sindresorhus/super-regex","22862111","0","214168","1055099","23692853","66486327","False","0.00005827","D"
"generator-function","TimothyGu/generator-function","48370509","106","101","101","56","241852181","True","0.00005818","D"
"@borewit/text-codec","Borewit/text-codec","57155397","0","0","0","0","57155397","True","0.00005816","D"
"@swc/core","swc-project/swc","250633466","3259516","53669619","160226061","358194855","677817282","True","0.00005813","D"
"@hapi/bourne","hapijs/bourne","221806394","255865806","255954331","206841991","185976102","204393742","True","0.00005808","D"
"web-namespaces","wooorm/web-namespaces","191477041","109855302","197773080","217888159","177850869","254017795","True","0.00005793","D"
"request-progress","IndigoUnited/node-request-progress","245019246","153102934","222996607","271437590","272606745","304952356","True","0.00005791","D"
"prosemirror-transform","prosemirror/prosemirror-transform","57434353","11658463","25102201","41278889","68744597","140387619","True","0.00005789","D"
"known-css-properties","known-css/known-css-properties","235161386","139842649","183518177","214843395","268337103","369265608","True","0.00005781","D"
"better-opn","ExiaSR/better-opn","247441499","107008204","184775973","248208944","275625235","421589142","True","0.00005753","D"
"micromark-util-resolve-all","micromark/micromark","196252620","4746074","49500170","128705394","271179700","527131762","True","0.00005745","D"
"puppeteer","puppeteer/puppeteer","202140096","121801454","176214037","238793631","206055315","267836046","True","0.00005744","D"
"@types/superagent","DefinitelyTyped/DefinitelyTyped","181499245","79648953","127720007","166991015","218115995","315020259","True","0.00005744","D"
"swap-case","blakeembrey/change-case","190974301","86287589","176346122","178940567","221872642","291424588","True","0.00005728","D"
"@csstools/convert-colors","csstools/convert-colors","143433698","216244898","210583828","131459656","86385741","72494369","True","0.00005722","D"
"multimatch","sindresorhus/multimatch","243338856","195414272","228143995","251033712","243042225","299060077","True","0.00005718","D"
"workbox-build","googlechrome/workbox","213764604","163923108","219576352","227767989","211640514","245915061","True","0.00005715","D"
"any-observable","sindresorhus/any-observable","130449057","178321092","161419712","121167166","93203887","98133432","True","0.00005712","D"
"ky","sindresorhus/ky","73543383","22971104","48386070","64808898","81751684","149799159","True","0.00005706","D"
"acorn-import-phases","nicolo-ribaudo/acorn-import-phases","198922050","0","0","0","0","198922050","True","0.00005690","D"
"@opentelemetry/sdk-logs","open-telemetry/opentelemetry-js","180844733","0","0","26211002","139099670","377223529","True","0.00005677","D"
"raw-loader","webpack-contrib/raw-loader","244720838","274889838","311530325","274856160","182895493","179432377","True","0.00005676","D"
"private","benjamn/private","228733310","296086468","260332989","211286119","177862235","198098743","True","0.00005674","D"
"@types/validator","DefinitelyTyped/DefinitelyTyped","205268385","74422532","101672221","183898812","275578036","390770326","True","0.00005671","D"
"callsite","","142999279","148776195","127754759","126394669","131939888","180130886","True","0.00005663","D"
"detect-port","node-modules/detect-port","244050623","144757074","229887511","274988846","294038852","276580834","True","0.00005660","D"
"eslint-plugin-testing-library","testing-library/eslint-plugin-testing-library","230873719","93039540","200452071","252664926","274172209","334039852","True","0.00005656","D"
"please-upgrade-node","typicode/please-upgrade-node","243784692","266567469","248480971","229216898","223358405","251299718","True","0.00005654","D"
"babel-plugin-transform-react-remove-prop-types","oliviertassinari/babel-plugin-transform-react-remove-prop-types","233069626","200002178","237011712","250720514","228058318","249555409","True","0.00005650","D"
"remark-stringify","remarkjs/remark","199185694","175228820","160648202","138745410","183789959","337516082","True","0.00005638","D"
"react-select","JedWatson/react-select","243038460","149374719","208533736","305980086","257182302","294121460","True","0.00005637","D"
"aria-hidden","theKashey/aria-hidden","210767894","11363683","35089602","123079275","281559294","602747616","True","0.00005633","D"
"lazy-ass","bahmutov/lazy-ass","237131627","120463065","201475473","258442994","275578367","329698238","True","0.00005627","D"
"is-builtin-module","sindresorhus/is-builtin-module","236562211","97335406","138459131","214333769","333794692","398888060","True","0.00005617","D"
"micromark-util-combine-extensions","micromark/micromark","194472158","4737692","49496513","128480397","269115101","520531091","True","0.00005608","D"
"workbox-precaching","googlechrome/workbox","217888927","165429863","223075320","232624860","216821342","251493254","True","0.00005607","D"
"string.prototype.repeat","mathiasbynens/String.prototype.repeat","200857439","10470977","15064880","15697083","173856382","789197873","True","0.00005606","D"
"pg-cloudflare","brianc/node-postgres","205900499","0","0","49733673","183636835","384330989","True","0.00005604","D"
"is-reference","Rich-Harris/is-reference","206998083","60283964","95579024","170944600","279822836","428359994","True","0.00005599","D"
"socket.io-client","socketio/socket.io","241199867","243268284","223232927","211080703","227170665","301246760","True","0.00005594","D"
"@cacheable/utils","jaredwray/cacheable","23899127","0","0","0","0","23899127","False","0.00005589","D"
"@google-cloud/promisify","googleapis/nodejs-promisify","237586039","108214020","139705949","210577086","287690157","441742986","True","0.00005588","D"
"lightningcss","parcel-bundler/lightningcss","114305622","0","1028421","14937127","54366693","386890248","True","0.00005586","D"
"jest-watch-typeahead","jest-community/jest-watch-typeahead","237982940","161815573","224301010","246519860","247265815","310012444","True","0.00005583","D"
"esm","standard-things/esm","129995762","94125322","123471842","119116676","133697806","179567166","True","0.00005581","D"
"workbox-cacheable-response","googlechrome/workbox","216297969","164697093","221937515","230920000","215226368","248708873","True","0.00005570","D"
"moo","tjvr/moo","200688876","119091437","141827588","166731741","320784459","255009155","True","0.00005562","D"
"react-docgen","reactjs/react-docgen","208032065","111461517","165031480","209902989","226858767","326905573","True","0.00005559","D"
"fstream","npm/fstream","239571581","292604738","235745835","206600493","208691497","254215342","True","0.00005556","D"
"memoizee","medikoo/memoizee","192890239","147207425","185261034","196638996","211111779","224231963","True","0.00005556","D"
"@turf/helpers","Turfjs/turf","143107158","46796250","82795371","109919479","160843412","315181278","True","0.00005546","D"
"unplugin","unjs/unplugin","229750709","650359","14904528","114382640","318195858","700620161","True","0.00005542","D"
"adm-zip","cthackers/adm-zip","234214572","154291222","173590330","197510496","248323677","397357139","True","0.00005537","D"
"babel-plugin-syntax-trailing-function-commas","babel/babel","232081119","172237647","225424863","241488425","254716523","266538137","True","0.00005537","D"
"vscode-languageserver-types","Microsoft/vscode-languageserver-node","158335911","81199048","122467425","128875854","184113208","275024023","True","0.00005537","D"
"is-function","grncdr/js-is-function","218692458","196651917","261490469","262134275","183450245","189735386","True","0.00005531","D"
"should-type","shouldjs/type","67755016","30131991","42843513","57122128","82047631","126629821","True","0.00005520","D"
"@types/caseless","DefinitelyTyped/DefinitelyTyped","194301502","122418859","118676833","117572580","226601940","386237299","True","0.00005518","D"
"@prisma/debug","prisma/prisma","82693489","3357739","10480912","22884387","109215023","267529388","True","0.00005508","D"
"sort-keys-length","kevva/sort-keys-length","162744567","187523127","129377900","138349895","158361260","200110654","True","0.00005506","D"
"@standard-schema/utils","standard-schema/standard-schema","93282364","0","0","0","602","186564127","True","0.00005497","D"
"@types/d3-interpolate","DefinitelyTyped/DefinitelyTyped","191261780","27377756","61497598","118476325","191437505","557519716","True","0.00005490","D"
"ext-list","kevva/ext-list","161999032","188149912","126893813","136246304","158153954","200551179","True","0.00005489","D"
"@radix-ui/react-use-size","radix-ui/primitives","188133230","1235830","14045682","83370829","255160469","586853344","True","0.00005482","D"
"obliterator","yomguithereal/obliterator","113108595","11344076","36562779","96757364","167039002","253839756","True","0.00005481","D"
"google-gax","googleapis/google-cloud-node-core","219252655","99034320","145092607","182614924","258458856","411062571","True","0.00005481","D"
"@mdx-js/react","mdx-js/mdx","236121566","92519518","161085105","230819189","288202527","407981491","True","0.00005476","D"
"check-more-types","kensho/check-more-types","230586436","120741505","201677811","256478630","266791624","307242614","True","0.00005475","D"
"@types/fs-extra","DefinitelyTyped/DefinitelyTyped","235983997","127059068","190861213","226505122","269296316","366198266","True","0.00005473","D"
"cypress","cypress-io/cypress","235906939","126369432","203620569","256910003","277326245","315308450","True","0.00005471","D"
"nise","sinonjs/nise","235874378","150557837","209228769","269916647","248449948","301218689","True","0.00005471","D"
"@rtsao/scc","rtsao/scc","188941181","3941","8041","14411","121748125","822931389","True","0.00005470","D"
"ansicolors","thlorenz/ansicolors","171168687","149392556","161111200","177779425","173470634","194089624","True","0.00005467","D"
"conventional-commits-filter","conventional-changelog/conventional-changelog","173365617","105642758","132739723","154427696","197987222","276030688","True","0.00005463","D"
"is-text-path","sindresorhus/is-text-path","235378231","124495736","175704835","217623959","278316814","380749812","True","0.00005459","D"
"unixify","jonschlinkert/unixify","151932356","79231229","127068736","151507876","173821230","228032713","True","0.00005459","D"
"tinybench","tinylibs/tinybench","226198090","0","5740536","82300874","237238417","579512533","True","0.00005455","D"
"@sigstore/core","sigstore/sigstore-js","119459102","0","0","77","123578554","234798676","True","0.00005452","D"
"filenamify","sindresorhus/filenamify","221070823","231393905","181162615","193092649","215802283","283902665","True","0.00005452","D"
"@inquirer/external-editor","SBoudrias/Inquirer.js","204538411","0","0","0","0","204538411","True","0.00005447","D"
"nested-error-stacks","mdlavin/nested-error-stacks","192466484","152204565","241148739","229610782","151413047","187955289","True","0.00005442","D"
"@formatjs/icu-skeleton-parser","formatjs/formatjs","136253901","21433433","65145455","106084720","178426110","310179789","True","0.00005438","D"
"longest","jonschlinkert/longest","164779716","178726713","167418738","151195026","149006579","177551528","True","0.00005436","D"
"micromark-core-commonmark","micromark/micromark","196408010","4908397","50070063","129744120","270913299","526404175","True","0.00005426","D"
"app-root-dir","philidem/node-app-root-dir","180210583","118279676","180319431","229640244","224977371","147836194","True","0.00005424","D"
"gonzales-pe","tonyganch/gonzales-pe","124747555","131304175","123108496","107137811","103212957","158974336","True","0.00005419","D"
"workbox-expiration","googlechrome/workbox","209544777","151779087","213217527","225788250","211989798","244949226","True","0.00005413","D"
"@langchain/langgraph","langchain-ai/langgraphjs","233261604","0","0","0","20152930","446370278","True","0.00005410","D"
"lodash.mergewith","lodash/lodash","193894150","63483953","87286956","176409482","267342565","374947794","True","0.00005403","D"
"typedarray.prototype.slice","es-shims/TypedArray.prototype.slice","60659154","0","0","334","71591872","110385256","True","0.00005395","D"
"@azure/logger","Azure/azure-sdk-for-js","147900351","24850767","66159067","124012731","200236989","324242204","True","0.00005393","D"
"@azure/core-auth","Azure/azure-sdk-for-js","161647413","35345674","73294411","133360271","208722792","357513918","True","0.00005390","D"
"v8flags","gulpjs/v8flags","218744119","196128694","213127597","209108842","220622272","254733191","True","0.00005380","D"
"stream-combiner","dominictarr/stream-combiner","198001293","125920049","170532972","206317218","219784818","267451410","True","0.00005379","D"
"@sigstore/tuf","sigstore/sigstore-js","201428890","0","0","62263640","232039612","309983419","True","0.00005374","D"
"capture-stack-trace","sindresorhus/capture-stack-trace","126088146","166242666","141216556","114302887","99929339","108749282","True","0.00005367","D"
"@formatjs/icu-messageformat-parser","formatjs/formatjs","137216102","21504750","65589764","108033031","179610947","311342020","True","0.00005357","D"
"i18next","i18next/i18next","230931944","85779821","146944421","206747903","281667631","433519946","True","0.00005356","D"
"@jsonjoy.com/codegen","jsonjoy-com/codegen","60564427","0","0","0","0","60564427","True","0.00005352","D"
"mlly","unjs/mlly","172585885","309317","9132209","108431202","290374045","454682652","True","0.00005346","D"
"backo2","mokesmokes/backo","212186845","269769236","274030908","193796942","153877065","169460078","True","0.00005338","D"
"is-equal-shallow","jonschlinkert/is-equal-shallow","124828213","145936996","150793760","107069936","99595659","120744716","True","0.00005336","D"
"@mui/types","mui/material-ui","157742125","5123947","71520992","140936739","208759863","362369088","True","0.00005335","D"
"@opentelemetry/otlp-exporter-base","open-telemetry/opentelemetry-js","138336420","0","6297981","51035099","143601084","352411518","True","0.00005331","D"
"markdown-table","wooorm/markdown-table","204562146","107856736","116278519","149026942","226656813","422991724","True","0.00005328","D"
"is-url","segmentio/is-url","177147216","120576467","142672739","153445448","176360869","292680557","True","0.00005314","D"
"is-color-stop","pigcan/is-color-stop","228783571","373606997","314311116","201237842","132660642","122101259","True","0.00005306","D"
"rw","mbostock/rw","164706602","77596194","113413567","148104537","193981281","290437435","True","0.00005303","D"
"strip-filename-increment","jonschlinkert/strip-filename-increment","2461326","703003","1453272","2364390","3400973","4384996","False","0.00005296","D"
"@aws-sdk/middleware-bucket-endpoint","aws/aws-sdk-js-v3","224787942","21690599","66914417","192227907","315424588","527682200","True","0.00005295","D"
"editions","bevry/editions","61012861","64674987","54979069","46704237","56376891","82329123","True","0.00005289","D"
"@radix-ui/react-popper","radix-ui/primitives","197646182","1281363","12717706","86349476","268789178","619093189","True","0.00005287","D"
"streamroller","log4js-node/streamroller","192998721","119835593","155264200","171874350","208924649","309094816","True","0.00005286","D"
"@cypress/request","cypress-io/request","223199354","105734931","181610845","237428621","267540987","323681389","True","0.00005285","D"
"@aws-sdk/client-s3","aws/aws-sdk-js-v3","227804228","21799973","67630873","194670548","320080473","534839276","True","0.00005284","D"
"multer","expressjs/multer","227746493","114288017","178766071","213661710","254227030","377789641","True","0.00005282","D"
"eslint-plugin-es","mysticatea/eslint-plugin-es","203465355","123247803","180728407","231141948","233281167","248927453","True","0.00005276","D"
"@firebase/app-types","firebase/firebase-js-sdk","149226731","81467403","121154660","133021109","159006847","251483636","True","0.00005273","D"
"@radix-ui/react-dialog","radix-ui/primitives","151821954","579081","5173014","31486947","147081613","574789116","True","0.00005272","D"
"intl-messageformat","formatjs/formatjs","178822391","84101370","118753096","153566259","212907359","324783873","True","0.00005271","D"
"strip-comments","jonschlinkert/strip-comments","221339382","163068458","220769061","235399807","222664167","264795419","True","0.00005265","D"
"capital-case","blakeembrey/change-case","226996275","74440591","173821294","227855860","287291084","371572549","True","0.00005265","D"
"micromark-util-subtokenize","micromark/micromark","195863510","4793587","49578840","128528463","270278948","526137714","True","0.00005261","D"
"@aws-sdk/middleware-ssec","aws/aws-sdk-js-v3","223231083","21374157","66052768","191167401","312143292","525417801","True","0.00005259","D"
"@babel/plugin-transform-explicit-resource-management","babel/babel","211579634","0","0","0","0","211579634","True","0.00005259","D"
"@rc-component/util","react-component/util","6715775","0","0","0","0","6715775","False","0.00005258","D"
"editorconfig","editorconfig/editorconfig-core-js","192629349","121017450","149616877","180293110","218611842","293607466","True","0.00005257","D"
"@aws-sdk/middleware-expect-continue","aws/aws-sdk-js-v3","223015068","21439557","66111954","191283469","312876289","523364074","True","0.00005254","D"
"@sentry-internal/feedback","getsentry/sentry-javascript","173172845","0","0","2465791","165250229","351802516","True","0.00005253","D"
"on-exit-leak-free","mcollina/on-exit-or-gc","193030052","1525660","55222592","165816393","281544007","461041609","True","0.00005249","D"
"@aws-sdk/middleware-location-constraint","aws/aws-sdk-js-v3","222731806","21374012","66054965","191215494","311990185","523024375","True","0.00005248","D"
"p-filter","sindresorhus/p-filter","206282573","113846727","210084570","235106015","208642607","263732948","True","0.00005247","D"
"utf8-byte-length","parshap/utf8-byte-length","91127802","55017909","71631605","84749666","101028218","143211615","True","0.00005247","D"
"css-minimizer-webpack-plugin","webpack/css-minimizer-webpack-plugin","223077648","43675817","178663780","264332481","290245841","338470324","True","0.00005238","D"
"@jsonjoy.com/json-pack","jsonjoy-com/json-pack","158995305","0","0","0","52214706","265775904","True","0.00005235","D"
"random-bytes","crypto-utils/random-bytes","114312063","67879725","83249646","135132653","124320430","160977863","True","0.00005233","D"
"d3-dsv","d3/d3-dsv","133135140","63162298","95021025","113178335","154171825","240142220","True","0.00005233","D"
"compare-versions","omichelsen/compare-versions","222761845","182246875","166777210","198022669","227356774","339405699","True","0.00005233","D"
"bfj","","222735171","206181313","243507306","239914723","203428964","220643550","True","0.00005230","D"
"map-stream","dominictarr/map-stream","191539193","126879381","171196951","199330425","210637303","249651908","True","0.00005229","D"
"@google-cloud/projectify","googleapis/nodejs-projectify","221953939","99305545","133756757","194284020","274849999","407573374","True","0.00005226","D"
"@vue/devtools-kit","vuejs/devtools","41423317","0","0","1234","25356578","98912141","True","0.00005222","D"
"chainsaw","substack/node-chainsaw","159128510","107256772","137129572","154174613","170146675","226934918","True","0.00005214","D"
"@angular-devkit/architect","angular/angular-cli","205574760","150962706","180016936","200118545","219755740","277019875","True","0.00005213","D"
"fastparse","webpack/fastparse","161092889","210116439","183099364","153190209","127453946","131604488","True","0.00005206","D"
"thread-stream","mcollina/thread-stream","199579902","1567976","51860230","154981246","287158467","502331591","True","0.00005205","D"
"webpack-hot-middleware","webpack-contrib/webpack-hot-middleware","224192548","167785462","227392371","242622479","225558617","257603812","True","0.00005200","D"
"memoizerific","thinkloop/memoizerific","224080891","118740136","182431511","234979356","266716482","317536972","True","0.00005197","D"
"@types/d3-shape","DefinitelyTyped/DefinitelyTyped","214009371","45314859","83807852","140967533","217689425","582267187","True","0.00005196","D"
"xmlcreate","michaelkourlas/node-xmlcreate","117465698","53349537","80575041","161275258","153459146","138669511","True","0.00005181","D"
"@types/cookiejar","DefinitelyTyped/DefinitelyTyped","170527773","75063992","120020949","156322408","205830424","295401096","True","0.00005176","D"
"buffers","substack/node-buffers","157422370","105516035","136231029","151388383","169779812","224196594","True","0.00005175","D"
"align-text","jonschlinkert/align-text","101941774","128357076","107554151","88477396","84516611","100803639","True","0.00005171","D"
"iterate-iterator","ljharb/iterate-iterator","150141136","128550998","197486542","194070164","120557443","110040537","True","0.00005170","D"
"@csstools/media-query-list-parser","csstools/postcss-plugins","122542101","0","17545","68902630","159543207","261705024","True","0.00005162","D"
"decimal.js-light","MikeMcl/decimal.js-light","121258970","33376022","52397869","66678921","95674913","358167127","True","0.00005151","D"
"vite-node","antfu-collective/vite-node","222043504","1385","2755607","100847429","298870230","707742872","True","0.00005150","D"
"foreach","manuelstofer/foreach","182144856","209643459","252432169","145154013","125062298","178432344","True","0.00005143","D"
"@mapbox/node-pre-gyp","mapbox/node-pre-gyp","217654205","48174105","138538258","211494044","296349552","393715070","True","0.00005138","D"
"getos","retrohacker/getos","221522906","119990103","190430842","246493171","261571898","289128518","True","0.00005138","D"
"@lezer/common","lezer-parser/common","64604756","358462","19078303","55178864","87957078","160451077","True","0.00005136","D"
"@rollup/plugin-replace","rollup/plugins","215755030","102927597","179281585","223069346","241853732","331642892","True","0.00005135","D"
"postcss-media-query-parser","dryoma/postcss-media-query-parser","195947144","121872747","164077223","179459762","210592870","303733120","True","0.00005126","D"
"@types/d3-scale","DefinitelyTyped/DefinitelyTyped","210932156","39363351","72302965","135791615","228123302","579079547","True","0.00005125","D"
"@types/whatwg-url","DefinitelyTyped/DefinitelyTyped","134018750","16505231","66223654","118352631","192185741","276826497","True","0.00005122","D"
"@google-cloud/paginator","googleapis/nodejs-paginator","217242852","93863311","129192108","191930679","270343326","400884840","True","0.00005116","D"
"@radix-ui/react-roving-focus","radix-ui/primitives","173340502","956536","12488394","71277357","224254436","557725788","True","0.00005108","D"
"workbox-navigation-preload","googlechrome/workbox","214458870","163974901","220262384","229225800","212557207","246274058","True","0.00005105","D"
"prosemirror-state","prosemirror/prosemirror-state","53548577","10943821","22927337","39607298","63834816","130429614","True","0.00005101","D"
"workbox-range-requests","googlechrome/workbox","214124347","164016912","220228957","228606289","212150356","245619224","True","0.00005098","D"
"macos-release","sindresorhus/macos-release","151565565","142804460","148754069","161392247","143393573","161483477","True","0.00005097","D"
"workbox-google-analytics","googlechrome/workbox","213993244","164065730","220234802","228563488","212299954","244802249","True","0.00005095","D"
"class-transformer","typestack/class-transformer","150878170","41777289","88333181","146546221","197291657","280442502","True","0.00005094","D"
"workbox-streams","googlechrome/workbox","213893224","164000175","220205025","228573149","212092455","244595320","True","0.00005092","D"
"web-vitals","GoogleChrome/web-vitals","205982263","67872933","128756027","258481678","191969295","382831386","True","0.00005091","D"
"workbox-sw","googlechrome/workbox","213199098","164124269","219557145","227704765","210967284","243642028","True","0.00005076","D"
"delegate","zenorocha/delegate","104267207","159069855","106408142","85470313","77708056","92679670","True","0.00005075","D"
"windows-release","sindresorhus/windows-release","150098421","139431093","144479577","158134101","143369756","165077579","True","0.00005062","D"
"flow-parser","facebook/flow","208629645","62897457","126773505","230795869","332449667","290231731","True","0.00005061","D"
"teex","mafintosh/teex","17099027","89","469202","6884107","24179325","53962414","False","0.00005058","D"
"d3-transition","d3/d3-transition","168163621","70418160","108681591","142919785","193343008","325455564","True","0.00005057","D"
"gud","jamiebuilds/global-unique-id","144796263","196587192","175344600","172248540","96998425","82802558","True","0.00005055","D"
"concurrently","open-cli-tools/concurrently","217894984","93240920","151005443","197523712","246649710","401055138","True","0.00005054","D"
"@base2/pretty-print-object","Chris-Baker/pretty-print-object","151141043","81689714","143875936","179883715","209534469","140721384","True","0.00005051","D"
"html-void-elements","wooorm/html-void-elements","199151890","109668954","199479662","213998653","184355557","288256628","True","0.00005049","D"
"supertest","ladjs/supertest","217271817","111165783","164070524","197595362","247663416","365864004","True","0.00005039","D"
"@vue/reactivity","vuejs/core","123061610","13768720","50645599","102495948","169839771","278558014","True","0.00005039","D"
"@fortawesome/fontawesome-common-types","FortAwesome/Font-Awesome","92667180","55366949","78935683","92192968","104995770","131844534","True","0.00005033","D"
"istanbul-lib-hook","istanbuljs/istanbuljs","208336172","159449603","172257169","185348651","213136087","311489354","True","0.00005026","D"
"stdin-discarder","sindresorhus/stdin-discarder","93732488","0","122","28450643","99342721","247136466","True","0.00005024","D"
"clone-regexp","sindresorhus/clone-regexp","119675413","130280878","159962446","111571520","93284868","103277357","True","0.00005018","D"
"typical","75lb/typical","181346686","83138233","124282657","173892472","222502628","302917443","True","0.00005014","D"
"@vue/devtools-api","vuejs/devtools","90738056","6136370","32718589","68847420","118795721","227192181","True","0.00005011","D"
"has-symbol-support-x","Xotic750/has-symbol-support-x","133662136","230392138","147766133","105105385","89460034","95586994","True","0.00005010","D"
"ncp","AvianFlu/ncp","177779500","148253850","176214481","179691548","176917682","207819940","True","0.00004991","D"
"@cypress/xvfb","cypress-io/xvfb","210235837","113002501","181969944","234549378","244251480","277405882","True","0.00004984","D"
"redeyed","thlorenz/redeyed","149905556","120036505","139328667","155919259","157113131","177130218","True","0.00004974","D"
"jju","rlidwka/jju","133979206","50375441","77691902","112957300","171268601","257602790","True","0.00004974","D"
"eslint-config-react-app","facebook/create-react-app","211489578","166382728","219410268","233044213","213883144","224727540","True","0.00004969","D"
"ioredis","luin/ioredis","214001977","78832220","131470960","195297898","267159192","397249616","True","0.00004963","D"
"morgan","expressjs/morgan","213765320","145591368","176208836","204521640","239019973","303484787","True","0.00004958","D"
"@next/eslint-plugin-next","vercel/next.js","197064846","16657660","94560581","179381241","260432519","434292232","True","0.00004946","D"
"@sigstore/sign","sigstore/sigstore-js","186227651","0","0","37458489","219579613","301644853","True","0.00004940","D"
