"rank","package","pagerank","pagerank_dl","avg_downloads","in_top_list"
"6411","dotenv-parse-variables","3.1939253465594345e-05","1.6470138697706648e-06","4749881","True"
"6412","lodash-pickdeep","3.1939253465594345e-05","1.742966280616813e-06","4718537","True"
"6413","htmlparser2-svelte","3.1939253465594345e-05","1.7629518314781871e-06","4717960","True"
"6414","locale-currency","3.1939253465594345e-05","1.644816900589249e-06","4682284","True"
"6415","pxls","3.1939253465594345e-05","1.70787520183529e-06","4596487","True"
"6416","sass-formatter","3.1939253465594345e-05","1.7275726849090641e-06","4570985","True"
"6417","expect-more","3.1939253465594345e-05","1.3921865422728984e-06","4488548","True"
"6418","postcss-bem-linter","3.1939253465594345e-05","1.644256241300038e-06","4437688","True"
"6419","iconv","3.1939253465594345e-05","1.3977990990956804e-06","4325757","True"
"6420","yt-search","3.1939253465594345e-05","1.570867810433976e-06","4124859","True"
"6421","basic-auth-parser","3.1939253465594345e-05","1.492027403320453e-06","4040304","True"
"6422","gemoji","3.1939253465594345e-05","1.1690182828246067e-06","4029224","True"
"6423","electron-winstaller","3.1939253465594345e-05","1.5119861098409491e-06","4007507","True"
"6424","scroll-behavior","3.1939253465594345e-05","1.2679454375621895e-06","3982202","True"
"6425","neo4j-driver-bolt-connection","3.1939253465594345e-05","1.528898875870212e-06","3979187","True"
"6426","objects-to-csv","3.1939253465594345e-05","1.2560628577066436e-06","3964001","True"
"6427","knockout","3.1939253465594345e-05","1.1442088521837857e-06","3943714","True"
"6428","range_check","3.1939253465594345e-05","1.253670250331892e-06","3941155","True"
"6429","pullstream","3.1939253465594345e-05","1.2474081592109048e-06","3817482","True"
"6430","topojson","3.1939253465594345e-05","1.2315286817757409e-06","3685718","True"
"6431","match-stream","3.1939253465594345e-05","1.1906392147961504e-06","3621818","True"
"6432","stream.finished","3.1939253465594345e-05","1.303336756915784e-06","3506323","True"
"6433","kebab-hash","3.1939253465594345e-05","1.1533419623105356e-06","3434150","True"
"6434","paths-js","3.1939253465594345e-05","1.1485384999690151e-06","3397747","True"
"6435","partial-json","3.1939253465594345e-05","9.748176845119992e-07","3359878","True"
"6436","await-semaphore","3.1939253465594345e-05","9.515857170262958e-07","3279805","True"
"6437","kapellmeister","3.1939253465594345e-05","1.3404652002891208e-06","3260978","True"
"6438","amator","3.1939253465594345e-05","1.143301515728825e-06","3249702","True"
"6439","prometheus-gc-stats","3.1939253465594345e-05","1.0921097499805914e-06","3248032","True"
"6440","postinstall-build","3.1939253465594345e-05","1.1737854900892203e-06","3243983","True"
"6441","setimmediate-napi","3.1939253465594345e-05","1.1695062112559062e-06","3136918","True"
"6442","un-eval","3.1939253465594345e-05","1.136393030123834e-06","3089061","True"
"6443","regexp-quote","3.1939253465594345e-05","1.0495698948173336e-06","3082266","True"
"6444","prismic-richtext","3.1939253465594345e-05","1.0546637397617883e-06","3023273","True"
"6445","datatables.net-fixedcolumns","3.1939253465594345e-05","9.779637135142455e-07","2980835","True"
"6446","dynalite","3.1939253465594345e-05","9.80181746505011e-07","2945963","True"
