repo,repo_id,gh_sponsorships_in,gh_sponsors_enabled,sponsors_status,fetched_at
pydantic/typing-inspection,gh/930576948,14,True,ok,2026-06-30T10:25:20+00:00
pygments/pygments,gh/205564111,0,False,ok,2026-06-30T10:25:20+00:00
pypa/distlib,gh/436970140,22,True,ok,2026-06-30T10:25:20+00:00
pypa/packaging,gh/19837758,22,True,ok,2026-06-30T10:25:21+00:00
pypa/pip,gh/1446467,22,True,ok,2026-06-30T10:25:21+00:00
pypa/setuptools,gh/54980593,22,True,ok,2026-06-30T10:25:21+00:00
pypa/virtualenv,gh/1446474,22,True,ok,2026-06-30T10:25:21+00:00
pypa/wheel,gh/98346885,22,True,ok,2026-06-30T10:25:22+00:00
pyparsing/pyparsing,gh/91262163,0,False,ok,2026-06-30T10:25:22+00:00
pytest-dev/iniconfig,gh/66012563,12,True,ok,2026-06-30T10:25:22+00:00
pytest-dev/pluggy,gh/34739117,12,True,ok,2026-06-30T10:25:22+00:00
pytest-dev/pytest,gh/37489525,12,True,ok,2026-06-30T10:25:23+00:00
python-attrs/attrs,gh/29918975,0,False,ok,2026-06-30T10:25:23+00:00
python-cffi/cffi,gh/696427398,0,False,ok,2026-06-30T10:25:23+00:00
python-greenlet/greenlet,gh/3003137,0,False,ok,2026-06-30T10:25:23+00:00
python-hyper/brotlicffi,gh/43543393,0,False,ok,2026-06-30T10:25:24+00:00
python-hyper/h11,gh/57372073,0,False,ok,2026-06-30T10:25:24+00:00
python-jsonschema/jsonschema,gh/3072629,0,False,ok,2026-06-30T10:25:24+00:00
python-jsonschema/jsonschema-specifications,gh/582755777,0,False,ok,2026-06-30T10:25:24+00:00
python-jsonschema/referencing,gh/569027868,0,False,ok,2026-06-30T10:25:25+00:00
python-pillow/pillow,gh/5171600,3,True,ok,2026-06-30T10:25:25+00:00
python-poetry/poetry,gh/123303402,,,ok,2026-05-19T11:11:08+00:00
python-poetry/poetry-core,gh/238972646,,,ok,2026-04-28T00:16:07+00:00
python-poetry/tomlkit,gh/140365570,0,False,ok,2026-06-30T10:25:25+00:00
python-trio/sniffio,gh/142657210,3,True,ok,2026-06-30T10:25:25+00:00
python/cpython,gh/81598961,173,True,ok,2026-06-30T10:25:26+00:00
python/importlib_metadata,gh/306448340,173,True,ok,2026-06-30T10:25:26+00:00
python/importlib_resources,gh/306147182,173,True,ok,2026-06-30T10:25:26+00:00
python/mypy,gh/7053637,173,True,ok,2026-06-30T10:25:26+00:00
python/mypy_extensions,gh/165752308,173,True,ok,2026-06-30T10:25:27+00:00
python/typeshed,gh/31696383,,,ok,2026-05-19T11:11:12+00:00
python/typing,gh/24604008,173,True,ok,2026-06-30T10:25:27+00:00
python/typing_extensions,gh/494077289,173,True,ok,2026-06-30T10:25:27+00:00
python/tzdata,gh/242158882,173,True,ok,2026-06-30T10:25:28+00:00
qix-/color-convert,gh/1874305,16,True,ok,2026-06-30T10:25:28+00:00
qix-/node-error-ex,gh/41388258,16,True,ok,2026-06-30T10:25:28+00:00
qix-/node-is-arrayish,gh/41376759,16,True,ok,2026-06-30T10:25:28+00:00
qt/qt5,gh/9880318,,,ok,2026-05-19T11:11:16+00:00
radix-ui/primitives,gh/273499522,0,False,ok,2026-06-30T10:25:28+00:00
raszi/node-tmp,gh/2313213,0,False,ok,2026-06-30T10:25:29+00:00
raynos/for-each,gh/6006855,0,False,ok,2026-06-30T10:25:29+00:00
raynos/function-bind,gh/10727014,0,False,ok,2026-06-30T10:25:29+00:00
raynos/xtend,gh/4419184,0,False,ok,2026-07-06T11:10:41+00:00
rayon-rs/either,gh/42479602,0,False,ok,2026-06-30T10:25:29+00:00
rayon-rs/rayon,gh/24725038,0,False,ok,2026-06-30T10:25:30+00:00
react/create-react-app,gh/63537249,0,False,ok,2026-07-06T11:10:41+00:00
react/metro,gh/76504246,0,False,ok,2026-07-06T11:10:41+00:00
react/react,gh/10270250,0,False,ok,2026-07-06T11:10:41+00:00
reactivex/rxjs,gh/32247847,0,False,ok,2026-06-30T10:25:30+00:00
realpython/pytest-mypy,gh/69576530,0,False,ok,2026-06-30T10:25:30+00:00
remix-run/react-router,gh/19872456,0,False,ok,2026-06-30T10:25:30+00:00
remusao/tldts,gh/97631656,0,False,ok,2026-06-30T10:25:31+00:00
requests/requests-oauthlib,gh/6825724,0,False,ok,2026-06-30T10:25:31+00:00
requests/toolbelt,gh/15515181,0,False,ok,2026-06-30T10:25:31+00:00
retep998/winapi-rs,gh/23853482,0,False,ok,2026-06-30T10:25:32+00:00
rich-harris/estree-walker,gh/33668779,0,False,ok,2026-06-30T10:25:32+00:00
rich-harris/magic-string,gh/26143240,0,False,ok,2026-06-30T10:25:32+00:00
rob--w/proxy-from-env,gh/52038793,0,False,ok,2026-06-30T10:25:32+00:00
rogdham/backports.zstd,gh/977687927,0,False,ok,2026-06-30T10:25:33+00:00
rollup/plugins,gh/203607977,0,False,ok,2026-06-30T10:25:33+00:00
ronaldoussoren/pyobjc,gh/243933900,0,False,ok,2026-06-30T10:25:33+00:00
rust-cli/anstyle,gh/493821282,0,False,ok,2026-06-30T10:25:33+00:00
rust-cli/env_logger,gh/96382888,0,False,ok,2026-06-30T10:25:34+00:00
rust-embedded/critical-section,gh/365854323,0,False,ok,2026-06-30T10:25:34+00:00
rust-fuzz/arbitrary,gh/90591032,0,False,ok,2026-06-30T10:25:34+00:00
rust-itertools/itertools,gh/22360263,0,False,ok,2026-06-30T10:25:35+00:00
rust-lang-deprecated/tempdir,gh/31728565,0,False,ok,2026-07-06T11:10:40+00:00
rust-lang-nursery/lazy-static.rs,gh/21157492,0,False,ok,2026-06-30T10:25:35+00:00
rust-lang/cc-rs,gh/26039547,0,False,ok,2026-06-30T10:25:35+00:00
rust-lang/cfg-if,gh/38723660,0,False,ok,2026-06-30T10:25:35+00:00
rust-lang/compiler-builtins,gh/65153793,0,False,ok,2026-06-30T10:25:36+00:00
rust-lang/flate2-rs,gh/21954009,0,False,ok,2026-06-30T10:25:36+00:00
rust-lang/futures-rs,gh/55077261,0,False,ok,2026-06-30T10:25:20+00:00
rust-lang/glob,gh/23241722,0,False,ok,2026-06-30T10:25:20+00:00
rust-lang/hashbrown,gh/155119796,0,False,ok,2026-06-30T10:25:20+00:00
rust-lang/libc,gh/29197565,0,False,ok,2026-06-30T10:25:20+00:00
rust-lang/libz-sys,gh/26042019,0,False,ok,2026-06-30T10:25:21+00:00
rust-lang/log,gh/27974762,0,False,ok,2026-06-30T10:25:21+00:00
rust-lang/pkg-config-rs,gh/26042035,0,False,ok,2026-06-30T10:25:21+00:00
rust-lang/regex,gh/27890669,0,False,ok,2026-06-30T10:25:22+00:00
rust-lang/rust,gh/724712,0,False,ok,2026-06-30T10:25:22+00:00
rust-lang/tempdir,gh/31728565,,,ok,2026-04-28T00:16:28+00:00
rust-num/num-traits,gh/114705611,0,False,ok,2026-06-30T10:25:22+00:00
rust-phf/rust-phf,gh/15992970,0,False,ok,2026-06-30T10:25:22+00:00
rust-random/getrandom,gh/166545969,0,False,ok,2026-06-30T10:25:23+00:00
rust-random/rand,gh/30227790,0,False,ok,2026-06-30T10:25:23+00:00
rust-random/rand_core,gh/1086593277,0,False,ok,2026-06-30T10:25:23+00:00
rust-random/rngs,gh/209510094,0,False,ok,2026-06-30T10:25:23+00:00
rustcrypto/formats,gh/406051759,0,False,ok,2026-06-30T10:25:24+00:00
rustcrypto/hashes,gh/74106774,0,False,ok,2026-06-30T10:25:24+00:00
rustcrypto/stream-ciphers,gh/83051505,0,False,ok,2026-06-30T10:25:24+00:00
rustcrypto/traits,gh/85605821,0,False,ok,2026-06-30T10:25:24+00:00
rustcrypto/utils,gh/77307442,0,False,ok,2026-06-30T10:25:25+00:00
rvagg/archived-prr,gh/9151864,0,False,ok,2026-07-06T11:10:40+00:00
rvagg/bl,gh/10706095,0,False,ok,2026-06-30T10:25:25+00:00
rvagg/prr,gh/9151864,,,ok,2026-04-28T00:15:42+00:00
rvagg/through2,gh/11808187,0,False,ok,2026-06-30T10:25:25+00:00
ryanzim/universalify,gh/87651180,0,False,ok,2026-06-30T10:25:25+00:00
salesforce/tough-cookie,gh/2606873,0,False,ok,2026-06-30T10:25:25+00:00
samn/json-stable-stringify,gh/76598131,0,False,ok,2026-06-30T10:25:26+00:00
samverschueren/decode-uri-component,gh/91837954,0,False,ok,2026-06-30T10:25:26+00:00
sboudrias/inquirer.js,gh/10114077,3,True,ok,2026-06-30T10:25:26+00:00
scikit-build/ninja-python-distributions,gh/75102202,0,False,ok,2026-06-30T10:25:27+00:00
scikit-learn/scikit-learn,gh/843222,11,True,ok,2026-06-30T10:25:27+00:00
scipy/scipy,gh/1460385,0,False,ok,2026-06-30T10:25:27+00:00
seanmonstar/reqwest,gh/62350380,61,True,ok,2026-06-30T10:25:27+00:00
sec-ant/readable-stream,gh/569980966,0,False,ok,2026-06-30T10:25:28+00:00
selinuxproject/selinux,gh/20648799,0,False,ok,2026-06-30T10:25:28+00:00
serde-rs/bytes,gh/87358441,0,False,ok,2026-06-30T10:25:28+00:00
serde-rs/json,gh/35894511,0,False,ok,2026-06-30T10:25:28+00:00
serde-rs/serde,gh/14367737,0,False,ok,2026-06-30T10:25:29+00:00
serde-rs/test,gh/670894947,,,ok,2026-04-28T00:15:48+00:00
servo/rust-fnv,gh/33499190,261,True,ok,2026-06-30T10:25:29+00:00
servo/rust-smallvec,gh/33456236,261,True,ok,2026-06-30T10:25:29+00:00
servo/rust-url,gh/14934771,261,True,ok,2026-06-30T10:25:30+00:00
sinclairzx81/sinclair-typebox,gh/1122129819,,,ok,2026-04-28T00:15:21+00:00
sinclairzx81/typebox,gh/87454905,0,False,ok,2026-06-30T10:25:30+00:00
sindresorhus/ansi-escapes,gh/40721875,186,True,ok,2026-06-30T10:25:30+00:00
sindresorhus/array-union,gh/21005682,186,True,ok,2026-06-30T10:25:30+00:00
sindresorhus/binary-extensions,gh/29771015,186,True,ok,2026-06-30T10:25:31+00:00
sindresorhus/callsites,gh/18938743,186,True,ok,2026-06-30T10:25:31+00:00
sindresorhus/camelcase,gh/25116836,186,True,ok,2026-06-30T10:25:31+00:00
sindresorhus/clean-stack,gh/62838930,186,True,ok,2026-06-30T10:25:31+00:00
sindresorhus/cli-cursor,gh/23512396,186,True,ok,2026-06-30T10:25:32+00:00
sindresorhus/crypto-random-string,gh/73665728,186,True,ok,2026-06-30T10:25:32+00:00
sindresorhus/decamelize,gh/29773710,186,True,ok,2026-06-30T10:25:32+00:00
sindresorhus/detect-newline,gh/21304485,186,True,ok,2026-06-30T10:25:33+00:00
sindresorhus/environment,gh/793180075,186,True,ok,2026-06-30T10:25:33+00:00
sindresorhus/escape-string-regexp,gh/21169121,186,True,ok,2026-06-30T10:25:33+00:00
sindresorhus/execa,gh/47475908,186,True,ok,2026-06-30T10:25:33+00:00
sindresorhus/figures,gh/21672939,186,True,ok,2026-06-30T10:25:34+00:00
sindresorhus/file-type,gh/19105307,186,True,ok,2026-06-30T10:25:34+00:00
sindresorhus/find-cache-directory,gh/48783244,186,True,ok,2026-06-30T10:25:34+00:00
sindresorhus/find-up,gh/41723004,186,True,ok,2026-06-30T10:25:34+00:00
sindresorhus/find-up-simple,gh/714044439,186,True,ok,2026-06-30T10:25:35+00:00
sindresorhus/get-east-asian-width,gh/711160838,186,True,ok,2026-06-30T10:25:35+00:00
sindresorhus/get-stream,gh/44264225,186,True,ok,2026-06-30T10:25:35+00:00
sindresorhus/globals,gh/15186239,186,True,ok,2026-06-30T10:25:35+00:00
sindresorhus/globby,gh/21069494,186,True,ok,2026-06-30T10:25:36+00:00
sindresorhus/has-flag,gh/38718671,186,True,ok,2026-06-30T10:25:36+00:00
sindresorhus/import-fresh,gh/22020904,186,True,ok,2026-06-30T10:25:13+00:00
sindresorhus/import-local,gh/90292430,186,True,ok,2026-06-30T10:25:13+00:00
sindresorhus/indent-string,gh/20576837,186,True,ok,2026-06-30T10:25:13+00:00
sindresorhus/is-binary-path,gh/29771247,186,True,ok,2026-06-30T10:25:13+00:00
sindresorhus/is-docker,gh/33590534,186,True,ok,2026-06-30T10:25:13+00:00
sindresorhus/is-fullwidth-code-point,gh/39222301,186,True,ok,2026-06-30T10:25:13+00:00
sindresorhus/is-inside-container,gh/601943060,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/is-path-inside,gh/21054113,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/is-plain-obj,gh/38923193,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/is-stream,gh/29436825,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/is-unicode-supported,gh/348660847,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/is-wsl,gh/88415331,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/leven,gh/22794601,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/locate-path,gh/74266248,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/log-symbols,gh/21673868,186,True,ok,2026-06-30T10:25:14+00:00
sindresorhus/lowercase-keys,gh/29769737,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/make-dir,gh/90776169,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/meow,gh/25121561,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/mimic-function,gh/71381729,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/mimic-response,gh/93189529,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/node-defaults,gh/7985040,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/normalize-url,gh/29094022,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/npm-run-path,gh/48707028,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/object-assign,gh/16457190,186,True,ok,2026-06-30T10:25:15+00:00
sindresorhus/onetime,gh/14847357,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/open,gh/18469325,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/p-limit,gh/71542716,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/p-locate,gh/74265632,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/p-map,gh/71526722,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/p-try,gh/71534796,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/package-directory,gh/41724281,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/parent-module,gh/50187748,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/parse-json,gh/41367145,186,True,ok,2026-06-30T10:25:16+00:00
sindresorhus/path-exists,gh/34965664,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/path-is-absolute,gh/30900285,184,True,ok,2026-07-06T11:10:41+00:00
sindresorhus/path-key,gh/48706449,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/path-type,gh/41905436,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/pify,gh/41585934,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/quick-lru,gh/86679721,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/read-package-up,gh/41842429,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/read-pkg,gh/41790094,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/resolve-cwd,gh/47504070,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/resolve-from,gh/22022707,186,True,ok,2026-06-30T10:25:17+00:00
sindresorhus/restore-cursor,gh/23512229,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/shebang-regex,gh/30903733,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/slash,gh/11516031,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/string-width,gh/39222730,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/strip-bom,gh/18444852,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/strip-final-newline,gh/47453723,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/strip-indent,gh/18242629,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/strip-json-comments,gh/14468669,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/tagged-tag,gh/795552264,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/to-fast-properties,gh/31656998,186,True,ok,2026-06-30T10:25:18+00:00
sindresorhus/type-fest,gh/175398594,186,True,ok,2026-06-30T10:25:19+00:00
sindresorhus/unicorn-magic,gh/716660564,186,True,ok,2026-06-30T10:25:19+00:00
sindresorhus/yocto-queue,gh/315531538,186,True,ok,2026-06-30T10:25:19+00:00
sinonjs/commons,gh/143001748,1,True,ok,2026-06-30T10:25:19+00:00
sinonjs/fake-timers,gh/16523712,1,True,ok,2026-06-30T10:25:19+00:00
smithy-lang/smithy-rs,gh/308027791,0,False,ok,2026-06-30T10:25:19+00:00
smithy-lang/smithy-typescript,gh/208319207,0,False,ok,2026-06-30T10:25:19+00:00
smol-rs/fastrand,gh/267368764,0,False,ok,2026-06-30T10:25:19+00:00
snowflakedb/snowflake-connector-python,gh/62262074,0,False,ok,2026-06-30T10:25:19+00:00
socketio/socket.io,gh/557980,0,False,ok,2026-06-30T10:25:19+00:00
sqlalchemy/sqlalchemy,gh/159271175,24,True,ok,2026-06-30T10:25:20+00:00
sqlite/sqlite,gh/176278485,0,False,ok,2026-06-30T10:25:20+00:00
srijs/rust-crc32fast,gh/157348282,0,False,ok,2026-06-30T10:25:20+00:00
stebalien/tempfile,gh/33832372,0,False,ok,2026-06-30T10:25:20+00:00
stefanpenner/get-caller-file,gh/48818175,0,False,ok,2026-06-30T10:25:20+00:00
storybookjs/storybook,gh/54173593,0,False,ok,2026-06-30T10:25:21+00:00
stream-utils/destroy,gh/15544623,0,False,ok,2026-06-30T10:25:21+00:00
stream-utils/raw-body,gh/12823654,0,False,ok,2026-06-30T10:25:21+00:00
stream-utils/unpipe,gh/37428186,0,False,ok,2026-06-30T10:25:22+00:00
streamich/memfs,gh/37490572,4,True,ok,2026-06-30T10:25:22+00:00
stub42/pytz,gh/63155638,0,False,ok,2026-06-30T10:25:22+00:00
suguru03/neo-async,gh/27030361,0,False,ok,2026-06-30T10:25:22+00:00
sval-rs/sval,gh/157205610,0,False,ok,2026-06-30T10:25:23+00:00
swc-project/swc,gh/115110181,6,True,ok,2026-06-30T10:25:23+00:00
sybrenstuvel/python-rsa,gh/50107469,0,False,ok,2026-07-06T11:10:41+00:00
syntax-tree/unist-util-is,gh/41795086,0,False,ok,2026-06-30T10:25:23+00:00
systemd/systemd,gh/32873313,0,False,ok,2026-06-30T10:25:23+00:00
taiki-e/pin-project,gh/164668916,15,True,ok,2026-06-30T10:25:24+00:00
taiki-e/pin-project-lite,gh/216847853,15,True,ok,2026-06-30T10:25:24+00:00
taiki-e/portable-atomic,gh/448365131,15,True,ok,2026-06-30T10:25:24+00:00
takluyver/jeepney,,0,False,ok,2026-07-06T11:10:41+00:00
tapjs/signal-exit,gh/35711072,3,True,ok,2026-06-30T10:25:24+00:00
tapjs/stack-utils,gh/48974178,3,True,ok,2026-06-30T10:25:25+00:00
tartley/colorama,gh/18892209,0,True,ok,2026-06-30T10:25:25+00:00
teambition/merge2,gh/25396227,0,False,ok,2026-06-30T10:25:25+00:00
teddriggs/darling,gh/89984100,0,True,ok,2026-06-30T10:25:25+00:00
tehshrike/deepmerge,gh/3276413,0,False,ok,2026-06-30T10:25:26+00:00
terkelg/sisteransi,gh/122441239,2,True,ok,2026-06-30T10:25:26+00:00
terser/terser,gh/29097127,0,False,ok,2026-06-30T10:25:26+00:00
textualize/rich,gh/220809393,0,False,ok,2026-06-30T10:25:26+00:00
theskumar/python-dotenv,gh/23727790,0,False,ok,2026-06-30T10:25:27+00:00
thkukuk/rpcsvc-proto,gh/55140533,0,False,ok,2026-06-30T10:25:27+00:00
thlorenz/convert-source-map,gh/8751561,2,True,ok,2026-06-30T10:25:27+00:00
thlorenz/deep-is,gh/9345558,2,True,ok,2026-06-30T10:25:27+00:00
thomasdickey/ncurses-snapshots,gh/65149533,,,ok,2026-05-19T11:11:15+00:00
tim-kos/node-retry,gh/1738798,0,False,ok,2026-06-30T10:25:28+00:00
time-rs/time,gh/26459635,0,False,ok,2026-06-30T10:25:28+00:00
tj/commander.js,gh/2206953,5,True,ok,2026-06-30T10:25:28+00:00
tj/node-cookie-signature,gh/6229722,5,True,ok,2026-06-30T10:25:28+00:00
tjguk/wmi,gh/23124645,0,False,ok,2026-06-30T10:25:29+00:00
tkem/cachetools,gh/18006791,2,True,ok,2026-06-30T10:25:29+00:00
tokio-rs/bytes,gh/30062547,114,True,ok,2026-06-30T10:25:29+00:00
tokio-rs/loom,gh/161875917,114,True,ok,2026-06-30T10:25:30+00:00
tokio-rs/prost,gh/94262864,114,True,ok,2026-06-30T10:25:30+00:00
tokio-rs/slab,gh/37093133,114,True,ok,2026-06-30T10:25:30+00:00
tokio-rs/tokio,gh/67836789,114,True,ok,2026-06-30T10:25:30+00:00
tokio-rs/tracing,gh/165289175,114,True,ok,2026-06-30T10:25:31+00:00
toml-rs/toml,gh/95902102,0,False,ok,2026-06-30T10:25:31+00:00
tootallnate/proxy-agents,gh/11293703,0,False,ok,2026-06-30T10:25:31+00:00
tootallnate/util-deprecate,gh/19321056,0,False,ok,2026-06-30T10:25:31+00:00
torvalds/linux,gh/2325298,0,False,ok,2026-06-30T10:25:32+00:00
tower-rs/tower,gh/98244646,0,False,ok,2026-06-30T10:25:32+00:00
tox-dev/filelock,gh/17098256,3,True,ok,2026-06-30T10:25:32+00:00
tox-dev/platformdirs,gh/367032142,3,True,ok,2026-06-30T10:25:33+00:00
tqdm/tqdm,gh/36804486,12,True,ok,2026-06-30T10:25:33+00:00
tritondatacenter/node-assert-plus,gh/4767976,0,False,ok,2026-06-30T10:25:33+00:00
tritondatacenter/node-extsprintf,gh/4058064,0,False,ok,2026-06-30T10:25:33+00:00
troygoode/node-require-directory,gh/3053807,0,False,ok,2026-06-30T10:25:34+00:00
tsconfig/bases,gh/263697285,0,False,ok,2026-06-30T10:25:34+00:00
tukaani-project/xz,gh/553665726,0,False,ok,2026-06-30T10:25:34+00:00
typescript-eslint/typescript-eslint,gh/165536154,0,False,ok,2026-06-30T10:25:34+00:00
typeshed-internal/stub_uploader,gh/331669593,0,False,ok,2026-06-30T10:25:35+00:00
unicode-org/icu,gh/49244766,0,False,ok,2026-06-30T10:25:35+00:00
unicode-org/icu4x,gh/243395141,0,False,ok,2026-06-30T10:25:35+00:00
unicode-rs/unicode-xid,gh/34637906,0,False,ok,2026-06-30T10:25:35+00:00
unshiftio/requires-port,gh/26316179,0,False,ok,2026-06-30T10:25:36+00:00
uqfoundation/dill,gh/11031844,1,True,ok,2026-06-30T10:25:36+00:00
urllib3/urllib3,gh/2410676,19,True,ok,2026-06-30T10:25:27+00:00
util-linux/util-linux,gh/2339555,0,False,ok,2026-06-30T10:25:20+00:00
uuidjs/uuid,gh/1203139,0,False,ok,2026-06-30T10:25:20+00:00
vercel/ai,gh/644461337,0,False,ok,2026-06-30T10:25:21+00:00
vercel/ms,gh/3655872,0,False,ok,2026-06-30T10:25:21+00:00
vercel/next.js,gh/70107786,,,ok,2026-05-19T11:10:30+00:00
visionmedia/bytes.js,gh/4626886,0,False,ok,2026-06-30T10:25:21+00:00
vitest-dev/vitest,gh/434708679,17,True,ok,2026-06-30T10:25:21+00:00
vorner/signal-hook,gh/137260008,0,False,ok,2026-06-30T10:25:22+00:00
vuejs/core,gh/137078487,0,False,ok,2026-06-30T10:25:22+00:00
wasm-bindgen/wasm-bindgen,gh/114685405,0,False,ok,2026-06-30T10:25:22+00:00
watson/ci-info,gh/71475907,0,False,ok,2026-06-30T10:25:22+00:00
wbond/asn1crypto,gh/36823669,4,True,ok,2026-06-30T10:25:23+00:00
webmproject/libwebp,gh/23368445,0,False,ok,2026-06-30T10:25:23+00:00
webpack/enhanced-resolve,gh/5400204,0,False,ok,2026-06-30T10:25:23+00:00
webpack/loader-utils,gh/6503675,0,False,ok,2026-07-06T11:10:41+00:00
webpack/minimizer-webpack-plugin,gh/143057914,0,False,ok,2026-06-30T10:25:23+00:00
webpack/schema-utils,gh/80306715,0,False,ok,2026-06-30T10:25:24+00:00
webpack/tapable,gh/7730086,0,False,ok,2026-06-30T10:25:24+00:00
webpack/watchpack,gh/24119524,0,False,ok,2026-06-30T10:25:24+00:00
webpack/webpack-sources,gh/48954523,0,False,ok,2026-06-30T10:25:24+00:00
webreflection/flatted,gh/131121620,0,False,ok,2026-06-30T10:25:25+00:00
webreflection/html-escaper,gh/33597730,0,False,ok,2026-06-30T10:25:25+00:00
websocket-client/websocket-client,gh/1202362,0,False,ok,2026-06-30T10:25:25+00:00
websockets/ws,gh/2744972,0,False,ok,2026-06-30T10:25:25+00:00
wesleytodd/setprototypeof,gh/30301031,1,True,ok,2026-06-30T10:25:26+00:00
whitequark/ipaddr.js,gh/2110585,3,True,ok,2026-06-30T10:25:26+00:00
withoutboats/heck,gh/86326466,0,False,ok,2026-06-30T10:25:26+00:00
xiph/ogg,gh/33956205,0,False,ok,2026-06-30T10:25:27+00:00
xorg-team/lib/libx11,,0,False,ok,2026-07-06T11:10:41+00:00
xorg-team/lib/libxau,,0,False,ok,2026-07-06T11:10:42+00:00
xorg-team/lib/libxdmcp,,0,False,ok,2026-07-06T11:10:40+00:00
xorg-team/lib/libxext,,0,False,ok,2026-07-06T11:10:40+00:00
xorg-team/lib/libxrender,,0,False,ok,2026-07-06T11:10:40+00:00
xorg/lib/libx11,,0,False,ok,2026-07-12T21:33:38+00:00
xorg/lib/libxau,,0,False,ok,2026-07-12T21:33:38+00:00
xorg/lib/libxdmcp,,0,False,ok,2026-07-12T21:33:38+00:00
xorg/lib/libxext,,0,False,ok,2026-07-12T21:33:38+00:00
xorg/lib/libxrender,,0,False,ok,2026-07-12T21:33:38+00:00
xorg/proto/xorgproto,,0,False,ok,2026-07-06T11:10:41+00:00
xtuc/webassemblyjs,gh/113006071,0,False,ok,2026-06-30T10:25:29+00:00
yahoo/serialize-javascript,gh/24106944,0,False,ok,2026-06-30T10:25:27+00:00
yaml/libyaml,gh/2699072,0,False,ok,2026-06-30T10:25:31+00:00
yaml/pyyaml,gh/2700147,0,False,ok,2026-06-30T10:25:18+00:00
yargs/cliui,gh/34287546,0,False,ok,2026-06-30T10:25:23+00:00
yargs/set-blocking,gh/58830287,0,False,ok,2026-06-30T10:25:35+00:00
yargs/y18n,gh/39720886,0,False,ok,2026-06-30T10:25:13+00:00
yargs/yargs,gh/14210523,0,False,ok,2026-06-30T10:25:14+00:00
yargs/yargs-parser,gh/50258379,0,False,ok,2026-06-30T10:25:14+00:00
yuzujs/setimmediate,gh/1981208,0,False,ok,2026-06-30T10:25:15+00:00
zertosh/loose-envify,gh/41947687,0,False,ok,2026-06-30T10:25:15+00:00
zesterer/spin-rs,gh/21686666,5,True,ok,2026-06-30T10:25:16+00:00
zloirock/core-js,gh/11481338,0,True,ok,2026-06-30T10:25:16+00:00
