repo,repo_id,has_funding_links,has_funding_yml,funding_link_platforms,github,patreon,open_collective,ko_fi,tidelift,community_bridge,liberapay,issuehunt,lfx_crowdfunding,polar,buy_me_a_coffee,thanks_dev,otechie,custom,fetched_at
python-cffi/cffi,gh/696427398,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
python-greenlet/greenlet,gh/3003137,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
python-hyper/brotlicffi,gh/43543393,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
python-hyper/h11,gh/57372073,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
python-jsonschema/jsonschema,gh/3072629,True,True,"github,tidelift",julian,,,,jsonschema,,,,,,,,,,2026-06-30T14:18:43+00:00
python-jsonschema/jsonschema-specifications,gh/582755777,True,True,github,julian,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
python-jsonschema/referencing,gh/569027868,True,True,github,julian,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
python-pillow/pillow,gh/5171600,True,True,"github,tidelift",python-pillow,,,,pillow,,,,,,,,,,2026-06-30T14:18:43+00:00
python-poetry/poetry,gh/123303402,,,,,,,,,,,,,,,,,,2026-05-31T15:56:49+00:00
python-poetry/poetry-core,gh/238972646,,,,,,,,,,,,,,,,,,2026-04-28T00:16:07+00:00
python-poetry/tomlkit,gh/140365570,True,True,github,sdispater,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
python-trio/sniffio,gh/142657210,True,True,"github,open_collective",python-trio,,python-trio,,,,,,,,,,,,2026-06-30T14:18:43+00:00
python/cpython,gh/81598961,True,True,"github,custom",python,,,,,,,,,,,,,https://www.python.org/psf/donations/python-dev/,2026-06-30T14:18:43+00:00
python/importlib_metadata,gh/306448340,True,True,tidelift,,,,,importlib-metadata,,,,,,,,,,2026-06-30T14:18:43+00:00
python/importlib_resources,gh/306147182,True,True,tidelift,,,,,importlib-resources,,,,,,,,,,2026-06-30T14:18:43+00:00
python/mypy,gh/7053637,True,True,"github,custom",python,,,,,,,,,,,,,https://www.python.org/psf/donations/python-dev/,2026-06-30T14:18:43+00:00
python/mypy_extensions,gh/165752308,True,True,"github,custom",python,,,,,,,,,,,,,https://www.python.org/psf/donations/python-dev/,2026-06-30T14:18:43+00:00
python/typeshed,gh/31696383,,,,,,,,,,,,,,,,,,2026-05-31T15:56:50+00:00
python/typing,gh/24604008,True,True,"github,custom",python,,,,,,,,,,,,,https://www.python.org/psf/donations/python-dev/,2026-06-30T14:18:43+00:00
python/typing_extensions,gh/494077289,True,True,"github,custom",python,,,,,,,,,,,,,https://www.python.org/psf/donations/python-dev/,2026-06-30T14:18:43+00:00
python/tzdata,gh/242158882,True,True,"github,custom",python,,,,,,,,,,,,,https://www.python.org/psf/donations/python-dev/,2026-06-30T14:18:43+00:00
qix-/color-convert,gh/1874305,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
qix-/node-error-ex,gh/41388258,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
qix-/node-is-arrayish,gh/41376759,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
qt/qt5,gh/9880318,,,,,,,,,,,,,,,,,,2026-05-19T11:11:16+00:00
radix-ui/primitives,gh/273499522,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
raszi/node-tmp,gh/2313213,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
raynos/for-each,gh/6006855,True,True,"github,tidelift",ljharb,,,,for-each,,,,,,,,,,2026-06-30T14:18:43+00:00
raynos/function-bind,gh/10727014,True,True,"github,tidelift",ljharb,,,,function-bind,,,,,,,,,,2026-06-30T14:18:43+00:00
raynos/xtend,gh/4419184,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:39+00:00
rayon-rs/either,gh/42479602,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
rayon-rs/rayon,gh/24725038,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
react/create-react-app,gh/63537249,True,True,open_collective,,,create-react-app,,,,,,,,,,,,2026-07-06T11:10:39+00:00
react/metro,gh/76504246,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:39+00:00
react/react,gh/10270250,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:39+00:00
reactivex/rxjs,gh/32247847,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
realpython/pytest-mypy,gh/69576530,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
remix-run/react-router,gh/19872456,True,True,open_collective,,,react-router,,,,,,,,,,,,2026-06-30T14:18:43+00:00
remusao/tldts,gh/97631656,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
requests/requests-oauthlib,gh/6825724,True,True,tidelift,,,,,requests-oauthlib,,,,,,,,,,2026-06-30T14:18:43+00:00
requests/toolbelt,gh/15515181,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
retep998/winapi-rs,gh/23853482,True,True,patreon,,retep998,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
rich-harris/estree-walker,gh/33668779,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rich-harris/magic-string,gh/26143240,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rob--w/proxy-from-env,gh/52038793,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rogdham/backports.zstd,gh/977687927,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rollup/plugins,gh/203607977,True,True,open_collective,,,rollup,,,,,,,,,,,,2026-06-30T14:18:50+00:00
ronaldoussoren/pyobjc,gh/243933900,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-cli/anstyle,gh/493821282,True,True,github,epage,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-cli/env_logger,gh/96382888,True,True,github,epage,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-embedded/critical-section,gh/365854323,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-fuzz/arbitrary,gh/90591032,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-itertools/itertools,gh/22360263,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang-deprecated/tempdir,gh/31728565,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:39+00:00
rust-lang-nursery/lazy-static.rs,gh/21157492,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/cc-rs,gh/26039547,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/cfg-if,gh/38723660,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/compiler-builtins,gh/65153793,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/flate2-rs,gh/21954009,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/futures-rs,gh/55077261,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/glob,gh/23241722,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/hashbrown,gh/155119796,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/libc,gh/29197565,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/libz-sys,gh/26042019,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/log,gh/27974762,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/pkg-config-rs,gh/26042035,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/regex,gh/27890669,True,True,github,burntsushi,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-lang/rust,gh/724712,True,True,"github,custom",rustfoundation,,,,,,,,,,,,,rust-lang.org/funding,2026-06-30T14:18:50+00:00
rust-lang/tempdir,gh/31728565,,,,,,,,,,,,,,,,,,2026-04-28T00:16:28+00:00
rust-num/num-traits,gh/114705611,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-phf/rust-phf,gh/15992970,True,True,github,johntitor,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-random/getrandom,gh/166545969,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-random/rand,gh/30227790,True,True,github,dhardy,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-random/rand_core,gh/1086593277,True,True,github,dhardy,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rust-random/rngs,gh/209510094,True,True,github,dhardy,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rustcrypto/formats,gh/406051759,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rustcrypto/hashes,gh/74106774,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rustcrypto/stream-ciphers,gh/83051505,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rustcrypto/traits,gh/85605821,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rustcrypto/utils,gh/77307442,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rvagg/archived-prr,gh/9151864,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:39+00:00
rvagg/bl,gh/10706095,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
rvagg/prr,gh/9151864,,,,,,,,,,,,,,,,,,2026-04-28T00:15:42+00:00
rvagg/through2,gh/11808187,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
ryanzim/universalify,gh/87651180,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
salesforce/tough-cookie,gh/2606873,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
samn/json-stable-stringify,gh/76598131,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
samverschueren/decode-uri-component,gh/91837954,True,False,tidelift,,,,,decode-uri-component,,,,,,,,,,2026-06-30T14:18:50+00:00
sboudrias/inquirer.js,gh/10114077,True,True,"github,thanks_dev,tidelift",sboudrias,,,,inquirer,,,,,,,sboudrias,,,2026-06-30T14:18:50+00:00
scikit-build/ninja-python-distributions,gh/75102202,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
scikit-learn/scikit-learn,gh/843222,True,True,custom,,,,,,,,,,,,,,https://numfocus.org/donate-to-scikit-learn,2026-06-30T14:18:50+00:00
scipy/scipy,gh/1460385,True,True,"github,tidelift,custom",numfocus,,,,scipy,,,,,,,,,https://scipy.org/about/#donate,2026-06-30T14:18:50+00:00
seanmonstar/reqwest,gh/62350380,True,True,github,seanmonstar,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
sec-ant/readable-stream,gh/569980966,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
selinuxproject/selinux,gh/20648799,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
serde-rs/bytes,gh/87358441,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:50+00:00
serde-rs/json,gh/35894511,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:45+00:00
serde-rs/serde,gh/14367737,True,True,github,dtolnay,,,,,,,,,,,,,,2026-06-30T14:18:45+00:00
serde-rs/test,gh/670894947,,,,,,,,,,,,,,,,,,2026-04-28T00:15:48+00:00
servo/rust-fnv,gh/33499190,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:45+00:00
servo/rust-smallvec,gh/33456236,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:45+00:00
servo/rust-url,gh/14934771,True,True,"github,open_collective",servo,,servo,,,,,,,,,,,,2026-06-30T14:18:45+00:00
sinclairzx81/sinclair-typebox,gh/1122129819,,,,,,,,,,,,,,,,,,2026-04-28T00:15:21+00:00
sinclairzx81/typebox,gh/87454905,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:45+00:00
sindresorhus/ansi-escapes,gh/40721875,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/array-union,gh/21005682,True,False,"github,tidelift",sindresorhus,,,,array-union,,,,,,,,,,2026-06-30T14:18:45+00:00
sindresorhus/binary-extensions,gh/29771015,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/callsites,gh/18938743,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/camelcase,gh/25116836,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/clean-stack,gh/62838930,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/cli-cursor,gh/23512396,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/crypto-random-string,gh/73665728,True,False,"github,tidelift",sindresorhus,,,,crypto-random-string,,,,,,,,,,2026-06-30T14:18:45+00:00
sindresorhus/decamelize,gh/29773710,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/detect-newline,gh/21304485,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,detect-newline,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/environment,gh/793180075,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/escape-string-regexp,gh/21169121,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/execa,gh/47475908,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/figures,gh/21672939,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/file-type,gh/19105307,True,False,github,"sindresorhus,borewit",,,,,,,,,,,,,,2026-06-30T14:18:45+00:00
sindresorhus/find-cache-directory,gh/48783244,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/find-up,gh/41723004,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/find-up-simple,gh/714044439,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/get-east-asian-width,gh/711160838,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/get-stream,gh/44264225,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/globals,gh/15186239,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/globby,gh/21069494,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/has-flag,gh/38718671,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,has-flag,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/import-fresh,gh/22020904,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/import-local,gh/90292430,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/indent-string,gh/20576837,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,indent-string,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-binary-path,gh/29771247,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-docker,gh/33590534,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-fullwidth-code-point,gh/39222301,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-inside-container,gh/601943060,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-path-inside,gh/21054113,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-plain-obj,gh/38923193,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,is-plain-obj,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-stream,gh/29436825,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-unicode-supported,gh/348660847,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/is-wsl,gh/88415331,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/leven,gh/22794601,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/locate-path,gh/74266248,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/log-symbols,gh/21673868,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/lowercase-keys,gh/29769737,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/make-dir,gh/90776169,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/meow,gh/25121561,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/mimic-function,gh/71381729,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/mimic-response,gh/93189529,True,False,"github,tidelift",sindresorhus,,,,mimic-response,,,,,,,,,,2026-06-30T14:18:45+00:00
sindresorhus/node-defaults,gh/7985040,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:45+00:00
sindresorhus/normalize-url,gh/29094022,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/npm-run-path,gh/48707028,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/object-assign,gh/16457190,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,object-assign,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/onetime,gh/14847357,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/open,gh/18469325,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/p-limit,gh/71542716,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/p-locate,gh/74265632,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/p-map,gh/71526722,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/p-try,gh/71534796,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/package-directory,gh/41724281,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/parent-module,gh/50187748,True,False,"github,open_collective,custom,tidelift",sindresorhus,,sindresorhus,,parent-module,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/parse-json,gh/41367145,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/path-exists,gh/34965664,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,path-exists,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/path-is-absolute,gh/30900285,True,False,tidelift,,,,,path-is-absolute,,,,,,,,,,2026-07-06T11:10:39+00:00
sindresorhus/path-key,gh/48706449,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/path-type,gh/41905436,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/pify,gh/41585934,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,pify,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/quick-lru,gh/86679721,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/read-package-up,gh/41842429,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/read-pkg,gh/41790094,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/resolve-cwd,gh/47504070,True,False,"github,tidelift",sindresorhus,,,,resolve-cwd,,,,,,,,,,2026-06-30T14:18:52+00:00
sindresorhus/resolve-from,gh/22022707,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,resolve-from,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/restore-cursor,gh/23512229,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/shebang-regex,gh/30903733,True,False,"github,tidelift",sindresorhus,,,,shebang-regex,,,,,,,,,,2026-06-30T14:18:52+00:00
sindresorhus/slash,gh/11516031,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,slash,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/string-width,gh/39222730,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/strip-bom,gh/18444852,True,False,"github,open_collective,tidelift,custom",sindresorhus,,sindresorhus,,strip-bom,,,,,,,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/strip-final-newline,gh/47453723,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/strip-indent,gh/18242629,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/strip-json-comments,gh/14468669,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/tagged-tag,gh/795552264,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/to-fast-properties,gh/31656998,True,False,"github,tidelift",sindresorhus,,,,to-fast-properties,,,,,,,,,,2026-06-30T14:18:52+00:00
