package,license,fetched_at
prettier,mit,2026-07-21T21:08:14Z
procs,mit,2026-07-21T21:08:14Z
proj,mit,2026-07-21T21:08:14Z
prometheus,apache-2.0,2026-07-21T21:08:14Z
protobuf,bsd-3-clause,2026-07-21T21:08:14Z
protobuf-c,bsd-2-clause,2026-07-21T21:08:14Z
protobuf@21,bsd-3-clause,2026-07-21T21:08:14Z
protobuf@29,bsd-3-clause,2026-07-21T21:08:14Z
protoc-gen-go,bsd-3-clause,2026-07-21T21:08:14Z
prrte,bsd-3-clause-open-mpi,2026-07-21T21:08:14Z
pstoedit,gpl-2.0-or-later,2026-07-21T21:08:14Z
pstree,gpl-3.0-only,2026-07-21T21:08:14Z
psutils,gpl-3.0-or-later,2026-07-21T21:08:14Z
pugixml,mit,2026-07-21T21:08:14Z
pulseaudio,gpl-2.0-or-later and lgpl-2.1-or-later and bsd-3-clause,2026-07-21T21:08:14Z
pulumi,apache-2.0,2026-07-21T21:08:14Z
putty,mit,2026-07-21T21:08:14Z
pv,artistic-2.0,2026-07-21T21:08:14Z
pwgen,gpl-2.0-only,2026-07-21T21:08:14Z
py3cairo,lgpl-2.1-only or mpl-1.1,2026-07-21T21:08:14Z
pybind11,bsd-3-clause,2026-07-21T21:08:14Z
pycparser,bsd-3-clause,2026-07-21T21:08:14Z
pydantic,mit,2026-07-21T21:08:14Z
pyenv,mit,2026-07-21T21:08:14Z
pyenv-virtualenv,mit,2026-07-21T21:08:14Z
pygit2,gpl-2.0-only with gcc-exception-2.0,2026-07-21T21:08:14Z
pygments,bsd-2-clause,2026-07-21T21:08:14Z
pygobject3,lgpl-2.1-or-later,2026-07-21T21:08:14Z
pylint,gpl-2.0-or-later,2026-07-21T21:08:14Z
pyqt,gpl-3.0-only,2026-07-21T21:08:14Z
pyqt@5,gpl-3.0-only,2026-07-21T21:08:14Z
pyright,mit,2026-07-21T21:08:14Z
pytest,mit,2026-07-21T21:08:14Z
python-argcomplete,apache-2.0,2026-07-21T21:08:14Z
python-lsp-server,mit,2026-07-21T21:08:14Z
python-matplotlib,psf-2.0,2026-07-21T21:08:14Z
python-packaging,apache-2.0 or bsd-2-clause,2026-07-21T21:08:14Z
python-setuptools,mit,2026-07-21T21:08:14Z
python-tabulate,mit,2026-07-21T21:08:14Z
python-tk@3.10,python-2.0,2026-07-21T21:08:14Z
python-tk@3.11,python-2.0,2026-07-21T21:08:14Z
python-tk@3.12,python-2.0,2026-07-21T21:08:14Z
python-tk@3.13,python-2.0,2026-07-21T21:08:14Z
python-tk@3.14,python-2.0,2026-07-21T21:08:14Z
python-tk@3.9,python-2.0,2026-07-21T21:08:14Z
python-yq,apache-2.0,2026-07-21T21:08:14Z
python@3.10,python-2.0,2026-07-21T21:08:14Z
python@3.11,python-2.0,2026-07-21T21:08:14Z
python@3.12,python-2.0,2026-07-21T21:08:14Z
python@3.13,python-2.0,2026-07-21T21:08:14Z
python@3.14,python-2.0,2026-07-21T21:08:14Z
python@3.9,python-2.0,2026-07-21T21:08:14Z
pytorch,bsd-3-clause,2026-07-21T21:08:14Z
qcachegrind,gpl-2.0-or-later,2026-07-21T21:08:14Z
qemu,gpl-2.0-only,2026-07-21T21:08:14Z
qhull,qhull,2026-07-21T21:08:14Z
qpdf,apache-2.0,2026-07-21T21:08:14Z
qrencode,lgpl-2.1-or-later,2026-07-21T21:08:14Z
qrupdate,gpl-3.0-or-later,2026-07-21T21:08:14Z
qscintilla2,gpl-3.0-only,2026-07-21T21:08:14Z
qt,bsd-3-clause and gfdl-1.3-no-invariants-only and gpl-2.0-only and (gpl-3.0-only with qt-gpl-exception-1.0) and lgpl-3.0-only,2026-07-21T21:08:14Z
qt3d,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause and mit,2026-07-21T21:08:14Z
qt5compat,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-2-clause and bsd-3-clause,2026-07-21T21:08:14Z
qt@5,gfdl-1.3-only and gpl-2.0-only and gpl-3.0-only and lgpl-2.1-only and lgpl-3.0-only,2026-07-21T21:08:14Z
qtbase,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause and gfdl-1.3-no-invariants-only,2026-07-21T21:08:14Z
qtcanvaspainter,gpl-3.0-only and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause and zlib,2026-07-21T21:08:14Z
qtcharts,gpl-3.0-only and bsd-3-clause,2026-07-21T21:08:14Z
qtconnectivity,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtdatavis3d,gpl-3.0-only and bsd-3-clause,2026-07-21T21:08:14Z
qtdeclarative,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-2-clause and bsd-3-clause,2026-07-21T21:08:14Z
qtgraphs,gpl-3.0-only and bsd-3-clause,2026-07-21T21:08:14Z
qtgrpc,gpl-3.0-only and (lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause,2026-07-21T21:08:14Z
qthttpserver,gpl-3.0-only and bsd-3-clause,2026-07-21T21:08:14Z
qtimageformats,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtlanguageserver,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtlocation,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtlottie,gpl-3.0-only and bsd-3-clause,2026-07-21T21:08:14Z
qtmultimedia,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (mpl-2.0 and bsd-3-clause) and apache-2.0 and bsd-3-clause and gpl-3.0-only and mit,2026-07-21T21:08:14Z
qtnetworkauth,gpl-3.0-only and bsd-3-clause,2026-07-21T21:08:14Z
qtpositioning,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause and bsl-1.0 and mit,2026-07-21T21:08:14Z
qtquick3d,gpl-3.0-only and (gpl-3.0-only with qt-gpl-exception-1.0) and apache-2.0 and bsd-3-clause and mit,2026-07-21T21:08:14Z
qtquick3dphysics,gpl-3.0-only and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause,2026-07-21T21:08:14Z
qtquickeffectmaker,(gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause,2026-07-21T21:08:14Z
qtquicktimeline,gpl-3.0-only and bsd-3-clause,2026-07-21T21:08:14Z
qtremoteobjects,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause,2026-07-21T21:08:14Z
qtscxml,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause,2026-07-21T21:08:14Z
qtsensors,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtserialbus,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause,2026-07-21T21:08:14Z
qtserialport,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtshadertools,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and (apache-2.0 and mit-khronos-old) and (bsd-3-clause and mit-khronos-old and apache-2.0 and aml-glslang and (gpl-3.0-or-later with bison-exception-2.2)) and bsd-3-clause,2026-07-21T21:08:14Z
qtspeech,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtsvg,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qttasktree,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qttools,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause and bsl-1.0,2026-07-21T21:08:14Z
qttranslations,bsd-3-clause,2026-07-21T21:08:14Z
qtvirtualkeyboard,gpl-3.0-only and apache-2.0 and bsd-3-clause,2026-07-21T21:08:14Z
qtwebchannel,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtwebengine,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and (gpl-3.0-only with qt-gpl-exception-1.0) and bsd-3-clause and apache-2.0 and blessing and bsd-2-clause and lgpl-2.1-or-later and libpng-2.0 and mit and mpl-1.1 and ncl and sgi-b-2.0 and sunpro and zlib and licenseref-homebrew-public-domain,2026-07-21T21:08:14Z
qtwebsockets,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qtwebview,(lgpl-3.0-only or gpl-2.0-only or gpl-3.0-only) and bsd-3-clause,2026-07-21T21:08:14Z
qwen-code,apache-2.0,2026-07-21T21:08:14Z
qwt-qt5,lgpl-2.1-only with qwt-exception-1.0,2026-07-21T21:08:14Z
r,gpl-2.0-or-later,2026-07-21T21:08:14Z
rabbitmq,mpl-2.0,2026-07-21T21:08:14Z
ranger,gpl-3.0-or-later,2026-07-21T21:08:14Z
rapidjson,mit,2026-07-21T21:08:14Z
rav1e,bsd-2-clause,2026-07-21T21:08:14Z
rbenv,mit,2026-07-21T21:08:14Z
rclone,mit,2026-07-21T21:08:14Z
re2,bsd-3-clause,2026-07-21T21:08:14Z
re2c,licenseref-homebrew-public-domain,2026-07-21T21:08:14Z
readline,gpl-3.0-or-later,2026-07-21T21:08:14Z
redis,agpl-3.0-only and bsd-2-clause and bsl-1.0 and mit and (cc0-1.0 or bsd-2-clause),2026-07-21T21:08:14Z
rename,artistic-1.0-perl or gpl-1.0-or-later,2026-07-21T21:08:14Z
renovate,agpl-3.0-only,2026-07-21T21:08:14Z
ripgrep,unlicense,2026-07-21T21:08:14Z
rlwrap,gpl-2.0-or-later,2026-07-21T21:08:14Z
rpds-py,mit,2026-07-21T21:08:14Z
rpm,gpl-2.0-or-later and lgpl-2.0-or-later,2026-07-21T21:08:14Z
rsync,gpl-3.0-or-later,2026-07-21T21:08:14Z
rtmpdump,gpl-2.0-or-later and lgpl-2.1-or-later,2026-07-21T21:08:14Z
rubberband,gpl-2.0-or-later,2026-07-21T21:08:14Z
ruby,ruby,2026-07-21T21:08:14Z
ruby-build,mit,2026-07-21T21:08:14Z
ruby-install,mit,2026-07-21T21:08:14Z
ruby@3.1,ruby,2026-07-21T21:08:14Z
ruff,mit,2026-07-21T21:08:14Z
rust,apache-2.0 or mit,2026-07-21T21:08:14Z
rust-analyzer,apache-2.0 or mit,2026-07-21T21:08:14Z
rustup,apache-2.0 or mit,2026-07-21T21:08:14Z
s-lang,gpl-2.0-or-later,2026-07-21T21:08:14Z
s2n,apache-2.0,2026-07-21T21:08:14Z
s3cmd,gpl-2.0-or-later,2026-07-21T21:08:14Z
samba,gpl-3.0-or-later,2026-07-21T21:08:14Z
saml2aws,mit,2026-07-21T21:08:14Z
sane-backends,gpl-2.0-or-later,2026-07-21T21:08:14Z
sbcl,licenseref-homebrew-public-domain and mit and xerox and bsd-3-clause,2026-07-21T21:08:14Z
sbt,apache-2.0,2026-07-21T21:08:14Z
scala,apache-2.0,2026-07-21T21:08:14Z
scala-cli,apache-2.0,2026-07-21T21:08:14Z
sccache,apache-2.0,2026-07-21T21:08:14Z
scipy,bsd-3-clause,2026-07-21T21:08:14Z
scons,mit,2026-07-21T21:08:14Z
scrcpy,apache-2.0,2026-07-21T21:08:14Z
screen,gpl-3.0-or-later,2026-07-21T21:08:14Z
screenresolution,gpl-2.0-only,2026-07-21T21:08:14Z
sdl12-compat,zlib and mit-0,2026-07-21T21:08:14Z
sdl2-compat,zlib,2026-07-21T21:08:14Z
sdl2_image,zlib,2026-07-21T21:08:14Z
sdl2_mixer,zlib,2026-07-21T21:08:14Z
sdl2_ttf,zlib,2026-07-21T21:08:14Z
sdl3,zlib,2026-07-21T21:08:14Z
sdl3_ttf,zlib,2026-07-21T21:08:14Z
selenium-server,apache-2.0,2026-07-21T21:08:14Z
semgrep,lgpl-2.1-only,2026-07-21T21:08:14Z
serverless,mit,2026-07-21T21:08:14Z
sevenzip,lgpl-2.1-or-later and bsd-3-clause,2026-07-21T21:08:14Z
sfcgal,lgpl-2.0-or-later,2026-07-21T21:08:14Z
shaderc,apache-2.0,2026-07-21T21:08:14Z
shared-mime-info,gpl-2.0-only,2026-07-21T21:08:14Z
shellcheck,gpl-3.0-or-later,2026-07-21T21:08:14Z
shfmt,bsd-3-clause,2026-07-21T21:08:14Z
simdjson,apache-2.0,2026-07-21T21:08:14Z
simdutf,apache-2.0 or mit,2026-07-21T21:08:14Z
sip,bsd-2-clause,2026-07-21T21:08:14Z
six,mit,2026-07-21T21:08:14Z
skaffold,apache-2.0,2026-07-21T21:08:14Z
skopeo,apache-2.0,2026-07-21T21:08:14Z
sleef,bsl-1.0,2026-07-21T21:08:14Z
slirp4netns,gpl-2.0-or-later,2026-07-21T21:08:14Z
smartmontools,gpl-2.0-or-later,2026-07-21T21:08:14Z
snappy,bsd-3-clause,2026-07-21T21:08:14Z
snyk-cli,apache-2.0,2026-07-21T21:08:14Z
soapyrtlsdr,mit,2026-07-21T21:08:14Z
soapysdr,bsl-1.0,2026-07-21T21:08:14Z
socat,gpl-2.0-only,2026-07-21T21:08:14Z
solidity,gpl-3.0-or-later and mit and bsd-3-clause and apache-2.0 and cc0-1.0,2026-07-21T21:08:14Z
sonar-scanner,lgpl-3.0-or-later,2026-07-21T21:08:14Z
sops,mpl-2.0,2026-07-21T21:08:14Z
source-highlight,gpl-3.0-or-later,2026-07-21T21:08:14Z
sourcekitten,mit,2026-07-21T21:08:14Z
sourcery,mit,2026-07-21T21:08:14Z
sox,gpl-2.0-or-later and lgpl-2.1-or-later,2026-07-21T21:08:14Z
spaceship,mit,2026-07-21T21:08:14Z
spdlog,mit,2026-07-21T21:08:14Z
speedtest-cli,apache-2.0,2026-07-21T21:08:14Z
speex,bsd-3-clause,2026-07-21T21:08:14Z
speexdsp,bsd-3-clause,2026-07-21T21:08:14Z
sphinx-doc,bsd-2-clause,2026-07-21T21:08:14Z
spice-gtk,gpl-2.0-or-later and lgpl-2.1-or-later and bsd-3-clause,2026-07-21T21:08:14Z
spice-protocol,bsd-3-clause,2026-07-21T21:08:14Z
spirv-headers,mit,2026-07-21T21:08:14Z
spirv-llvm-translator,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
spirv-tools,apache-2.0,2026-07-21T21:08:14Z
sqlite,blessing,2026-07-21T21:08:14Z
sqlmap,gpl-2.0-or-later,2026-07-21T21:08:14Z
srt,mpl-2.0,2026-07-21T21:08:14Z
srtp,bsd-3-clause,2026-07-21T21:08:14Z
ssh-copy-id,ssh-openssh,2026-07-21T21:08:14Z
sshpass,gpl-2.0-only,2026-07-21T21:08:14Z
sshuttle,lgpl-2.1-or-later,2026-07-21T21:08:14Z
starship,isc,2026-07-21T21:08:14Z
step,apache-2.0,2026-07-21T21:08:14Z
stern,apache-2.0,2026-07-21T21:08:14Z
stoken,lgpl-2.1-or-later,2026-07-21T21:08:14Z
stow,gpl-3.0-or-later,2026-07-21T21:08:14Z
streamlink,bsd-2-clause,2026-07-21T21:08:14Z
subversion,apache-2.0,2026-07-21T21:08:14Z
suite-sparse,bsd-3-clause and lgpl-2.1-or-later and gpl-2.0-or-later and apache-2.0 and gpl-3.0-only and (lgpl-3.0-or-later or gpl-2.0-or-later),2026-07-21T21:08:14Z
sundials,bsd-3-clause,2026-07-21T21:08:14Z
svt-av1,bsd-3-clause,2026-07-21T21:08:14Z
swagger-codegen,apache-2.0,2026-07-21T21:08:14Z
swi-prolog,bsd-2-clause,2026-07-21T21:08:14Z
swift-format,apache-2.0,2026-07-21T21:08:14Z
swift-protobuf,apache-2.0,2026-07-21T21:08:14Z
swift-sh,unlicense,2026-07-21T21:08:14Z
swiftformat,mit,2026-07-21T21:08:14Z
swiftgen,mit,2026-07-21T21:08:14Z
swiftlint,mit,2026-07-21T21:08:14Z
swig,gpl-3.0-or-later,2026-07-21T21:08:14Z
syncthing,mpl-2.0,2026-07-21T21:08:14Z
systemd,lgpl-2.1-or-later and gpl-2.0-or-later and cc0-1.0 and lgpl-2.0-or-later and mit and mit-0 and licenseref-homebrew-public-domain and (lgpl-2.0-or-later with linux-syscall-note) and (gpl-1.0-or-later with linux-syscall-note) and (gpl-2.0-or-later with linux-syscall-note) and (gpl-2.0-only with linux-syscall-note) and (bsd-3-clause or (gpl-2.0-only with linux-syscall-note)) and (mit or (gpl-2.0-only with linux-syscall-note)) and (mit or (gpl-2.0-or-later with linux-syscall-note)) and (gpl-2.0-only or bsd-2-clause),2026-07-21T21:08:14Z
ta-lib,bsd-3-clause,2026-07-21T21:08:14Z
taglib,lgpl-2.1-only or mpl-1.1,2026-07-21T21:08:14Z
tailscale,bsd-3-clause,2026-07-21T21:08:14Z
talhelper,bsd-3-clause,2026-07-21T21:08:14Z
talisman,mit,2026-07-21T21:08:14Z
talloc,gpl-3.0-or-later,2026-07-21T21:08:14Z
talosctl,mpl-2.0,2026-07-21T21:08:14Z
tbb,apache-2.0,2026-07-21T21:08:14Z
tcl-tk,tcl,2026-07-21T21:08:14Z
tcl-tk@8,tcl,2026-07-21T21:08:14Z
tdb,lgpl-3.0-or-later and gpl-3.0-or-later,2026-07-21T21:08:14Z
tealdeer,apache-2.0 or mit,2026-07-21T21:08:14Z
teleport,agpl-3.0-or-later and apache-2.0,2026-07-21T21:08:14Z
television,mit,2026-07-21T21:08:14Z
telnet,bsd-4-clause-uc and apsl-1.0,2026-07-21T21:08:14Z
terminal-notifier,mit,2026-07-21T21:08:14Z
terraform-docs,mit,2026-07-21T21:08:14Z
terragrunt,mit,2026-07-21T21:08:14Z
tesseract,apache-2.0,2026-07-21T21:08:14Z
tesseract-lang,apache-2.0,2026-07-21T21:08:14Z
testdisk,gpl-2.0-or-later,2026-07-21T21:08:14Z
tevent,lgpl-3.0-or-later,2026-07-21T21:08:14Z
texinfo,gpl-3.0-or-later,2026-07-21T21:08:14Z
texlive,licenseref-homebrew-cannot-represent,2026-07-21T21:08:14Z
tfenv,mit,2026-07-21T21:08:14Z
tfsec,mit,2026-07-21T21:08:14Z
the_silver_searcher,apache-2.0,2026-07-21T21:08:14Z
thefuck,mit,2026-07-21T21:08:14Z
theora,bsd-3-clause,2026-07-21T21:08:14Z
thrift,apache-2.0,2026-07-21T21:08:14Z
tidy-html5,zlib,2026-07-21T21:08:14Z
tig,gpl-2.0-or-later,2026-07-21T21:08:14Z
tilt,apache-2.0,2026-07-21T21:08:14Z
tinyxml2,zlib,2026-07-21T21:08:14Z
tldr,mit,2026-07-21T21:08:14Z
tlrc,mit,2026-07-21T21:08:14Z
tmux,isc,2026-07-21T21:08:14Z
tomcat,apache-2.0,2026-07-21T21:08:14Z
tomcat@9,apache-2.0,2026-07-21T21:08:14Z
topgrade,gpl-3.0-or-later,2026-07-21T21:08:14Z
tor,bsd-2-clause and bsd-3-clause and mit and ncsa,2026-07-21T21:08:14Z
tox,mit,2026-07-21T21:08:14Z
transmission-cli,gpl-2.0-only or gpl-3.0-only,2026-07-21T21:08:14Z
tree,gpl-2.0-or-later,2026-07-21T21:08:14Z
tree-sitter,mit,2026-07-21T21:08:14Z
tree-sitter@0.25,mit,2026-07-21T21:08:14Z
trivy,apache-2.0,2026-07-21T21:08:14Z
trufflehog,agpl-3.0-only,2026-07-21T21:08:14Z
typescript,apache-2.0,2026-07-21T21:08:14Z
uchardet,mpl-1.1 or gpl-2.0-or-later or lgpl-2.1-or-later,2026-07-21T21:08:14Z
ugrep,bsd-3-clause,2026-07-21T21:08:14Z
uhd,gpl-3.0-or-later and lgpl-3.0-or-later and mit and bsd-3-clause and apache-2.0,2026-07-21T21:08:14Z
unar,lgpl-2.1-or-later,2026-07-21T21:08:14Z
unbound,bsd-3-clause,2026-07-21T21:08:14Z
unibilium,lgpl-3.0-or-later,2026-07-21T21:08:14Z
universal-ctags,gpl-2.0-or-later,2026-07-21T21:08:14Z
unixodbc,lgpl-2.1-or-later and gpl-2.0-or-later,2026-07-21T21:08:14Z
unpaper,gpl-2.0-or-later,2026-07-21T21:08:14Z
unzip,info-zip,2026-07-21T21:08:14Z
upx,gpl-2.0-or-later,2026-07-21T21:08:14Z
uriparser,bsd-3-clause,2026-07-21T21:08:14Z
usage,mit,2026-07-21T21:08:14Z
usb.ids,gpl-2.0-or-later or bsd-3-clause,2026-07-21T21:08:14Z
usbredir,gpl-2.0-or-later and lgpl-2.0-or-later,2026-07-21T21:08:14Z
userspace-rcu,lgpl-2.1-or-later and mit,2026-07-21T21:08:14Z
utf8cpp,bsl-1.0,2026-07-21T21:08:14Z
utf8proc,mit and unicode-dfs-2015,2026-07-21T21:08:14Z
uthash,bsd-1-clause,2026-07-21T21:08:14Z
util-linux,bsd-3-clause and bsd-4-clause-uc and gpl-2.0-only and gpl-2.0-or-later and gpl-3.0-or-later and lgpl-2.1-or-later and licenseref-homebrew-public-domain,2026-07-21T21:08:14Z
util-macros,mit,2026-07-21T21:08:14Z
uutils-coreutils,mit,2026-07-21T21:08:14Z
uutils-findutils,mit,2026-07-21T21:08:14Z
uv,apache-2.0 or mit,2026-07-21T21:08:14Z
uvwasi,mit,2026-07-21T21:08:14Z
vala,lgpl-2.1-or-later,2026-07-21T21:08:14Z
vale,mit,2026-07-21T21:08:14Z
valgrind,gpl-2.0-or-later,2026-07-21T21:08:14Z
vapoursynth,lgpl-2.1-or-later,2026-07-21T21:08:14Z
vde,gpl-2.0-or-later and lgpl-2.1-or-later,2026-07-21T21:08:14Z
velero,apache-2.0,2026-07-21T21:08:14Z
vim,vim,2026-07-21T21:08:14Z
vips,lgpl-2.1-or-later,2026-07-21T21:08:14Z
virt-manager,gpl-2.0-or-later,2026-07-21T21:08:14Z
virtualenv,mit,2026-07-21T21:08:14Z
vite,mit,2026-07-21T21:08:14Z
volk,lgpl-3.0-or-later,2026-07-21T21:08:14Z
vte3,lgpl-2.0-or-later,2026-07-21T21:08:14Z
vtk,bsd-3-clause,2026-07-21T21:08:14Z
vulkan-headers,apache-2.0,2026-07-21T21:08:14Z
vulkan-loader,apache-2.0,2026-07-21T21:08:14Z
wangle,apache-2.0,2026-07-21T21:08:14Z
watch,gpl-2.0-or-later and lgpl-2.1-or-later,2026-07-21T21:08:14Z
watchman,mit,2026-07-21T21:08:14Z
wavpack,bsd-3-clause,2026-07-21T21:08:14Z
wayland,mit,2026-07-21T21:08:14Z
wayland-protocols,mit,2026-07-21T21:08:14Z
webp,bsd-3-clause,2026-07-21T21:08:14Z
websocat,mit,2026-07-21T21:08:14Z
wget,gpl-3.0-or-later,2026-07-21T21:08:14Z
wimlib,gpl-3.0-or-later,2026-07-21T21:08:14Z
winetricks,lgpl-2.1-or-later,2026-07-21T21:08:14Z
wireguard-go,mit,2026-07-21T21:08:14Z
wireguard-tools,gpl-2.0-only,2026-07-21T21:08:14Z
wireshark,gpl-2.0-or-later,2026-07-21T21:08:14Z
woff2,mit,2026-07-21T21:08:14Z
wxwidgets,lgpl-2.0-or-later with wxwindows-exception-3.1,2026-07-21T21:08:14Z
wxwidgets@3.2,lgpl-2.0-or-later with wxwindows-exception-3.1,2026-07-21T21:08:14Z
x264,gpl-2.0-or-later,2026-07-21T21:08:14Z
x265,gpl-2.0-or-later,2026-07-21T21:08:14Z
xauth,mit-open-group,2026-07-21T21:08:14Z
xcb-proto,mit,2026-07-21T21:08:14Z
xcb-util,mit,2026-07-21T21:08:14Z
xcb-util-image,x11,2026-07-21T21:08:14Z
xcb-util-keysyms,x11,2026-07-21T21:08:14Z
xcb-util-renderutil,x11 and hpnd-sell-variant,2026-07-21T21:08:14Z
xcb-util-wm,x11,2026-07-21T21:08:14Z
xcbeautify,mit,2026-07-21T21:08:14Z
xclogparser,apache-2.0,2026-07-21T21:08:14Z
xcodegen,mit,2026-07-21T21:08:14Z
xcodes,mit,2026-07-21T21:08:14Z
xcresultparser,mit,2026-07-21T21:08:14Z
xctesthtmlreport,mit,2026-07-21T21:08:14Z
xerces-c,apache-2.0,2026-07-21T21:08:14Z
xinput,mit,2026-07-21T21:08:14Z
xkbcomp,hpnd and mit-open-group,2026-07-21T21:08:14Z
xkeyboard-config,mit,2026-07-21T21:08:14Z
xmlstarlet,mit,2026-07-21T21:08:14Z
xmlto,gpl-2.0-or-later,2026-07-21T21:08:14Z
xorg-server,mit and apsl-2.0,2026-07-21T21:08:14Z
xorgproto,mit,2026-07-21T21:08:14Z
xsimd,bsd-3-clause,2026-07-21T21:08:14Z
xtrans,mit,2026-07-21T21:08:14Z
xvid,gpl-2.0-or-later,2026-07-21T21:08:14Z
xxhash,bsd-2-clause and gpl-2.0-or-later,2026-07-21T21:08:14Z
xz,0bsd and gpl-2.0-or-later,2026-07-21T21:08:14Z
yajl,isc,2026-07-21T21:08:14Z
yamllint,gpl-3.0-or-later,2026-07-21T21:08:14Z
yara,bsd-3-clause,2026-07-21T21:08:14Z
yarn,bsd-2-clause,2026-07-21T21:08:14Z
yasm,bsd-2-clause and bsd-3-clause and licenseref-homebrew-public-domain and (artistic-1.0-perl or gpl-2.0-or-later or lgpl-2.0-or-later),2026-07-21T21:08:14Z
yazi,mit,2026-07-21T21:08:14Z
ykman,bsd-2-clause,2026-07-21T21:08:14Z
yq,mit,2026-07-21T21:08:14Z
yt-dlp,unlicense,2026-07-21T21:08:14Z
yuicompressor,bsd-3-clause,2026-07-21T21:08:14Z
yyjson,mit,2026-07-21T21:08:14Z
z3,mit,2026-07-21T21:08:14Z
zabbix,agpl-3.0-only,2026-07-21T21:08:14Z
zbar,lgpl-2.1-only,2026-07-21T21:08:14Z
zellij,mit,2026-07-21T21:08:14Z
zeromq,mpl-2.0,2026-07-21T21:08:14Z
zig,mit,2026-07-21T21:08:14Z
zimg,wtfpl,2026-07-21T21:08:14Z
zip,info-zip,2026-07-21T21:08:14Z
zizmor,mit,2026-07-21T21:08:14Z
zlib,zlib,2026-07-21T21:08:14Z
zlib-ng-compat,zlib,2026-07-21T21:08:14Z
zookeeper,apache-2.0,2026-07-21T21:08:14Z
zoxide,mit,2026-07-21T21:08:14Z
zsh,mit-modern-variant and gpl-2.0-only and gpl-2.0-or-later and isc,2026-07-21T21:08:14Z
zsh-async,mit,2026-07-21T21:08:14Z
zsh-autosuggestions,mit,2026-07-21T21:08:14Z
zsh-completions,mit-modern-variant and bsd-3-clause and mit and apache-2.0 and isc and ncsa,2026-07-21T21:08:14Z
zsh-syntax-highlighting,bsd-3-clause,2026-07-21T21:08:14Z
zstd,(bsd-3-clause or gpl-2.0-only) and bsd-2-clause and mit,2026-07-21T21:08:14Z
