repo,repo_id,criticality_score,language,license,star_count,created_at,updated_at,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_release_count,updated_issues_count,closed_issues_count,issue_comment_frequency,github_mention_count,depsdev_enabled,checked_at,status,error_reason
torvalds/linux,gh/2325298,0.80952,C,Other,237991,2011-09-04T22:45:10Z,2026-06-28T19:01:31Z,180,0,5000,10,1707.19,63,0,0,0,170717640,False,2026-06-29T15:16:15+00:00,ok,
rust-lang/rust,gh/724712,0.77291,Rust,Apache License 2.0,114425,2010-06-16T20:39:03Z,2026-06-29T09:55:40Z,195,0,5000,6,604,11,0,0,0,1495190,False,2026-06-29T14:46:35+00:00,ok,
nodejs/node,gh/27193779,0.75836,JavaScript,Other,118155,2009-02-16T00:02:00Z,2026-06-29T13:57:19Z,211,0,4377,8,53.13,57,0,0,0,3782046,False,2026-06-29T14:11:19+00:00,ok,
systemd/systemd,gh/32873313,0.75652,C,GNU General Public License v2.0,16441,2005-04-27T03:59:47Z,2026-06-28T12:40:07Z,257,0,3343,6,150.27,45,0,0,0,519764,False,2026-06-29T15:11:21+00:00,ok,
storybookjs/storybook,gh/54173593,0.75041,TypeScript,MIT License,90470,2015-12-11T10:54:01Z,2026-06-29T14:29:57Z,128,0,2678,9,204.98,217,0,0,0,129840,False,2026-06-29T15:04:56+00:00,ok,
apache/airflow,gh/33884891,0.75020,Python,Apache License 2.0,45968,2014-10-06T21:29:38Z,2026-06-29T11:10:02Z,142,0,4457,9,154.23,24,0,0,0,82471,False,2026-06-29T11:42:59+00:00,ok,
git/git,gh/36502,0.73346,C,Other,61870,2005-04-07T22:13:13Z,2026-06-28T15:28:08Z,258,0,2441,5,72.73,47,0,0,0,104404229,False,2026-06-29T12:40:04+00:00,ok,
python/cpython,gh/81598961,0.72393,Python,Other,73609,1990-08-09T14:25:15Z,2026-06-29T14:11:03Z,436,0,3903,6,85.58,18,0,0,0,100554,False,2026-06-29T14:32:09+00:00,ok,
openssl/openssl,gh/7634677,0.71848,C,Apache License 2.0,30382,1998-12-21T10:52:45Z,2026-06-22T23:01:17Z,335,0,1526,5,52.27,33,0,0,0,2572007,False,2026-06-29T14:20:03+00:00,ok,
babel/babel,gh/24560307,0.71526,TypeScript,MIT License,44013,2012-09-24T08:48:45Z,2026-06-27T08:05:00Z,167,0,1253,10,9.12,29,0,0,0,799844,False,2026-06-29T11:49:39+00:00,ok,
numpy/numpy,gh/908607,0.71329,Python,Other,32407,2001-12-18T15:45:10Z,2026-06-28T15:52:44Z,298,0,2095,10,43.81,14,0,0,0,86467,False,2026-06-29T14:17:10+00:00,ok,
eslint/eslint,gh/11061773,0.70964,JavaScript,MIT License,27394,2013-06-29T23:50:42Z,2026-06-29T08:01:42Z,158,0,1216,8,11.6,32,0,0,0,1644917,False,2026-06-29T12:06:58+00:00,ok,
react/react,gh/10270250,0.70915,JavaScript,MIT License,246312,2013-05-24T16:15:54Z,2026-06-29T14:04:55Z,159,0,1992,8,19.23,25,0,0,0,149719,False,2026-06-29T17:46:22+00:00,ok,
getsentry/sentry-javascript,gh/3328572,0.70451,TypeScript,MIT License,8699,2011-11-29T05:35:57Z,2026-06-29T11:51:45Z,177,0,731,8,53.15,100,0,0,0,192455,False,2026-06-29T12:39:51+00:00,ok,
gnome/glib,gh/4537082,0.70348,C,Other,1754,1998-06-10T23:21:14Z,2026-07-13T10:16:03Z,341,0,1845,7,23.92,21,1,1,0,89411,False,2026-07-13T16:57:58+00:00,ok,
definitelytyped/definitelytyped,gh/6093316,0.70189,TypeScript,Other,51306,2012-10-05T16:39:45Z,2026-06-29T09:48:43Z,167,0,5000,7,31.23,0,0,0,0,3092868,False,2026-06-29T12:00:57+00:00,ok,
grpc/grpc,gh/27729880,0.70155,C++,Apache License 2.0,44934,2014-11-22T00:16:16Z,2026-06-29T09:01:25Z,141,0,1170,5,31.85,20,0,0,0,476275,False,2026-06-29T12:52:57+00:00,ok,
curl/curl,gh/569041,0.69919,C,Other,42253,1999-12-29T14:20:26Z,2026-06-29T06:45:18Z,322,0,1527,6,71.19,7,0,0,0,218103,False,2026-06-29T11:59:50+00:00,ok,
scikit-learn/scikit-learn,gh/843222,0.69874,Python,"BSD 3-Clause ""New"" or ""Revised"" License",66628,2010-01-05T13:26:32Z,2026-06-29T12:36:55Z,200,0,3528,11,23.35,4,0,0,0,75739,False,2026-06-29T14:50:56+00:00,ok,
remix-run/react-router,gh/19872456,0.69804,TypeScript,MIT License,56477,2014-05-09T17:18:08Z,2026-06-25T21:09:15Z,147,0,1290,8,23.6,32,0,0,0,108740,False,2026-06-29T14:38:02+00:00,ok,
mui/material-ui,gh/23083156,0.69311,JavaScript,MIT License,98537,2014-08-18T19:11:54Z,2026-07-05T09:45:55Z,144,0,3452,5,26.81,27,0,0,0,45928,False,2026-07-05T15:40:39+00:00,ok,
astral-sh/ruff,gh/523043277,0.69222,Rust,MIT License,48288,2022-08-09T17:17:44Z,2026-06-29T09:49:26Z,47,0,915,5,90.63,49,0,0,0,380989,False,2026-06-29T11:48:16+00:00,ok,
pandas-dev/pandas,gh/858127,0.69016,Python,"BSD 3-Clause ""New"" or ""Revised"" License",49232,2009-07-31T15:07:16Z,2026-06-28T22:52:20Z,205,0,4233,5,38.83,11,0,0,0,43618,False,2026-06-29T14:22:26+00:00,ok,
typescript-eslint/typescript-eslint,gh/165536154,0.68985,TypeScript,MIT License,16288,2019-01-13T17:52:15Z,2026-06-29T14:38:47Z,90,0,802,7,11.46,48,0,0,0,1185488,False,2026-06-29T15:17:20+00:00,ok,
apache/arrow,gh/51905353,0.68776,C++,Apache License 2.0,16889,2016-02-05T20:08:35Z,2026-06-29T09:48:22Z,126,0,1528,7,23.83,15,0,0,0,95045,False,2026-06-29T11:43:05+00:00,ok,
langchain-ai/langchain,gh/552661142,0.68735,Python,MIT License,140485,2022-10-17T02:58:36Z,2026-06-29T12:40:50Z,45,0,3691,4,52.29,378,0,0,0,92906,False,2026-06-29T13:38:11+00:00,ok,
matplotlib/matplotlib,gh/1385122,0.68519,Python,,22940,2003-05-12T15:20:38Z,2026-06-27T05:20:58Z,281,0,1880,10,39.25,8,0,0,0,27141,False,2026-06-29T13:48:57+00:00,ok,
prettier/prettier,gh/75104123,0.68384,JavaScript,MIT License,52105,2016-11-29T17:13:37Z,2026-06-29T12:34:47Z,116,0,824,5,24.52,14,0,0,0,448918,False,2026-06-29T14:24:38+00:00,ok,
googleapis/google-cloud-python,gh/16316451,0.68348,Python,Apache License 2.0,5332,2014-01-28T15:51:47Z,2026-06-26T21:20:11Z,151,0,1110,8,76.85,1441,0,0,0,16833,False,2026-06-29T12:51:19+00:00,ok,
gcc-mirror/gcc,gh/22711503,0.68293,C++,GNU General Public License v2.0,11034,1988-11-23T07:17:23Z,2026-06-26T13:09:16Z,457,0,4226,3,173.33,5,0,0,0,39534,False,2026-06-29T12:39:41+00:00,ok,
angular/angular-cli,gh/36891867,0.67946,TypeScript,MIT License,27015,2015-03-24T02:28:08Z,2026-06-26T06:17:07Z,137,0,800,6,31.71,144,0,0,0,95733,False,2026-06-29T11:42:39+00:00,ok,
scipy/scipy,gh/1460385,0.67939,Python,"BSD 3-Clause ""New"" or ""Revised"" License",14787,2001-02-01T08:32:30Z,2026-06-29T14:31:36Z,309,0,1926,7,43.31,10,0,0,0,31328,False,2026-06-29T14:51:02+00:00,ok,
ffmpeg/ffmpeg,gh/1614410,0.67684,C,Other,61539,2000-12-20T00:02:47Z,2026-06-29T07:32:00Z,310,0,2664,2,101.71,16,0,0,0,68108,False,2026-06-29T12:35:01+00:00,ok,
vitest-dev/vitest,gh/434708679,0.67507,TypeScript,MIT License,16779,2021-12-03T16:05:46Z,2026-06-29T07:57:13Z,55,0,775,8,21.54,59,0,0,0,152614,False,2026-06-29T15:27:57+00:00,ok,
pytest-dev/pytest,gh/37489525,0.66938,Python,MIT License,14278,2007-01-24T14:24:01Z,2026-06-29T03:45:42Z,236,0,1131,6,14.85,7,0,0,0,187331,False,2026-06-29T14:30:00+00:00,ok,
axios/axios,gh/23088740,0.66579,JavaScript,MIT License,109241,2014-08-18T22:30:27Z,2026-06-28T19:48:08Z,144,0,638,5,8.12,27,0,0,0,271207,False,2026-06-29T11:49:05+00:00,ok,
protocolbuffers/protobuf,gh/23357588,0.66127,C++,Other,71431,2008-07-10T02:12:20Z,2026-06-29T05:02:19Z,218,0,1453,2,45.31,24,0,0,0,86064,False,2026-06-29T14:25:52+00:00,ok,
tokio-rs/tokio,gh/67836789,0.66039,Rust,MIT License,32408,2016-07-31T05:50:58Z,2026-06-28T20:42:35Z,120,0,1061,6,8.06,18,0,0,0,80020,False,2026-06-29T15:15:44+00:00,ok,
pyca/cryptography,gh/11939484,0.65909,Python,Other,7645,2013-08-07T02:23:38Z,2026-06-29T14:25:04Z,156,0,382,7,32.88,12,0,0,0,101882,False,2026-06-29T14:27:33+00:00,ok,
jestjs/jest,gh/15062869,0.65861,TypeScript,MIT License,45462,2013-12-10T00:18:04Z,2026-06-24T09:42:12Z,152,0,1750,8,4.56,9,0,0,0,49620,False,2026-06-29T13:17:13+00:00,ok,
nodejs/undici,gh/133092972,0.65656,JavaScript,MIT License,7637,2018-05-11T22:07:48Z,2026-06-29T07:10:05Z,99,0,378,7,12.21,48,0,0,0,133374,False,2026-06-29T14:12:26+00:00,ok,
python/mypy,gh/7053637,0.65579,Python,Other,20496,2012-10-31T14:20:23Z,2026-06-24T15:04:30Z,166,0,857,5,19.92,8,0,0,0,117339,False,2026-06-29T14:33:20+00:00,ok,
util-linux/util-linux,gh/2339555,0.65494,C,GNU General Public License v2.0,3180,1992-10-31T20:42:48Z,2026-06-25T13:11:19Z,409,0,1158,6,38.42,6,0,0,0,32115,False,2026-06-29T15:19:00+00:00,ok,
aio-libs/aiohttp,gh/13258039,0.65329,Python,Apache License 2.0,16460,2013-10-01T23:02:54Z,2026-06-29T10:44:23Z,155,0,852,6,26.5,10,0,0,0,41293,False,2026-06-29T11:29:55+00:00,ok,
vuejs/core,gh/137078487,0.65044,TypeScript,MIT License,53894,2018-06-12T13:49:36Z,2026-06-25T09:40:28Z,97,0,627,8,7.96,45,0,0,0,43279,False,2026-06-29T15:28:11+00:00,ok,
microsoft/typescript,gh/20929025,0.64999,TypeScript,Apache License 2.0,109430,2014-06-17T15:28:39Z,2026-06-25T19:40:36Z,146,0,943,4,4.52,8,0,0,0,396482,False,2026-06-29T13:52:35+00:00,ok,
pypa/pip,gh/1446467,0.64925,Python,MIT License,10218,2008-10-15T22:02:57Z,2026-06-27T17:47:45Z,215,0,891,7,14.75,9,0,0,0,37780,False,2026-06-29T14:29:13+00:00,ok,
vercel/ai,gh/644461337,0.64878,TypeScript,Other,25235,2023-05-23T15:04:08Z,2026-06-27T23:17:15Z,37,0,664,4,73.25,16326,0,0,0,86595,False,2026-06-29T15:25:55+00:00,ok,
rollup/plugins,gh/203607977,0.64757,JavaScript,MIT License,3752,2019-08-21T15:02:50Z,2026-05-29T15:48:26Z,83,1,259,10,1.38,76,0,0,0,351116,False,2026-06-29T14:39:44+00:00,ok,
clap-rs/clap,gh/31315121,0.64604,Rust,Apache License 2.0,16529,2015-02-25T13:36:33Z,2026-06-01T13:30:45Z,138,0,594,5,6.96,19,0,0,0,119060,False,2026-06-29T11:25:18+00:00,ok,
aws/aws-sdk-js-v3,gh/87228090,0.64517,TypeScript,Apache License 2.0,3639,2017-04-04T19:44:22Z,2026-06-25T17:11:51Z,112,0,169,5,69.46,236,0,0,0,79388,False,2026-06-29T11:48:58+00:00,ok,
azure/azure-sdk-for-js,gh/108311273,0.64378,TypeScript,MIT License,2295,2014-08-22T22:40:54Z,2026-06-29T08:19:14Z,144,0,623,5,37.65,587,0,0,0,15667,False,2026-06-29T11:49:12+00:00,ok,
facebook/watchman,gh/6930489,0.64308,C++,MIT License,13618,2012-11-29T23:35:52Z,2026-06-28T16:32:37Z,165,0,485,3,13.46,50,0,0,0,169272,False,2026-06-29T12:33:05+00:00,ok,
sqlalchemy/sqlalchemy,gh/159271175,0.64181,Python,MIT License,11951,2005-07-01T02:25:16Z,2026-06-27T20:20:17Z,255,0,849,5,11.48,13,0,0,0,47797,False,2026-06-29T15:04:26+00:00,ok,
formatjs/formatjs,gh/19117456,0.64173,TypeScript,,14727,2014-04-24T17:28:36Z,2026-06-28T02:05:35Z,148,0,361,9,22.46,447,0,0,0,12502,False,2026-06-29T12:38:47+00:00,ok,
pydantic/pydantic,gh/90194616,0.64110,Python,MIT License,28151,2017-05-03T21:23:41Z,2026-06-29T12:10:28Z,111,0,775,4,10.63,23,0,0,0,59968,False,2026-06-29T14:27:52+00:00,ok,
apache/arrow-rs,gh/358917250,0.63697,Rust,Apache License 2.0,3511,2016-02-05T20:08:35Z,2026-06-29T01:21:29Z,126,0,831,10,22.35,14,0,0,0,3469,False,2026-06-29T11:43:12+00:00,ok,
aws/aws-cli,gh/6780767,0.63569,Python,Other,17084,2012-11-15T23:44:00Z,2026-06-26T18:04:37Z,165,0,506,5,16.79,249,0,0,0,25814,False,2026-06-29T11:48:46+00:00,ok,
harfbuzz/harfbuzz,gh/5050525,0.63523,C++,Other,5873,2000-12-20T04:41:36Z,2026-06-26T19:09:06Z,310,0,300,3,40.52,28,0,0,0,75742,False,2026-06-29T12:53:39+00:00,ok,
postcss/postcss,gh/13078968,0.63475,TypeScript,MIT License,28969,2013-09-07T11:35:42Z,2026-06-28T14:56:11Z,155,0,444,7,1.75,10,0,0,0,193798,False,2026-06-29T14:24:18+00:00,ok,
socketio/socket.io,gh/557980,0.63443,TypeScript,MIT License,63203,2010-03-11T18:24:48Z,2026-06-25T14:18:45Z,198,0,565,6,2.29,20,0,0,0,83609,False,2026-06-29T15:04:19+00:00,ok,
boto/boto3,gh/24774658,0.63304,Python,Apache License 2.0,9844,2014-09-03T23:12:23Z,2026-06-25T05:42:45Z,143,0,172,5,15.67,174,0,0,0,119892,False,2026-06-29T11:51:21+00:00,ok,
open-telemetry/opentelemetry-js,gh/185901023,0.63201,TypeScript,Apache License 2.0,3411,2019-05-10T02:01:43Z,2026-06-29T11:31:23Z,86,0,393,9,13.06,35,0,0,0,14340,False,2026-06-29T14:18:41+00:00,ok,
psf/requests,gh/1362490,0.63031,Python,Apache License 2.0,54199,2011-02-13T18:38:17Z,2026-06-24T22:47:15Z,187,0,795,7,2.25,6,0,0,0,77993,False,2026-06-29T14:26:01+00:00,ok,
swc-project/swc,gh/115110181,0.62891,Rust,Apache License 2.0,34146,2017-12-22T11:40:14Z,2026-06-29T11:36:01Z,103,0,367,4,22.06,113,0,0,0,41967,False,2026-06-29T15:11:08+00:00,ok,
azure/azure-sdk-for-python,gh/4127088,0.62827,Python,MIT License,5568,2012-04-24T16:46:12Z,2026-06-29T11:15:18Z,172,0,940,2,50.04,738,0,0,0,14620,False,2026-06-29T11:49:22+00:00,ok,
floating-ui/floating-ui,gh/54994103,0.62795,TypeScript,MIT License,32642,2016-03-29T17:00:47Z,2026-06-10T23:20:38Z,124,0,127,8,0.69,20,0,0,0,698120,False,2026-06-29T12:35:15+00:00,ok,
boto/botocore,gh/6670942,0.62760,Python,Apache License 2.0,1627,2012-11-13T13:25:36Z,2026-06-25T21:07:58Z,165,0,223,6,20.04,180,0,0,0,29101,False,2026-06-29T11:51:27+00:00,ok,
conventional-changelog/commitlint,gh/51575745,0.62760,TypeScript,MIT License,18629,2016-02-12T08:37:56Z,2026-06-29T08:20:59Z,126,0,294,5,6.12,20,0,0,0,104372,False,2026-06-29T11:25:18+00:00,ok,
rust-lang/libc,gh/29197565,0.62528,Rust,Apache License 2.0,2564,2015-01-13T15:54:27Z,2026-06-23T07:19:57Z,139,0,898,2,13.9,20,0,0,0,52792,False,2026-06-29T14:42:54+00:00,ok,
serde-rs/serde,gh/14367737,0.62289,Rust,Apache License 2.0,10678,2013-11-13T15:22:58Z,2026-06-24T03:02:39Z,153,0,205,9,3.17,9,0,0,0,112749,False,2026-06-29T14:52:28+00:00,ok,
pypa/setuptools,gh/54980593,0.62153,Python,MIT License,2838,1998-12-18T22:00:30Z,2026-06-27T21:11:47Z,335,0,640,6,2.4,7,0,0,0,71886,False,2026-06-29T14:29:20+00:00,ok,
python-pillow/pillow,gh/5171600,0.62098,Python,Other,13650,2010-07-31T02:41:01Z,2026-06-29T07:32:31Z,193,0,508,3,21.77,5,0,0,0,99836,False,2026-06-29T14:31:49+00:00,ok,
pallets/werkzeug,gh/997338,0.62010,Python,"BSD 3-Clause ""New"" or ""Revised"" License",6871,2007-05-04T17:38:56Z,2026-05-05T21:06:59Z,233,1,514,8,3.4,5,0,0,0,48373,False,2026-06-29T14:21:30+00:00,ok,
ardatan/graphql-tools,gh/54432168,0.61853,TypeScript,MIT License,5426,2016-03-22T00:14:38Z,2026-06-28T15:07:47Z,125,0,419,6,23.63,19,0,0,0,6865,False,2026-06-29T11:43:18+00:00,ok,
colinhacks/zod,gh/245704608,0.61833,TypeScript,MIT License,43071,2020-03-07T20:59:08Z,2026-06-10T17:17:29Z,76,0,542,4,9.44,51,0,0,0,35622,False,2026-06-29T11:25:18+00:00,ok,
libuv/libuv,gh/14812739,0.61728,C,MIT License,26943,2011-03-23T08:39:59Z,2026-06-29T06:22:50Z,185,0,645,7,3.5,2,0,0,0,74789,False,2026-06-29T13:39:02+00:00,ok,
open-telemetry/opentelemetry-python-contrib,gh/220524743,0.61666,Python,Apache License 2.0,1066,2019-06-25T06:52:03Z,2026-06-26T09:38:03Z,85,0,467,10,9.6,30,0,0,0,3909,False,2026-06-29T14:19:57+00:00,ok,
lodash/lodash,gh/3955647,0.61588,JavaScript,Other,61236,2009-10-25T18:36:12Z,2026-06-25T18:26:33Z,203,0,268,8,0.79,2,0,0,0,455505,False,2026-06-29T13:44:22+00:00,ok,
browserslist/caniuse-lite,gh/80221890,0.61509,JavaScript,Creative Commons Attribution 4.0 International,612,2017-01-27T15:32:36Z,2026-06-24T13:42:06Z,114,0,16,6,1.6,98,1,1,7,21811,False,2026-06-29T11:53:08+00:00,ok,
browserslist/browserslist,gh/27971466,0.61497,JavaScript,MIT License,13543,2014-12-13T19:35:36Z,2026-06-27T08:22:22Z,140,0,199,8,2.13,12,0,0,0,92261,False,2026-06-29T11:53:01+00:00,ok,
facebook/zstd,gh/29759715,0.61409,C,Other,27300,2015-01-24T00:22:38Z,2026-05-14T17:55:54Z,139,1,413,5,3.46,6,0,0,0,114874,False,2026-06-29T11:25:36+00:00,ok,
websockets/ws,gh/2744972,0.61403,JavaScript,MIT License,22780,2011-11-07T21:30:11Z,2026-06-22T19:05:49Z,178,0,211,6,0.54,7,0,0,0,876200,False,2026-06-29T15:29:37+00:00,ok,
urllib3/urllib3,gh/2410676,0.61389,Python,MIT License,4029,2009-12-11T05:33:08Z,2026-06-18T09:19:28Z,201,0,396,6,2.38,5,0,0,0,118941,False,2026-06-29T15:18:53+00:00,ok,
zloirock/core-js,gh/11481338,0.61354,JavaScript,MIT License,25509,2013-07-17T16:32:27Z,2026-06-28T09:56:51Z,157,0,142,6,18.62,8,0,0,0,70381,False,2026-06-29T15:32:08+00:00,ok,
import-js/eslint-plugin-import,gh/32238354,0.61345,JavaScript,MIT License,5928,2015-03-15T00:21:57Z,2025-09-02T20:44:47Z,137,9,403,7,0.79,20,0,0,0,45538,False,2026-06-29T12:55:15+00:00,ok,
brianc/node-postgres,gh/991475,0.61160,JavaScript,MIT License,13173,2010-09-29T03:09:21Z,2026-06-22T20:49:57Z,191,0,381,8,1.87,34,0,0,0,14161,False,2026-06-29T11:51:38+00:00,ok,
bminor/glibc,gh/13868694,0.61107,C,GNU Lesser General Public License v2.1,1888,1989-04-16T23:29:02Z,2026-01-16T23:46:43Z,452,5,930,4,15.04,44,0,0,0,3572,False,2026-06-29T11:51:15+00:00,ok,
selinuxproject/selinux,gh/20648799,0.60999,C,Other,1601,2008-08-19T19:30:36Z,2026-06-24T19:06:05Z,217,0,200,6,5.52,8,0,0,0,92815,False,2026-06-29T14:51:22+00:00,ok,
rust-lang/regex,gh/27890669,0.60964,Rust,Apache License 2.0,3977,2014-12-11T20:39:09Z,2026-06-11T10:54:35Z,140,0,213,9,1.52,20,0,0,0,32913,False,2026-06-29T14:46:28+00:00,ok,
ai/nanoid,gh/99401299,0.60710,JavaScript,MIT License,26834,2017-08-05T05:24:35Z,2026-06-27T08:09:58Z,108,0,151,7,1.92,15,0,0,0,113266,False,2026-06-29T11:29:43+00:00,ok,
sboudrias/inquirer.js,gh/10114077,0.60709,TypeScript,MIT License,21592,2013-05-17T01:41:36Z,2026-06-25T17:28:23Z,159,0,254,6,7.37,93,0,0,0,13929,False,2026-06-29T14:48:23+00:00,ok,
pallets/click,gh/19103692,0.60638,Python,"BSD 3-Clause ""New"" or ""Revised"" License",17553,2014-04-24T09:51:55Z,2026-06-24T02:43:36Z,148,0,448,6,9.87,8,0,0,0,12920,False,2026-06-29T11:24:18+00:00,ok,
tokio-rs/tracing,gh/165289175,0.60626,Rust,MIT License,6760,2018-09-21T18:21:37Z,2026-05-30T06:42:00Z,94,1,316,9,1.25,15,0,0,0,29250,False,2026-06-29T15:15:50+00:00,ok,
pallets/flask,gh/596892,0.60544,Python,"BSD 3-Clause ""New"" or ""Revised"" License",71907,2010-04-06T11:11:59Z,2026-05-31T14:42:46Z,197,0,862,7,1.9,2,0,0,0,32139,False,2026-06-29T14:20:17+00:00,ok,
gnutls/gnutls,gh/58873704,0.60504,C,GNU General Public License v3.0,145,2000-03-07T14:02:00Z,2026-07-08T08:23:47Z,320,0,261,4,9.37,19,0,0,0,32032,False,2026-07-13T16:58:12+00:00,ok,
open-telemetry/opentelemetry-js-contrib,gh/255986659,0.60476,TypeScript,Apache License 2.0,913,2019-05-10T02:01:44Z,2026-06-26T16:35:20Z,86,0,340,8,8.31,1226,0,0,0,5409,False,2026-06-29T14:18:47+00:00,ok,
evanw/esbuild,gh/61137153,0.60455,Go,MIT License,39956,2016-06-14T16:08:50Z,2026-06-12T01:32:27Z,122,0,127,5,3.23,17,0,0,0,147589,False,2026-06-29T12:08:40+00:00,ok,
coveragepy/coveragepy,gh/138421996,0.60442,Python,Apache License 2.0,3386,2009-03-06T02:21:43Z,2026-06-28T13:19:33Z,210,0,206,8,11.17,25,0,0,0,5842,False,2026-06-29T11:58:56+00:00,ok,
open-telemetry/opentelemetry-python,gh/185478926,0.60273,Python,Apache License 2.0,2512,2019-05-07T21:13:30Z,2026-06-26T08:32:35Z,86,0,367,9,5.54,12,0,0,0,9072,False,2026-06-29T14:19:51+00:00,ok,
seanmonstar/reqwest,gh/62350380,0.60265,Rust,Apache License 2.0,11700,2016-07-01T00:23:08Z,2026-06-23T18:08:57Z,121,0,409,5,2.12,14,0,0,0,34478,False,2026-06-29T14:51:09+00:00,ok,
pygments/pygments,gh/205564111,0.60262,Python,"BSD 2-Clause ""Simplified"" License",2179,2006-10-19T18:27:28Z,2026-06-21T10:33:38Z,239,0,929,7,2.96,1,0,0,0,26262,False,2026-06-29T14:28:05+00:00,ok,
pypa/virtualenv,gh/1446474,0.60213,Python,MIT License,5043,2011-03-06T14:33:27Z,2026-06-24T07:37:15Z,186,0,159,7,4.94,30,0,0,0,19496,False,2026-06-29T14:29:27+00:00,ok,
giampaolo/psutil,gh/20101515,0.60064,Python,"BSD 3-Clause ""New"" or ""Revised"" License",11207,2008-04-22T23:29:48Z,2026-06-15T18:46:49Z,221,0,233,6,9.29,11,0,0,0,18779,False,2026-06-29T12:39:58+00:00,ok,
serde-rs/json,gh/35894511,0.59890,Rust,Apache License 2.0,5590,2015-05-19T16:30:20Z,2026-06-24T03:02:38Z,135,0,145,8,1.19,10,0,0,0,82094,False,2026-06-29T14:52:22+00:00,ok,
motdotla/dotenv,gh/11205780,0.59865,JavaScript,"BSD 2-Clause ""Simplified"" License",20482,2013-07-05T18:24:28Z,2026-05-30T17:46:37Z,158,1,111,10,3.54,7,0,0,0,48737,False,2026-06-30T16:03:14+00:00,ok,
gnome/gdk-pixbuf,gh/4533539,0.59849,C,GNU Lesser General Public License v2.1,34,1997-11-24T22:37:52Z,2026-07-08T22:12:43Z,348,0,848,6,3.1,15,0,0,0,4001,False,2026-07-13T16:57:52+00:00,ok,
acornjs/acorn,gh/5932749,0.59824,JavaScript,,11405,2012-09-24T08:48:45Z,2026-06-11T16:38:24Z,167,0,143,7,0.56,9,0,0,0,167852,False,2026-06-29T11:29:14+00:00,ok,
lxml/lxml,gh/1353927,0.59736,Python,"BSD 3-Clause ""New"" or ""Revised"" License",3041,2004-07-09T11:25:27Z,2026-06-24T07:23:18Z,267,0,179,6,8.56,9,0,0,0,28860,False,2026-06-29T13:45:47+00:00,ok,
toml-rs/toml,gh/95902102,0.59649,Rust,Apache License 2.0,1052,2014-06-21T00:01:38Z,2026-06-15T22:04:48Z,146,0,161,5,8.33,20,0,0,0,23835,False,2026-06-29T15:15:57+00:00,ok,
reactivex/rxjs,gh/32247847,0.59596,TypeScript,Apache License 2.0,31685,2015-03-15T06:10:17Z,2025-02-22T04:53:22Z,137,16,558,9,0,15,0,0,0,11184,False,2026-06-29T14:37:49+00:00,ok,
ljharb/qs,gh/22266795,0.59501,JavaScript,"BSD 3-Clause ""New"" or ""Revised"" License",8940,2014-07-25T18:35:14Z,2026-06-26T22:30:24Z,145,0,80,7,3.5,12,0,0,0,91823,False,2026-06-29T13:42:54+00:00,ok,
terser/terser,gh/29097127,0.59496,JavaScript,Other,9303,2012-05-27T11:13:26Z,2026-06-09T16:39:11Z,171,0,266,3,0.85,32,0,0,0,109107,False,2026-06-29T15:12:29+00:00,ok,
gnome/libxml2,gh/4537118,0.59491,C,Other,754,1998-07-24T19:24:09Z,2026-05-26T08:50:17Z,340,1,388,6,3.31,8,0,0,0,17801,False,2026-07-13T16:58:05+00:00,ok,
rust-lang/cc-rs,gh/26039547,0.59444,Rust,Apache License 2.0,2132,2014-11-01T02:20:36Z,2026-06-28T02:13:57Z,141,0,333,4,3.4,47,0,0,0,17774,False,2026-06-29T14:41:21+00:00,ok,
certbot/certbot,gh/26516210,0.59429,Python,Other,33112,2012-05-17T18:50:10Z,2026-06-24T19:52:45Z,171,0,552,5,3.9,10,0,0,0,10842,False,2026-06-29T11:55:40+00:00,ok,
moment/moment,gh/1424470,0.59290,JavaScript,MIT License,47960,2011-03-01T02:46:06Z,2024-02-18T12:35:45Z,186,28,690,6,0,5,0,0,0,54325,False,2026-06-29T14:02:20+00:00,ok,
adobe/react-spectrum,gh/208362715,0.59128,TypeScript,Apache License 2.0,15595,2016-05-03T15:27:34Z,2026-06-27T00:25:02Z,123,0,503,3,18.12,14,0,0,0,6212,False,2026-06-29T11:29:26+00:00,ok,
eslint/js,gh/27620277,0.59101,JavaScript,"BSD 2-Clause ""Simplified"" License",2383,2014-12-06T03:07:34Z,2026-06-27T19:32:50Z,140,0,71,7,2.27,10,0,0,0,133654,False,2026-06-29T12:07:05+00:00,ok,
protobufjs/protobuf.js,gh/8507859,0.59086,JavaScript,Other,10563,2013-03-01T18:46:54Z,2026-06-24T18:48:28Z,162,0,129,6,3.21,53,0,0,0,24692,False,2026-06-29T14:25:46+00:00,ok,
libexpat/libexpat,gh/80314213,0.59050,C,MIT License,1346,1997-11-04T05:43:52Z,2026-06-28T10:47:28Z,348,0,128,8,13.02,7,0,0,0,13114,False,2026-06-29T13:38:31+00:00,ok,
lokathor/bytemuck,gh/209673558,0.58857,Rust,Apache License 2.0,1010,2019-09-20T00:43:50Z,2026-01-31T04:58:59Z,82,4,72,8,0.71,11,1,1,3,5259,False,2026-06-29T13:45:24+00:00,ok,
