repo_id,repository_url,class,valid,ecosystem,package,registry_hit,ok,error,critical,critical_via,rank_average,dependent_repos_count,dependent_packages_count,fetched_at
gh/14993021,https://github.com/ipython/traitlets,A,True,pypi,traitlets,pypi.org,True,,True,pypi.org,1.3874241037501964,100378,484,2026-07-06T17:14:41Z
gh/3858354,https://github.com/isaacs/chownr,A,True,npm,chownr,npmjs.org,True,,True,npmjs.org,2.10916449561176,3832022,706,2026-07-06T17:14:41Z
gh/634056857,https://github.com/isaacs/cliui,A,True,npm,@isaacs/cliui,npmjs.org,True,,True,npmjs.org,9.402458780805391,55307,0,2026-07-06T17:14:41Z
gh/12391440,https://github.com/isaacs/core-util-is,A,True,npm,core-util-is,npmjs.org,True,,True,npmjs.org,1.6587933653240459,1693704,1808,2026-07-06T17:14:41Z
gh/102982143,https://github.com/isaacs/fs-minipass,A,True,npm,fs-minipass,npmjs.org,True,,True,npmjs.org,2.3844732963659343,3246496,452,2026-07-06T17:14:41Z
gh/61231712,https://github.com/isaacs/fs.realpath,A,True,npm,fs.realpath,npmjs.org,True,,True,npmjs.org,2.225314316462727,5532257,2476,2026-07-06T17:14:41Z
gh/19442260,https://github.com/isaacs/inflight-deprecated-do-not-use,A,True,npm,inflight,npmjs.org,True,,False,npmjs.org,1.7636261640070536,2061276,2495,2026-07-06T17:14:41Z
gh/1580001,https://github.com/isaacs/inherits,A,True,npm,inherits,npmjs.org,True,,True,npmjs.org,1.0909904301951128,2323492,6194,2026-07-06T17:14:41Z
gh/49804297,https://github.com/isaacs/isexe,A,True,npm,isexe,npmjs.org,True,,True,npmjs.org,1.9669852850580483,5752,2232,2026-07-06T17:14:41Z
gh/2056549,https://github.com/isaacs/minimatch,A,True,npm,minimatch,npmjs.org,True,,True,npmjs.org,0.5893872869256215,2198462,9743,2026-07-06T17:14:41Z
gh/84886212,https://github.com/isaacs/minipass,A,True,npm,minipass,npmjs.org,True,,True,npmjs.org,1.4345797360803696,3331406,559,2026-07-06T17:14:41Z
gh/86429676,https://github.com/isaacs/minizlib,A,True,npm,minizlib,npmjs.org,True,,True,npmjs.org,2.074729527355419,2883623,431,2026-07-06T17:14:41Z
gh/357681,https://github.com/isaacs/node-glob,A,True,npm,glob,npmjs.org,True,,True,npmjs.org,0.45255660049144963,2105034,48165,2026-07-06T17:14:41Z
gh/2077020,https://github.com/isaacs/node-graceful-fs,A,True,npm,graceful-fs,npmjs.org,True,,True,npmjs.org,0.7931707774739225,1159704,5113,2026-07-06T17:14:41Z
gh/679662,https://github.com/isaacs/node-lru-cache,A,True,npm,lru-cache,npmjs.org,True,,True,npmjs.org,0.5429876064299516,1198118,6362,2026-07-06T17:14:41Z
gh/2718248,https://github.com/isaacs/node-mkdirp,A,True,npm,mkdirp,npmjs.org,True,,True,npmjs.org,1.4052470058416346,1948611,34778,2026-07-06T17:14:41Z
gh/1534331,https://github.com/isaacs/node-tar,A,True,npm,tar,npmjs.org,True,,True,npmjs.org,0.83963434423306,3179743,5040,2026-07-06T17:14:41Z
gh/5409660,https://github.com/isaacs/once,A,True,npm,once,npmjs.org,True,,True,npmjs.org,1.4394898517583143,2121111,3665,2026-07-06T17:14:41Z
gh/800543709,https://github.com/isaacs/package-json-from-dist,A,True,npm,package-json-from-dist,npmjs.org,True,,True,npmjs.org,35.4781986783118,0,0,2026-07-06T17:14:41Z
gh/591569499,https://github.com/isaacs/path-scurry,A,True,npm,path-scurry,npmjs.org,True,,True,npmjs.org,2.6411911776000196,88759,83,2026-07-06T17:14:41Z
gh/1341324,https://github.com/isaacs/rimraf,A,True,npm,rimraf,npmjs.org,True,,True,npmjs.org,0.5459628809857322,1981265,168689,2026-07-06T17:14:41Z
gh/508894,https://github.com/isaacs/sax-js,A,True,npm,sax,npmjs.org,True,,True,npmjs.org,0.7208654145138133,4312111,1856,2026-07-06T17:14:41Z
gh/24208073,https://github.com/isaacs/wrappy,A,True,npm,wrappy,npmjs.org,True,,True,npmjs.org,1.7725018311099754,2102639,2464,2026-07-06T17:14:41Z
gh/48222381,https://github.com/isaacs/yallist,A,True,npm,yallist,npmjs.org,True,,True,npmjs.org,1.4445005687812624,1187300,1848,2026-07-06T17:14:41Z
gh/81482340,https://github.com/istanbuljs/istanbuljs,A,True,npm,istanbul-lib-coverage,npmjs.org,True,,True,npmjs.org,0.7823284668261236,2660713,1460,2026-07-06T17:14:41Z
gh/211950686,https://github.com/istanbuljs/schema,A,True,npm,@istanbuljs/schema,npmjs.org,True,,True,npmjs.org,3.8356319160892025,2069262,68,2026-07-06T17:14:41Z
gh/60489570,https://github.com/istanbuljs/test-exclude,A,True,npm,test-exclude,npmjs.org,True,,True,npmjs.org,2.8453443623786527,2237876,999,2026-07-06T17:14:41Z
gh/179385478,https://github.com/jamesmunns/postcard,A,True,crates,postcard,crates.io,True,,,,3.5464485816893068,1154,196,2026-07-06T17:14:41Z
gh/48289082,https://github.com/jaraco/jaraco.develop,A,True,pypi,jaraco-develop,pypi.org,True,,,,13.386465190973684,2,2,2026-07-06T17:14:41Z
gh/372026120,https://github.com/jaraco/pytest-perf,A,True,pypi,pytest-perf,pypi.org,True,,,,12.08194474638974,20,2,2026-07-06T17:14:41Z
gh/157774633,https://github.com/jaraco/zipp,A,True,pypi,zipp,pypi.org,True,,True,pypi.org,3.236630001693546,130916,961,2026-07-06T17:14:41Z
gh/11349896,https://github.com/jaredhanson/utils-merge,A,True,npm,utils-merge,npmjs.org,True,,True,npmjs.org,1.775668979600938,4948638,1591,2026-07-06T17:14:41Z
gh/9267870,https://github.com/jaredwray/cacheable,A,True,npm,flat-cache,npmjs.org,True,,True,npmjs.org,1.5030705824675257,1427237,1275,2026-07-06T17:14:41Z
gh/96540810,https://github.com/jaredwray/keyv,A,True,npm,keyv,npmjs.org,True,,True,npmjs.org,0.7527672791351478,1079901,1045,2026-07-06T17:14:41Z
gh/200259335,https://github.com/jawah/charset_normalizer,A,True,pypi,charset-normalizer,pypi.org,True,,True,pypi.org,1.902366134942019,127252,2462,2026-07-06T17:14:41Z
gh/34113780,https://github.com/jbgutierrez/path-parse,A,True,npm,path-parse,npmjs.org,True,,True,npmjs.org,1.6590167446111,1929330,2172,2026-07-06T17:14:41Z
gh/65468547,https://github.com/jd/tenacity,A,True,pypi,tenacity,pypi.org,True,,True,pypi.org,0.8383360203861407,28278,1231,2026-07-06T17:14:41Z
gh/11802843,https://github.com/jensyt/imurmurhash-js,A,True,npm,imurmurhash,npmjs.org,True,,True,npmjs.org,2.1314331753268827,5719,1815,2026-07-06T17:14:41Z
gh/15062869,https://github.com/jestjs/jest,A,True,npm,@jest/types,npmjs.org,True,,True,npmjs.org,0.15436763481841678,2802343,1811,2026-07-06T17:11:17Z
gh/371470141,https://github.com/jimmywarting/node-domexception,A,True,npm,node-domexception,npmjs.org,True,,True,npmjs.org,3.2710733957920817,62756,302,2026-07-06T17:14:41Z
gh/24008065,https://github.com/jimp-dev/jimp,A,True,npm,@jimp/types,npmjs.org,True,,,,0.6584976681969931,111368,17,2026-07-06T17:14:41Z
gh/8300763,https://github.com/jmespath/jmespath.py,A,True,pypi,jmespath,pypi.org,True,,True,pypi.org,1.1889673708028938,63755,505,2026-07-06T17:14:41Z
gh/654608,https://github.com/joblib/joblib,A,True,pypi,joblib,pypi.org,True,,True,pypi.org,0.8648397153130217,77243,2273,2026-07-06T17:14:41Z
gh/20707897,https://github.com/jonathanong/ee-first,A,True,npm,ee-first,npmjs.org,True,,True,npmjs.org,2.042617534541247,2438994,1132,2026-07-06T17:14:41Z
gh/45661176,https://github.com/jonschlinkert/assign-symbols,A,True,npm,assign-symbols,npmjs.org,True,,True,npmjs.org,2.460580111160304,871923,1006,2026-07-06T17:14:41Z
gh/40633359,https://github.com/jonschlinkert/define-property,A,True,npm,define-property,npmjs.org,True,,True,npmjs.org,2.316110407569331,968223,1057,2026-07-06T17:14:41Z
gh/25867410,https://github.com/jonschlinkert/extend-shallow,A,True,npm,extend-shallow,npmjs.org,True,,True,npmjs.org,2.1491481763255202,931824,1487,2026-07-06T17:14:41Z
gh/27113310,https://github.com/jonschlinkert/fill-range,A,True,npm,fill-range,npmjs.org,True,,True,npmjs.org,1.9453826121569555,5461792,2299,2026-07-06T17:14:41Z
gh/24911025,https://github.com/jonschlinkert/get-value,A,True,npm,get-value,npmjs.org,True,,True,npmjs.org,1.44730244657697,764720,1324,2026-07-06T17:14:41Z
gh/31455984,https://github.com/jonschlinkert/global-prefix,A,True,npm,global-prefix,npmjs.org,True,,True,npmjs.org,2.2075813020768784,959861,400,2026-07-06T17:14:41Z
gh/24310408,https://github.com/jonschlinkert/has-value,A,True,npm,has-value,npmjs.org,True,,True,npmjs.org,2.3610403921349605,3780978,984,2026-07-06T17:14:41Z
gh/33009186,https://github.com/jonschlinkert/has-values,A,True,npm,has-values,npmjs.org,True,,True,npmjs.org,2.5105711241820585,3781356,938,2026-07-06T17:14:41Z
gh/38225016,https://github.com/jonschlinkert/is-extendable,A,True,npm,is-extendable,npmjs.org,True,,True,npmjs.org,2.5888728872600466,990766,1051,2026-07-06T17:14:41Z
gh/24313173,https://github.com/jonschlinkert/is-number,A,True,npm,is-number,npmjs.org,True,,True,npmjs.org,1.3431767462762523,6502,2612,2026-07-06T17:14:41Z
gh/24306940,https://github.com/jonschlinkert/is-plain-object,A,True,npm,is-plain-object,npmjs.org,True,,True,npmjs.org,1.5184580498396063,1010187,2598,2026-07-06T17:14:41Z
gh/21342886,https://github.com/jonschlinkert/isobject,A,True,npm,isobject,npmjs.org,True,,True,npmjs.org,1.697960220952121,4238246,1866,2026-07-06T17:14:41Z
gh/24491562,https://github.com/jonschlinkert/kind-of,A,True,npm,kind-of,npmjs.org,True,,True,npmjs.org,1.2675901699849192,2124171,2213,2026-07-06T17:14:41Z
gh/32450614,https://github.com/jonschlinkert/map-cache,A,True,npm,map-cache,npmjs.org,True,,True,npmjs.org,2.46381549104838,992496,988,2026-07-06T17:14:41Z
gh/21224182,https://github.com/jonschlinkert/normalize-path,A,True,npm,normalize-path,npmjs.org,True,,True,npmjs.org,1.7862875674509553,2292539,2818,2026-07-06T17:14:41Z
gh/38545952,https://github.com/jonschlinkert/object-visit,A,True,npm,object-visit,npmjs.org,True,,True,npmjs.org,2.595247820707088,968952,930,2026-07-06T17:14:41Z
gh/18260583,https://github.com/jonschlinkert/word-wrap,A,True,npm,word-wrap,npmjs.org,True,,True,npmjs.org,1.3165317787273365,2368421,1879,2026-07-06T17:14:41Z
gh/34648097,https://github.com/jorgebucaran/colorette,A,True,npm,colorette,npmjs.org,True,,True,npmjs.org,0.9767209137332024,1727690,2155,2026-07-06T17:14:41Z
gh/597893818,https://github.com/joshuakgoldberg/ts-api-utils,A,True,npm,ts-api-utils,npmjs.org,True,,True,npmjs.org,3.743274984650963,3608,3,2026-07-06T17:14:41Z
gh/1408162,https://github.com/jpadilla/pyjwt,A,True,pypi,pyjwt,pypi.org,True,,True,pypi.org,0.6799558088334644,34706,1012,2026-07-06T17:14:41Z
gh/2791348,https://github.com/jprichardson/node-fs-extra,A,True,npm,fs-extra,npmjs.org,True,,True,npmjs.org,0.40015161122981785,3606808,73834,2026-07-06T17:14:41Z
gh/5754307,https://github.com/jprichardson/node-jsonfile,A,True,npm,jsonfile,npmjs.org,True,,True,npmjs.org,0.716228899736168,3570926,4215,2026-07-06T17:14:41Z
gh/18464187,https://github.com/jquast/wcwidth,A,True,pypi,wcwidth,pypi.org,True,,True,pypi.org,1.9356562431027726,134173,544,2026-07-06T17:14:41Z
gh/2833537,https://github.com/jquery/esprima,A,True,npm,esprima,npmjs.org,True,,True,npmjs.org,0.43580014624478375,1541066,4458,2026-07-06T17:14:41Z
gh/196878944,https://github.com/jridgewell/resolve-uri,A,True,npm,@jridgewell/resolve-uri,npmjs.org,True,,True,npmjs.org,3.3445882707161076,1611961,10,2026-07-06T17:14:41Z
gh/897142826,https://github.com/jridgewell/sourcemaps,A,True,npm,@jridgewell/sourcemap-codec,npmjs.org,True,,True,npmjs.org,2.518994988486323,1575125,83,2026-07-06T17:14:41Z
gh/36964214,https://github.com/jsdom/tr46,A,True,npm,tr46,npmjs.org,True,,True,npmjs.org,2.314248255704821,2433040,1180,2026-07-06T17:14:41Z
gh/23000311,https://github.com/jsdom/webidl-conversions,A,True,npm,webidl-conversions,npmjs.org,True,,True,npmjs.org,2.1053723851877537,2433200,1246,2026-07-06T17:14:41Z
gh/71014420,https://github.com/jsdom/whatwg-mimetype,A,True,npm,whatwg-mimetype,npmjs.org,True,,True,npmjs.org,1.7745917953434776,2081415,613,2026-07-06T17:14:41Z
gh/34761352,https://github.com/jsdom/whatwg-url,A,True,npm,whatwg-url,npmjs.org,True,,True,npmjs.org,1.0907027963565115,1350571,1501,2026-07-06T17:14:41Z
gh/28553202,https://github.com/jsdom/xml-name-validator,A,True,npm,xml-name-validator,npmjs.org,True,,True,npmjs.org,2.5509563751325177,2142865,624,2026-07-06T17:14:41Z
gh/15482433,https://github.com/jshttp/accepts,A,True,npm,accepts,npmjs.org,True,,True,npmjs.org,1.3066615411616114,1717765,2016,2026-07-06T17:14:41Z
gh/24216676,https://github.com/jshttp/content-disposition,A,True,npm,content-disposition,npmjs.org,True,,True,npmjs.org,1.3613569542785797,4222637,1185,2026-07-06T17:14:41Z
gh/30172150,https://github.com/jshttp/content-type,A,True,npm,content-type,npmjs.org,True,,True,npmjs.org,1.5815137962089667,1866290,1719,2026-07-06T17:14:41Z
gh/4475810,https://github.com/jshttp/cookie,A,True,npm,cookie,npmjs.org,True,,True,npmjs.org,0.8057518080725222,2444047,4117,2026-07-06T17:14:41Z
gh/22894570,https://github.com/jshttp/etag,A,True,npm,etag,npmjs.org,True,,True,npmjs.org,1.3543798560450753,4534857,2013,2026-07-06T17:14:41Z
gh/24300217,https://github.com/jshttp/forwarded,A,True,npm,forwarded,npmjs.org,True,,True,npmjs.org,1.8628506637824176,4075117,622,2026-07-06T17:14:41Z
gh/4617552,https://github.com/jshttp/fresh,A,True,npm,fresh,npmjs.org,True,,True,npmjs.org,1.4777807469991933,5019855,1541,2026-07-06T17:14:41Z
gh/23806086,https://github.com/jshttp/http-errors,A,True,npm,http-errors,npmjs.org,True,,True,npmjs.org,0.8396252176239933,1084122,3512,2026-07-06T17:14:41Z
gh/20814275,https://github.com/jshttp/media-typer,A,True,npm,media-typer,npmjs.org,True,,True,npmjs.org,1.9708004961002814,1827941,900,2026-07-06T17:14:41Z
gh/8274071,https://github.com/jshttp/methods,A,True,npm,methods,npmjs.org,True,,True,npmjs.org,1.4372772391632618,4125259,1452,2026-07-06T17:14:41Z
gh/22970419,https://github.com/jshttp/mime-db,A,True,npm,mime-db,npmjs.org,True,,True,npmjs.org,0.7492124649036249,2093532,2049,2026-07-06T17:14:41Z
gh/19380178,https://github.com/jshttp/mime-types,A,True,npm,mime-types,npmjs.org,True,,True,npmjs.org,0.8342450815791077,2092391,6561,2026-07-06T17:14:41Z
gh/3275614,https://github.com/jshttp/negotiator,A,True,npm,negotiator,npmjs.org,True,,True,npmjs.org,1.3233448205827447,1792608,1392,2026-07-06T17:14:41Z
gh/15349765,https://github.com/jshttp/on-finished,A,True,npm,on-finished,npmjs.org,True,,True,npmjs.org,1.2277388314946864,1780334,2069,2026-07-06T17:14:41Z
gh/4627131,https://github.com/jshttp/range-parser,A,True,npm,range-parser,npmjs.org,True,,True,npmjs.org,1.74933847279468,1777583,1535,2026-07-06T17:14:41Z
gh/17690272,https://github.com/jshttp/statuses,A,True,npm,statuses,npmjs.org,True,,True,npmjs.org,1.383598876660142,5106018,2199,2026-07-06T17:14:41Z
gh/15484233,https://github.com/jshttp/type-is,A,True,npm,type-is,npmjs.org,True,,True,npmjs.org,1.3885637734439789,1827489,1361,2026-07-06T17:14:41Z
gh/20498698,https://github.com/jshttp/vary,A,True,npm,vary,npmjs.org,True,,True,npmjs.org,1.9678252225777755,4406042,1385,2026-07-06T17:14:41Z
gh/34817196,https://github.com/jslicense/spdx-correct.js,A,True,npm,spdx-correct,npmjs.org,True,,True,npmjs.org,2.06844609919651,4063,1174,2026-07-06T17:14:41Z
gh/40062896,https://github.com/jslicense/spdx-exceptions.json,A,True,npm,spdx-exceptions,npmjs.org,True,,True,npmjs.org,2.5053050657990363,916734,1085,2026-07-06T17:14:41Z
gh/40067336,https://github.com/jslicense/spdx-expression-parse.js,A,True,npm,spdx-expression-parse,npmjs.org,True,,True,npmjs.org,1.8690981007817715,1182840,1201,2026-07-06T17:14:41Z
gh/26001547,https://github.com/jslicense/spdx-license-ids,A,True,npm,spdx-license-ids,npmjs.org,True,,True,npmjs.org,2.016465502457842,1183052,1195,2026-07-06T17:14:41Z
gh/1139119,https://github.com/json-c/json-c,A,True,cpp,json-c,spack.io,True,,,,1.65346672224538,0,18,2026-07-06T17:14:41Z
gh/4463453,https://github.com/json5/json5,A,True,npm,json5,npmjs.org,True,,True,npmjs.org,0.57606700099261,1074368,5411,2026-07-06T17:14:41Z
gh/13538817,https://github.com/juliangruber/balanced-match,A,True,npm,balanced-match,npmjs.org,True,,True,npmjs.org,1.483087851904947,1303263,2671,2026-07-06T17:14:41Z
gh/13539234,https://github.com/juliangruber/brace-expansion,A,True,npm,brace-expansion,npmjs.org,True,,True,npmjs.org,1.4157699906023449,1303119,2652,2026-07-06T17:14:41Z
gh/10227611,https://github.com/juliangruber/isarray,A,True,npm,isarray,npmjs.org,True,,True,npmjs.org,1.4591805108199598,2097979,2086,2026-07-06T17:14:41Z
gh/3967764,https://github.com/justmoon/node-extend,A,True,npm,extend,npmjs.org,True,,True,npmjs.org,1.1816541744103353,6640,6106,2026-07-06T17:14:41Z
gh/14087781,https://github.com/jviereck/regjsparser,A,True,npm,regjsparser,npmjs.org,True,,True,npmjs.org,1.7873784206379189,4011433,1155,2026-07-06T17:14:41Z
gh/158960628,https://github.com/ka-weihe/fastest-levenshtein,A,True,npm,fastest-levenshtein,npmjs.org,True,,True,npmjs.org,1.3677549355218976,376705,482,2026-07-06T17:14:41Z
gh/12519245,https://github.com/kaelzhang/node-ignore,A,True,npm,ignore,npmjs.org,True,,True,npmjs.org,1.2060768248746097,1698122,2726,2026-07-06T17:14:41Z
gh/35000460,https://github.com/kemitchell/validate-npm-package-license.js,A,True,npm,validate-npm-package-license,npmjs.org,True,,True,npmjs.org,2.1924950034170707,3917,1233,2026-07-06T17:14:41Z
gh/26247715,https://github.com/kevinbeaty/any-promise,A,True,npm,any-promise,npmjs.org,True,,True,npmjs.org,1.6089486061336853,841679,912,2026-07-06T17:14:41Z
gh/49264969,https://github.com/kevva/dir-glob,A,True,npm,dir-glob,npmjs.org,True,,True,npmjs.org,2.1486097076387543,3220445,1249,2026-07-06T17:14:41Z
gh/47402913,https://github.com/kevva/shebang-command,A,True,npm,shebang-command,npmjs.org,True,,True,npmjs.org,2.4327116531366317,1885623,1888,2026-07-06T17:14:41Z
gh/78972540,https://github.com/kilian/electron-to-chromium,A,True,npm,electron-to-chromium,npmjs.org,True,,True,npmjs.org,1.5252208650440862,4040409,1696,2026-07-06T17:14:41Z
gh/10323585,https://github.com/kjd/idna,A,True,pypi,idna,pypi.org,True,,True,pypi.org,1.9863403563539475,408607,2888,2026-07-06T17:14:41Z
gh/282262730,https://github.com/knurling-rs/defmt,A,True,crates,defmt,crates.io,True,,,,4.355894997430066,457,342,2026-07-06T17:14:41Z
gh/1542219,https://github.com/kpdecker/jsdiff,A,True,npm,diff,npmjs.org,True,,True,npmjs.org,0.48694110015066205,1554502,4153,2026-07-06T17:14:41Z
gh/4307702,https://github.com/krb5/krb5,A,True,cpp,krb5,spack.io,True,,False,conda,2.035570376545783,0,16,2026-07-06T17:14:41Z
gh/11295071,https://github.com/kriskowal/asap,A,True,npm,asap,npmjs.org,True,,True,npmjs.org,1.1403609885179014,2638377,929,2026-07-06T17:14:41Z
gh/947175,https://github.com/kriszyp/json-schema,A,True,npm,json-schema,npmjs.org,True,,True,npmjs.org,0.9179178335036359,1556405,2341,2026-07-06T17:14:41Z
gh/124802455,https://github.com/la10736/rstest,A,True,crates,rstest,crates.io,True,,,,3.2130196253282644,1412,911,2026-07-06T17:14:41Z
gh/552661142,https://github.com/langchain-ai/langchain,A,True,pypi,langchain-core,pypi.org,True,,True,pypi.org,0.6000547541059009,168,165,2026-07-06T17:14:41Z
gh/111412148,https://github.com/laurent-laporte-pro/deprecated,A,True,pypi,deprecated,pypi.org,True,,True,pypi.org,2.491530739700701,6507,443,2026-07-06T17:14:41Z
gh/139881982,https://github.com/lddubeau/xmlchars,A,True,npm,xmlchars,npmjs.org,True,,True,npmjs.org,3.781424406694954,1779785,452,2026-07-06T17:14:41Z
gh/19378935,https://github.com/legrandin/pycryptodome,A,True,pypi,pycryptodomex,pypi.org,True,,True,pypi.org,0.9024095435311725,6085,404,2026-07-06T17:14:41Z
gh/80314213,https://github.com/libexpat/libexpat,A,True,cpp,expat,spack.io,True,,True,conda,0.653049881895234,0,51,2026-07-06T17:14:41Z
gh/321154,https://github.com/libffi/libffi,A,True,cpp,libffi,spack.io,True,,True,conda,1.306099763790468,0,25,2026-07-06T17:14:41Z
gh/39760454,https://github.com/libjpeg-turbo/libjpeg-turbo,A,True,cpp,libjpeg-turbo,spack.io,True,,,,7.093233291649298,0,4,2026-07-06T17:14:41Z
gh/340219494,https://github.com/libjxl/libjxl,A,True,cpp,libjxl,spack.io,True,,,,9.253855773238849,0,2,2026-07-06T17:14:41Z
gh/81675971,https://github.com/libpixman/pixman,A,True,cpp,pixman,spack.io,True,,,,4.223982214811727,0,6,2026-07-06T17:14:41Z
gh/14812739,https://github.com/libuv/libuv,A,True,cpp,libuv,spack.io,True,,True,conda,3.0776712519105183,0,9,2026-07-06T17:14:41Z
gh/66025821,https://github.com/linusu/buffer-from,A,True,npm,buffer-from,npmjs.org,True,,True,npmjs.org,2.309612261913761,945125,1962,2026-07-06T17:14:41Z
gh/52464964,https://github.com/linux-audit/audit-userspace,A,True,cpp,audit,vcpkg.io,True,,,,48.526443278159064,0,0,2026-07-05T19:05:43Z
gh/76264690,https://github.com/linux-pam/linux-pam,A,True,cpp,pam,debian-13,True,,,,100,0,0,2026-07-06T17:14:41Z
gh/9146732,https://github.com/litejs/natural-compare-lite,A,True,npm,natural-compare,npmjs.org,True,,True,npmjs.org,1.9528482265726845,2125495,1452,2026-07-06T17:14:41Z
gh/308533760,https://github.com/ljharb/call-bind,A,True,npm,call-bind,npmjs.org,True,,True,npmjs.org,2.936820388013493,909951,1476,2026-07-06T17:14:41Z
gh/898190951,https://github.com/ljharb/call-bind-apply-helpers,A,True,npm,call-bind-apply-helpers,npmjs.org,True,,,,31.147640502171093,0,0,2026-07-06T17:14:41Z
gh/898125972,https://github.com/ljharb/call-bound,A,True,npm,call-bound,npmjs.org,True,,,,34.972944523387774,0,0,2026-07-06T17:14:41Z
gh/548993448,https://github.com/ljharb/concat-map,A,True,npm,concat-map,npmjs.org,True,,True,npmjs.org,4.650547059862259,1298661,2498,2026-07-06T17:14:41Z
gh/689109338,https://github.com/ljharb/define-data-property,A,True,npm,define-data-property,npmjs.org,True,,True,npmjs.org,5.210743037643702,381261,110,2026-07-06T17:14:41Z
gh/28768789,https://github.com/ljharb/define-properties,A,True,npm,define-properties,npmjs.org,True,,True,npmjs.org,2.4530688961643055,6903,1557,2026-07-06T17:14:41Z
gh/28995155,https://github.com/ljharb/es-abstract,A,True,npm,es-abstract,npmjs.org,True,,True,npmjs.org,1.5942545235686791,6024,1329,2026-07-06T17:14:41Z
gh/756570458,https://github.com/ljharb/es-define-property,A,True,npm,es-define-property,npmjs.org,True,,True,npmjs.org,41.21675366128882,0,0,2026-07-06T17:14:41Z
gh/752160492,https://github.com/ljharb/es-errors,A,True,npm,es-errors,npmjs.org,True,,True,npmjs.org,40.10471425003625,0,0,2026-07-06T17:14:41Z
gh/480458584,https://github.com/ljharb/es-shim-unscopables,A,True,npm,es-shim-unscopables,npmjs.org,True,,True,npmjs.org,4.884165485464464,910421,554,2026-07-06T17:14:41Z
gh/32377814,https://github.com/ljharb/es-to-primitive,A,True,npm,es-to-primitive,npmjs.org,True,,True,npmjs.org,2.359165185842014,5928,1100,2026-07-06T17:14:41Z
gh/308516559,https://github.com/ljharb/get-intrinsic,A,True,npm,get-intrinsic,npmjs.org,True,,True,npmjs.org,2.5867190061709,2347505,1374,2026-07-06T17:14:41Z
gh/911035271,https://github.com/ljharb/get-proto,A,True,npm,get-proto,npmjs.org,True,,,,30.93815181665158,0,0,2026-07-06T17:14:41Z
gh/560708130,https://github.com/ljharb/gopd,A,True,npm,gopd,npmjs.org,True,,True,npmjs.org,4.885867597589389,934090,448,2026-07-06T17:14:41Z
gh/216159146,https://github.com/ljharb/internal-slot,A,True,npm,internal-slot,npmjs.org,True,,True,npmjs.org,3.7859466372295176,1631550,867,2026-07-06T17:14:41Z
gh/9103992,https://github.com/ljharb/object-keys,A,True,npm,object-keys,npmjs.org,True,,True,npmjs.org,2.019965540263929,4904,1595,2026-07-06T17:14:41Z
gh/17755831,https://github.com/ljharb/object.assign,A,True,npm,object.assign,npmjs.org,True,,True,npmjs.org,1.6592725159371307,1477109,2174,2026-07-06T17:14:41Z
gh/760136716,https://github.com/ljharb/possible-typed-array-names,A,True,npm,possible-typed-array-names,npmjs.org,True,,True,npmjs.org,41.088716473234314,0,0,2026-07-06T17:14:41Z
gh/22266795,https://github.com/ljharb/qs,A,True,npm,qs,npmjs.org,True,,True,npmjs.org,0.41860105145837734,2110964,15944,2026-07-06T17:14:41Z
gh/540138887,https://github.com/ljharb/safe-regex-test,A,True,npm,safe-regex-test,npmjs.org,True,,True,npmjs.org,4.186244381572515,648156,487,2026-07-06T17:14:41Z
gh/704249795,https://github.com/ljharb/set-function-length,A,True,npm,set-function-length,npmjs.org,True,,True,npmjs.org,4.639239099104633,232877,51,2026-07-06T17:14:41Z
gh/225239081,https://github.com/ljharb/side-channel,A,True,npm,side-channel,npmjs.org,True,,True,npmjs.org,2.6959006596712176,2287311,1140,2026-07-06T17:14:41Z
gh/901451610,https://github.com/ljharb/side-channel-list,A,True,npm,side-channel-list,npmjs.org,True,,,,31.03804740286919,0,0,2026-07-06T17:14:41Z
gh/901191461,https://github.com/ljharb/side-channel-map,A,True,npm,side-channel-map,npmjs.org,True,,,,31.03804740286919,0,0,2026-07-06T17:14:41Z
gh/901188921,https://github.com/ljharb/side-channel-weakmap,A,True,npm,side-channel-weakmap,npmjs.org,True,,,,31.03804740286919,0,0,2026-07-06T17:14:41Z
gh/3955647,https://github.com/lodash/lodash,A,True,npm,lodash,npmjs.org,True,,True,npmjs.org,0.09035342976143408,1936033,159122,2026-07-06T17:14:41Z
gh/132383032,https://github.com/loganfsmyth/gensync,A,True,npm,gensync,npmjs.org,True,,True,npmjs.org,1.9236521630393746,2570540,1307,2026-07-06T17:14:41Z
gh/209673558,https://github.com/lokathor/bytemuck,A,True,crates,bytemuck,crates.io,True,,True,crates.io,2.5876193901610516,18141,1092,2026-07-06T17:14:41Z
gh/96149091,https://github.com/lovell/detect-libc,A,True,npm,detect-libc,npmjs.org,True,,True,npmjs.org,2.0107796132758664,2309281,330,2026-07-06T17:14:41Z
gh/174421655,https://github.com/lukeed/dequal,A,True,npm,dequal,npmjs.org,True,,True,npmjs.org,1.2315950461781275,328554,384,2026-07-06T17:14:41Z
gh/273568715,https://github.com/lukeed/escalade,A,True,npm,escalade,npmjs.org,True,,True,npmjs.org,1.872091426245003,2368706,1851,2026-07-06T17:14:41Z
gh/140393403,https://github.com/lukeed/kleur,A,True,npm,kleur,npmjs.org,True,,True,npmjs.org,1.022376437577827,2132876,2917,2026-07-06T17:14:41Z
