repo,repo_id,date,cve
pcre2project/pcre2,398251321,2025-08-27,DEBIAN-CVE-2025-58050
pillarjs/path-to-regexp,5265803,2024-09-09,CVE-2024-45296
pillarjs/path-to-regexp,5265803,2024-12-05,CVE-2024-52798
pillarjs/send,4879977,2024-09-10,CVE-2024-43799
pkgconf/pkgconf,4180110,2023-01-22,DEBIAN-CVE-2023-24056
postcss/postcss,13078968,2021-05-10,CVE-2021-23368
postcss/postcss,13078968,2022-01-07,CVE-2021-23382
postcss/postcss,13078968,2023-09-30,CVE-2023-44270
protobufjs/protobuf.js,8507859,2022-05-28,CVE-2022-25878
protobufjs/protobuf.js,8507859,2023-07-05,CVE-2023-36665
protocolbuffers/protobuf,23357588,2022-01-10,DEBIAN-CVE-2021-22569
protocolbuffers/protobuf,23357588,2022-01-26,CVE-2021-22570
protocolbuffers/protobuf,23357588,2022-01-26,DEBIAN-CVE-2021-22570
protocolbuffers/protobuf,23357588,2022-05-13,CVE-2015-5237
protocolbuffers/protobuf,23357588,2022-09-22,DEBIAN-CVE-2022-1941
protocolbuffers/protobuf,23357588,2022-09-23,CVE-2022-1941
protocolbuffers/protobuf,23357588,2022-10-12,DEBIAN-CVE-2022-3171
protocolbuffers/protobuf,23357588,2022-12-12,DEBIAN-CVE-2022-3509
protocolbuffers/protobuf,23357588,2022-12-12,DEBIAN-CVE-2022-3510
protocolbuffers/protobuf,23357588,2023-04-18,DLA-3393-1
protocolbuffers/protobuf,23357588,2024-09-19,DEBIAN-CVE-2024-7254
protocolbuffers/protobuf,23357588,2025-06-16,CVE-2025-4565
protocolbuffers/protobuf,23357588,2025-06-16,DEBIAN-CVE-2025-4565
psf/requests,1362490,2022-05-13,CVE-2015-2296
psf/requests,1362490,2022-05-14,CVE-2014-1830
psf/requests,1362490,2022-05-17,CVE-2014-1829
psf/requests,1362490,2023-05-22,CVE-2023-32681
psf/requests,1362490,2024-05-20,CVE-2024-35195
psf/requests,1362490,2025-06-09,CVE-2024-47081
pyca/cryptography,11939484,2021-01-11,CVE-2020-25659
pyca/cryptography,11939484,2021-02-07,CVE-2020-36242
pyca/cryptography,11939484,2022-05-17,CVE-2016-9243
pyca/cryptography,11939484,2022-11-02,GHSA-39hc-v87j-747x
pyca/cryptography,11939484,2023-02-07,CVE-2023-23931
pyca/cryptography,11939484,2023-02-08,CVE-2023-0286
pyca/cryptography,11939484,2023-06-02,GHSA-5cpq-8wj7-hf2v
pyca/cryptography,11939484,2023-07-14,CVE-2023-38325
pyca/cryptography,11939484,2023-08-01,GHSA-jm77-qphf-c4w8
pyca/cryptography,11939484,2023-09-21,GHSA-v8gr-m533-ghj9
pyca/cryptography,11939484,2023-11-28,CVE-2023-49083
pyca/cryptography,11939484,2024-01-26,CVE-2024-0727
pyca/cryptography,11939484,2024-02-05,CVE-2023-50782
pyca/cryptography,11939484,2024-02-21,CVE-2024-26130
pyca/cryptography,11939484,2024-09-03,GHSA-h4gh-qq45-vh27
pyca/cryptography,11939484,2025-02-11,CVE-2024-12797
pyca/pynacl,8350032,2025-12-31,CVE-2025-69277
pyca/pyopenssl,15778059,2022-05-17,CVE-2013-4314
pydantic/pydantic,90194616,2021-05-13,CVE-2021-29510
pydantic/pydantic,90194616,2024-04-15,CVE-2024-3772
pygments/pygments,205564111,2021-03-12,DLA-2590-1
pygments/pygments,205564111,2021-03-12,DSA-4870-1
pygments/pygments,205564111,2021-03-17,CVE-2021-27291
pygments/pygments,205564111,2021-03-17,DEBIAN-CVE-2021-27291
pygments/pygments,205564111,2021-03-19,DLA-2600-1
pygments/pygments,205564111,2021-03-23,CVE-2021-20270
pygments/pygments,205564111,2021-03-23,DEBIAN-CVE-2021-20270
pygments/pygments,205564111,2021-03-27,DSA-4878-1
pygments/pygments,205564111,2022-05-17,CVE-2015-8557
pygments/pygments,205564111,2023-07-19,CVE-2022-40896
pygments/pygments,205564111,2023-07-19,DEBIAN-CVE-2022-40896
pypa/pip,1446467,2021-06-09,CVE-2019-20916
pypa/pip,1446467,2021-11-10,CVE-2021-3572
pypa/pip,1446467,2022-05-13,CVE-2013-1629
pypa/pip,1446467,2022-05-13,CVE-2013-1888
pypa/pip,1446467,2022-05-13,CVE-2014-8991
pypa/pip,1446467,2022-05-24,CVE-2013-5123
pypa/pip,1446467,2023-10-25,CVE-2023-5752
pypa/pip,1446467,2025-09-24,CVE-2025-8869
pypa/setuptools,54980593,2022-05-17,CVE-2013-1633
pypa/setuptools,54980593,2022-12-23,BIT-setuptools-2022-40897
pypa/setuptools,54980593,2024-07-15,BIT-setuptools-2024-6345
pypa/setuptools,54980593,2025-05-17,BIT-setuptools-2025-47273
pypa/virtualenv,1446474,2022-05-17,CVE-2011-4617
pypa/virtualenv,1446474,2024-11-24,BIT-virtualenv-2024-53899
pypa/wheel,98346885,2022-12-23,CVE-2022-40898
python-hyper/h11,57372073,2025-04-24,CVE-2025-43859
python-pillow/pillow,5171600,2021-01-12,BIT-pillow-2020-35653
python-pillow/pillow,5171600,2021-01-12,BIT-pillow-2020-35654
python-pillow/pillow,5171600,2021-01-12,BIT-pillow-2020-35655
python-pillow/pillow,5171600,2021-03-03,BIT-pillow-2021-27921
python-pillow/pillow,5171600,2021-03-03,BIT-pillow-2021-27922
python-pillow/pillow,5171600,2021-03-03,BIT-pillow-2021-27923
python-pillow/pillow,5171600,2021-03-19,BIT-pillow-2021-25289
python-pillow/pillow,5171600,2021-03-19,BIT-pillow-2021-25290
python-pillow/pillow,5171600,2021-03-19,BIT-pillow-2021-25291
python-pillow/pillow,5171600,2021-03-19,BIT-pillow-2021-25292
python-pillow/pillow,5171600,2021-03-19,BIT-pillow-2021-25293
python-pillow/pillow,5171600,2021-04-23,GHSA-jgpv-4h4c-xhw3
python-pillow/pillow,5171600,2021-06-02,BIT-pillow-2021-25287
python-pillow/pillow,5171600,2021-06-02,BIT-pillow-2021-25288
python-pillow/pillow,5171600,2021-06-02,BIT-pillow-2021-28675
python-pillow/pillow,5171600,2021-06-02,BIT-pillow-2021-28676
python-pillow/pillow,5171600,2021-06-02,BIT-pillow-2021-28677
python-pillow/pillow,5171600,2021-06-02,BIT-pillow-2021-28678
python-pillow/pillow,5171600,2021-07-13,BIT-pillow-2021-34552
python-pillow/pillow,5171600,2021-09-03,BIT-pillow-2021-23437
python-pillow/pillow,5171600,2021-11-03,BIT-pillow-2020-10378
python-pillow/pillow,5171600,2021-11-03,BIT-pillow-2020-5310
python-pillow/pillow,5171600,2021-11-03,BIT-pillow-2020-5312
python-pillow/pillow,5171600,2022-01-10,BIT-pillow-2022-22815
python-pillow/pillow,5171600,2022-01-10,BIT-pillow-2022-22816
python-pillow/pillow,5171600,2022-01-10,BIT-pillow-2022-22817
python-pillow/pillow,5171600,2022-03-11,BIT-pillow-2022-24303
python-pillow/pillow,5171600,2022-03-11,GHSA-4fx9-vc88-q2xc
python-pillow/pillow,5171600,2022-05-14,CVE-2014-3589
python-pillow/pillow,5171600,2022-05-14,CVE-2014-3598
python-pillow/pillow,5171600,2022-05-14,CVE-2014-9601
python-pillow/pillow,5171600,2022-05-17,CVE-2014-1932
python-pillow/pillow,5171600,2022-05-17,CVE-2014-3007
python-pillow/pillow,5171600,2022-05-17,CVE-2016-3076
python-pillow/pillow,5171600,2022-05-24,BIT-pillow-2020-5311
python-pillow/pillow,5171600,2022-05-25,BIT-pillow-2022-30595
python-pillow/pillow,5171600,2022-08-15,OSV-2022-715
python-pillow/pillow,5171600,2022-10-22,OSV-2022-1074
python-pillow/pillow,5171600,2022-11-14,BIT-pillow-2022-45198
python-pillow/pillow,5171600,2022-11-14,BIT-pillow-2022-45199
python-pillow/pillow,5171600,2023-09-12,A-299477569
python-pillow/pillow,5171600,2023-09-20,PYSEC-2023-175
python-pillow/pillow,5171600,2023-11-03,BIT-pillow-2023-44271
python-pillow/pillow,5171600,2024-01-19,BIT-pillow-2023-50447
python-pillow/pillow,5171600,2024-04-03,BIT-pillow-2024-28219
python-pillow/pillow,5171600,2025-07-01,BIT-pillow-2025-48379
python-poetry/poetry,123303402,2022-03-21,CVE-2022-26184
python-poetry/poetry,123303402,2022-09-07,CVE-2022-36069
python-poetry/poetry,123303402,2022-09-07,CVE-2022-36070
qix-/color-convert,1874305,2025-09-08,CVE-2025-59162
qix-/node-error-ex,41388258,2025-09-08,CVE-2025-59330
qix-/node-is-arrayish,41376759,2025-09-08,CVE-2025-59331
raszi/node-tmp,2313213,2025-08-06,CVE-2025-54798
remix-run/react-router,19872456,2025-04-24,CVE-2025-43864
remix-run/react-router,19872456,2025-04-24,CVE-2025-43865
rust-cli/anstyle,493821282,2024-09-08,GHSA-2rxc-gjrp-vjhx
rust-lang/cc-rs,26039547,2025-11-17,RUSTSEC-2025-0121
rust-lang/futures-rs,55077261,2022-05-24,CVE-2020-35905
rust-lang/futures-rs,55077261,2022-05-24,CVE-2020-35906
rust-lang/futures-rs,55077261,2022-05-24,CVE-2020-35907
rust-lang/futures-rs,55077261,2022-05-24,CVE-2020-35908
rust-lang/hashbrown,155119796,2024-10-11,GHSA-wwq9-3cpr-mm53
rust-lang/regex,27890669,2022-03-08,CVE-2022-24713
rust-random/rand,30227790,2025-11-17,RUSTSEC-2025-0124
rust-random/rand_core,1086593277,2021-02-12,CVE-2021-27378
rust-random/rand_core,1086593277,2021-08-25,CVE-2020-25576
rustcrypto/hashes,74106774,2021-08-25,CVE-2019-16143
rustcrypto/hashes,74106774,2021-08-25,CVE-2019-25006
rustcrypto/hashes,74106774,2021-09-08,CVE-2021-45696
rustcrypto/stream-ciphers,83051505,2021-08-25,CVE-2019-25005
rustcrypto/utils,77307442,2021-05-06,RUSTSEC-2021-0064
rustcrypto/utils,77307442,2021-09-24,CVE-2021-45706
salesforce/tough-cookie,2606873,2023-07-01,CVE-2023-26136
samverschueren/decode-uri-component,91837954,2022-11-28,CVE-2022-38900
scikit-learn/scikit-learn,843222,2022-05-24,CVE-2020-13092
scikit-learn/scikit-learn,843222,2022-05-24,CVE-2020-28975
scikit-learn/scikit-learn,843222,2024-06-06,CVE-2024-5206
scipy/scipy,1460385,2022-05-05,CVE-2013-4251
scipy/scipy,1460385,2023-07-05,CVE-2023-25399
scipy/scipy,1460385,2023-07-06,CVE-2023-29824
selinuxproject/selinux,20648799,2021-07-01,DEBIAN-CVE-2021-36084
selinuxproject/selinux,20648799,2021-07-01,DEBIAN-CVE-2021-36085
selinuxproject/selinux,20648799,2021-07-01,DEBIAN-CVE-2021-36086
selinuxproject/selinux,20648799,2021-07-01,DEBIAN-CVE-2021-36087
selinuxproject/selinux,20648799,2024-10-22,DLA-3930-1
servo/rust-smallvec,33456236,2021-01-08,CVE-2021-25900
servo/rust-smallvec,33456236,2021-08-25,CVE-2018-20991
servo/rust-smallvec,33456236,2021-08-25,CVE-2018-25023
servo/rust-smallvec,33456236,2021-08-25,CVE-2019-15551
servo/rust-smallvec,33456236,2021-08-25,CVE-2019-15554
servo/rust-url,14934771,2024-12-09,CVE-2024-12224
sindresorhus/file-type,19105307,2022-07-22,CVE-2022-36313
sindresorhus/normalize-url,29094022,2021-06-08,CVE-2021-33502
smithy-lang/smithy-rs,308027791,2023-04-19,CVE-2023-30610
snowflakedb/snowflake-connector-python,62262074,2022-11-10,CVE-2022-42965
snowflakedb/snowflake-connector-python,62262074,2023-06-08,CVE-2023-34233
snowflakedb/snowflake-connector-python,62262074,2024-10-24,CVE-2024-49750
snowflakedb/snowflake-connector-python,62262074,2025-01-29,CVE-2025-24793
snowflakedb/snowflake-connector-python,62262074,2025-01-29,CVE-2025-24794
snowflakedb/snowflake-connector-python,62262074,2025-01-29,CVE-2025-24795
socketio/socket.io,557980,2021-01-20,CVE-2020-28481
socketio/socket.io,557980,2021-06-30,CVE-2020-36049
socketio/socket.io,557980,2022-01-13,CVE-2022-21676
socketio/socket.io,557980,2022-02-09,CVE-2020-36048
socketio/socket.io,557980,2022-10-26,CVE-2022-2421
socketio/socket.io,557980,2022-11-21,CVE-2022-41940
socketio/socket.io,557980,2023-05-03,CVE-2023-31125
socketio/socket.io,557980,2023-05-23,CVE-2023-32695
socketio/socket.io,557980,2024-06-19,CVE-2024-38355
sqlalchemy/sqlalchemy,159271175,2022-05-14,CVE-2012-0805
sqlite/sqlite,176278485,2023-05-22,DLA-3431-1
storybookjs/storybook,54173593,2025-12-18,CVE-2025-68429
sybrenstuvel/python-rsa,50107469,2021-03-24,CVE-2020-13757
sybrenstuvel/python-rsa,50107469,2021-04-30,CVE-2020-25658
sybrenstuvel/python-rsa,50107469,2022-05-14,CVE-2016-1494
systemd/systemd,32873313,2021-05-10,DEBIAN-CVE-2020-13529
systemd/systemd,32873313,2021-07-20,DEBIAN-CVE-2021-33910
systemd/systemd,32873313,2021-07-20,DLA-2715-1
systemd/systemd,32873313,2021-07-20,DSA-4942-1
systemd/systemd,32873313,2022-06-30,DLA-3063-1
systemd/systemd,32873313,2022-08-23,DEBIAN-CVE-2021-3997
systemd/systemd,32873313,2022-09-09,DEBIAN-CVE-2022-2526
systemd/systemd,32873313,2022-11-08,DEBIAN-CVE-2022-3821
systemd/systemd,32873313,2022-11-23,DEBIAN-CVE-2022-45873
systemd/systemd,32873313,2023-01-11,DEBIAN-CVE-2022-4415
systemd/systemd,32873313,2023-03-03,DEBIAN-CVE-2023-26604
systemd/systemd,32873313,2023-03-31,DLA-3377-1
systemd/systemd,32873313,2023-06-13,DEBIAN-CVE-2023-31437
systemd/systemd,32873313,2023-06-13,DEBIAN-CVE-2023-31438
systemd/systemd,32873313,2023-06-13,DEBIAN-CVE-2023-31439
systemd/systemd,32873313,2023-06-29,DLA-3474-1
systemd/systemd,32873313,2023-12-23,DEBIAN-CVE-2023-7008
systemd/systemd,32873313,2024-02-14,DEBIAN-CVE-2023-50387
systemd/systemd,32873313,2024-02-14,DEBIAN-CVE-2023-50868
systemd/systemd,32873313,2024-09-02,DLA-3859-1
systemd/systemd,32873313,2025-05-29,DSA-5931-1
systemd/systemd,32873313,2025-05-30,DEBIAN-CVE-2025-4598
systemd/systemd,32873313,2025-07-30,DLA-4259-1
terser/terser,29097127,2022-07-16,CVE-2022-25858
thomasdickey/ncurses-snapshots,65149533,2021-09-20,DEBIAN-CVE-2021-39537
thomasdickey/ncurses-snapshots,65149533,2022-04-18,DEBIAN-CVE-2022-29458
thomasdickey/ncurses-snapshots,65149533,2022-10-29,DLA-3167-1
thomasdickey/ncurses-snapshots,65149533,2023-04-14,DEBIAN-CVE-2023-29491
thomasdickey/ncurses-snapshots,65149533,2023-08-22,DEBIAN-CVE-2020-19185
thomasdickey/ncurses-snapshots,65149533,2023-08-22,DEBIAN-CVE-2020-19186
thomasdickey/ncurses-snapshots,65149533,2023-08-22,DEBIAN-CVE-2020-19187
thomasdickey/ncurses-snapshots,65149533,2023-08-22,DEBIAN-CVE-2020-19188
thomasdickey/ncurses-snapshots,65149533,2023-08-22,DEBIAN-CVE-2020-19189
thomasdickey/ncurses-snapshots,65149533,2023-08-22,DEBIAN-CVE-2020-19190
thomasdickey/ncurses-snapshots,65149533,2023-09-28,DLA-3586-1
thomasdickey/ncurses-snapshots,65149533,2023-12-03,DLA-3682-1
thomasdickey/ncurses-snapshots,65149533,2023-12-12,DEBIAN-CVE-2023-50495
thomasdickey/ncurses-snapshots,65149533,2025-06-16,DEBIAN-CVE-2025-6141
time-rs/time,26459635,2021-08-25,CVE-2020-26235
tokio-rs/prost,94262864,2021-07-08,CVE-2021-38192
tokio-rs/prost,94262864,2021-08-25,CVE-2020-35858
tokio-rs/slab,37093133,2025-08-11,CVE-2025-55159
tokio-rs/tokio,67836789,2021-07-07,CVE-2021-38191
tokio-rs/tokio,67836789,2021-11-16,CVE-2021-45710
tokio-rs/tokio,67836789,2023-01-04,CVE-2023-22466
tokio-rs/tokio,67836789,2023-01-11,GHSA-4q83-7cq4-p6wg
tokio-rs/tokio,67836789,2025-04-07,GHSA-rr8g-9fpq-6wmg
tokio-rs/tracing,165289175,2023-10-19,GHSA-8f24-6m29-wm2r
tokio-rs/tracing,165289175,2025-08-29,CVE-2025-58160
tootallnate/proxy-agents,11293703,2021-09-02,CVE-2021-23406
tootallnate/proxy-agents,11293703,2022-01-06,CVE-2019-10196
tox-dev/filelock,17098256,2025-12-16,CVE-2025-68146
tqdm/tqdm,36804486,2022-05-14,CVE-2016-10075
tqdm/tqdm,36804486,2024-05-03,CVE-2024-34062
unicode-org/icu,49244766,2021-06-07,DEBIAN-CVE-2021-30535
unicode-org/icu,49244766,2021-09-20,DEBIAN-CVE-2020-21913
unicode-org/icu,49244766,2021-10-12,DLA-2784-1
unicode-org/icu,49244766,2021-11-28,DSA-5014-1
unicode-org/icu,49244766,2025-05-27,DEBIAN-CVE-2025-5222
unicode-org/icu,49244766,2025-06-15,DLA-4217-1
unicode-org/icu,49244766,2025-06-26,DSA-5951-1
unicode-org/icu4x,243395141,2024-07-01,GHSA-74r5-g7vc-j2v2
unicode-org/icu4x,243395141,2024-07-01,GHSA-xrv3-jmcp-374j
urllib3/urllib3,2410676,2021-03-15,CVE-2021-28363
urllib3/urllib3,2410676,2021-04-30,CVE-2020-7212
urllib3/urllib3,2410676,2021-06-01,CVE-2021-33503
urllib3/urllib3,2410676,2021-06-18,CVE-2020-26137
urllib3/urllib3,2410676,2022-05-13,CVE-2019-11236
urllib3/urllib3,2410676,2022-05-17,CVE-2016-9015
urllib3/urllib3,2410676,2023-10-02,CVE-2023-43804
urllib3/urllib3,2410676,2023-10-15,CVE-2018-25091
urllib3/urllib3,2410676,2023-10-17,CVE-2023-45803
urllib3/urllib3,2410676,2024-06-17,CVE-2024-37891
urllib3/urllib3,2410676,2025-06-18,CVE-2025-50181
urllib3/urllib3,2410676,2025-06-18,CVE-2025-50182
urllib3/urllib3,2410676,2025-12-05,CVE-2025-66418
urllib3/urllib3,2410676,2025-12-05,CVE-2025-66471
util-linux/util-linux,2339555,2021-07-30,DEBIAN-CVE-2021-37600
util-linux/util-linux,2339555,2022-01-24,DSA-5055-1
util-linux/util-linux,2339555,2022-02-21,DEBIAN-CVE-2022-0563
util-linux/util-linux,2339555,2022-08-23,DEBIAN-CVE-2021-3995
util-linux/util-linux,2339555,2022-08-23,DEBIAN-CVE-2021-3996
util-linux/util-linux,2339555,2023-08-22,DEBIAN-CVE-2020-21583
util-linux/util-linux,2339555,2024-03-27,DEBIAN-CVE-2024-28085
util-linux/util-linux,2339555,2024-03-31,DSA-5650-1
util-linux/util-linux,2339555,2024-04-07,DLA-3782-1
util-linux/util-linux,2339555,2025-12-05,DEBIAN-CVE-2025-14104
vercel/ai,644461337,2025-11-07,CVE-2025-48985
vercel/ms,3655872,2023-01-05,CVE-2017-20162
vercel/next.js,70107786,2021-08-12,CVE-2021-37699
vercel/next.js,70107786,2021-09-01,CVE-2021-39178
vercel/next.js,70107786,2021-12-07,CVE-2021-43803
vercel/next.js,70107786,2022-01-28,CVE-2022-21721
vercel/next.js,70107786,2022-02-17,CVE-2022-23646
vercel/next.js,70107786,2022-08-30,CVE-2022-36046
vercel/next.js,70107786,2023-10-22,CVE-2023-46298
vercel/next.js,70107786,2024-05-09,CVE-2024-34350
vercel/next.js,70107786,2024-05-09,CVE-2024-34351
vercel/next.js,70107786,2024-07-10,CVE-2024-39693
vercel/next.js,70107786,2024-09-17,CVE-2024-46982
vercel/next.js,70107786,2024-10-14,CVE-2024-47831
vercel/next.js,70107786,2024-12-17,CVE-2024-51479
vercel/next.js,70107786,2025-01-03,CVE-2024-56332
vercel/next.js,70107786,2025-03-21,CVE-2025-29927
vercel/next.js,70107786,2025-04-02,CVE-2025-30218
vercel/next.js,70107786,2025-05-15,CVE-2025-32421
vercel/next.js,70107786,2025-05-28,CVE-2025-48068
vercel/next.js,70107786,2025-07-03,CVE-2025-49005
vercel/next.js,70107786,2025-07-03,CVE-2025-49826
vercel/next.js,70107786,2025-08-29,CVE-2025-55173
vercel/next.js,70107786,2025-08-29,CVE-2025-57752
vercel/next.js,70107786,2025-08-29,CVE-2025-57822
vercel/next.js,70107786,2025-12-03,GHSA-9qr9-h5gf-34mp
vercel/next.js,70107786,2025-12-11,GHSA-mwv6-3258-q52c
vercel/next.js,70107786,2025-12-11,GHSA-w37m-7fhw-fmv9
vercel/next.js,70107786,2025-12-12,GHSA-5j59-xgg2-r9c4
vitest-dev/vitest,434708679,2025-02-04,CVE-2025-24964
vuejs/core,137078487,2024-10-15,CVE-2024-9506
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2018-25009
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2018-25010
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2018-25011
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2018-25012
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2018-25013
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2018-25014
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2020-36328
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2020-36329
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2020-36330
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2020-36331
webmproject/libwebp,23368445,2021-05-21,DEBIAN-CVE-2020-36332
webmproject/libwebp,23368445,2021-06-05,DLA-2677-1
webmproject/libwebp,23368445,2021-06-10,DSA-4930-1
webmproject/libwebp,23368445,2023-05-21,DSA-5408-1
webmproject/libwebp,23368445,2023-05-31,DLA-3439-1
webmproject/libwebp,23368445,2023-06-20,DEBIAN-CVE-2023-1999
webmproject/libwebp,23368445,2023-09-12,DEBIAN-CVE-2023-4863
webmproject/libwebp,23368445,2023-09-13,DSA-5497-1
webmproject/libwebp,23368445,2023-09-13,DSA-5497-2
webmproject/libwebp,23368445,2023-09-18,DLA-3570-1
webpack/loader-utils,6503675,2022-10-12,CVE-2022-37599
webpack/loader-utils,6503675,2022-10-13,CVE-2022-37601
webpack/loader-utils,6503675,2022-10-14,CVE-2022-37603
websockets/ws,2744972,2021-05-28,CVE-2021-32640
websockets/ws,2744972,2024-06-17,CVE-2024-37890
yahoo/serialize-javascript,24106944,2025-02-10,CVE-2024-11831
yaml/pyyaml,2700147,2021-02-09,CVE-2020-14343
yaml/pyyaml,2700147,2021-04-20,CVE-2019-20477
yaml/pyyaml,2700147,2021-04-20,CVE-2020-1747
yargs/y18n,39720886,2021-03-29,CVE-2020-7774
zesterer/spin-rs,21686666,2021-08-25,CVE-2019-16137
zesterer/spin-rs,21686666,2023-03-31,GHSA-2qv5-7mw5-j3cg
