"package","github","gitlab","bitbucket","sourcehut","codeberg","custom","eco_guess"
"pavucontrol","","","","","","",""
"pcaudiolib","https://github.com/espeak-ng/pcaudiolib.git","","","","","",""
"pci.ids","","","","","","",""
"pciutils","","","","","","",""
"pcmanfm","https://github.com/lxde/pcmanfm.git","","","","","",""
"pcre2","https://github.com/pcre2project/pcre2.git","","","","","",""
"pcsc-lite","","","","","","",""
"pdftk","","","","","","",""
"perl","","","","","","",""
"perl-modules-5.32","","","","","","",""
"perl-modules-5.36","","","","","","",""
"perlapi-5.40.0","","","","","","",""
"perlapi-5.40.1","","","","","","",""
"phodav","","","","","","",""
"phonon","","","","","","",""
"phonon-backend-vlc","","","","","","",""
"phonon4qt5-backend-null","","","","","","",""
"phonon4qt6","","","","","","",""
"phonon4qt6-backend-null","","","","","","",""
"php5-cli","","","","","","",""
"pidgin","","","","","","",""
"pigz","","","","","","",""
"pimcommon","","","","","","https://invent.kde.org/pim/pimcommon",""
"pinentry-gnome3","","","","","","",""
"pipewire","","","","","","",""
"pipewire-alsa","","","","","","",""
"pipewire-audio","","","","","","",""
"pipewire-jack","","","","","","",""
"pipewire-pulse","","","","","","",""
"pixman","","","","","","",""
"pkcs11-helper","https://github.com/opensc/pkcs11-helper.git","","","","","",""
"pkg-config","","","","","","",""
"pkgconf","","","","","","",""
"plasma-activities","","","","","","https://invent.kde.org/plasma/plasma-activities",""
"plasma-activities-stats","","","","","","https://invent.kde.org/plasma/plasma-activities-stats",""
"plasma-desktop","","","","","","https://invent.kde.org/plasma/plasma-desktop",""
"plasma-framework","","","","","","https://invent.kde.org/frameworks/plasma-framework",""
"plasma-integration","","","","","","",""
"plasma-workspace","","","","","","https://invent.kde.org/plasma/plasma-workspace",""
"plasma5support","","","","","","https://invent.kde.org/plasma/plasma5support",""
"plotutils","","","","","","",""
"plymouth","","","","","","",""
"pmdk","","","","","","",""
"pmix","https://github.com/pmix/pmix.git","","","","","",""
"pnm2ppa","","","","","","",""
"po-debconf","","","","","","",""
"pocketsphinx","","","","","","",""
"policykit-1","https://github.com/polkit-org/polkit.git","","","","","",""
"policykit-1-gnome","","","","","","",""
"polkit-kde-agent-1","","","","","","",""
"polkit-qt-1","","","","","","https://invent.kde.org/libraries/polkit-qt-1",""
"polkitd-pkla","","","","","","",""
"poppler","","","","","","",""
"poppler-data","","","","","","",""
"popt","https://github.com/rpm-software-management/popt.git","","","","","",""
"portaudio19","","","","","","",""
"portmidi","","","","","","",""
"portsmf","","","","","","",""
"postfix","","","","","","",""
"postgresql-17","","","","","","",""
"postgresql-client-17","","","","","","",""
"postgresql-common","","","","","","",""
"potrace","","","","","","",""
"powerdevil","","","","","","https://invent.kde.org/plasma/powerdevil",""
"powermgmt-base","","","","","","",""
"powertop","https://github.com/fenrus75/powertop.git","","","","","",""
"ppp","","","","","","",""
"prison-kf5","","","","","","https://invent.kde.org/frameworks/prison",""
"procmail","https://github.com/buglessrb/procmail.git","","","","","",""
"procps","","https://gitlab.com/procps-ng/procps.git","","","","",""
"proj","","","","","","",""
"protobuf","https://github.com/google/protobuf.git","","","","","",""
"protobuf-api-32-0","","","","","","",""
"protobuf-c","https://github.com/protobuf-c/protobuf-c.git","","","","","",""
"ps2eps","","","","","","",""
"psmisc","","","","","","",""
"pstoedit","","","","","","",""
"psutils","https://github.com/rrthomas/psutils.git","","","","","",""
"pthreadpool","https://github.com/maratyszcza/pthreadpool.git","","","","","",""
"pugixml","","","","","","",""
"pulseaudio","","","","","","",""
"pulseaudio-qt","","","","","","https://invent.kde.org/libraries/pulseaudio-qt",""
"pupnp","","","","","","",""
"purpose","","","","","","https://invent.kde.org/frameworks/purpose",""
"pv","","","","","","",""
"pwgen","https://github.com/tytso/pwgen.git","","","","","",""
"pyqt5-dev","","","","","","",""
"pyqt6-dev","","","","","","",""
"python","","","","","","",""
"python-crypto","","","","","","",""
"python-cups","https://github.com/openprinting/pycups.git","","","","","",""
"python-dbus","","","","","","",""
"python-ldb","","","","","","",""
"python-lxml","","","","","","",""
"python-magic","https://github.com/ahupp/python-magic.git","","","","","",""
"python-minimal","","","","","","",""
"python-openssl","","","","","","",""
"python-pycurl","","","","","","",""
"python-pylibacl","","","","","","",""
"python-pyxattr","","","","","","",""
"python-samba","","","","","","",""
"python-talloc","","","","","","",""
"python-tdb","","","","","","",""
"python2.6-minimal","","","","","","",""
"python2.7","","","","","","",""
"python2.7-dev","","","","","","",""
"python2.7-minimal","","","","","","",""
"python3-cffi-backend","","","","","","",""
"python3-cryptography","","","","","","",""
"python3-dbus.mainloop.pyqt5","","","","","","",""
"python3-dbusmock","","","","","","",""
"python3-defaults","","","","","","",""
"python3-dev","","","","","","",""
"python3-distro","","","","","","",""
"python3-dnspython","","","","","","",""
"python3-gi","","","","","","",""
"python3-gi-cairo","","","","","","",""
"python3-jwt","","","","","","",""
"python3-libevdev","","","","","","",""
"python3-lxml","","","","","","",""
"python3-markdown","","","","","","",""
"python3-numpy2-abi0","","","","","","",""
"python3-packaging","","","","","","",""
"python3-ply","","","","","","",""
"python3-prettytable","","","","","","",""
"python3-puremagic","","","","","","",""
"python3-pypdf","","","","","","",""
"python3-pyqt5","","","","","","",""
"python3-pyudev","","","","","","",""
"python3-requests","","","","","","",""
"python3-uno","","","","","","",""
"python3-vtk9","","","","","","",""
"python3-xdg","","","","","","",""
"python3.13","","","","","","",""
"python3.13-minimal","","","","","","",""
"qca2","","","","","","",""
"qdbm","","","","","","",""
"qemu","","","","","","",""
"qemu-system-arm","","","","","","",""
"qemu-system-mips","","","","","","",""
"qemu-system-misc","","","","","","",""
"qemu-system-ppc","","","","","","",""
"qemu-system-riscv","","","","","","",""
"qemu-system-s390x","","","","","","",""
"qemu-system-sparc","","","","","","",""
"qemu-system-x86","","","","","","",""
"qhull","","","","","","",""
"qmake6","","","","","","",""
"qml-module-org-kde-kirigami2","","","","","","",""
"qml6-module-org-kde-baloo","","","","","","",""
"qml6-module-org-kde-breeze","","","","","","",""
"qml6-module-org-kde-desktop","","","","","","",""
"qml6-module-org-kde-kaccounts","","","","","","",""
"qpdf","","","","","","",""
"qqwing","","","","","","",""
"qr-code-generator","https://github.com/nayuki/qr-code-generator.git","","","","","",""
"qrencode","","","","","","",""
"qscintilla2","","","","","","",""
"qt5-qmake","","","","","","",""
"qt6-5compat","","","","","","",""
"qt6-base","","","","","","",""
"qt6-base-dev-tools","","","","","","",""
"qt6-base-private-abi","","","","","","",""
"qt6-charts","","","","","","",""
"qt6-declarative","","","","","","",""
"qt6-declarative-dev-tools","","","","","","",""
"qt6-declarative-private-abi","","","","","","",""
"qt6-designer-private-abi","","","","","","",""
"qt6-imageformats","","","","","","",""
"qt6-multimedia","","","","","","",""
"qt6-networkauth","","","","","","",""
"qt6-positioning","","","","","","",""
"qt6-positioning-private-abi","","","","","","",""
"qt6-quick3d","","","","","","",""
"qt6-quick3d-dev-tools","","","","","","",""
"qt6-quick3d-private-abi","","","","","","",""
"qt6-quicktimeline","","","","","","",""
"qt6-serialport","","","","","","",""
"qt6-shadertools","","","","","","",""
"qt6-shadertools-private-abi","","","","","","",""
"qt6-speech","","","","","","",""
"qt6-svg","","","","","","",""
"qt6-svg-private-abi","","","","","","",""
"qt6-tools","","","","","","",""
"qt6-tools-dev-tools","","","","","","",""
"qt6-wayland","","","","","","",""
"qt6-wayland-dev-tools","","","","","","",""
"qt6-waylandclient-private-abi","","","","","","",""
"qt6-waylandcompositor-private-abi","","","","","","",""
"qt6-webchannel","","","","","","",""
"qt6-webengine","","","","","","",""
"qt6-webengine-dev-tools","","","","","","",""
"qt6-webengine-private-abi","","","","","","",""
"qtbase-abi-5-15-15","","","","","","",""
"qtbase-opensource-src","","","","","","",""
"qtbase5-dev-tools","","","","","","",""
"qtchooser","","","","","","",""
"qtdeclarative-abi-5-15-15","","","","","","",""
"qtdeclarative-opensource-src","","","","","","",""
"qtdeclarative5-dev-tools","","","","","","",""
"qtgraphicaleffects-opensource-src","","","","","","",""
"qtimageformats-opensource-src","","","","","","",""
"qtkeychain","https://github.com/frankosterfeld/qtkeychain.git","","","","","",""
"qtlocation-opensource-src","","","","","","",""
"qtmultimedia-opensource-src","","","","","","",""
"qtnetworkauth-everywhere-src","","","","","","",""
"qtquickcontrols-opensource-src","","","","","","",""
"qtquickcontrols2-opensource-src","","","","","","",""
"qtscript-opensource-src","","","","","","",""
"qtsensors-opensource-src","","","","","","",""
"qtserialport-opensource-src","","","","","","",""
"qtspeech-opensource-src","","","","","","",""
"qtsvg-opensource-src","","","","","","",""
"qttools-opensource-src","","","","","","",""
"qttools5-dev-tools","","","","","","",""
"qtvirtualkeyboard-opensource-src","","","","","","",""
"qtwayland-client-abi-5-15-15","","","","","","",""
"qtwayland-compositor-abi-5-15-15","","","","","","",""
"qtwayland-opensource-src","","","","","","",""
"qtwebchannel-opensource-src","","","","","","",""
"qtwebengine-abi-5-15-18","","","","","","",""
"qtwebengine-opensource-src","","","","","","",""
"qtwebsockets-opensource-src","","","","","","",""
"qtx11extras-opensource-src","","","","","","",""
"qtxmlpatterns-opensource-src","","","","","","",""
"quadrapassel","","","","","","",""
"rake","","","","","","",""
"raptor2","","","","","","",""
"raqm","https://github.com/host-oman/libraqm.git","","","","","",""
"rasqal","","","","","","",""
"rdma-core","https://github.com/linux-rdma/rdma-core.git","","","","","",""
"re2","https://github.com/google/re2.git","","","","","",""
"readline","","","","","","",""
"readline-common","","","","","","",""
"recode","https://github.com/rrthomas/recode.git","","","","","",""
"redis","","","","","","",""
"redis-tools","","","","","","",""
"redland","","","","","","",""
"rhash","","","","","","",""
"rhythmbox","","","","","","",""
"ri","","","","","","",""
"ristretto","","","","","","",""
"roc-toolkit","","","","","","",""
"rocm-compilersupport","https://github.com/rocm/rocm-compilersupport.git","","","","","",""
"rocm-hipamd","https://github.com/rocm/clr.git","","","","","",""
"rocr-runtime","https://github.com/rocm/rocr-runtime.git","","","","","",""
"roct-thunk-interface","https://github.com/rocm/roct-thunk-interface.git","","","","","",""
"rpcbind","","","","","","",""
"rpcsvc-proto","https://github.com/thkukuk/rpcsvc-proto.git","","","","","",""
"rpm","","","","","","",""
"rrdtool","","","","","","",""
"rsync","","","","","","",""
"rsyslog","","","","","","",""
"rtkit","https://github.com/heftig/rtkit.git","","","","","",""
"rtmpdump","","","","","","",""
"rubberband","","","","","","",""
"ruby","","","","","","",""
"ruby-csv","","","","","","",""
"ruby-defaults","","","","","","",""
"ruby-dev","","","","","","",""
"ruby-did-you-mean","","","","","","",""
"ruby-net-telnet","","","","","","",""
"ruby-ruby2-keywords","","","","","","",""
"ruby-webrick","","","","","","",""
"ruby-xmlrpc","","","","","","",""
"ruby3.3","","","","","","",""
"runit-helper","","","","","","",""
"rust-rav1e","https://github.com/xiph/rav1e.git","","","","","",""
"rust-rpm-sequoia","","","","","","",""
"rygel","","","","","","",""
"samba","","","","","","",""
"sane-backends","","","","","","",""
"sbc","","","","","","",""
"scim","https://github.com/scim-im/scim.git","","","","","",""
"screen","","","","","","",""
"sddm","","","","","","",""
"sdl-image1.2","","","","","","",""
"sdl-mixer1.2","","","","","","",""
"sdl-ttf2.0","","","","","","",""
"sdl12-compat","https://github.com/libsdl-org/sdl12-compat.git","","","","","",""
"sed","","","","","","",""
"sendmail","","","","","","",""
"sensible-utils","","","","","","",""
"serd","","","","","","",""
"serf","","","","","","",""
"sg3-utils","","","","","","",""
"shadow","https://github.com/shadow-maint/shadow.git","","","","","",""
"shared-mime-info","","","","","","",""
"shine","https://github.com/savonet/shine.git","","","","","",""
"shotwell","","","","","","",""
"sidplay-libs","","","","","","",""
"signond","","https://gitlab.com/accounts-sso/signond.git","","","","",""
"slang2","","","","","","",""
"smartmontools","","","","","","",""
"snapd-glib","https://github.com/snapcore/snapd-glib.git","","","","","",""
"snappy","","","","","","",""
"sndio","","","","","","",""
"snowball","","","","","","",""
"sntp","","","","","","",""
"socat","","","","","","",""
"socket++","https://github.com/malaterre/socketxx-1.git","","","","","",""
"solid","","","","","","https://invent.kde.org/frameworks/solid",""
"sombok","https://github.com/hatukanezumi/sombok.git","","","","","",""
"sonic","https://github.com/waywardgeek/sonic.git","","","","","",""
"sonnet","","","","","","https://invent.kde.org/frameworks/sonnet",""
"sord","","","","","","",""
"sound-juicer","","","","","","",""
"sound-theme-freedesktop","","","","","","",""
"soundtouch","","","","","","",""
"source-highlight","","","","","","",""
"sox","","","","","","",""
"spamassassin","","","","","","",""
"spandsp","","","","","","",""
"spatialite","","","","","","",""
"speech-dispatcher","","","","","","",""
"speex","","","","","","",""
"speexdsp","","","","","","",""
"sphinx-common","","","","","","",""
"sphinx-rtd-theme-common","","","","","","",""
"sphinxbase","","","","","","",""
"spice","","","","","","",""
"spice-client-glib-usb-acl-helper","","","","","","",""
"spice-gtk","","","","","","",""
"spice-protocol","","","","","","",""
"spirv-llvm-translator-19","https://github.com/khronosgroup/spirv-llvm-translator.git","","","","","",""
"sqlite3","","","","","","",""
"squashfs-tools","","","","","","",""
"squashfuse","https://github.com/vasi/squashfuse.git","","","","","",""
"sqv","","","","","","",""
"sratom","","","","","","",""
"srt","https://github.com/haivision/srt.git","","","","","",""
"sse3-support","","","","","","",""
"sshfs-fuse","https://github.com/libfuse/sshfs.git","","","","","",""
"ssl-cert","","","","","","",""
"startpar","","","","","","",""
"startup-notification","","","","","","",""
"stoken","","","","","","",""
"strace","","","","","","",""
"subversion","","","","","","",""
"sudo","","","","","","",""
"suil","","","","","","",""
"suitesparse","","","","","","",""
"superlu","https://github.com/xiaoyeli/superlu.git","","","","","",""
"svt-av1","","https://gitlab.com/aomediacodec/svt-av1.git","","","","",""
"sweeper","","","","","","",""
"swell-foop","","","","","","",""
"synaptic","https://github.com/mvo5/synaptic.git","","","","","",""
"syndication","","","","","","https://invent.kde.org/frameworks/syndication",""
"sysfsutils","https://github.com/linux-ras/sysfsutils.git","","","","","",""
"sysprof","","","","","","",""
"sysstat","","","","","","",""
"system-tools-backends","","","","","","",""
"systemd","","","","","","",""
"systemsettings","","","","","","https://invent.kde.org/plasma/systemsettings",""
"sysvinit","https://github.com/slicer69/sysvinit.git","https://salsa.debian.org/debian/sysvinit.git","","","","",""
"taglib","","","","","","",""
"tali","","","","","","",""
"tar","","","","","","",""
"tcl","","","","","","",""
"tcl8.6","","","","","","",""
"tcl8.6-dev","","","","","","",""
"tcltk-defaults","","","","","","",""
"tcp-wrappers","","","","","","",""
"tcpdump","","","","","","",""
"teckit","https://github.com/silnrsi/teckit.git","","","","","",""
"tecla","","","","","","",""
"telepathy-glib","","","","","","",""
"telepathy-logger","","","","","","",""
"telepathy-mission-control-5","","","","","","",""
"tesseract","","","","","","",""
"tesseract-ocr-eng","","","","","","",""
"tesseract-ocr-osd","","","","","","",""
"tex-common","","","","","","",""
"texinfo","","","","","","",""
"texlive-bin","","","","","","",""
"threadweaver","","","","","","https://invent.kde.org/frameworks/threadweaver",""
"thunar","","","","","","",""
"thunar-archive-plugin","","","","","","",""
"thunar-media-tags-plugin","","","","","","",""
"thunar-volman","","","","","","",""
"tiff","","","","","","",""
"time","","","","","","",""
"timgm6mb-soundfont","","","","","","",""
"tinycdb","","","","","","",""
"tinysparql","","","","","","",""
"tinyxml","","","","","","",""
"tk","","","","","","",""
"tk-dev","","","","","","",""
"tk8.6","","","","","","",""
"tmux","https://github.com/tmux/tmux.git","","","","","",""
"tnftp","","","","","","",""
"tokyocabinet","","","","","","",""
"totem","","","","","","",""
"totem-pl-parser","","","","","","",""
"tpm-udev","","","","","","",""
"tpm2-tss","https://github.com/tpm2-software/tpm2-tss.git","","","","","",""
"traceroute","","","","","","",""
"tracker-miners","","","","","","",""
"transfig","","","","","","",""
"transmission","","","","","","",""
"tree","","","","","","",""
"trousers","","","","","","",""
"tslib","","","","","","",""
"tumbler","","","","","","",""
"twolame","","","","","","",""
"tzdata","","","","","","",""
"tzdata-legacy","","","","","","",""
"ucf","","","","","","",""
"uchardet","","","","","","",""
"ucx","","","","","","",""
"udisks2","","","","","","",""
"uhttpmock0","","https://gitlab.freedesktop.org/pwithnall/uhttpmock.git","","","","",""
"uil","","","","","","",""
"unbound","","","","","","",""
"unixodbc","","","","","","",""
"unrar","","","","","","",""
"unzip","","","","","","",""
"update-inetd","","","","","","",""
"upower","","","","","","",""
"uriparser","","","","","","",""
"usb-modeswitch","","","","","","",""
"usb-modeswitch-data","","","","","","",""
"usb.ids","","","","","","",""
"usbmuxd","https://github.com/libimobiledevice/usbmuxd.git","","","","","",""
"usbredir","","","","","","",""
"usbutils","https://github.com/gregkh/usbutils.git","","","","","",""
"usrmerge","","","","","","",""
"utf8proc","https://github.com/juliastrings/utf8proc.git","","","","","",""
"utfcpp","https://github.com/nemtrif/utfcpp.git","","","","","",""
"util-linux","https://github.com/util-linux/util-linux.git","","","","","",""
"v4l-utils","","","","","","",""
"vcdimager","","","","","","",""
"vdeplug4","","","","","","",""
"vim","","","","","","",""
"virglrenderer","","","","","","",""
"vkd3d","","","","","","",""
"vlc","","","","","","",""
"vlc-plugin-abi-3-0-0ft64","","","","","","",""
"vo-aacenc","","","","","","http://opencore-amr.git.sourceforge.net/",""
"vo-amrwbenc","","","","","","http://opencore-amr.git.sourceforge.net/",""
"volume-key","","","","","","https://pagure.io/volume_key",""
"vorbis-tools","","","","","","",""
"vpnc-scripts","","","","","","",""
"vte2.91","","","","","","",""
"vtk9","","","","","","",""
"vulkan-loader","https://github.com/khronosgroup/vulkan-loader.git","","","","","",""
"w3m","","","","","","",""
"wasi-libc","","","","","","",""
"wavpack","","","","","","",""
"wayland","","","","","","",""
"wayland-protocols","","","","","","",""
"webkit2gtk","","","","","","",""
"webp-pixbuf-loader","","","","","","",""
"webrtc-audio-processing","","","","","","",""
"wget","","","","","","",""
"whois","","","","","","",""
"wildmidi","","","","","","",""
"wine","","","","","","",""
"wireless-tools","","","","","","",""
"wireplumber","","https://gitlab.freedesktop.org/pipewire/wireplumber.git","","","","",""
"wireshark","","","","","","",""
"wireshark-qt","","","","","","",""
"woff2","https://github.com/google/woff2.git","","","","","",""
"wpa","","","","","","",""
"wpebackend-fdo","","","","","","",""
"wpewebkit","","","","","","",""
"wtmpdb","https://github.com/thkukuk/wtmpdb.git","","","","","",""
"wx3.2-headers","","","","","","",""
"wxwidgets3.2","","","","","","",""
"x11-apps","","","","","","",""
"x11-common","","","","","","",""
"x11-session-utils","","","","","","",""
"x11-utils","","","","","","",""
"x11-xkb-utils","","","","","","",""
"x11-xserver-utils","","","","","","",""
"x11proto-core-dev","","","","","","",""
"x11proto-dev","","","","","","",""
"x11proto-scrnsaver-dev","","","","","","",""
"x11proto-video-dev","","","","","","",""
"x11proto-xf86vidmode-dev","","","","","","",""
"x264","","","","","","",""
"x265","","","https://bitbucket.org/multicoreware/x265_git.git","","","",""
"xapian-core","","","","","","",""
"xapp","https://github.com/linuxmint/xapp.git","","","","","",""
"xapps-common","","","","","","",""
"xarchiver","https://github.com/ib/xarchiver.git","","","","","",""
"xauth","","","","","","",""
"xbitmaps","","","","","","",""
"xcb-util","","","","","","",""
"xcb-util-cursor","","","","","","",""
"xcb-util-image","","","","","","",""
"xcb-util-keysyms","","","","","","",""
"xcb-util-renderutil","","","","","","",""
"xcb-util-wm","","","","","","",""
"xclip","https://github.com/astrand/xclip.git","","","","","",""
"xdg-dbus-proxy","","","","","","",""
"xdg-desktop-portal-gnome","","","","","","",""
"xdg-user-dirs","","","","","","",""
"xdg-user-dirs-gtk","","","","","","",""
"xdg-utils","","","","","","",""
"xdg-utils-cxx","https://github.com/azubieta/xdg-utils-cxx.git","","","","","",""
"xdotool","https://github.com/jordansissel/xdotool.git","","","","","",""
"xen","","","","","","",""
"xerces-c","","","","","","",""
"xf86-input-wacom","","","","","","",""
"xfburn","","","","","","",""
"xfce4-appfinder","","","","","","",""
"xfce4-battery-plugin","","","","","","",""
"xfce4-clipman-plugin","","","","","","",""
"xfce4-cpufreq-plugin","","","","","","",""
"xfce4-cpugraph-plugin","","","","","","",""
"xfce4-datetime-plugin","","","","","","",""
"xfce4-diskperf-plugin","","","","","","",""
"xfce4-fsguard-plugin","","","","","","",""
"xfce4-genmon-plugin","","","","","","",""
"xfce4-mailwatch-plugin","","","","","","",""
"xfce4-netload-plugin","","","","","","",""
"xfce4-notes-plugin","","","","","","",""
"xfce4-notifyd","","","","","","",""
"xfce4-panel","","","","","","",""
"xfce4-places-plugin","","","","","","",""
"xfce4-power-manager","","","","","","",""
"xfce4-screenshooter","","","","","","",""
"xfce4-sensors-plugin","","","","","","",""
"xfce4-session","","","","","","",""
"xfce4-settings","","","","","","",""
"xfce4-smartbookmark-plugin","","","","","","",""
"xfce4-systemload-plugin","","","","","","",""
"xfce4-taskmanager","","","","","","",""
"xfce4-terminal","","","","","","",""
"xfce4-timer-plugin","","","","","","",""
"xfce4-weather-plugin","","","","","","",""
"xfce4-xkb-plugin","","","","","","",""
"xfconf","","","","","","",""
"xfdesktop4","","","","","","",""
"xfsprogs","","","","","","",""
"xft","","","","","","",""
"xfwm4","","","","","","",""
"xkb-data","","","","","","",""
"xkbset","","","","","","",""
"xml-core","","","","","","",""
"xmlsec1","","","","","","",""
"xnnpack","https://github.com/google/xnnpack.git","","","","","",""
"xorg-input-abi-24","","","","","","",""
"xorg-server","","","","","","",""
"xorg-sgml-doctools","","","","","","",""
"xorg-video-abi-25","","","","","","",""
"xsel","","","","","","",""
"xserver-common","","","","","","",""
"xserver-xorg-input-evdev","","","","","","",""
"xserver-xorg-input-mouse","","","","","","",""
"xserver-xorg-input-synaptics","","","","","","",""
"xserver-xorg-video-ati","","","","","","",""
"xserver-xorg-video-cirrus","","","","","","",""
"xserver-xorg-video-fbdev","","","","","","",""
"xserver-xorg-video-intel","","","","","","",""
"xserver-xorg-video-mga","","","","","","",""
"xserver-xorg-video-neomagic","","","","","","",""
"xserver-xorg-video-r128","","","","","","",""
"xserver-xorg-video-vesa","","","","","","",""
"xserver-xorg-video-vmware","","","","","","",""
"xterm","","","","","","",""
"xtrans-dev","","","","","","",""
"xvfb","","","","","","",""
"xvidcore","","","","","","",""
"xwayland","","","","","","",""
"xxhash","","","","","","",""
"xz-utils","","","","","","",""
"yajl","","","","","","",""
"yelp","","","","","","",""
"yelp-xsl","","","","","","",""
"z3","https://github.com/z3prover/z3.git","","","","","",""
"zabbix","","","","","","",""
"zbar","https://github.com/mchehab/zbar.git","","","","","",""
"zeitgeist","","","","","","",""
"zenity","","","","","","",""
"zephyr","","","","","","",""
"zerofree","","","","","","",""
"zeromq3","","","","","","",""
"zimg","https://github.com/sekrit-twc/zimg.git","","","","","",""
"zip","","","","","","",""
"ziptool","","","","","","",""
"zix","","https://gitlab.com/drobilla/zix.git","","","","",""
"zlib","","","","","","",""
"zsh","","","","","","",""
"zvbi","https://github.com/zapping-vbi/zvbi.git","","","","","",""
"zxcvbn-c","https://github.com/tsyrogit/zxcvbn-c.git","","","","","",""
"zxing-cpp","https://github.com/zxing-cpp/zxing-cpp.git","","","","","",""
"zziplib","https://github.com/gdraheim/zziplib.git","","","","","",""
